hold,rsi,dist,maxdist,minatr,exitbuf,train_pf,test_pf,all_pf,train_tpd,test_tpd,all_tpd,trades,net,dd,score
12,45.0,1.35,2.5,0.0004,0.2,1.017626473478139,2.2696744204190993,1.3702578863804329,0.6624632889034935,0.9154328732747805,0.6788535319341007,188,6162.17714285718,3278.4671428571864,1.4854003471452055
10,45.0,1.35,2.5,0.0004,0.4,1.2211495266905565,2.0623775966971474,1.471332360379918,0.6684605114511657,0.915471161487306,0.6824730117732613,189,6609.072857142967,2556.0700000000115,1.4850653228510018
8,45.0,1.5,3.0,0.0003,0.2,1.4009296074074553,1.987724357625012,1.5803000116035903,0.6388563682297123,0.7624090006618134,0.621078763258858,172,7730.181428571514,3581.2157142857127,1.4843858318382088
10,45.0,1.35,3.0,0.0004,0.3,1.292453097591623,2.059474794528546,1.5135452328864851,0.7394474684194311,0.9395232120451694,0.7330173775671406,203,7963.862857142998,3539.9057142857114,1.4830396759628344
8,40.0,1.35,2.5,0.0,0.2,1.0422399970531897,2.1694841443213058,1.3879099738446563,0.5797030008010352,0.8696227663798809,0.6174678402166554,171,5120.721428571439,2142.337142857179,1.481013136701934
8,40.0,1.35,2.5,0.0002,0.2,1.0422399970531897,2.1694841443213058,1.3879099738446563,0.5797030008010352,0.8696227663798809,0.6174678402166554,171,5120.721428571439,2142.337142857179,1.481013136701934
8,45.0,1.35,3.0,0.0004,0.2,1.3892354427843088,1.9227449124180482,1.5538567693643695,0.7571631030870664,0.9395232120451694,0.7438501466937486,206,8451.082857142943,2692.725714285703,1.4797261610631893
8,45.0,1.5,3.0,0.0003,0.3,1.4007850038845675,1.977661476070039,1.5790916769923813,0.6388826127143884,0.7624090006618134,0.621078763258858,172,7576.4814285715165,3583.285714285705,1.4795176173355074
10,37.0,1.35,2.5,0.0004,0.3,0.9790386526716626,2.2130538014142953,1.3851840505759034,0.4760724026779073,0.8190715181932247,0.5344166102459942,148,4659.40142857152,2173.702857142878,1.4791804287175427
8,42.0,1.35,2.5,0.0003,0.3,1.1804793053259097,2.0544334245633133,1.4508464114734447,0.6270514532196775,0.8815354070152217,0.6499661475964793,180,6029.212857142924,2120.957142857141,1.4786537427737672
10,40.0,1.35,2.5,0.0,0.2,0.9123795607941956,2.3119515624074856,1.3216431455084314,0.5678490008010023,0.8696227663798809,0.61024599413225,169,4536.721428571471,2865.687142857182,1.4773434078045007
