episode_id,market_cluster_id,symbol,timestamp_msc,server_day,server_hour,session,day_of_week,shock_direction,target_msc,quote_msc,processing_msc,spread_atr_ratio,tick_activity,atr14_m5,spread_atr_threshold,tick_activity_threshold,atr_threshold,quantile_history_n,quantile_ready,low_spread_atr,high_tick_activity,high_atr,high_movement_filter,direction_label,selected_outcome_r,continuation_result,reversal_result,continuation_first_touch_msc,reversal_first_touch_msc,continuation_stressed_r,reversal_stressed_r,continuation_mfe,continuation_mae,max_abs_move_price,max_abs_move_atr,analysis_eligible,exclusion_reason,ema20_distance_m1,ema50_distance_m1,ema20_slope_m1,ema50_slope_m1,ema_alignment_m1,ema_alignment_m5,ema_alignment_m15,shock_alignment_m5,shock_alignment_m15,return_1m,return_5m,return_15m,shock_pre_momentum_5m,trend_efficiency_15m,daily_range_position,atr14_m1,atr14_m15,realized_vol_1m,realized_vol_5m,realized_vol_15m,short_long_vol_ratio,shock_pre_vol_ratio,volatility_percentile,entry_spread,spread_prevol_ratio,quote_age_ms,severity,initial_shock_spread_ratio,confirmation_delay_ms,repeat_count,repeat_direction_balance,origin_recross_available,usd_factor_alignment
ts15g_economic_path_r3_202503_EURUSD_mh_208,8860,EURUSD,1743072436250,2025-03-27,10,LONDON,Thursday,SHORT,1743072496250,1743072496384,1743072497617,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_209,8883,EURUSD,1743074433500,2025-03-27,11,LONDON,Thursday,SHORT,1743074493500,1743074494774,1743074496192,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_21,1907,EURUSD,1741259727250,2025-03-06,11,LONDON,Thursday,LONG,1741259787250,1741259787286,1741259787529,0.464478075638,92.0,0.000883753852,,,,16,False,False,False,False,False,NEUTRAL_TIMEOUT,0.52083333,SL_FIRST,TIMEOUT,1741259968938.0,1741260628295.0,-1.10416667,0.52083333,0.0,0.00073,0.00073,0.8260218593083993,True,,-1.331975306956,-1.967351590437,-0.33581036041,-0.202217202597,-1.0,-1.0,1.0,-1.0,1.0,-0.000157472292,-0.000287136739,-9.263762e-06,-0.000287136739,0.003745318352,0.264397905759,0.000387531747,0.001192326601,0.000157472292,0.000107773916,0.0002290507,0.687499719026,0.05397197568,0.2421875,0.00018,0.971495562232,243.0,1.0,0.055555555556,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_210,8896,EURUSD,1743075552500,2025-03-27,11,LONDON,Thursday,SHORT,1743075612500,1743075612648,1743075612898,0.628533166151,66.0,0.000597333732,0.530134543421,117.0,0.000771241797,161,True,False,False,False,False,NEUTRAL_TIMEOUT,0.71527778,SL_FIRST,TIMEOUT,1743076010611.0,1743076452863.0,-1.10416667,0.71527778,2e-05,0.00073,0.00073,1.2220973986448165,True,,1.215336012921,1.389734867427,0.50364018261,0.206407758649,1.0,-1.0,1.0,1.0,-1.0,-0.000195005085,0.000287934167,0.000399414816,-0.000287934167,0.17695473251,0.649675625579,0.000286381069,0.000762051871,0.000195005085,0.000166699402,0.000190895562,1.021527596951,0.043048750969,0.921875,0.00018,0.774877517438,250.0,2.0,0.055555555556,250.0,0.0,0.0,0.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_211,8923,EURUSD,1743084229250,2025-03-27,14,OVERLAP,Thursday,LONG,1743084289250,1743084291650,1743084292066,0.979873679449,74.0,0.000436671761,0.5330481765763999,116.69999999999999,0.0007700749566,162,True,False,False,False,False,CONTINUATION,1.11805556,TP_FIRST,SL_FIRST,1743084524945.0,1743084424629.0,1.11805556,-1.34027778,0.00092,0.0002,0.00092,2.1068456496778136,True,,4.409010253911,6.292897152166,0.617704157676,0.457869653239,1.0,1.0,1.0,1.0,1.0,0.000333843375,0.000454425322,0.000695632845,0.000454425322,0.454545454545,1.0,0.000183697148,0.000777062255,0.000333843375,0.000180452346,0.000130578885,2.556641328363,0.269547092489,0.640625,0.00018,1.617282554949,416.0,1.0,0.166666666665,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_212,8927,EURUSD,1743085815750,2025-03-27,14,OVERLAP,Thursday,LONG,1743085875750,1743085875939,1743085876996,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_213,8941,EURUSD,1743089411250,2025-03-27,15,OVERLAP,Thursday,LONG,1743089471250,1743089471568,1743089471779,0.947752483281,107.0,0.000464558589,0.5359618097318,116.39999999999999,0.0007689081161999999,163,True,False,False,False,False,NEUTRAL_TIMEOUT,0.34703947,TIMEOUT,SL_FIRST,1743090311426.0,1743089554884.0,0.34703947,-1.08717105,0.00052,0.00019,0.00052,1.1193421288783878,True,,0.537667156008,1.2703194712,0.074147879373,0.119159770615,1.0,1.0,1.0,1.0,1.0,0.00012511092,1.8533963e-05,-0.000185320744,1.8533963e-05,0.14598540146,0.869271224643,0.000189923005,0.000893773317,0.00012511092,6.8038901e-05,0.000115894666,1.079522674278,1.574252235113,0.453125,0.00018,1.232023488351,211.0,2.0,1.277777777776,250.0,3.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_214,8974,EURUSD,1743093063500,2025-03-27,16,NEW_YORK,Thursday,LONG,1743093123500,1743093123670,1743093123947,0.803656226227,74.0,0.000502042461,0.5388754428872,116.1,0.0007677412758,164,True,False,False,False,False,CONTINUATION,1.11805556,TP_FIRST,SL_FIRST,1743093618196.0,1743093404466.0,1.11805556,-1.09027778,0.00088,0.00026,0.00088,1.7528397861948974,True,,-0.426615816699,-1.883714474758,-0.276240516718,-0.287170613152,-1.0,1.0,1.0,1.0,1.0,0.000204094886,0.000102042236,-0.000129856879,0.000102042236,0.076923076923,0.70848985725,0.000223976365,0.000938709767,0.000204094886,0.000134627789,0.000141857035,1.438736447966,0.309026302813,0.5546875,0.00018,1.112494690131,277.0,1.0,0.277777777777,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_215,8987,EURUSD,1743094332000,2025-03-27,16,NEW_YORK,Thursday,SHORT,1743094392000,1743094392698,1743094392918,0.664027150787,81.0,0.000578381062,0.5405241434904,115.8,0.0007668674806,165,True,False,False,False,False,NEUTRAL_TIMEOUT,-1.09027778,SL_FIRST,SL_FIRST,1743094992854.0,1743094544437.0,-1.09027778,-1.11805556,0.00046,0.00072,0.00072,1.2448540370777217,True,,-2.081926042523,-1.596471396381,-0.31870174398,-0.048742018594,1.0,1.0,1.0,-1.0,-1.0,-0.000556312773,-0.001065994419,-0.000287466909,0.001065994419,0.119691119691,0.746055597295,0.000271073253,0.001003865752,0.000556312773,0.000296277681,0.000215991187,2.575627181098,0.258317001072,0.984375,0.00018,0.929941203861,220.0,1.0,0.277777777777,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_216,9010,EURUSD,1743095882500,2025-03-27,17,NEW_YORK,Thursday,SHORT,1743095942500,1743095942522,1743095942764,0.670909197684,69.0,0.000602037291,0.5415403778175,115.49999999999999,0.0007661402079999999,166,True,False,False,False,False,NEUTRAL_TIMEOUT,0.03472222,TIMEOUT,TIMEOUT,1743096782986.0,1743096782986.0,0.03472222,-0.71527778,0.00027,0.00032,0.00032,0.5315285361617244,True,,-0.490062717239,-0.842660739985,-0.076129782612,-0.072611236859,-1.0,1.0,1.0,-1.0,-1.0,-0.00014837896,1.8548918e-05,-0.000231832451,-1.8548918e-05,0.16339869281,0.737039819684,0.00026829264,0.001069612442,0.00014837896,0.000114487887,0.000117415069,1.263713089455,0.293513539885,0.1796875,0.00018,1.320810929476,242.0,1.0,0.222222222224,250.0,0.0,0.0,0.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_217,9017,EURUSD,1743097168000,2025-03-27,17,NEW_YORK,Thursday,SHORT,1743097228000,1743097228561,1743097228801,0.988008654703,79.0,0.000555465836,0.5425566121445999,115.19999999999999,0.0007654129354,167,True,False,False,False,False,REVERSAL,1.11631944,SL_FIRST,TP_FIRST,1743097883982.0,1743097946208.0,-1.10416667,1.11631944,0.00027,0.00073,0.00073,1.3142122389683746,True,,1.876340050856,1.208794246566,0.265508407014,0.007524391014,-1.0,1.0,1.0,-1.0,-1.0,0.000102011008,0.000408106484,0.000333892916,-0.000408106484,0.36,0.771600300526,0.000182184639,0.001037015217,0.000102011008,0.000105101183,8.114518e-05,1.25714193054,0.126040884143,0.015625,0.00018,2.268735914617,240.0,1.0,0.055555555555,250.0,0.0,0.0,0.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_218,9055,EURUSD,1743100327750,2025-03-27,18,NEW_YORK,Thursday,LONG,1743100387750,1743100387854,1743100389191,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_219,9206,EURUSD,1743156001000,2025-03-28,10,LONDON,Friday,LONG,1743156061000,1743156063264,1743156063465,1.42167119489,73.0,0.000256337207,0.5438462461096,115.0,0.0007638140990999999,168,True,False,False,False,False,NEUTRAL_TIMEOUT,0.32072368,TIMEOUT,TIMEOUT,1743156901176.0,1743156901176.0,0.32072368,-0.98190789,0.00039,0.00037,0.00039,1.5214334452820966,True,,-0.240845527922,-0.765846919684,-0.091717819315,-0.100643547743,-1.0,-1.0,-1.0,-1.0,-1.0,2.3179215e-05,0.000152992747,-0.00026420508,0.000152992747,0.270142180095,0.151595744681,0.00013364553,0.000435708866,2.3179215e-05,8.3788648e-05,8.3450895e-05,0.277758731967,1.311824808857,0.7734375,0.00019,1.917282412947,201.0,2.0,0.722222222222,250.0,3.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_22,1938,EURUSD,1741260902500,2025-03-06,11,LONDON,Thursday,LONG,1741260962500,1741260962762,1741260963007,0.447371337354,116.0,0.000865634504,,,,17,False,False,False,False,False,CONTINUATION,1.11805556,TP_FIRST,SL_FIRST,1741261465300.0,1741261397580.0,1.11805556,-1.11805556,0.00089,0.00039,0.00089,1.0281475563732843,True,,-1.976516226551,-3.137139167808,-0.460327409766,-0.311122688173,-1.0,-1.0,1.0,-1.0,1.0,-0.000315287749,-0.000426542049,-0.000593400294,-0.000426542049,0.209836065574,0.02457002457,0.000402350318,0.001186636523,0.000315287749,0.000233937047,0.000235730928,1.337489960534,0.202724244675,0.2734375,0.00018,0.729807280832,245.0,1.0,0.277777777777,250.0,1.0,1.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_220,9218,EURUSD,1743158700500,2025-03-28,10,LONDON,Friday,SHORT,1743158760500,1743158760657,1743158761899,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_221,9241,EURUSD,1743161150000,2025-03-28,11,LONDON,Friday,LONG,1743161210000,1743161212617,1743161215102,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_222,9252,EURUSD,1743162401000,2025-03-28,11,LONDON,Friday,LONG,1743162461000,1743162466459,1743162466662,0.829936006281,48.0,0.000484688087,0.5456826793503999,115.0,0.0007604721353999999,169,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.24305556,TIMEOUT,TIMEOUT,1743163303077.0,1743163303077.0,-0.24305556,-0.4375,0.00013,0.00038,0.00038,0.7840093664196042,True,,-0.725594730299,-2.275014439577,-0.267021032896,-0.295507340556,-1.0,-1.0,-1.0,-1.0,-1.0,2.7834607e-05,-0.000102053597,5.5669988e-05,-0.000102053597,0.046153846154,0.095785440613,0.000216884192,0.000636993042,2.7834607e-05,5.9117756e-05,0.000101629069,0.273884303955,0.0,0.3125,0.00018,1.479755471137,203.0,1.0,0.0,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_223,9268,EURUSD,1743172054000,2025-03-28,14,OVERLAP,Friday,SHORT,1743172114000,1743172114315,1743172115522,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_224,9275,EURUSD,1743175803750,2025-03-28,15,OVERLAP,Friday,SHORT,1743175863750,1743175864984,1743175865397,0.842959455234,154.0,0.000394818008,0.5475191125911999,115.0,0.0007571301717,170,True,False,True,False,False,NEUTRAL_TIMEOUT,0.92361111,SL_FIRST,TIMEOUT,1743175922212.0,1743176705633.0,-1.15972222,0.92361111,0.0,0.00077,0.00077,1.9502656525231241,True,,0.072752330119,0.23045651068,-0.020827714441,0.0142676135,1.0,-1.0,-1.0,1.0,1.0,9.284318e-06,-0.000269207742,-8.3554986e-05,0.000269207742,0.073170731707,0.185286103542,0.000213533402,0.000631214793,9.284318e-06,8.5384918e-05,9.3604024e-05,0.099187170499,4.568731464145,0.2578125,0.00018,1.695611677414,413.0,2.0,1.276315789474,250.0,4.0,0.5,0.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_225,9305,EURUSD,1743178081250,2025-03-28,16,NEW_YORK,Friday,LONG,1743178141250,1743178141417,1743178141825,0.474078185199,226.0,0.000512173829,0.549355545832,115.0,0.0007537882079999998,171,True,True,True,False,False,REVERSAL,1.11805556,SL_FIRST,TP_FIRST,1743178168679.0,1743178260741.0,-1.09027778,1.11805556,0.0,0.00072,0.00072,1.4057727264311273,True,,4.2762168664,5.563618358662,0.493329783699,0.332050864484,1.0,1.0,-1.0,1.0,-1.0,0.001602646098,0.001658275311,0.001296740732,0.001658275311,0.338164251208,0.969773299748,0.000379684207,0.00073471305,0.001602646098,0.000724881778,0.000460504092,3.480199470163,0.063384843382,1.0,0.00018,1.140927180872,408.0,1.0,0.055555555556,250.0,8.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_226,9360,EURUSD,1743180787000,2025-03-28,16,NEW_YORK,Friday,LONG,1743180847000,1743180847794,1743180848497,0.567208981431,108.0,0.000632746782,0.5450705349367999,115.69999999999999,0.0007519598504999999,172,True,False,False,False,False,NEUTRAL_TIMEOUT,0.52083333,TIMEOUT,SL_FIRST,1743181689038.0,1743181366697.0,0.52083333,-1.13194444,0.00061,0.00055,0.00061,0.9640507345954388,True,,2.297682245011,3.827931225498,0.741829132454,0.462921606316,1.0,1.0,-1.0,1.0,-1.0,-6.4735394e-05,0.000999306121,0.000878966392,0.000999306121,0.422222222222,0.921305182342,0.000317343353,0.000898891351,6.4735394e-05,0.000253039638,0.000172901715,0.374405737207,0.220272174302,0.546875,0.00018,0.991224784357,703.0,1.0,0.222222222223,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_227,9429,EURUSD,1743185413750,2025-03-28,18,NEW_YORK,Friday,LONG,1743185473750,1743185474110,1743185475140,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_228,9483,EURUSD,1743187884750,2025-03-28,18,NEW_YORK,Friday,SHORT,1743187944750,1743187944853,1743187945054,0.778604581656,62.0,0.000624116002,0.5469069681776,115.39999999999999,0.0007501314929999999,173,True,False,False,False,False,NEUTRAL_TIMEOUT,-1.09027778,SL_FIRST,SL_FIRST,1743188763047.0,1743188133024.0,-1.10416667,-1.09027778,0.00038,0.00073,0.00073,1.1696543553773517,True,,-3.661515752562,-3.796359322492,-1.055270115297,-0.398060918843,-1.0,1.0,1.0,-1.0,-1.0,-0.000277102982,-0.000674150065,-0.001458547066,0.000674150065,0.814432989691,0.754057428215,0.000231182816,0.001065099912,0.000277102982,0.000170543612,0.000143597071,1.929725871291,0.072355196634,0.34375,0.00018,1.302393539411,201.0,2.0,0.055555555556,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_229,9522,EURUSD,1743197199250,2025-03-28,21,OTHER,Friday,SHORT,1743197259250,1743197261883,1743197268221,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_23,1955,EURUSD,1741262041250,2025-03-06,11,LONDON,Thursday,LONG,1741262101250,1741262101462,1741262101665,0.494044766232,101.0,0.000868789239,,,,18,False,False,False,False,False,NEUTRAL_TIMEOUT,-0.34027778,SL_FIRST,TIMEOUT,1741262698254.0,1741262941595.0,-1.14583333,-0.34027778,8e-05,0.00076,0.00076,0.8747806324981426,True,,1.519140794953,1.861811326296,0.731773843935,0.31271725879,1.0,-1.0,1.0,-1.0,1.0,-0.000305449499,0.000398149997,0.001663096104,0.000398149997,0.576243980738,0.517899761337,0.000364339453,0.001193298731,0.000305449499,0.00026641093,0.00022226306,1.374270198623,0.116028991244,0.125,0.00018,0.696173947457,203.0,1.0,0.166666666668,250.0,1.0,-1.0,0.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_230,9524,EURUSD,1743198239000,2025-03-28,21,OTHER,Friday,SHORT,1743198299000,1743198299181,1743198299383,1.203189906064,43.0,0.000451081645,0.5487434014184,115.1,0.0007483031355,174,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.3125,TIMEOUT,TIMEOUT,1743199140046.0,1743199140046.0,-0.36805556,-0.3125,0.0,0.00059,0.00059,1.3079672084640022,True,,0.854163962727,1.60869571836,0.059271056069,0.122492129975,1.0,1.0,1.0,-1.0,-1.0,-0.000240240241,-0.000277195156,0.00012938404,0.000277195156,0.092105263158,0.737827715356,0.000149602319,0.000976403099,0.000240240241,0.000108230218,0.000146919364,1.635184332522,0.754471396974,0.828125,0.00018,1.131707095461,202.0,2.0,0.666666666666,250.0,1.0,1.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_231,9702,EURUSD,1743395425000,2025-03-31,4,TOKYO,Monday,SHORT,1743395485000,1743395490399,1743395491206,1.335388638399,64.0,0.000341728153,0.550727736254,115.0,0.0007450019037999999,175,True,False,False,False,False,NEUTRAL_TIMEOUT,0.04861111,TIMEOUT,TIMEOUT,1743396325031.0,1743396325031.0,0.04861111,-0.72916667,0.0001,0.0002,0.0002,0.5852605301735265,True,,1.571948889867,3.44058042258,0.406722687311,0.383730258395,1.0,1.0,1.0,-1.0,-1.0,6.4544981e-05,7.3766033e-05,0.000368884589,-7.3766033e-05,0.444444444445,0.995012468828,0.000134792221,0.000696351687,6.4544981e-05,5.9475454e-05,7.1036616e-05,0.908615654383,0.118573044484,0.0,0.00018,2.134314800747,807.0,1.0,0.055555555555,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_232,9743,EURUSD,1743397346000,2025-03-31,5,TOKYO,Monday,LONG,1743397406000,1743397406399,1743397416195,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_233,9770,EURUSD,1743399374250,2025-03-31,5,TOKYO,Monday,SHORT,1743399434250,1743399435786,1743399437621,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_234,9779,EURUSD,1743400983750,2025-03-31,6,TOKYO,Monday,SHORT,1743401043750,1743401045251,1743401045452,1.471461587734,43.0,0.000364350325,0.552786021887,115.0,0.0007409642349999998,176,True,False,False,False,False,NEUTRAL_TIMEOUT,-0.14583333,TIMEOUT,TIMEOUT,1743401885418.0,1743401885418.0,-0.14583333,-0.53472222,0.0001,0.00027,0.00027,0.7410450368062661,True,,-2.154231642659,-1.748797695801,-0.474252670624,-0.117529953046,1.0,1.0,1.0,-1.0,-1.0,-0.00019373498,-0.000147611008,-0.000322870785,0.000147611008,0.376344086022,0.82382133995,0.000122327352,0.000698857836,0.00019373498,9.2988967e-05,7.3834752e-05,2.623899648436,0.159961659608,0.09375,0.00018,2.879309872934,201.0,1.0,0.055555555556,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_235,9790,EURUSD,1743403494750,2025-03-31,6,TOKYO,Monday,SHORT,1743403554750,1743403560128,1743403562201,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_236,9837,EURUSD,1743413761500,2025-03-31,9,LONDON,Monday,LONG,1743413821500,1743413823533,1743413824536,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_237,9850,EURUSD,1743415209000,2025-03-31,10,LONDON,Monday,SHORT,1743415269000,1743415269079,1743415269380,0.709015907303,124.0,0.000502255486,0.55484430752,115.0,0.0007369265661999998,177,True,False,True,False,False,REVERSAL,1.11805556,SL_FIRST,TP_FIRST,1743415330309.0,1743415549201.0,-1.11805556,1.11805556,0.0,0.00074,0.00074,1.473353742521391,True,,-1.455997093315,-0.683339058092,-0.067576137971,0.075734568447,1.0,1.0,1.0,-1.0,-1.0,-0.000101504575,-0.000101504575,-0.000202998847,0.000101504575,0.105769230769,0.709677419355,0.000253873006,0.000706964332,0.000101504575,0.000136058943,0.000143152914,0.709063980454,0.235139460513,0.625,0.00018,1.0581275723,301.0,1.0,0.222222222224,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_238,9885,EURUSD,1743416515500,2025-03-31,10,LONDON,Monday,LONG,1743416575500,1743416576424,1743416576629,0.566403823491,81.0,0.000614620398,0.5562481589831,115.0,0.0007332686273999999,178,True,False,False,False,False,NEUTRAL_TIMEOUT,0.47916667,SL_FIRST,TIMEOUT,1743416642867.0,1743417418006.0,-1.09027778,0.47916667,0.0,0.00072,0.00072,1.171454774919462,True,,-0.121321620447,-0.337814261213,-0.270209575189,-0.128407548858,-1.0,1.0,1.0,1.0,1.0,0.000156915594,0.000193840488,-0.000950197722,0.000193840488,0.326984126984,0.677272727273,0.000317794465,0.00078906903,0.000156915594,0.000208059644,0.000206572054,0.759616754765,0.044586069319,0.9296875,0.00018,0.802549247733,205.0,1.0,0.055555555556,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_239,9944,EURUSD,1743419077500,2025-03-31,11,LONDON,Monday,SHORT,1743419137500,1743419137625,1743419138227,0.608914617355,82.0,0.000651285106,0.5563431421064,115.0,0.0007303701486,179,True,False,False,False,False,CONTINUATION,1.11805556,TP_FIRST,SL_FIRST,1743419407557.0,1743419298411.0,1.11805556,-1.14583333,0.00091,0.00021,0.00091,1.3972375410040467,True,,0.448468464737,0.296995815172,-0.003513969813,-0.021728391836,-1.0,-1.0,1.0,1.0,-1.0,-0.000101564556,-0.000175423209,3.6935123e-05,0.000175423209,0.020618556701,0.586363636364,0.000295607947,0.000859442123,0.000101564556,0.000162836357,0.000161340775,0.629503333326,0.181084058529,0.2890625,0.00018,1.086504351166,602.0,1.0,0.166666666668,250.0,0.0,0.0,0.0,1.0
ts15g_economic_path_r3_202503_EURUSD_mh_24,2000,EURUSD,1741270122250,2025-03-06,14,OVERLAP,Thursday,LONG,1741270182250,1741270183318,1741270185760,,,,,,,0,False,False,False,False,False,NEUTRAL_TIMEOUT,,INVALID_PATH,INVALID_PATH,,,,,0.0,0.0,0.0,,False,FEATURE_UNAVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ts15g_economic_path_r3_202503_EURUSD_mh_240,9959,EURUSD,1743420671250,2025-03-31,11,LONDON,Monday,SHORT,1743420731250,1743420731632,1743420732447,0.709493801987,62.0,0.000626721164,0.5564381252296999,115.0,0.0007274716698,180,True,False,False,False,False,NEUTRAL_TIMEOUT,0.52083333,SL_FIRST,TIMEOUT,1743421308592.0,1743421572538.0,-1.11805556,0.52083333,2e-05,0.00074,0.00074,1.1807483814285231,True,,-0.168904316685,-2.043832119083,-0.428958644616,-0.398931470999,-1.0,-1.0,1.0,1.0,-1.0,0.00024964749,0.000231152946,-0.000194127191,-0.000231152946,0.109947643979,0.268181818182,0.000253702005,0.000932638426,0.00024964749,0.000145088561,0.000140709511,1.774204794997,0.251458977678,0.0703125,0.00018,1.508753866083,815.0,1.0,0.166666666665,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_EURUSD_mh_241,9990,EURUSD,1743428142500,2025-03-31,13,OVERLAP,Monday,LONG,1743428202500,1743428202646,1743428202945,1.118767586016,49.0,0.000451456727,0.556533108353,114.99999999999999,0.0007245731909999999,181,True,False,False,False,False,NEUTRAL_TIMEOUT,0.40972222,SL_FIRST,TIMEOUT,1743428527540.0,1743429042525.0,-1.09027778,0.40972222,0.0,0.00072,0.00072,1.5948372389631045,True,,2.378245487985,1.777709047114,0.646419931668,0.156730306586,-1.0,-1.0,-1.0,-1.0,-1.0,7.3956292e-05,0.000147918054,0.000850827759,0.000147918054,0.582278481013,0.279545454545,0.000160891326,0.000899890494,7.3956292e-05,7.2794427e-05,0.000124748761,0.592841894457,0.0,0.6015625,0.00018,1.275839238158,299.0,1.0,0.0,250.0,0.0,0.0,1.0,1.0
