period_id,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip,double_bottom,neckline_break_retest,14,5,0.35714285714285715,48.98999999999998,154.64,-105.65,1.4637008991954565,2.2039,0.15742142857142857,1.50151325520537,35.28,0.35280000000000006,1.38860544217687,0,0.0,5,0.35714285714285715,9,0.6428571428571429,0.7256357142857143,0.6258999999999999,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.07142857142857142,USDJPY:9|EURUSD:2|GBPUSD:2|EURJPY:1,LONG:14,london_newyork_overlap:5|london:4|tokyo:4|new_york:1
full2025_validation,anchor_flip,double_top,neckline_break_retest,35,12,0.34285714285714286,-43.80999999999998,318.04,-361.84999999999997,0.8789277324858368,-1.9972999999999992,-0.05706571428571426,0.8693328274039281,137.41,1.3740999999999999,-0.31882686849574254,6,0.17142857142857143,10,0.2857142857142857,19,0.5428571428571428,0.7220657142857144,0.6006228571428571,0.6285714285714286,0.42857142857142855,0.34285714285714286,0.22857142857142856,0.0,USDJPY:21|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:2|GBPUSD:2,SHORT:35,london_newyork_overlap:18|london:10|new_york:4|tokyo:3
full2025_validation,anchor_flip,head_and_shoulders,neckline_break_retest,38,7,0.18421052631578946,-174.29000000000005,166.18,-340.47,0.4880899932446324,-7.164800000000002,-0.18854736842105269,0.5020675372330444,174.29000000000005,1.7429000000000003,-1.0,2,0.05263157894736842,4,0.10526315789473684,32,0.8421052631578947,0.5374315789473684,0.4868289473684211,0.4473684210526316,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.0,USDJPY:21|EURUSD:7|GBPJPY:5|EURJPY:3|AUDJPY:2,SHORT:38,london_newyork_overlap:14|london:11|tokyo:8|new_york:5
full2025_validation,anchor_flip,inverse_head_and_shoulders,neckline_break_retest,31,9,0.2903225806451613,-91.73,132.02,-223.74999999999994,0.5900335195530728,-4.0404,-0.13033548387096774,0.5770941709668302,91.73,0.9173,-1.0,0,0.0,3,0.0967741935483871,28,0.9032258064516129,0.4836741935483871,0.4709612903225807,0.41935483870967744,0.1935483870967742,0.16129032258064516,0.0967741935483871,0.0,USDJPY:18|EURUSD:6|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:31,london_newyork_overlap:14|london:7|tokyo:6|new_york:4
full2025_validation,anchor_flip_pullback,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_flip_pullback,double_bottom,neckline_break_retest,4,1,0.25,-18.77,32.26,-51.03,0.6321771506956692,-0.7918000000000001,-0.19795000000000001,0.6223409329390441,36.09,0.3609,-0.5200886672208367,1,0.25,1,0.25,2,0.5,0.564975,0.669375,0.5,0.25,0.25,0.25,0.0,USDJPY:3|EURUSD:1,LONG:4,tokyo:2|london:1|london_newyork_overlap:1
full2025_validation,anchor_flip_pullback,double_top,neckline_break_retest,7,2,0.2857142857142857,-11.520000000000001,63.95,-75.47000000000001,0.8473565655227242,-0.5106000000000002,-0.07294285714285717,0.8364771817453963,36.17,0.3617,-0.3184959911528892,1,0.14285714285714285,2,0.2857142857142857,4,0.5714285714285714,0.5938142857142857,0.5342571428571429,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,USDJPY:4|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:7,london_newyork_overlap:3|tokyo:3|london:1
full2025_validation,anchor_flip_pullback,head_and_shoulders,neckline_break_retest,6,0,0.0,-104.25999999999999,0,-104.25999999999999,0.0,-4.4139,-0.73565,0.0,104.25999999999999,1.0426,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0.29301666666666665,0.8593666666666665,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:2|AUDJPY:1|EURUSD:1,SHORT:6,london:2|new_york:2|tokyo:2
full2025_validation,anchor_flip_pullback,inverse_head_and_shoulders,neckline_break_retest,9,3,0.3333333333333333,24.36,72.14,-47.78,1.509836751778987,0.8933000000000004,0.0992555555555556,1.4337039374666216,33.64,0.33640000000000003,0.7241379310344828,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.6083888888888889,0.3697666666666667,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,USDJPY:7|EURJPY:1|EURUSD:1,LONG:9,london_newyork_overlap:4|london:3|new_york:2
full2025_validation,anchor_range_blocked,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_range_blocked,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_range_blocked,double_bottom,neckline_break_retest,31,6,0.1935483870967742,-194.86,138.82,-333.67999999999995,0.41602733157516186,-8.3844,-0.2704645161290322,0.42395449017870024,194.86,1.9485999999999999,-1.0,3,0.0967741935483871,4,0.12903225806451613,24,0.7741935483870968,0.4436354838709678,0.6407548387096775,0.3225806451612903,0.1935483870967742,0.1935483870967742,0.0967741935483871,0.0,USDJPY:20|EURUSD:5|GBPJPY:3|EURJPY:2|GBPUSD:1,LONG:31,london_newyork_overlap:10|new_york:9|london:7|tokyo:5
full2025_validation,anchor_range_blocked,double_top,neckline_break_retest,65,16,0.24615384615384617,-272.4,481.34999999999997,-753.7500000000002,0.6386069651741291,-12.0278,-0.18504307692307692,0.6364455218399283,278.78,2.7878,-0.97711457062917,16,0.24615384615384617,16,0.24615384615384617,33,0.5076923076923077,0.6927138461538461,0.6646107692307691,0.5538461538461539,0.38461538461538464,0.3076923076923077,0.2,0.0,USDJPY:36|EURUSD:10|EURJPY:8|AUDJPY:5|GBPUSD:5|GBPJPY:1,SHORT:65,london_newyork_overlap:29|new_york:16|london:11|tokyo:9
full2025_validation,anchor_range_blocked,head_and_shoulders,neckline_break_retest,78,14,0.1794871794871795,-392.11000000000007,282.55,-674.6600000000002,0.4188035454895798,-16.953500000000002,-0.21735256410256412,0.43196362637289004,406.2700000000001,4.062700000000001,-0.965146331257538,7,0.08974358974358974,7,0.08974358974358974,64,0.8205128205128205,0.5657615384615386,0.50555,0.46153846153846156,0.3076923076923077,0.1794871794871795,0.07692307692307693,0.0,USDJPY:39|EURUSD:11|GBPJPY:9|EURJPY:8|GBPUSD:8|AUDJPY:3,SHORT:78,london_newyork_overlap:31|london:25|new_york:15|tokyo:7
full2025_validation,anchor_range_blocked,inverse_head_and_shoulders,neckline_break_retest,74,14,0.1891891891891892,-294.25,241.59000000000003,-535.8399999999999,0.4508621976709467,-13.1743,-0.1780310810810811,0.44861717978336924,294.25,2.9425,-1.0,0,0.0,7,0.0945945945945946,67,0.9054054054054054,0.4385945945945947,0.48825270270270266,0.32432432432432434,0.1891891891891892,0.16216216216216217,0.08108108108108109,0.0,USDJPY:43|EURUSD:10|EURJPY:9|GBPUSD:7|GBPJPY:4|AUDJPY:1,LONG:74,london_newyork_overlap:28|london:21|new_york:15|tokyo:10
full2025_validation,anchor_range_light_only,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,anchor_range_light_only,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,anchor_range_light_only,double_bottom,neckline_break_retest,34,8,0.23529411764705882,-172.08999999999995,180.68,-352.77,0.5121750715763812,-7.324399999999998,-0.21542352941176465,0.5249171374642442,189.53,1.8953000000000002,-0.9079829050809896,4,0.11764705882352941,5,0.14705882352941177,25,0.7352941176470589,0.47682941176470583,0.6310147058823531,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.08823529411764706,0.0,USDJPY:20|EURUSD:7|GBPJPY:4|EURJPY:2|GBPUSD:1,LONG:34,london_newyork_overlap:12|new_york:9|london:8|tokyo:5
full2025_validation,anchor_range_light_only,double_top,neckline_break_retest,66,16,0.24242424242424243,-330.2799999999999,455.5,-785.7800000000003,0.5796787905011579,-14.638700000000002,-0.22179848484848488,0.5759700835389946,336.6599999999999,3.3665999999999996,-0.9810491296857363,17,0.25757575757575757,15,0.22727272727272727,34,0.5151515151515151,0.6894348484848486,0.6873893939393939,0.5757575757575758,0.3787878787878788,0.2878787878787879,0.18181818181818182,0.0,USDJPY:38|EURUSD:9|EURJPY:8|AUDJPY:5|GBPUSD:5|GBPJPY:1,SHORT:66,london_newyork_overlap:30|new_york:15|london:12|tokyo:9
full2025_validation,anchor_range_light_only,head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-363.31,354.28999999999996,-717.6000000000001,0.4937151616499441,-15.703000000000007,-0.18919277108433744,0.5045403201888066,377.47,3.7747,-0.9624870850663628,8,0.0963855421686747,9,0.10843373493975904,66,0.7951807228915663,0.5799180722891567,0.5089855421686748,0.46987951807228917,0.3132530120481928,0.1927710843373494,0.0963855421686747,0.0,USDJPY:42|EURUSD:12|EURJPY:9|GBPJPY:9|GBPUSD:8|AUDJPY:3,SHORT:83,london_newyork_overlap:32|london:26|new_york:16|tokyo:9
full2025_validation,anchor_range_light_only,inverse_head_and_shoulders,neckline_break_retest,72,14,0.19444444444444445,-275.8399999999999,241.59000000000003,-517.43,0.4669037357710223,-12.398000000000003,-0.17219444444444448,0.463682414164529,275.8399999999999,2.758399999999999,-1.0,0,0.0,7,0.09722222222222222,65,0.9027777777777778,0.4402083333333334,0.48466527777777774,0.3333333333333333,0.19444444444444445,0.16666666666666666,0.08333333333333333,0.0,USDJPY:43|EURUSD:10|EURJPY:8|GBPUSD:6|GBPJPY:4|AUDJPY:1,LONG:72,london_newyork_overlap:28|london:19|new_york:15|tokyo:10
full2025_validation,base,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,base,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
full2025_validation,base,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0,GBPUSD:1,LONG:1,london:1
full2025_validation,base,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02,USDJPY:31|EURUSD:8|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,LONG:50,london_newyork_overlap:19|new_york:15|london:10|tokyo:6
full2025_validation,base,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0,USDJPY:51|EURUSD:12|EURJPY:8|GBPUSD:7|AUDJPY:6|GBPJPY:4,SHORT:88,london_newyork_overlap:37|new_york:21|london:19|tokyo:11
full2025_validation,base,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0,USDJPY:48|EURUSD:14|GBPJPY:10|EURJPY:9|GBPUSD:9|AUDJPY:4,SHORT:94,london_newyork_overlap:40|london:24|new_york:18|tokyo:12
full2025_validation,base,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0,USDJPY:52|EURUSD:10|EURJPY:7|GBPJPY:5|GBPUSD:5|AUDJPY:4,LONG:83,london_newyork_overlap:32|new_york:22|london:18|tokyo:11
full2025_validation,light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,light,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0,USDJPY:4|EURUSD:3|GBPJPY:2,LONG:9,london_newyork_overlap:4|london:2|new_york:2|tokyo:1
full2025_validation,light,double_top,neckline_break_retest,11,4,0.36363636363636365,-32.92999999999999,101.19,-134.12,0.7544736057262152,-1.326,-0.12054545454545455,0.7576798669614957,77.71,0.7770999999999999,-0.4237549864882254,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,0.8189454545454548,0.6967000000000001,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,USDJPY:8|EURJPY:2|EURUSD:1,SHORT:11,london_newyork_overlap:5|london:3|tokyo:3
full2025_validation,light,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0,USDJPY:13|EURUSD:5|EURJPY:3|GBPJPY:1,SHORT:22,london_newyork_overlap:7|new_york:7|london:6|tokyo:2
full2025_validation,light,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0,USDJPY:3|EURJPY:1|GBPJPY:1,LONG:5,london_newyork_overlap:2|new_york:2|london:1
full2025_validation,light,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0,USDJPY:2,SHORT:2,london:1|tokyo:1
full2025_validation,light_and_anchor,double_bottom,neckline_break_retest,2,1,0.5,6.98,31.07,-24.09,1.2897467828974678,0.2972999999999999,0.14864999999999995,1.2973,24.09,0.2409,0.28974678289746786,1,0.5,1,0.5,0,0.0,0.6783499999999999,0.76215,0.5,0.5,0.5,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london_newyork_overlap:1|new_york:1
full2025_validation,light_and_anchor,double_top,neckline_break_retest,7,2,0.2857142857142857,-35.400000000000006,37.31,-72.71000000000001,0.5131343694127355,-1.4374999999999998,-0.20535714285714282,0.5164328724728362,44.040000000000006,0.44040000000000007,-0.8038147138964578,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6811999999999999,0.6359714285714286,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,USDJPY:5|EURJPY:1|GBPJPY:1,SHORT:7,london_newyork_overlap:3|tokyo:3|london:1
full2025_validation,light_and_anchor,head_and_shoulders,neckline_break_retest,3,0,0.0,-28.47,0,-28.47,0.0,-1.1776,-0.39253333333333335,0.0,28.47,0.28469999999999995,-1.0,0,0.0,0,0.0,3,1.0,0.6124333333333333,0.4914666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,USDJPY:2|EURJPY:1,SHORT:3,new_york:2|london_newyork_overlap:1
full2025_validation,light_and_anchor,sweep_high_reclaim,sweep_reclaim_retest,1,0,0.0,-24.6,0,-24.6,0.0,-1.0,-1.0,0.0,24.6,0.246,-1.0,1,1.0,0,0.0,0,0.0,0.0794,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london:1
full2025_validation,light_or_anchor_exhaustion,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
full2025_validation,light_or_anchor_exhaustion,choch_down,first_pullback_after_choch,2,0,0.0,-25.09,0,-25.09,0.0,-1.0782,-0.5391,0.0,25.09,0.2509,-1.0,0,0.0,0,0.0,2,1.0,0.50585,0.5877,0.5,0.5,0.0,0.0,0.0,USDJPY:2,SHORT:2,london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_exhaustion,double_bottom,neckline_break_retest,18,6,0.3333333333333333,-4.74,168.75,-173.49,0.9726785405498876,-0.06309999999999999,-0.003505555555555555,0.9912393963374846,49.68,0.4968,-0.09541062801932368,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,0.7287722222222222,0.5838944444444446,0.6111111111111112,0.5,0.3333333333333333,0.16666666666666666,0.0,USDJPY:10|EURUSD:4|GBPJPY:2|GBPUSD:2,LONG:18,london_newyork_overlap:8|london:4|new_york:3|tokyo:3
