period_id,variant,m15_wave1_quality_bucket,m15_wave1_quality_high,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_range_light_only,none,false,anchor_aligned,no_anchor_flip_entry,136,23,0.16911764705882354,-778.4800000000004,577.4100000000001,-1355.8900000000006,0.4258531296786611,-34.12929999999999,-0.2509507352941176,0.42910598807002776,778.4800000000004,7.784800000000004,-1.0,19,0.13970588235294118,18,0.1323529411764706,99,0.7279411764705882,0.5706080882352939,0.5887566176470588,0.47058823529411764,0.3014705882352941,0.22058823529411764,0.11029411764705882,0.0,USDJPY:79|EURUSD:20|GBPUSD:13|EURJPY:12|GBPJPY:8|AUDJPY:4,SHORT:85|LONG:51,london_newyork_overlap:51|new_york:35|london:27|tokyo:23
full2025_validation,anchor_range_light_only,none,false,anchor_not_aligned,no_anchor_flip_entry,79,22,0.27848101265822783,-215.85999999999987,439.03,-654.8900000000001,0.6703873933026919,-9.274300000000004,-0.11739620253164562,0.6783453738931992,247.09999999999988,2.4709999999999988,-0.873573452043707,7,0.08860759493670886,12,0.1518987341772152,60,0.759493670886076,0.5496582278481014,0.5327354430379749,0.4050632911392405,0.3037974683544304,0.22784810126582278,0.11392405063291139,0.0,USDJPY:44|EURUSD:11|EURJPY:10|GBPJPY:7|GBPUSD:4|AUDJPY:3,LONG:45|SHORT:34,london_newyork_overlap:33|london:23|new_york:16|tokyo:7
full2025_validation,base,none,false,anchor_not_aligned,no_anchor_flip_entry,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,none,false,anchor_not_aligned,no_anchor_flip_entry,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_and_anchor,none,false,anchor_aligned,no_anchor_flip_entry,13,3,0.23076923076923078,-81.49000000000001,68.38,-149.87,0.45626209381463934,-3.3177999999999996,-0.25521538461538457,0.4605466400013008,112.56,1.1256,-0.7239694385216774,3,0.23076923076923078,2,0.15384615384615385,8,0.6153846153846154,0.6186,0.6500384615384616,0.6923076923076923,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,USDJPY:9|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:11|LONG:2,london_newyork_overlap:5|new_york:3|tokyo:3|london:2
full2025_validation,light_or_anchor_exhaustion,none,false,anchor_aligned,anchor_flip_entry_direction,70,18,0.2571428571428571,-212.85,452.3,-665.15,0.6799969931594377,-8.999400000000001,-0.12856285714285717,0.6768547975898945,344.53,3.4452999999999996,-0.6177981598119178,5,0.07142857142857142,14,0.2,51,0.7285714285714285,0.6268242857142857,0.5344514285714284,0.5142857142857142,0.35714285714285715,0.22857142857142856,0.18571428571428572,0.0,USDJPY:39|EURUSD:9|EURJPY:7|GBPJPY:6|GBPUSD:5|AUDJPY:4,SHORT:47|LONG:23,london_newyork_overlap:31|london:20|tokyo:12|new_york:7
full2025_validation,light_or_anchor_exhaustion,none,false,anchor_aligned,no_anchor_flip_entry,11,3,0.2727272727272727,-62.199999999999996,68.38,-130.57999999999998,0.523663654464696,-2.5845,-0.23495454545454544,0.5228908990215987,94.86,0.9486,-0.6557031414716423,3,0.2727272727272727,2,0.18181818181818182,6,0.5454545454545454,0.6703181818181818,0.6855090909090908,0.7272727272727273,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,USDJPY:8|EURJPY:2|EURUSD:1,SHORT:9|LONG:2,london_newyork_overlap:5|new_york:3|london:2|tokyo:1
full2025_validation,light_or_anchor_exhaustion,none,false,anchor_not_aligned,no_anchor_flip_entry,27,10,0.37037037037037035,49.22,257.01,-207.79,1.2368737667837721,2.361900000000001,0.08747777777777782,1.2751546499842727,136.13,1.3613,0.361566150003673,3,0.1111111111111111,7,0.25925925925925924,17,0.6296296296296297,0.7407518518518518,0.45261481481481475,0.5555555555555556,0.4444444444444444,0.37037037037037035,0.2222222222222222,0.0,USDJPY:13|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:18|LONG:9,london_newyork_overlap:9|new_york:8|london:6|tokyo:4
full2025_validation,light_or_anchor_flip,none,false,anchor_aligned,anchor_flip_entry_direction,109,30,0.27522935779816515,-286.72999999999985,678.08,-964.8100000000002,0.7028119526124313,-12.109799999999998,-0.11109908256880732,0.703963917714789,343.2199999999999,3.432199999999999,-0.8354116892954954,7,0.06422018348623854,20,0.1834862385321101,82,0.7522935779816514,0.5842605504587155,0.5435385321100915,0.48623853211009177,0.28440366972477066,0.22018348623853212,0.1651376146788991,0.009174311926605505,USDJPY:66|EURUSD:14|GBPJPY:9|EURJPY:8|GBPUSD:7|AUDJPY:5,SHORT:67|LONG:42,london_newyork_overlap:50|london:29|tokyo:18|new_york:12
full2025_validation,light_or_anchor_flip,none,false,anchor_aligned,no_anchor_flip_entry,11,3,0.2727272727272727,-62.51,66.67,-129.17999999999998,0.5161015637095526,-2.5845,-0.23495454545454544,0.5228908990215987,93.97999999999999,0.9397999999999999,-0.6651415194722282,3,0.2727272727272727,2,0.18181818181818182,6,0.5454545454545454,0.6703181818181818,0.6855090909090908,0.7272727272727273,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,USDJPY:8|EURJPY:2|EURUSD:1,SHORT:9|LONG:2,london_newyork_overlap:5|new_york:3|london:2|tokyo:1
full2025_validation,light_or_anchor_flip,none,false,anchor_not_aligned,no_anchor_flip_entry,25,10,0.4,83.88000000000001,254.88999999999996,-171.01,1.4904976317174432,3.680900000000001,0.14723600000000003,1.5066690525678257,106.75,1.0675000000000001,0.7857611241217799,2,0.08,7,0.28,16,0.64,0.7737959999999999,0.43416799999999994,0.6,0.48,0.4,0.24,0.0,USDJPY:11|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:17|LONG:8,london_newyork_overlap:8|new_york:7|london:6|tokyo:4
full2025_validation,light_or_anchor_m5pattern,none,false,anchor_aligned,anchor_flip_entry_direction,106,29,0.27358490566037735,-266.9299999999999,673.8499999999999,-940.7800000000001,0.716267352622292,-11.204099999999999,-0.10569905660377357,0.7186899767250928,323.41999999999996,3.2341999999999995,-0.8253354770886152,7,0.0660377358490566,20,0.18867924528301888,79,0.7452830188679245,0.5835915094339621,0.5432075471698111,0.4811320754716981,0.27358490566037735,0.22641509433962265,0.16981132075471697,0.009433962264150943,USDJPY:64|EURUSD:14|GBPJPY:9|EURJPY:7|GBPUSD:7|AUDJPY:5,SHORT:64|LONG:42,london_newyork_overlap:49|london:28|tokyo:17|new_york:12
full2025_validation,light_or_anchor_m5pattern,none,false,anchor_aligned,no_anchor_flip_entry,11,3,0.2727272727272727,-60.79999999999999,68.38,-129.17999999999998,0.5293389069515405,-2.5845,-0.23495454545454544,0.5228908990215987,93.97999999999999,0.9397999999999999,-0.6469461587571823,3,0.2727272727272727,2,0.18181818181818182,6,0.5454545454545454,0.6703181818181818,0.6855090909090908,0.7272727272727273,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,USDJPY:8|EURJPY:2|EURUSD:1,SHORT:9|LONG:2,london_newyork_overlap:5|new_york:3|london:2|tokyo:1
full2025_validation,light_or_anchor_m5pattern,none,false,anchor_not_aligned,no_anchor_flip_entry,25,10,0.4,86.12,257.13,-171.01,1.5035962809192445,3.680900000000001,0.14723600000000003,1.5066690525678257,106.75,1.0675000000000001,0.806744730679157,2,0.08,7,0.28,16,0.64,0.7737959999999999,0.43416799999999994,0.6,0.48,0.4,0.24,0.0,USDJPY:11|EURUSD:7|GBPJPY:4|EURJPY:3,SHORT:17|LONG:8,london_newyork_overlap:8|new_york:7|london:6|tokyo:4
full2025_validation,one_anchor_flip_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,23,6,0.2608695652173913,-50.850000000000016,192.32999999999998,-243.18,0.7908956328645447,-2.3693,-0.10301304347826087,0.7684081911930014,128.70000000000002,1.2870000000000001,-0.39510489510489516,4,0.17391304347826086,6,0.2608695652173913,13,0.5652173913043478,0.5812956521739131,0.5871043478260869,0.4782608695652174,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.0,USDJPY:15|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:12|LONG:11,london_newyork_overlap:9|london:6|tokyo:5|new_york:3
full2025_validation,one_light_anchor_diag,none,false,anchor_aligned,anchor_flip_entry_direction,9,5,0.5555555555555556,119.39999999999998,162.01,-42.61,3.802159117578033,4.815199999999999,0.5350222222222221,3.7831917230217904,34.88000000000001,0.3488000000000001,3.4231651376146774,1,0.1111111111111111,5,0.5555555555555556,3,0.3333333333333333,0.9638666666666668,0.5117333333333334,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.0,USDJPY:8|EURUSD:1,SHORT:6|LONG:3,london_newyork_overlap:4|london:3|tokyo:2
full2025_validation,one_light_anchor_diag,none,false,anchor_aligned,no_anchor_flip_entry,8,3,0.375,-23.600000000000005,70.28999999999999,-93.88999999999999,0.7486420279049952,-1.003,-0.125375,0.7384956329031418,67.68,0.6768000000000001,-0.3486997635933807,2,0.25,2,0.25,4,0.5,0.7261250000000001,0.742875,0.75,0.375,0.25,0.125,0.0,USDJPY:5|EURJPY:2|EURUSD:1,SHORT:6|LONG:2,london_newyork_overlap:4|new_york:2|london:1|tokyo:1
full2025_validation,one_light_anchor_diag,none,false,anchor_not_aligned,no_anchor_flip_entry,18,8,0.4444444444444444,88.13000000000001,200.14999999999998,-112.02,1.78673451169434,3.6516,0.20286666666666667,1.7841099420227609,50.959999999999994,0.5095999999999999,1.7293956043956047,1,0.05555555555555555,5,0.2777777777777778,12,0.6666666666666666,0.7512722222222222,0.42186111111111113,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,USDJPY:7|EURUSD:5|GBPJPY:4|EURJPY:2,SHORT:11|LONG:7,new_york:7|london_newyork_overlap:6|london:3|tokyo:2
full2025_validation,one_light_or_anchor,none,false,anchor_aligned,anchor_flip_entry_direction,44,8,0.18181818181818182,-218.20000000000005,213.48,-431.6799999999999,0.4945329873980727,-9.139500000000002,-0.20771590909090912,0.4930554785174667,257.12000000000006,2.5712000000000006,-0.8486309894212819,3,0.06818181818181818,6,0.13636363636363635,35,0.7954545454545454,0.5252727272727274,0.5561568181818182,0.45454545454545453,0.25,0.1590909090909091,0.13636363636363635,0.0,USDJPY:29|EURUSD:4|GBPUSD:4|AUDJPY:3|EURJPY:2|GBPJPY:2,SHORT:29|LONG:15,london_newyork_overlap:16|london:12|tokyo:10|new_york:6
full2025_validation,one_light_or_anchor,none,false,anchor_aligned,no_anchor_flip_entry,7,3,0.42857142857142855,-8.830000000000005,69.93,-78.75999999999999,0.8878872524123923,-0.40690000000000004,-0.05812857142857143,0.8743903191949127,52.55,0.5255,-0.1680304471931495,2,0.2857142857142857,2,0.2857142857142857,3,0.42857142857142855,0.7795428571428571,0.7237428571428571,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,USDJPY:5|EURJPY:1|EURUSD:1,SHORT:5|LONG:2,london_newyork_overlap:4|london:1|new_york:1|tokyo:1
full2025_validation,one_light_or_anchor,none,false,anchor_not_aligned,no_anchor_flip_entry,14,7,0.5,108.12,165.14,-57.019999999999996,2.896176780077166,4.6187,0.32990714285714284,2.9429160356722197,23.07,0.23070000000000002,4.686605981794538,0,0.0,4,0.2857142857142857,10,0.7142857142857143,0.80945,0.3496214285714285,0.5714285714285714,0.5,0.5,0.21428571428571427,0.0,USDJPY:7|EURUSD:4|GBPJPY:2|EURJPY:1,SHORT:9|LONG:5,new_york:6|london_newyork_overlap:4|london:3|tokyo:1
q1_quick,anchor_aligned,none,false,anchor_aligned,no_anchor_flip_entry,72,17,0.2361111111111111,-311.64999999999986,376.15000000000003,-687.8000000000003,0.5468886304158184,-12.771500000000003,-0.1773819444444445,0.558844356323467,337.4299999999999,3.374299999999999,-0.9235989686749844,9,0.125,11,0.1527777777777778,52,0.7222222222222222,0.6114305555555556,0.5513222222222223,0.5138888888888888,0.3333333333333333,0.2777777777777778,0.125,0.0,USDJPY:39|EURJPY:11|EURUSD:8|GBPJPY:6|GBPUSD:6|AUDJPY:2,SHORT:41|LONG:31,london_newyork_overlap:25|new_york:18|tokyo:15|london:14
q1_quick,anchor_diag,none,false,anchor_aligned,anchor_flip_entry_direction,22,7,0.3181818181818182,-40.410000000000004,156.23,-196.64,0.7944975589910497,-1.6580000000000001,-0.07536363636363637,0.8026284462644635,121.31,1.2130999999999998,-0.33311351083999674,2,0.09090909090909091,5,0.22727272727272727,15,0.6818181818181818,0.6215954545454545,0.570840909090909,0.5454545454545454,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.0,USDJPY:14|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:18|LONG:4,london:7|london_newyork_overlap:7|tokyo:6|new_york:2
q1_quick,anchor_diag,none,false,anchor_aligned,no_anchor_flip_entry,54,12,0.2222222222222222,-269.76000000000005,263.59,-533.35,0.49421580575607005,-11.572400000000005,-0.2143037037037038,0.496157747852475,318.56000000000006,3.185600000000001,-0.8468106479156203,8,0.14814814814814814,8,0.14814814814814814,38,0.7037037037037037,0.620461111111111,0.574801851851852,0.5370370370370371,0.35185185185185186,0.2777777777777778,0.1111111111111111,0.0,USDJPY:29|EURJPY:8|EURUSD:6|GBPJPY:5|GBPUSD:5|AUDJPY:1,SHORT:32|LONG:22,london_newyork_overlap:19|new_york:16|tokyo:11|london:8
q1_quick,anchor_diag,none,false,anchor_not_aligned,no_anchor_flip_entry,31,7,0.22580645161290322,-251.73000000000005,52.23,-303.96,0.17183181997631267,-10.4922,-0.33845806451612903,0.18227729717091415,253.33000000000004,2.5333000000000006,-0.9936841274227293,6,0.1935483870967742,0,0.0,25,0.8064516129032258,0.43637096774193546,0.5768161290322582,0.3548387096774194,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.0,USDJPY:18|GBPJPY:7|AUDJPY:2|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:16|SHORT:15,london_newyork_overlap:12|new_york:9|london:6|tokyo:4
q1_quick,anchor_flip,none,false,anchor_aligned,anchor_flip_entry_direction,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,9,3,0.3333333333333333,-9.530000000000001,71.13,-80.66,0.8818497396479048,-0.48509999999999986,-0.05389999999999998,0.8573612867182218,68.91,0.6890999999999999,-0.13829632854447832,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.5774888888888889,0.6038333333333333,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,USDJPY:5|EURUSD:2|EURJPY:1|GBPJPY:1,LONG:5|SHORT:4,london_newyork_overlap:5|london:3|new_york:1
q1_quick,anchor_range_blocked,none,false,anchor_aligned,anchor_flip_entry_direction,17,7,0.4117647058823529,40.97000000000001,183.38,-142.41,1.287690471174777,1.8497000000000003,0.1088058823529412,1.304497415467685,44.21,0.44210000000000005,0.92671341325492,1,0.058823529411764705,6,0.35294117647058826,10,0.5882352941176471,0.6667588235294117,0.5801529411764704,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,USDJPY:9|EURJPY:3|GBPJPY:3|AUDJPY:1|EURUSD:1,SHORT:15|LONG:2,london:7|london_newyork_overlap:7|tokyo:2|new_york:1
q1_quick,anchor_range_blocked,none,false,anchor_aligned,no_anchor_flip_entry,45,7,0.15555555555555556,-332.4699999999999,158.37,-490.84,0.32265096569146773,-14.164200000000001,-0.31476000000000004,0.32519294902334456,357.4599999999999,3.5745999999999993,-0.930090080008952,7,0.15555555555555556,4,0.08888888888888889,34,0.7555555555555555,0.5407000000000001,0.6100822222222223,0.4222222222222222,0.3111111111111111,0.24444444444444444,0.06666666666666667,0.0,USDJPY:23|EURJPY:7|EURUSD:6|GBPUSD:5|GBPJPY:3|AUDJPY:1,SHORT:27|LONG:18,london_newyork_overlap:16|tokyo:12|new_york:11|london:6
q1_quick,anchor_range_blocked,none,false,anchor_not_aligned,no_anchor_flip_entry,24,4,0.16666666666666666,-208.4,59.52,-267.92,0.2221558674231114,-8.7796,-0.3658166666666667,0.2219149916693254,214.99,2.1499,-0.9693474115075119,5,0.20833333333333334,1,0.041666666666666664,18,0.75,0.3784791666666667,0.6281291666666668,0.2916666666666667,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,USDJPY:16|GBPJPY:4|EURUSD:2|AUDJPY:1|EURJPY:1,LONG:13|SHORT:11,london_newyork_overlap:10|new_york:6|london:5|tokyo:3
q1_quick,anchor_range_light_only,none,false,anchor_aligned,anchor_flip_entry_direction,17,7,0.4117647058823529,40.97000000000001,183.38,-142.41,1.287690471174777,1.8497000000000003,0.1088058823529412,1.304497415467685,44.21,0.44210000000000005,0.92671341325492,1,0.058823529411764705,6,0.35294117647058826,10,0.5882352941176471,0.6667588235294117,0.5801529411764704,0.5294117647058824,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.0,USDJPY:9|EURJPY:3|GBPJPY:3|AUDJPY:1|EURUSD:1,SHORT:15|LONG:2,london:7|london_newyork_overlap:7|tokyo:2|new_york:1
q1_quick,anchor_range_light_only,none,false,anchor_aligned,no_anchor_flip_entry,45,7,0.15555555555555556,-332.4699999999999,158.37,-490.84,0.32265096569146773,-14.164200000000001,-0.31476000000000004,0.32519294902334456,357.4599999999999,3.5745999999999993,-0.930090080008952,7,0.15555555555555556,4,0.08888888888888889,34,0.7555555555555555,0.5407000000000001,0.6100822222222223,0.4222222222222222,0.3111111111111111,0.24444444444444444,0.06666666666666667,0.0,USDJPY:23|EURJPY:7|EURUSD:6|GBPUSD:5|GBPJPY:3|AUDJPY:1,SHORT:27|LONG:18,london_newyork_overlap:16|tokyo:12|new_york:11|london:6
q1_quick,anchor_range_light_only,none,false,anchor_not_aligned,no_anchor_flip_entry,26,5,0.19230769230769232,-229.64000000000001,70.71000000000001,-300.35,0.23542533710670885,-9.724000000000002,-0.37400000000000005,0.23398087315466903,229.64000000000001,2.2964,-1.0,6,0.23076923076923078,1,0.038461538461538464,19,0.7307692307692307,0.3917730769230769,0.6487807692307693,0.3076923076923077,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.0,USDJPY:17|GBPJPY:5|EURUSD:2|AUDJPY:1|EURJPY:1,LONG:14|SHORT:12,london_newyork_overlap:11|new_york:7|london:5|tokyo:3
q1_quick,base,none,false,anchor_not_aligned,no_anchor_flip_entry,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
