period_id,variant,year,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_aligned,2025,222,54,0.24324324324324326,-692.8800000000001,1290.3500000000001,-1983.23,0.6506305370531911,-29.454999999999984,-0.1326801801801801,0.6557901576201781,729.36,7.2936,-0.9499835472194802,26,0.11711711711711711,38,0.17117117117117117,158,0.7117117117117117,0.629639189189189,0.5646319819819824,0.536036036036036,0.3333333333333333,0.2747747747747748,0.14864864864864866,0.0,USDJPY:123|EURUSD:32|EURJPY:22|GBPUSD:22|GBPJPY:14|AUDJPY:9,SHORT:124|LONG:98,london_newyork_overlap:87|new_york:53|london:43|tokyo:39
full2025_validation,anchor_diag,2025,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,anchor_flip,2025,122,35,0.28688524590163933,-249.90999999999997,806.8999999999999,-1056.8099999999997,0.7635241907249175,-10.601399999999998,-0.0868967213114754,0.762838050965189,275.59999999999997,2.756,-0.9067851959361394,8,0.06557377049180328,23,0.1885245901639344,91,0.7459016393442623,0.6063450819672132,0.5358385245901638,0.5081967213114754,0.3114754098360656,0.23770491803278687,0.1721311475409836,0.00819672131147541,USDJPY:72|EURUSD:18|EURJPY:10|GBPJPY:10|GBPUSD:7|AUDJPY:5,SHORT:77|LONG:45,london_newyork_overlap:53|london:33|tokyo:22|new_york:14
full2025_validation,anchor_flip_pullback,2025,27,7,0.25925925925925924,-78.4,200.14,-278.54,0.7185323472391756,-3.5200999999999993,-0.13037407407407406,0.6989489168455535,144.87,1.4487,-0.5411748464140264,4,0.14814814814814814,6,0.2222222222222222,17,0.6296296296296297,0.5538185185185186,0.5823814814814814,0.48148148148148145,0.25925925925925924,0.2222222222222222,0.18518518518518517,0.0,USDJPY:17|EURUSD:4|GBPJPY:3|EURJPY:2|AUDJPY:1,SHORT:14|LONG:13,london_newyork_overlap:9|london:7|tokyo:7|new_york:4
full2025_validation,anchor_range_blocked,2025,250,51,0.204,-1146.8000000000006,1176.1,-2322.9,0.506306771707779,-50.30919999999997,-0.20123679999999988,0.5089394739487814,1146.8000000000006,11.468000000000005,-1.0,27,0.108,35,0.14,188,0.752,0.5507415999999998,0.5620867999999999,0.432,0.284,0.216,0.116,0.0,USDJPY:140|EURUSD:36|EURJPY:27|GBPUSD:21|GBPJPY:17|AUDJPY:9,SHORT:144|LONG:106,london_newyork_overlap:100|london:64|new_york:55|tokyo:31
full2025_validation,anchor_range_light_only,2025,257,56,0.2178988326848249,-1134.7000000000005,1263.8499999999995,-2398.55,0.5269225156865603,-49.833299999999966,-0.19390389105058353,0.5290868594356415,1134.7000000000005,11.347000000000005,-1.0,30,0.11673151750972763,37,0.14396887159533073,190,0.7392996108949417,0.5597821011673151,0.5675443579766534,0.4474708171206226,0.2918287937743191,0.22178988326848248,0.11673151750972763,0.0,USDJPY:145|EURUSD:38|EURJPY:27|GBPUSD:20|GBPJPY:18|AUDJPY:9,SHORT:150|LONG:107,london_newyork_overlap:104|london:65|new_york:55|tokyo:33
full2025_validation,base,2025,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,2025,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_and_anchor,2025,13,3,0.23076923076923078,-81.49000000000001,68.38,-149.87,0.45626209381463934,-3.3177999999999996,-0.25521538461538457,0.4605466400013008,112.56,1.1256,-0.7239694385216774,3,0.23076923076923078,2,0.15384615384615385,8,0.6153846153846154,0.6186,0.6500384615384616,0.6923076923076923,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,USDJPY:9|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:11|LONG:2,london_newyork_overlap:5|new_york:3|tokyo:3|london:2
full2025_validation,light_or_anchor_exhaustion,2025,108,31,0.28703703703703703,-225.8300000000001,777.6899999999999,-1003.5200000000001,0.7749621332908162,-9.222000000000001,-0.0853888888888889,0.7796431566798807,307.2000000000001,3.072000000000001,-0.7351236979166668,11,0.10185185185185185,23,0.21296296296296297,74,0.6851851851851852,0.659736111111111,0.5293777777777776,0.5462962962962963,0.37962962962962965,0.25925925925925924,0.18518518518518517,0.0,USDJPY:60|EURUSD:17|EURJPY:12|GBPJPY:10|GBPUSD:5|AUDJPY:4,SHORT:74|LONG:34,london_newyork_overlap:45|london:28|new_york:18|tokyo:17
full2025_validation,light_or_anchor_flip,2025,145,43,0.296551724137931,-265.3599999999999,999.6399999999999,-1265.0,0.7902292490118576,-11.013399999999994,-0.07595448275862064,0.7944816415492904,344.01,3.4401,-0.7713729252056624,12,0.08275862068965517,29,0.2,104,0.7172413793103448,0.6234675862068965,0.5354517241379312,0.5241379310344828,0.32413793103448274,0.2482758620689655,0.1724137931034483,0.006896551724137931,USDJPY:85|EURUSD:22|EURJPY:13|GBPJPY:13|GBPUSD:7|AUDJPY:5,SHORT:93|LONG:52,london_newyork_overlap:63|london:37|tokyo:23|new_york:22
full2025_validation,light_or_anchor_m5pattern,2025,142,42,0.29577464788732394,-241.60999999999996,999.3599999999999,-1240.97,0.8053055271279723,-10.107699999999994,-0.07118098591549292,0.8075097790524505,334.78999999999996,3.3478999999999997,-0.7216762746796499,12,0.08450704225352113,29,0.20422535211267606,101,0.7112676056338029,0.6237964788732393,0.5350338028169014,0.5211267605633803,0.31690140845070425,0.2535211267605634,0.176056338028169,0.007042253521126761,USDJPY:83|EURUSD:22|GBPJPY:13|EURJPY:12|GBPUSD:7|AUDJPY:5,SHORT:90|LONG:52,london_newyork_overlap:62|london:36|new_york:22|tokyo:22
full2025_validation,one_anchor_flip_pullback,2025,23,6,0.2608695652173913,-50.850000000000016,192.32999999999998,-243.18,0.7908956328645447,-2.3693,-0.10301304347826087,0.7684081911930014,128.70000000000002,1.2870000000000001,-0.39510489510489516,4,0.17391304347826086,6,0.2608695652173913,13,0.5652173913043478,0.5812956521739131,0.5871043478260869,0.4782608695652174,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.0,USDJPY:15|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:12|LONG:11,london_newyork_overlap:9|london:6|tokyo:5|new_york:3
full2025_validation,one_light_anchor_diag,2025,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0,USDJPY:20|EURUSD:7|EURJPY:4|GBPJPY:4,SHORT:23|LONG:12,london_newyork_overlap:14|new_york:9|london:7|tokyo:5
full2025_validation,one_light_or_anchor,2025,65,18,0.27692307692307694,-118.91,448.54999999999995,-567.46,0.7904521904627637,-4.9277000000000015,-0.07581076923076925,0.7915982947913317,180.92,1.8092000000000001,-0.6572518240106124,5,0.07692307692307693,12,0.18461538461538463,48,0.7384615384615385,0.6138630769230773,0.5297200000000001,0.5230769230769231,0.3230769230769231,0.24615384615384617,0.15384615384615385,0.0,USDJPY:41|EURUSD:9|EURJPY:4|GBPJPY:4|GBPUSD:4|AUDJPY:3,SHORT:43|LONG:22,london_newyork_overlap:24|london:16|new_york:13|tokyo:12
q1_quick,anchor_aligned,2025,72,17,0.2361111111111111,-311.64999999999986,376.15000000000003,-687.8000000000003,0.5468886304158184,-12.771500000000003,-0.1773819444444445,0.558844356323467,337.4299999999999,3.374299999999999,-0.9235989686749844,9,0.125,11,0.1527777777777778,52,0.7222222222222222,0.6114305555555556,0.5513222222222223,0.5138888888888888,0.3333333333333333,0.2777777777777778,0.125,0.0,USDJPY:39|EURJPY:11|EURUSD:8|GBPJPY:6|GBPUSD:6|AUDJPY:2,SHORT:41|LONG:31,london_newyork_overlap:25|new_york:18|tokyo:15|london:14
q1_quick,anchor_diag,2025,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,anchor_flip,2025,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_pullback,2025,9,3,0.3333333333333333,-9.530000000000001,71.13,-80.66,0.8818497396479048,-0.48509999999999986,-0.05389999999999998,0.8573612867182218,68.91,0.6890999999999999,-0.13829632854447832,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.5774888888888889,0.6038333333333333,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,USDJPY:5|EURUSD:2|EURJPY:1|GBPJPY:1,LONG:5|SHORT:4,london_newyork_overlap:5|london:3|new_york:1
q1_quick,anchor_range_blocked,2025,86,18,0.20930232558139536,-499.8999999999999,401.27000000000004,-901.1700000000004,0.44527669585094914,-21.0941,-0.24528023255813955,0.44993246097600414,512.9899999999999,5.129899999999999,-0.9744829333905145,13,0.1511627906976744,11,0.12790697674418605,62,0.7209302325581395,0.5203476744186046,0.6092023255813952,0.4069767441860465,0.27906976744186046,0.20930232558139536,0.11627906976744186,0.0,USDJPY:48|EURJPY:11|GBPJPY:10|EURUSD:9|GBPUSD:5|AUDJPY:3,SHORT:53|LONG:33,london_newyork_overlap:33|london:18|new_york:18|tokyo:17
q1_quick,anchor_range_light_only,2025,88,19,0.2159090909090909,-521.1399999999998,412.46,-933.6000000000004,0.44179520137103667,-22.038499999999996,-0.2504374999999999,0.44569504109782,534.2299999999998,5.342299999999998,-0.975497444920727,14,0.1590909090909091,11,0.125,63,0.7159090909090909,0.5210511363636363,0.6157340909090908,0.4090909090909091,0.2727272727272727,0.20454545454545456,0.11363636363636363,0.0,USDJPY:49|EURJPY:11|GBPJPY:11|EURUSD:9|GBPUSD:5|AUDJPY:3,SHORT:54|LONG:34,london_newyork_overlap:34|new_york:19|london:18|tokyo:17
