period_id,variant,corrective_exhaustion_bucket2,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_pullback,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,15,4,0.26666666666666666,-53.400000000000006,129.5,-182.9,0.708037178786222,-2.4473999999999996,-0.16315999999999997,0.6819079802443463,102.85,1.0285,-0.5192027224112786,4,0.26666666666666666,4,0.26666666666666666,7,0.4666666666666667,0.5871866666666666,0.6591866666666667,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.2,0.0,USDJPY:10|EURJPY:2|EURUSD:2|GBPJPY:1,SHORT:9|LONG:6,london:5|london_newyork_overlap:4|tokyo:4|new_york:2
full2025_validation,anchor_flip_pullback,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,12,3,0.25,-24.999999999999996,70.64,-95.64,0.7386030949393559,-1.0726999999999998,-0.08939166666666665,0.7317378147898067,95.64,0.9563999999999999,-0.26139690506064406,0,0.0,2,0.16666666666666666,10,0.8333333333333334,0.5121083333333333,0.48637499999999995,0.5,0.25,0.16666666666666666,0.16666666666666666,0.0,USDJPY:7|EURUSD:2|GBPJPY:2|AUDJPY:1,LONG:7|SHORT:5,london_newyork_overlap:5|tokyo:3|london:2|new_york:2
full2025_validation,anchor_range_blocked,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,23,6,0.2608695652173913,-64.13,182.20999999999998,-246.34,0.7396687505074286,-3.1353999999999997,-0.13632173913043477,0.71412680756396,132.31,1.3231,-0.484695034388935,3,0.13043478260869565,6,0.2608695652173913,14,0.6086956521739131,0.5953652173913043,0.6317782608695651,0.4782608695652174,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.0,USDJPY:10|EURUSD:4|EURJPY:3|GBPJPY:3|AUDJPY:2|GBPUSD:1,SHORT:20|LONG:3,london:10|london_newyork_overlap:10|new_york:2|tokyo:1
full2025_validation,anchor_range_blocked,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,75,14,0.18666666666666668,-299.4,381.69999999999993,-681.1000000000003,0.5604169725444131,-13.142599999999996,-0.17523466666666662,0.5619965539880755,299.4,2.9939999999999998,-1.0,8,0.10666666666666667,12,0.16,55,0.7333333333333333,0.6045080000000003,0.5605866666666666,0.48,0.3466666666666667,0.25333333333333335,0.16,0.0,USDJPY:44|EURUSD:13|EURJPY:9|GBPJPY:4|GBPUSD:3|AUDJPY:2,SHORT:47|LONG:28,london_newyork_overlap:23|new_york:21|tokyo:16|london:15
full2025_validation,anchor_range_blocked,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,34,10,0.29411764705882354,-104.12000000000002,173.53,-277.65,0.6249954979290474,-4.429200000000001,-0.13027058823529414,0.6347985257377495,124.87000000000002,1.2487000000000001,-0.8338271802674782,5,0.14705882352941177,4,0.11764705882352941,25,0.7352941176470589,0.5032676470588235,0.5645470588235294,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.08823529411764706,0.0,USDJPY:18|EURJPY:5|EURUSD:4|AUDJPY:3|GBPJPY:2|GBPUSD:2,LONG:22|SHORT:12,london_newyork_overlap:15|london:9|new_york:9|tokyo:1
full2025_validation,anchor_range_blocked,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,19,5,0.2631578947368421,-76.23,65.2,-141.43,0.4610054443894506,-3.2943000000000007,-0.17338421052631584,0.47203346368356947,78.15,0.7815000000000001,-0.9754318618042226,1,0.05263157894736842,1,0.05263157894736842,17,0.8947368421052632,0.48131052631578947,0.4826842105263158,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.0,USDJPY:12|EURUSD:3|EURJPY:2|GBPUSD:2,SHORT:11|LONG:8,london_newyork_overlap:10|london:5|new_york:2|tokyo:2
full2025_validation,anchor_range_blocked,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,62,9,0.14516129032258066,-427.96000000000004,221.56,-649.5200000000001,0.34111343761546986,-18.6429,-0.30069193548387096,0.3482574541945904,427.96000000000004,4.2796,-1.0,9,0.14516129032258066,7,0.11290322580645161,46,0.7419354838709677,0.5307564516129032,0.5908338709677419,0.41935483870967744,0.24193548387096775,0.1935483870967742,0.06451612903225806,0.0,USDJPY:34|GBPUSD:11|EURUSD:7|EURJPY:4|GBPJPY:4|AUDJPY:2,SHORT:37|LONG:25,london_newyork_overlap:26|new_york:15|london:14|tokyo:7
full2025_validation,anchor_range_blocked,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,37,7,0.1891891891891892,-174.95999999999998,151.89999999999998,-326.85999999999996,0.46472495869791347,-7.664799999999999,-0.2071567567567567,0.4715461728326968,174.95999999999998,1.7495999999999998,-1.0,1,0.02702702702702703,5,0.13513513513513514,31,0.8378378378378378,0.5267837837837838,0.5121486486486486,0.40540540540540543,0.2702702702702703,0.16216216216216217,0.10810810810810811,0.0,USDJPY:22|EURUSD:5|EURJPY:4|GBPJPY:4|GBPUSD:2,LONG:20|SHORT:17,london_newyork_overlap:16|london:11|new_york:6|tokyo:4
full2025_validation,anchor_range_light_only,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,23,6,0.2608695652173913,-64.13,182.20999999999998,-246.34,0.7396687505074286,-3.1353999999999997,-0.13632173913043477,0.71412680756396,132.31,1.3231,-0.484695034388935,3,0.13043478260869565,6,0.2608695652173913,14,0.6086956521739131,0.5953652173913043,0.6317782608695651,0.4782608695652174,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.0,USDJPY:10|EURUSD:4|EURJPY:3|GBPJPY:3|AUDJPY:2|GBPUSD:1,SHORT:20|LONG:3,london:10|london_newyork_overlap:10|new_york:2|tokyo:1
full2025_validation,anchor_range_light_only,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,74,14,0.1891891891891892,-312.18999999999994,355.84999999999997,-668.0400000000003,0.5326776839710194,-13.767599999999996,-0.1860486486486486,0.532647401277042,312.18999999999994,3.1218999999999992,-1.0,8,0.10810810810810811,11,0.14864864864864866,55,0.7432432432432432,0.6013527027027029,0.5675824324324324,0.4864864864864865,0.35135135135135137,0.24324324324324326,0.14864864864864866,0.0,USDJPY:44|EURUSD:12|EURJPY:9|GBPJPY:4|GBPUSD:3|AUDJPY:2,SHORT:47|LONG:27,london_newyork_overlap:22|new_york:20|london:16|tokyo:16
full2025_validation,anchor_range_light_only,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,36,11,0.3055555555555556,-98.11,202.3,-300.41,0.6734130022302852,-4.132200000000001,-0.11478333333333336,0.6852880023762196,121.15999999999998,1.2115999999999998,-0.8097556949488282,5,0.1388888888888889,5,0.1388888888888889,26,0.7222222222222222,0.5253666666666665,0.5776361111111111,0.3611111111111111,0.3055555555555556,0.25,0.08333333333333333,0.0,USDJPY:20|EURJPY:5|EURUSD:4|AUDJPY:3|GBPJPY:2|GBPUSD:2,LONG:23|SHORT:13,london_newyork_overlap:16|london:10|new_york:8|tokyo:2
full2025_validation,anchor_range_light_only,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,19,5,0.2631578947368421,-76.23,65.2,-141.43,0.4610054443894506,-3.2943000000000007,-0.17338421052631584,0.47203346368356947,78.15,0.7815000000000001,-0.9754318618042226,1,0.05263157894736842,1,0.05263157894736842,17,0.8947368421052632,0.48131052631578947,0.4826842105263158,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.0,USDJPY:12|EURUSD:3|EURJPY:2|GBPUSD:2,SHORT:11|LONG:8,london_newyork_overlap:10|london:5|new_york:2|tokyo:2
full2025_validation,anchor_range_light_only,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,62,9,0.14516129032258066,-466.28999999999996,221.56,-687.8500000000001,0.3221051101257541,-20.3617,-0.3284145161290322,0.3285174864379112,466.28999999999996,4.6629,-1.0,11,0.1774193548387097,7,0.11290322580645161,44,0.7096774193548387,0.5339129032258065,0.6140290322580644,0.45161290322580644,0.24193548387096775,0.1935483870967742,0.06451612903225806,0.0,USDJPY:35|GBPUSD:10|EURUSD:8|GBPJPY:4|EURJPY:3|AUDJPY:2,SHORT:38|LONG:24,london_newyork_overlap:29|new_york:15|london:11|tokyo:7
full2025_validation,anchor_range_light_only,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,43,11,0.2558139534883721,-117.74999999999997,236.73,-354.4800000000001,0.667823290453622,-5.1420999999999975,-0.11958372093023249,0.6725402789275935,153.51999999999998,1.5351999999999997,-0.7670010422094841,2,0.046511627906976744,7,0.16279069767441862,34,0.7906976744186046,0.5699953488372093,0.4951441860465116,0.4418604651162791,0.3023255813953488,0.20930232558139536,0.13953488372093023,0.0,USDJPY:24|EURUSD:7|EURJPY:5|GBPJPY:5|GBPUSD:2,LONG:22|SHORT:21,london_newyork_overlap:17|london:13|new_york:8|tokyo:5
full2025_validation,base,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,23,9,0.391304347826087,108.26000000000002,260.86,-152.60000000000002,1.7094364351245084,4.4089,0.19169130434782608,1.701094043189263,55.25999999999999,0.5525999999999999,1.9591024249004712,2,0.08695652173913043,8,0.34782608695652173,13,0.5652173913043478,0.8130434782608694,0.4994782608695652,0.6086956521739131,0.5217391304347826,0.43478260869565216,0.2608695652173913,0.0,USDJPY:16|EURUSD:5|EURJPY:2,SHORT:19|LONG:4,london_newyork_overlap:8|london:6|new_york:5|tokyo:4
full2025_validation,light,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,27,10,0.37037037037037035,26.029999999999994,267.5,-241.47000000000003,1.107798070153642,1.0846999999999996,0.040174074074074057,1.110212458976417,100.37,1.0037,0.2593404403706286,5,0.18518518518518517,7,0.25925925925925924,15,0.5555555555555556,0.7528296296296296,0.5073777777777777,0.6666666666666666,0.4444444444444444,0.37037037037037035,0.2222222222222222,0.0,USDJPY:15|EURJPY:4|EURUSD:4|GBPJPY:4,SHORT:17|LONG:10,london_newyork_overlap:11|london:7|new_york:6|tokyo:3
full2025_validation,light_and_anchor,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,5,2,0.4,8.839999999999998,37.31,-28.47,1.310502283105023,0.35760000000000003,0.07152,1.3036684782608696,18.96,0.18960000000000002,0.4662447257383965,0,0.0,1,0.2,4,0.8,0.81958,0.49108,0.8,0.6,0.2,0.2,0.0,USDJPY:4|EURJPY:1,SHORT:5,new_york:2|london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,light_and_anchor,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,8,1,0.125,-90.33,31.07,-121.39999999999999,0.25593080724876444,-3.6754,-0.459425,0.26088442898224307,121.4,1.214,-0.7440691927512355,3,0.375,1,0.125,4,0.5,0.49298749999999997,0.7493875000000001,0.625,0.125,0.125,0.0,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:6|LONG:2,london_newyork_overlap:4|tokyo:2|london:1|new_york:1
full2025_validation,light_or_anchor_exhaustion,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,67,16,0.23880597014925373,-271.76000000000005,388.3,-660.0600000000001,0.5882798533466654,-11.382400000000004,-0.16988656716417916,0.5880255819087987,355.55000000000007,3.555500000000001,-0.7643369427647306,5,0.07462686567164178,12,0.1791044776119403,50,0.746268656716418,0.5999731343283582,0.5454358208955222,0.4925373134328358,0.3283582089552239,0.19402985074626866,0.16417910447761194,0.0,USDJPY:38|EURUSD:8|EURJPY:6|GBPJPY:6|GBPUSD:5|AUDJPY:4,SHORT:45|LONG:22,london_newyork_overlap:29|london:19|tokyo:12|new_york:7
full2025_validation,light_or_anchor_exhaustion,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,5,2,0.4,10.089999999999998,37.31,-27.22,1.3706833210874358,0.35760000000000003,0.07152,1.3036684782608696,17.71,0.1771,0.569734613212874,0,0.0,1,0.2,4,0.8,0.81958,0.49108,0.8,0.6,0.2,0.2,0.0,USDJPY:4|EURJPY:1,SHORT:5,new_york:2|london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_exhaustion,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,9,3,0.3333333333333333,15.839999999999996,92.42,-76.58,1.2068425176286237,0.7180999999999998,0.07978888888888887,1.2242730878540866,37.230000000000004,0.3723000000000001,0.4254633360193391,1,0.1111111111111111,3,0.3333333333333333,5,0.5555555555555556,0.7365555555555555,0.4971111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,EURUSD:5|USDJPY:3|EURJPY:1,SHORT:7|LONG:2,london_newyork_overlap:4|new_york:3|london:1|tokyo:1
full2025_validation,light_or_anchor_exhaustion,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,3,2,0.6666666666666666,58.91,64.0,-5.09,12.57367387033399,2.383,0.7943333333333333,11.807256235827664,5.090000000000003,0.050900000000000035,11.57367387033398,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2265,0.28913333333333335,1.0,1.0,1.0,0.6666666666666666,0.0,EURJPY:1|EURUSD:1|USDJPY:1,SHORT:2|LONG:1,london_newyork_overlap:2|london:1
full2025_validation,light_or_anchor_exhaustion,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,6,1,0.16666666666666666,-72.28999999999999,31.07,-103.36000000000001,0.30059984520123834,-2.9421,-0.49035,0.306010284474218,103.35999999999999,1.0335999999999999,-0.6994001547987616,3,0.5,1,0.16666666666666666,2,0.3333333333333333,0.5459333333333333,0.8475333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london_newyork_overlap:4|london:1|new_york:1
full2025_validation,light_or_anchor_exhaustion,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,18,7,0.3888888888888889,33.379999999999995,164.58999999999997,-131.21,1.2544013413611765,1.6438000000000008,0.09132222222222226,1.3054254923820139,98.9,0.9890000000000001,0.3375126390293225,2,0.1111111111111111,4,0.2222222222222222,12,0.6666666666666666,0.7428500000000001,0.43036666666666673,0.6111111111111112,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,USDJPY:10|GBPJPY:4|EURJPY:2|EURUSD:2,SHORT:11|LONG:7,london:5|london_newyork_overlap:5|new_york:5|tokyo:3
full2025_validation,light_or_anchor_flip,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,55,14,0.2545454545454545,-170.92999999999998,374.86,-545.79,0.6868209384561829,-7.160100000000001,-0.1301836363636364,0.6888401199426362,262.51,2.6251,-0.6511370995390651,4,0.07272727272727272,12,0.21818181818181817,39,0.7090909090909091,0.6014309090909093,0.552590909090909,0.4909090909090909,0.32727272727272727,0.21818181818181817,0.18181818181818182,0.0,USDJPY:28|EURUSD:8|GBPJPY:6|EURJPY:5|AUDJPY:4|GBPUSD:4,SHORT:38|LONG:17,london_newyork_overlap:25|london:14|tokyo:9|new_york:7
full2025_validation,light_or_anchor_flip,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,5,2,0.4,8.379999999999997,35.6,-27.22,1.307861866274798,0.35760000000000003,0.07152,1.3036684782608696,17.71,0.1771,0.47317899491812515,0,0.0,1,0.2,4,0.8,0.81958,0.49108,0.8,0.6,0.2,0.2,0.0,USDJPY:4|EURJPY:1,SHORT:5,new_york:2|london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_flip,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,9,3,0.3333333333333333,16.57,92.42,-75.85,1.218457481872116,0.7180999999999998,0.07978888888888887,1.2242730878540866,36.5,0.365,0.45397260273972606,1,0.1111111111111111,3,0.3333333333333333,5,0.5555555555555556,0.7365555555555555,0.4971111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,EURUSD:5|USDJPY:3|EURJPY:1,SHORT:7|LONG:2,london_newyork_overlap:4|new_york:3|london:1|tokyo:1
full2025_validation,light_or_anchor_flip,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,54,16,0.2962962962962963,-115.80000000000004,303.22,-419.0199999999999,0.7236408763304856,-4.9497,-0.09166111111111111,0.7234109133581067,193.05000000000004,1.9305000000000003,-0.5998445998445999,3,0.05555555555555555,8,0.14814814814814814,43,0.7962962962962963,0.5667722222222223,0.5343185185185185,0.48148148148148145,0.24074074074074073,0.2222222222222222,0.14814814814814814,0.018518518518518517,USDJPY:38|EURUSD:6|EURJPY:3|GBPJPY:3|GBPUSD:3|AUDJPY:1,SHORT:29|LONG:25,london_newyork_overlap:25|london:15|tokyo:9|new_york:5
full2025_validation,light_or_anchor_flip,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,6,1,0.16666666666666666,-70.89,31.07,-101.96,0.30472734405649277,-2.9421,-0.49035,0.306010284474218,101.96000000000001,1.0196,-0.6952726559435072,3,0.5,1,0.16666666666666666,2,0.3333333333333333,0.5459333333333333,0.8475333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:4|EURJPY:1|EURUSD:1,SHORT:4|LONG:2,london_newyork_overlap:4|london:1|new_york:1
full2025_validation,light_or_anchor_flip,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,16,7,0.4375,67.31,162.47,-95.15999999999998,1.7073350147120643,2.9628000000000005,0.18517500000000003,1.729214865862663,70.25,0.7025,0.9581494661921709,1,0.0625,4,0.25,11,0.6875,0.7947437500000001,0.3987625000000001,0.6875,0.5,0.375,0.25,0.0,USDJPY:8|GBPJPY:4|EURJPY:2|EURUSD:2,SHORT:10|LONG:6,london:5|london_newyork_overlap:4|new_york:4|tokyo:3
full2025_validation,light_or_anchor_m5pattern,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,53,14,0.2641509433962264,-146.89999999999998,374.86,-521.7599999999999,0.7184529285495249,-6.081900000000001,-0.11475283018867927,0.7227029836591772,238.47999999999996,2.3848,-0.6159845689365985,4,0.07547169811320754,12,0.22641509433962265,37,0.6981132075471698,0.6050377358490568,0.5512660377358489,0.49056603773584906,0.32075471698113206,0.22641509433962265,0.18867924528301888,0.0,USDJPY:26|EURUSD:8|GBPJPY:6|EURJPY:5|AUDJPY:4|GBPUSD:4,SHORT:36|LONG:17,london_newyork_overlap:24|london:14|tokyo:8|new_york:7
full2025_validation,light_or_anchor_m5pattern,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,5,2,0.4,10.089999999999998,37.31,-27.22,1.3706833210874358,0.35760000000000003,0.07152,1.3036684782608696,17.71,0.1771,0.569734613212874,0,0.0,1,0.2,4,0.8,0.81958,0.49108,0.8,0.6,0.2,0.2,0.0,USDJPY:4|EURJPY:1,SHORT:5,new_york:2|london:1|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_m5pattern,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,9,3,0.3333333333333333,16.57,92.42,-75.85,1.218457481872116,0.7180999999999998,0.07978888888888887,1.2242730878540866,36.5,0.365,0.45397260273972606,1,0.1111111111111111,3,0.3333333333333333,5,0.5555555555555556,0.7365555555555555,0.4971111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.0,EURUSD:5|USDJPY:3|EURJPY:1,SHORT:7|LONG:2,london_newyork_overlap:4|new_york:3|london:1|tokyo:1
