period_id,variant,m15_anchor_bias_state,anchor_aligned_bucket,anchor_opposite_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_diag,long_bias,anchor_aligned,anchor_not_opposite,22,6,0.2727272727272727,-82.89,97.73,-180.61999999999998,0.5410807219577013,-3.565699999999999,-0.16207727272727268,0.545365293892643,117.87,1.1787,-0.7032323746500382,1,0.045454545454545456,3,0.13636363636363635,18,0.8181818181818182,0.6050454545454546,0.5514818181818183,0.5454545454545454,0.3181818181818182,0.3181818181818182,0.09090909090909091,0.0,USDJPY:14|EURJPY:4|GBPUSD:2|EURUSD:1|GBPJPY:1,LONG:22,new_york:7|tokyo:6|london_newyork_overlap:5|london:4
q1_quick,anchor_diag,long_bias,anchor_not_aligned,anchor_opposite,11,1,0.09090909090909091,-162.44000000000003,1.82,-164.26000000000002,0.01107999512967247,-6.753000000000001,-0.613909090909091,0.011215883799929716,162.44000000000003,1.6244,-1.0,5,0.45454545454545453,0,0.0,6,0.5454545454545454,0.4333727272727273,0.7753636363636365,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.0,USDJPY:6|GBPJPY:2|EURJPY:1|EURUSD:1|GBPUSD:1,SHORT:11,london:4|london_newyork_overlap:4|new_york:2|tokyo:1
q1_quick,anchor_diag,short_bias,anchor_aligned,anchor_not_opposite,32,6,0.1875,-186.87000000000003,165.86,-352.7300000000001,0.4702180137782439,-8.0067,-0.250209375,0.47064190462337935,229.51000000000005,2.2951000000000006,-0.814212888327306,7,0.21875,5,0.15625,20,0.625,0.631059375,0.5908343749999999,0.53125,0.375,0.25,0.125,0.0,USDJPY:15|EURUSD:5|EURJPY:4|GBPJPY:4|GBPUSD:3|AUDJPY:1,SHORT:32,london_newyork_overlap:14|new_york:9|tokyo:5|london:4
q1_quick,anchor_diag,short_bias,anchor_not_aligned,anchor_opposite,12,2,0.16666666666666666,-94.44,10.41,-104.85,0.09928469241773963,-4.05,-0.33749999999999997,0.0971107544141252,94.44,0.9443999999999999,-1.0,1,0.08333333333333333,0,0.0,11,0.9166666666666666,0.34166666666666673,0.49571666666666675,0.25,0.08333333333333333,0.0,0.0,0.0,USDJPY:9|AUDJPY:1|EURUSD:1|GBPJPY:1,LONG:12,london_newyork_overlap:6|new_york:3|tokyo:2|london:1
q1_quick,anchor_flip,bias_flip_down,anchor_aligned,anchor_not_opposite,26,8,0.3076923076923077,4.670000000000005,220.25,-215.57999999999998,1.021662491882364,0.13659999999999983,0.005253846153846147,1.0150194064805549,73.92,0.7392,0.063176406926407,2,0.07692307692307693,7,0.2692307692307692,17,0.6538461538461539,0.6376923076923077,0.5166115384615384,0.5,0.3076923076923077,0.2692307692307692,0.2692307692307692,0.0,USDJPY:17|GBPJPY:4|EURJPY:3|AUDJPY:1|EURUSD:1,SHORT:26,london_newyork_overlap:11|london:9|tokyo:5|new_york:1
q1_quick,anchor_flip,bias_flip_up,anchor_aligned,anchor_not_opposite,9,3,0.3333333333333333,-51.82,16.22,-68.03999999999999,0.23838918283362728,-2.1575,-0.23972222222222225,0.2361209460416372,64.69,0.6469,-0.801051167104653,0,0.0,0,0.0,9,1.0,0.42843333333333333,0.5051222222222223,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,USDJPY:7|EURUSD:2,LONG:9,london_newyork_overlap:3|tokyo:3|new_york:2|london:1
q1_quick,anchor_flip_pullback,bias_flip_down,anchor_aligned,anchor_not_opposite,4,1,0.25,-16.650000000000002,31.79,-48.44,0.6562758051197358,-0.7223,-0.180575,0.6433438672723681,36.69,0.3669,-0.45380212591986924,0,0.0,1,0.25,3,0.75,0.532725,0.7882,0.5,0.25,0.25,0.25,0.0,USDJPY:2|EURJPY:1|GBPJPY:1,SHORT:4,london:2|london_newyork_overlap:2
q1_quick,anchor_flip_pullback,bias_flip_up,anchor_aligned,anchor_not_opposite,5,2,0.4,7.1200000000000045,39.34,-32.22,1.2209807572936067,0.23720000000000027,0.04744000000000005,1.172421312786218,32.22,0.3222,0.2209807572936066,0,0.0,1,0.2,4,0.8,0.6133,0.45633999999999997,0.6,0.4,0.2,0.2,0.0,USDJPY:3|EURUSD:2,LONG:5,london_newyork_overlap:3|london:1|new_york:1
q1_quick,anchor_range_blocked,bias_flip_down,anchor_aligned,anchor_not_opposite,15,7,0.4666666666666667,68.18,183.38,-115.2,1.5918402777777776,3.0125,0.20083333333333334,1.613318946211165,44.21,0.44210000000000005,1.5421850260122145,1,0.06666666666666667,6,0.4,8,0.5333333333333333,0.7185066666666666,0.5582066666666665,0.5333333333333333,0.4,0.4,0.4,0.0,USDJPY:8|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:15,london:6|london_newyork_overlap:6|tokyo:2|new_york:1
q1_quick,anchor_range_blocked,bias_flip_down,anchor_not_aligned,anchor_opposite,3,0,0.0,-20.619999999999997,0,-20.619999999999997,0.0,-0.8843000000000001,-0.2947666666666667,0.0,20.619999999999997,0.20619999999999997,-1.0,0,0.0,0,0.0,3,1.0,0.21793333333333334,0.4487333333333334,0.0,0.0,0.0,0.0,0.0,USDJPY:2|GBPJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
