period_id,variant,m15_anchor_bias_state,mfe_1r_bucket,mfe_13r_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,35,4,0.11428571428571428,-310.7799999999999,18.62,-329.39999999999986,0.056527018822100816,-13.125599999999999,-0.3750171428571428,0.058988844598663645,310.7799999999999,3.1077999999999992,-1.0,0,0.0,0,0.0,35,1.0,0.3393428571428571,0.5310514285714287,0.2857142857142857,0.05714285714285714,0.0,0.0,0.0,USDJPY:19|EURUSD:8|EURJPY:3|GBPUSD:3|AUDJPY:1|GBPJPY:1,LONG:35,london_newyork_overlap:18|london:8|tokyo:5|new_york:4
full2025_validation,anchor_flip_pullback,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,2,2,1.0,63.09,63.09,0,inf,2.6159999999999997,1.3079999999999998,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.33135,0.50025,1.0,1.0,1.0,1.0,0.0,GBPJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:2
full2025_validation,anchor_flip_pullback,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,1,1,1.0,32.65,32.65,0,inf,1.2988,1.2988,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2988,0.2683,1.0,1.0,1.0,0.0,0.0,USDJPY:1,SHORT:1,tokyo:1
full2025_validation,anchor_flip_pullback,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,11,0,0.0,-179.73,0,-179.73,0.0,-7.5363999999999995,-0.6851272727272727,0.0,179.73,1.7973,-1.0,3,0.2727272727272727,0,0.0,8,0.7272727272727273,0.29601818181818185,0.768190909090909,0.36363636363636365,0.0,0.0,0.0,0.0,USDJPY:5|EURUSD:2|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:11,tokyo:4|london:3|london_newyork_overlap:2|new_york:2
full2025_validation,anchor_flip_pullback,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,3,3,1.0,96.59,96.59,0,inf,3.9464000000000006,1.3154666666666668,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3154666666666668,0.2716,1.0,1.0,1.0,1.0,0.0,USDJPY:3,LONG:3,london_newyork_overlap:2|tokyo:1
full2025_validation,anchor_flip_pullback,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,10,1,0.1,-91.0,7.81,-98.81,0.0790405829369497,-3.8449,-0.38449,0.07492240694848784,98.81,0.9881000000000001,-0.9209594170630503,1,0.1,0,0.0,9,0.9,0.3789,0.51906,0.3,0.1,0.0,0.0,0.0,USDJPY:7|EURUSD:2|EURJPY:1,LONG:10,london:4|london_newyork_overlap:3|new_york:2|tokyo:1
full2025_validation,anchor_range_blocked,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,7,7,1.0,210.98,210.98,0,inf,9.1453,1.3064714285714287,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.311157142857143,0.5281857142857144,1.0,1.0,1.0,1.0,0.0,USDJPY:3|GBPJPY:2|EURJPY:1|GBPUSD:1,SHORT:6|LONG:1,london:5|london_newyork_overlap:2
full2025_validation,anchor_range_blocked,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,50.92,50.92,0,inf,2.2675,1.13375,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.1858499999999998,0.3567,1.0,1.0,1.0,0.0,0.0,GBPUSD:1|USDJPY:1,SHORT:2,london:1|london_newyork_overlap:1
full2025_validation,anchor_range_blocked,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,31,2,0.06451612903225806,-348.26000000000005,5.12,-353.38,0.014488652442130285,-15.387200000000002,-0.4963612903225807,0.014948113720895986,348.26000000000005,3.4826,-1.0,4,0.12903225806451613,0,0.0,27,0.8709677419354839,0.3885193548387097,0.5667709677419354,0.3225806451612903,0.06451612903225806,0.0,0.0,0.0,USDJPY:17|EURJPY:6|AUDJPY:2|EURUSD:2|GBPJPY:2|GBPUSD:2,SHORT:23|LONG:8,london_newyork_overlap:13|london:9|new_york:6|tokyo:3
full2025_validation,anchor_range_blocked,bias_flip_up,mfe_ge_1r,mfe_lt_1_3r,2,1,0.5,-13.129999999999999,5.75,-18.88,0.3045550847457627,-0.6212,-0.3106,0.2919990882151812,18.88,0.1888,-0.6954449152542372,0,0.0,0,0.0,2,1.0,1.2429000000000001,0.56995,1.0,1.0,1.0,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,tokyo:2
full2025_validation,anchor_range_blocked,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,13,2,0.15384615384615385,-99.02,24.89,-123.91000000000003,0.2008716003550964,-4.5085999999999995,-0.3468153846153846,0.1962850063283241,116.55,1.1655,-0.8495924495924496,1,0.07692307692307693,0,0.0,12,0.9230769230769231,0.34163076923076924,0.5873307692307692,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,EURUSD:7|USDJPY:4|AUDJPY:1|GBPUSD:1,LONG:10|SHORT:3,london_newyork_overlap:8|london:3|new_york:2
full2025_validation,anchor_range_blocked,long_bias,mfe_ge_1r,mfe_ge_1_3r,10,10,1.0,294.86,294.86,0,inf,13.076399999999998,1.3076399999999997,inf,0.0,0.0,inf,0,0.0,10,1.0,0,0.0,1.3319199999999998,0.33813,1.0,1.0,1.0,1.0,0.0,USDJPY:7|EURUSD:3,LONG:6|SHORT:4,london_newyork_overlap:4|new_york:4|london:1|tokyo:1
full2025_validation,anchor_range_blocked,long_bias,mfe_ge_1r,mfe_lt_1_3r,9,5,0.5555555555555556,32.31,87.99,-55.67999999999999,1.5802801724137931,1.5239999999999996,0.16933333333333328,1.6288685318148053,55.67999999999999,0.5568,0.5802801724137933,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,1.1792666666666665,0.6005444444444445,1.0,1.0,1.0,0.0,0.0,USDJPY:6|EURJPY:2|AUDJPY:1,LONG:6|SHORT:3,london:4|london_newyork_overlap:3|tokyo:2
full2025_validation,anchor_range_blocked,long_bias,mfe_lt_1r,mfe_lt_1_3r,59,3,0.05084745762711865,-599.24,25.39,-624.63,0.04064806365368298,-26.3048,-0.4458440677966102,0.043016385808667304,613.4,6.1339999999999995,-0.9769155526573199,4,0.06779661016949153,0,0.0,55,0.9322033898305084,0.312522033898305,0.5783237288135594,0.22033898305084745,0.0847457627118644,0.0,0.0,0.0,USDJPY:35|EURUSD:8|EURJPY:6|GBPJPY:5|GBPUSD:5,LONG:41|SHORT:18,london:18|london_newyork_overlap:17|new_york:15|tokyo:9
full2025_validation,anchor_range_blocked,short_bias,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,356.47999999999996,356.47999999999996,0,inf,15.889500000000002,1.3241250000000002,inf,0.0,0.0,inf,0,0.0,12,1.0,0,0.0,1.3290583333333335,0.4228083333333334,1.0,1.0,1.0,1.0,0.0,USDJPY:7|EURJPY:2|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:10|LONG:2,london_newyork_overlap:5|tokyo:5|london:1|new_york:1
full2025_validation,anchor_range_blocked,short_bias,mfe_ge_1r,mfe_lt_1_3r,12,4,0.3333333333333333,55.30999999999999,90.22,-34.91,2.5843597822973363,2.4401000000000006,0.20334166666666673,2.530899052638183,25.470000000000013,0.25470000000000015,2.1715744012563785,1,0.08333333333333333,3,0.25,8,0.6666666666666666,1.146175,0.3856333333333333,1.0,1.0,1.0,0.0,0.0,USDJPY:6|EURUSD:3|GBPJPY:2|GBPUSD:1,SHORT:9|LONG:3,london_newyork_overlap:4|london:3|tokyo:3|new_york:2
full2025_validation,anchor_range_blocked,short_bias,mfe_lt_1r,mfe_lt_1_3r,93,3,0.03225806451612903,-1088.0100000000002,23.5,-1111.5100000000002,0.021142409874854922,-47.830199999999984,-0.5143032258064515,0.02063155998017929,1088.0100000000002,10.880100000000002,-1.0,16,0.17204301075268819,0,0.0,77,0.8279569892473119,0.37731505376344093,0.6145946236559137,0.2903225806451613,0.0967741935483871,0.0,0.0,0.0,USDJPY:52|EURUSD:12|EURJPY:10|GBPUSD:10|GBPJPY:5|AUDJPY:4,SHORT:65|LONG:28,london_newyork_overlap:43|new_york:25|london:19|tokyo:6
full2025_validation,anchor_range_light_only,bias_flip_down,mfe_ge_1r,mfe_ge_1_3r,7,7,1.0,210.98,210.98,0,inf,9.1453,1.3064714285714287,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.311157142857143,0.5281857142857144,1.0,1.0,1.0,1.0,0.0,USDJPY:3|GBPJPY:2|EURJPY:1|GBPUSD:1,SHORT:6|LONG:1,london:5|london_newyork_overlap:2
full2025_validation,anchor_range_light_only,bias_flip_down,mfe_ge_1r,mfe_lt_1_3r,2,2,1.0,50.92,50.92,0,inf,2.2675,1.13375,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.1858499999999998,0.3567,1.0,1.0,1.0,0.0,0.0,GBPUSD:1|USDJPY:1,SHORT:2,london:1|london_newyork_overlap:1
full2025_validation,anchor_range_light_only,bias_flip_down,mfe_lt_1r,mfe_lt_1_3r,31,2,0.06451612903225806,-348.26000000000005,5.12,-353.38,0.014488652442130285,-15.387200000000002,-0.4963612903225807,0.014948113720895986,348.26000000000005,3.4826,-1.0,4,0.12903225806451613,0,0.0,27,0.8709677419354839,0.3885193548387097,0.5667709677419354,0.3225806451612903,0.06451612903225806,0.0,0.0,0.0,USDJPY:17|EURJPY:6|AUDJPY:2|EURUSD:2|GBPJPY:2|GBPUSD:2,SHORT:23|LONG:8,london_newyork_overlap:13|london:9|new_york:6|tokyo:3
full2025_validation,anchor_range_light_only,bias_flip_up,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,29.83,29.83,0,inf,1.3127,1.3127,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3127,0.2736,1.0,1.0,1.0,1.0,0.0,EURJPY:1,SHORT:1,tokyo:1
full2025_validation,anchor_range_light_only,bias_flip_up,mfe_ge_1r,mfe_lt_1_3r,2,1,0.5,-13.739999999999998,5.75,-19.49,0.29502308876346844,-0.6212,-0.3106,0.2919990882151812,19.49,0.1949,-0.7049769112365315,0,0.0,0,0.0,2,1.0,1.2429000000000001,0.56995,1.0,1.0,1.0,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,tokyo:2
full2025_validation,anchor_range_light_only,bias_flip_up,mfe_lt_1r,mfe_lt_1_3r,15,3,0.2,-110.54,36.08,-146.61999999999998,0.24607829764015826,-5.042400000000001,-0.33616000000000007,0.23712120065963657,139.26,1.3925999999999998,-0.7937670544305616,2,0.13333333333333333,0,0.0,13,0.8666666666666667,0.35367333333333334,0.6024466666666666,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,EURUSD:7|USDJPY:5|AUDJPY:1|GBPJPY:1|GBPUSD:1,LONG:10|SHORT:5,london_newyork_overlap:8|new_york:4|london:3
full2025_validation,anchor_range_light_only,long_bias,mfe_ge_1r,mfe_ge_1_3r,11,11,1.0,325.58,325.58,0,inf,14.395999999999999,1.3087272727272727,inf,0.0,0.0,inf,0,0.0,11,1.0,0,0.0,1.3308,0.3294181818181818,1.0,1.0,1.0,1.0,0.0,USDJPY:7|EURUSD:4,LONG:6|SHORT:5,london_newyork_overlap:4|new_york:4|london:2|tokyo:1
full2025_validation,anchor_range_light_only,long_bias,mfe_ge_1r,mfe_lt_1_3r,9,5,0.5555555555555556,32.31,87.99,-55.67999999999999,1.5802801724137931,1.5239999999999996,0.16933333333333328,1.6288685318148053,55.67999999999999,0.5568,0.5802801724137933,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,1.1792666666666665,0.6005444444444445,1.0,1.0,1.0,0.0,0.0,USDJPY:6|EURJPY:2|AUDJPY:1,LONG:6|SHORT:3,london:4|london_newyork_overlap:3|tokyo:2
full2025_validation,anchor_range_light_only,long_bias,mfe_lt_1r,mfe_lt_1_3r,58,3,0.05172413793103448,-609.5600000000001,25.39,-634.95,0.03998740058272305,-26.773300000000003,-0.4616086206896552,0.04229548893427816,623.72,6.2372000000000005,-0.9772975052908357,5,0.08620689655172414,0,0.0,53,0.9137931034482759,0.30849310344827574,0.5874500000000001,0.22413793103448276,0.08620689655172414,0.0,0.0,0.0,USDJPY:36|EURUSD:9|EURJPY:5|GBPJPY:4|GBPUSD:4,LONG:39|SHORT:19,london_newyork_overlap:19|london:17|new_york:12|tokyo:10
full2025_validation,anchor_range_light_only,short_bias,mfe_ge_1r,mfe_ge_1_3r,11,11,1.0,326.03,326.03,0,inf,14.508500000000002,1.3189545454545455,inf,0.0,0.0,inf,0,0.0,11,1.0,0,0.0,1.3237181818181818,0.4525909090909091,1.0,1.0,1.0,1.0,0.0,USDJPY:7|EURJPY:2|AUDJPY:1|GBPJPY:1,SHORT:9|LONG:2,tokyo:5|london_newyork_overlap:4|london:1|new_york:1
full2025_validation,anchor_range_light_only,short_bias,mfe_ge_1r,mfe_lt_1_3r,14,6,0.42857142857142855,97.16999999999999,132.07999999999998,-34.91,3.7834431395015753,4.3621,0.3115785714285714,3.736746345441998,22.010000000000005,0.22010000000000007,4.414811449341207,1,0.07142857142857142,4,0.2857142857142857,9,0.6428571428571429,1.1631071428571427,0.3798428571428571,1.0,1.0,1.0,0.0,0.0,USDJPY:7|EURUSD:4|GBPJPY:2|GBPUSD:1,SHORT:9|LONG:5,london_newyork_overlap:5|london:4|tokyo:3|new_york:2
full2025_validation,anchor_range_light_only,short_bias,mfe_lt_1r,mfe_lt_1_3r,96,4,0.041666666666666664,-1125.42,28.1,-1153.5200000000002,0.024360219155281224,-49.525299999999994,-0.5158885416666666,0.02397624054282556,1125.42,11.2542,-1.0,17,0.17708333333333334,0,0.0,79,0.8229166666666666,0.3872635416666668,0.6253249999999997,0.3125,0.10416666666666667,0.0,0.0,0.0,USDJPY:54|EURUSD:12|EURJPY:10|GBPUSD:10|GBPJPY:6|AUDJPY:4,SHORT:67|LONG:29,london_newyork_overlap:45|new_york:26|london:19|tokyo:6
full2025_validation,base,unknown,mfe_ge_1r,mfe_ge_1_3r,40,40,1.0,1151.8499999999997,1151.8499999999997,0,inf,51.3285,1.2832124999999999,inf,0.0,0.0,inf,0,0.0,39,0.975,1,0.025,1.3236574999999997,0.4846150000000001,1.0,1.0,1.0,1.0,0.025,USDJPY:22|GBPJPY:5|AUDJPY:4|EURJPY:4|EURUSD:3|GBPUSD:2,SHORT:23|LONG:17,london_newyork_overlap:14|london:10|new_york:9|tokyo:7
full2025_validation,base,unknown,mfe_ge_1r,mfe_lt_1_3r,38,20,0.5263157894736842,186.52,366.64,-180.12,2.035531867643793,8.4881,0.22337105263157894,2.064645603120649,65.81,0.6581,2.8342197234462847,3,0.07894736842105263,10,0.2631578947368421,25,0.6578947368421053,1.1818131578947366,0.4955157894736842,1.0,1.0,1.0,0.0,0.0,USDJPY:22|EURUSD:5|GBPJPY:4|EURJPY:3|GBPUSD:3|AUDJPY:1,SHORT:26|LONG:12,london:14|london_newyork_overlap:14|tokyo:7|new_york:3
