"timestamp","run_index","run_id","status","exit_code","duration_seconds","report_path","summary_path"
"2026-07-01T18:06:06.3259440+09:00","1","london_first120__current__no_be","skipped_completed","0","0","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__current__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__current__no_be_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T18:17:17.8619720+09:00","2","london_first120__current__be_1_1r","completed","0","671","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__current__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__current__be_1_1r_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T18:33:18.3524166+09:00","3","london_first120__h1_m15_m5_strict__no_be","completed","0","960","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_strict__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_strict__no_be_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T18:49:18.9032018+09:00","4","london_first120__h1_m15_m5_strict__be_1_1r","completed","0","961","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_strict__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_strict__be_1_1r_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T18:55:41.5929885+09:00","5","london_first120__h1_m15_m5_dual__no_be","completed","0","383","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_dual__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_dual__no_be_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T19:01:53.5123639+09:00","6","london_first120__h1_m15_m5_dual__be_1_1r","completed","0","372","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_dual__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_dual__be_1_1r_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T19:20:40.5115785+09:00","7","london_first120__h1_m15_m5_top_notopp__no_be","completed","0","1127","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_top_notopp__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_top_notopp__no_be_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T19:39:17.6856788+09:00","8","london_first120__h1_m15_m5_top_notopp__be_1_1r","completed","0","1117","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_top_notopp__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_top_notopp__be_1_1r_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T19:54:56.6746791+09:00","9","london_first120__h1_m15_m5_fib_score__no_be","completed","0","939","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_fib_score__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_fib_score__no_be_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T20:10:37.1699682+09:00","10","london_first120__h1_m15_m5_fib_score__be_1_1r","completed","0","940","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_fib_score__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_fib_score__be_1_1r_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T20:26:14.1328821+09:00","11","london_first120__h1_m15_m5_fib_req__no_be","completed","0","937","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_fib_req__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_fib_req__no_be_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T20:41:59.1390423+09:00","12","london_first120__h1_m15_m5_fib_req__be_1_1r","completed","0","945","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_london_first120__h1_m15_m5_fib_req__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_london_first120__h1_m15_m5_fib_req__be_1_1r_2025\fxsessionrev_london_first120_reference_summary.csv"
"2026-07-01T21:17:40.9953831+09:00","13","all_first120__current__no_be","completed_missing_artifacts","0","2142","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__current__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_all_first120__current__no_be_2025\fxsessionrev_all_symbols_first120_summary.csv"
"2026-07-01T22:02:47.5947583+09:00","14","all_first120__current__be_1_1r","failed","1","2707","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__current__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_all_first120__current__be_1_1r_2025\fxsessionrev_all_symbols_first120_summary.csv"
"2026-07-01T22:20:04.3733833+09:00","15","all_first120__h1_m15_m5_strict__no_be","completed_missing_artifacts","0","1037","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_m15_m5_strict__no_be_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_all_first120__h1_m15_m5_strict__no_be_2025\fxsessionrev_all_symbols_first120_summary.csv"
"2026-07-01T22:21:35.6526835+09:00","16","all_first120__h1_m15_m5_strict__be_1_1r","completed_missing_artifacts","0","91","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_all_first120__h1_m15_m5_strict__be_1_1r_2025_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_timeframes_all_first120__h1_m15_m5_strict__be_1_1r_2025\fxsessionrev_all_symbols_first120_summary.csv"
