time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.02 03:15:00,signal,tokyo_first120_reference,AUDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,97.70700000,PERIOD_M15,LONG,false,H4_NONE_break_below_without_lower_pullback|H1_LONG_confirmed_break_above_swing_high,true,97.77000000,97.74100000,97.77000000,h4_confirmed_swing_low,0.01500000,0.0493,session_high|opening_range_high|neckline_level,97.74100000,false,true,true,false,not_blocked,2,1,1,1.50,98.21100000,97.75500000,97.45100000,0.30400000,98.21100000,1.500,0.10142857,28.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.02 03:15:00,blocked,tokyo_first120_reference,AUDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,97.70700000,PERIOD_M15,LONG,false,H4_NONE_break_below_without_lower_pullback|H1_LONG_confirmed_break_above_swing_high,true,97.77000000,97.74100000,97.77000000,h4_confirmed_swing_low,0.01500000,0.0493,session_high|opening_range_high|neckline_level,97.74100000,false,true,true,false,not_blocked,2,1,1,1.50,98.21100000,97.75500000,97.45100000,0.30400000,98.21100000,1.500,0.10142857,28.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.06 03:15:00,signal,tokyo_first120_reference,EURJPY,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,162.32600000,PERIOD_M15,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,162.42200000,162.36600000,162.44000000,failed_breakout_level,0.04200000,0.1111,session_high|opening_range_high|neckline_level,162.42200000,false,true,true,false,not_blocked,6,2,4,1.50,162.96500000,162.39800000,162.02000000,0.37800000,162.96500000,1.500,0.12600000,32.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 03:15:00,blocked,tokyo_first120_reference,EURJPY,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,162.32600000,PERIOD_M15,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,162.42200000,162.36600000,162.44000000,failed_breakout_level,0.04200000,0.1111,session_high|opening_range_high|neckline_level,162.42200000,false,true,true,false,not_blocked,6,2,4,1.50,162.96500000,162.39800000,162.02000000,0.37800000,162.96500000,1.500,0.12600000,32.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.07 03:30:01,signal,tokyo_first120_reference,EURJPY,LONG,2025.01.07 03:15:00,3,0,9,tokyo,2025.01.07 00:00,15,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,164.26100000,PERIOD_M5,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,164.50000000,164.31200000,164.50000000,round_number,0.16700000,0.5219,session_high|opening_range_high|neckline_level,164.31200000,false,false,true,false,not_blocked,1,0,1,1.50,164.81300000,164.33300000,164.01300000,0.32000000,164.81300000,1.500,0.12664286,30.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.07 03:30:01,blocked,tokyo_first120_reference,EURJPY,LONG,2025.01.07 03:15:00,3,0,9,tokyo,2025.01.07 00:00,15,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,164.26100000,PERIOD_M5,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,164.50000000,164.31200000,164.50000000,round_number,0.16700000,0.5219,session_high|opening_range_high|neckline_level,164.31200000,false,false,true,false,not_blocked,1,0,1,1.50,164.81300000,164.33300000,164.01300000,0.32000000,164.81300000,1.500,0.12664286,30.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.09 04:00:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.09 03:45:00,3,0,9,tokyo,2025.01.09 00:00,45,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,158.13300000,PERIOD_M15,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,158.10875000,158.09300000,158.09300000,pre_session_low,0.01300000,0.1024,neckline_level,158.13300000,false,true,true,false,not_blocked,6,4,2,1.50,157.91500000,158.10600000,158.23300000,0.12700000,157.91500000,1.504,0.09014286,16.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.09 04:00:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.09 03:45:00,3,0,9,tokyo,2025.01.09 00:00,45,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,158.13300000,PERIOD_M15,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,158.10875000,158.09300000,158.09300000,pre_session_low,0.01300000,0.1024,neckline_level,158.13300000,false,true,true,false,not_blocked,6,4,2,1.50,157.91500000,158.10600000,158.23300000,0.12700000,157.91500000,1.504,0.09014286,16.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.13 05:00:00,signal,tokyo_first120_reference,GBPJPY,SHORT,2025.01.13 04:45:00,4,1,10,tokyo,2025.01.13 00:00,105,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,191.88100000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,191.87400000,191.69700000,191.69700000,current_day_low,0.16100000,0.7559,opening_range_low|neckline_level,191.88100000,false,true,true,false,not_blocked,3,1,2,1.50,191.53800000,191.85800000,192.07100000,0.21300000,191.53800000,1.502,0.18400000,38.00,4.500,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.13 05:00:00,blocked,tokyo_first120_reference,GBPJPY,SHORT,2025.01.13 04:45:00,4,1,10,tokyo,2025.01.13 00:00,105,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,191.88100000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,191.87400000,191.69700000,191.69700000,current_day_low,0.16100000,0.7559,opening_range_low|neckline_level,191.88100000,false,true,true,false,not_blocked,3,1,2,1.50,191.53800000,191.85800000,192.07100000,0.21300000,191.53800000,1.502,0.18400000,38.00,4.500,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
