run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"ts15b_strict_v0_realizable_202503_20260827","OVERALL","ALL","19","62577","10587809","7128","324","-0.299635","27.000","27","19","5150505","0","15","455.875","pipeline_validation=RESEARCH_PIPELINE_VALIDATED_FOR_MARCH_RESEARCH;execution_status=EXECUTION_MODEL_CAUSALLY_VALIDATED_FOR_SHADOW_REPLAY;cost_status=COST_MODEL_INCOMPLETE;formal_analysis_eligible=true;edge_status=EDGE_UNDETERMINED;production_eligible=false;research_only=true;execution_mode=REALIZABLE_EA;market_clusters=15;strategy_eligible_events=19;commission_evidence_status=TESTER_OBSERVED_ZERO"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","statistical_shock_events","19","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","19"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","valid_bursts","19","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","19"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","valid_pullbacks","14","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","14"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","reacceleration_signals","5","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","5"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","detection_time_continuation_signals","19","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","19"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","post_burst_continuation_signals","19","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","19"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","pullback_continuation_signals","5","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","5"
"ts15b_strict_v0_realizable_202503_20260827","FUNNEL","failed_shock_reversal_signals","11","0","0","0","0","","27.000","27","19","5150505","0","15","455.875","11"
"ts15b_strict_v0_realizable_202503_20260827","SYMBOL","EURUSD","5","6040","1364080","0","0","","27.000","27","19","5150505","0","15","455.875","copy_duplicates=1364080;m1_minutes_seen=30192;last_quote_msc=1743465475724;read_through_msc=1743465479987;requested_from_msc=1743465475724;requested_to_msc=1743465479987;last_returned_count=1;copy_pages=1364082;last_copy_result=1;last_copy_error=0;history_synchronized=true;stale_episodes=1;max_stale_ms=4263;quiet_ranges=1;read_failures=0;cursor_stalls=0;page_limits=0;final_drains=1;root_cause="
