time,event,strategy,symbol,direction,label,reason,entry,stop_loss,take_profit,risk_price,reward_r,atr,spread_points,score
2025.01.06 14:30:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.25302000,1.25496000,1.25059000,0.00194000,1.250,0.00168786,20.00,1.744
2025.01.06 14:30:00,blocked,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,1.25302000,1.25496000,1.25059000,0.00194000,1.250,0.00168786,20.00,1.744
2025.01.06 15:45:00,signal,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.04094000,1.04328000,1.03801000,0.00234000,1.250,0.00203857,18.00,1.221
2025.01.06 15:45:00,order_sent,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.04094000,1.04328000,1.03801000,0.00234000,1.250,0.00203857,18.00,1.221
2025.01.07 04:00:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.30900000,158.46500000,158.11400000,0.15600000,1.250,0.13600000,16.00,2.024
2025.01.07 04:00:00,order_sent,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.30900000,158.46500000,158.11400000,0.15600000,1.250,0.13600000,16.00,2.024
2025.01.07 04:15:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.22100000,158.39000000,158.01000000,0.16900000,1.250,0.14664286,16.00,1.583
2025.01.07 04:15:00,blocked,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,158.22100000,158.39000000,158.01000000,0.16900000,1.250,0.14664286,16.00,1.583
2025.01.07 05:00:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.27300000,158.43700000,158.06700000,0.16400000,1.250,0.14300000,18.00,1.411
2025.01.07 05:00:00,blocked,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,158.27300000,158.43700000,158.06700000,0.16400000,1.250,0.14300000,18.00,1.411
2025.01.07 05:15:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.21800000,158.38500000,158.01000000,0.16700000,1.250,0.14500000,16.00,1.152
2025.01.07 05:15:00,blocked,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,158.21800000,158.38500000,158.01000000,0.16700000,1.250,0.14500000,16.00,1.152
2025.01.08 14:00:00,signal,range_reversion,EURUSD,LONG,h1_range_m15_zscore_reversion,,1.02988000,1.02873000,1.03132000,0.00115000,1.250,0.00100357,18.00,1.754
2025.01.08 14:00:00,order_sent,range_reversion,EURUSD,LONG,h1_range_m15_zscore_reversion,,1.02988000,1.02873000,1.03132000,0.00115000,1.250,0.00100357,18.00,1.754
2025.01.08 14:00:00,signal,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.23728000,1.23526000,1.23980000,0.00202000,1.250,0.00175286,20.00,2.417
2025.01.08 14:00:00,order_sent,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.23728000,1.23526000,1.23980000,0.00202000,1.250,0.00175286,20.00,2.417
2025.01.08 14:45:00,signal,range_reversion,EURUSD,LONG,h1_range_m15_zscore_reversion,,1.02933000,1.02810000,1.03086000,0.00123000,1.250,0.00106643,18.00,1.544
2025.01.08 14:45:00,order_sent,range_reversion,EURUSD,LONG,h1_range_m15_zscore_reversion,,1.02933000,1.02810000,1.03086000,0.00123000,1.250,0.00106643,18.00,1.544
2025.01.08 14:45:00,signal,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.23426000,1.23192000,1.23719000,0.00234000,1.250,0.00203786,20.00,2.178
2025.01.08 14:45:00,order_sent,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.23426000,1.23192000,1.23719000,0.00234000,1.250,0.00203786,20.00,2.178
2025.01.08 15:15:00,signal,range_reversion,EURUSD,LONG,h1_range_m15_zscore_reversion,,1.02917000,1.02785000,1.03081000,0.00132000,1.250,0.00114429,18.00,1.430
2025.01.08 15:15:00,order_sent,range_reversion,EURUSD,LONG,h1_range_m15_zscore_reversion,,1.02917000,1.02785000,1.03081000,0.00132000,1.250,0.00114429,18.00,1.430
2025.01.08 15:30:00,signal,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.23502000,1.23238000,1.23832000,0.00264000,1.250,0.00229357,38.00,1.524
2025.01.08 15:30:00,blocked,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,symbol_already_open,1.23502000,1.23238000,1.23832000,0.00264000,1.250,0.00229357,38.00,1.524
2025.01.08 16:00:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,195.52200000,195.10800000,196.03900000,0.41400000,1.250,0.35957143,38.00,1.478
2025.01.08 16:00:00,order_sent,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,195.52200000,195.10800000,196.03900000,0.41400000,1.250,0.35957143,38.00,1.478
2025.01.08 16:00:00,signal,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.23572000,1.23272000,1.23947000,0.00300000,1.250,0.00261071,20.00,1.190
2025.01.08 16:00:00,blocked,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,symbol_already_open,1.23572000,1.23272000,1.23947000,0.00300000,1.250,0.00261071,20.00,1.190
2025.01.10 11:30:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.75100000,157.59400000,157.94800000,0.15700000,1.250,0.13671429,16.00,2.507
2025.01.10 11:30:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.75100000,157.59400000,157.94800000,0.15700000,1.250,0.13671429,16.00,2.507
2025.01.10 11:45:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.83600000,157.67500000,158.03800000,0.16100000,1.250,0.14035714,19.00,1.926
2025.01.10 11:45:00,blocked,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,157.83600000,157.67500000,158.03800000,0.16100000,1.250,0.14035714,19.00,1.926
2025.01.10 12:00:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.94400000,157.77400000,158.15600000,0.17000000,1.250,0.14742857,18.00,1.350
2025.01.10 12:00:00,blocked,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,157.94400000,157.77400000,158.15600000,0.17000000,1.250,0.14742857,18.00,1.350
2025.01.10 16:00:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.54300000,158.73600000,158.30200000,0.19300000,1.250,0.16792857,18.00,1.697
2025.01.10 16:00:00,order_sent,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.54300000,158.73600000,158.30200000,0.19300000,1.250,0.16792857,18.00,1.697
2025.01.14 13:30:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,157.89000000,158.03600000,157.70800000,0.14600000,1.250,0.12664286,21.00,1.319
2025.01.14 13:30:00,order_sent,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,157.89000000,158.03600000,157.70800000,0.14600000,1.250,0.12664286,21.00,1.319
2025.01.14 13:45:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,157.88700000,158.02600000,157.71300000,0.13900000,1.250,0.12100000,19.00,1.220
2025.01.14 13:45:00,blocked,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,157.88700000,158.02600000,157.71300000,0.13900000,1.250,0.12100000,19.00,1.220
2025.01.14 18:30:00,signal,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,,162.56500000,162.77300000,162.30400000,0.20800000,1.250,0.18128571,31.00,2.108
2025.01.14 18:30:00,order_sent,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,,162.56500000,162.77300000,162.30400000,0.20800000,1.250,0.18128571,31.00,2.108
2025.01.14 18:30:01,signal,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.02850000,1.03023000,1.02634000,0.00173000,1.250,0.00150000,18.00,1.705
2025.01.14 18:30:01,order_sent,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.02850000,1.03023000,1.02634000,0.00173000,1.250,0.00150000,18.00,1.705
2025.01.14 18:45:00,signal,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,,162.46800000,162.67400000,162.21100000,0.20600000,1.250,0.17885714,30.00,1.601
2025.01.14 18:45:00,blocked,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,162.46800000,162.67400000,162.21100000,0.20600000,1.250,0.17885714,30.00,1.601
2025.01.14 19:15:00,signal,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.02826000,1.02979000,1.02635000,0.00153000,1.250,0.00133071,18.00,1.202
2025.01.14 19:15:00,blocked,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,1.02826000,1.02979000,1.02635000,0.00153000,1.250,0.00133071,18.00,1.202
2025.01.14 20:00:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.12600000,158.30100000,157.90700000,0.17500000,1.250,0.15235714,16.00,1.728
2025.01.14 20:00:00,order_sent,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,158.12600000,158.30100000,157.90700000,0.17500000,1.250,0.15235714,16.00,1.728
2025.01.15 08:00:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.33400000,157.20600000,157.49400000,0.12800000,1.250,0.11135714,18.00,2.425
2025.01.15 08:00:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.33400000,157.20600000,157.49400000,0.12800000,1.250,0.11135714,18.00,2.425
2025.01.15 08:30:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,157.42800000,157.29100000,157.59900000,0.13700000,1.250,0.11900000,20.00,1.611
2025.01.15 08:30:00,blocked,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,157.42800000,157.29100000,157.59900000,0.13700000,1.250,0.11900000,20.00,1.611
2025.01.15 09:30:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.75500000,191.48000000,192.09900000,0.27500000,1.250,0.23942857,38.00,1.853
2025.01.15 09:30:00,order_sent,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.75500000,191.48000000,192.09900000,0.27500000,1.250,0.23942857,38.00,1.853
2025.01.15 09:45:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.89000000,191.58800000,192.26800000,0.30200000,1.250,0.26278571,38.00,1.402
2025.01.15 09:45:00,blocked,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,191.89000000,191.58800000,192.26800000,0.30200000,1.250,0.26278571,38.00,1.402
2025.01.15 10:00:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.95200000,191.65400000,192.32400000,0.29800000,1.250,0.25871429,38.00,1.175
2025.01.15 10:00:00,blocked,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,191.95200000,191.65400000,192.32400000,0.29800000,1.250,0.25871429,38.00,1.175
2025.01.15 10:15:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22278000,1.22448000,1.22065000,0.00170000,1.250,0.00147857,20.00,2.969
2025.01.15 10:15:00,order_sent,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22278000,1.22448000,1.22065000,0.00170000,1.250,0.00147857,20.00,2.969
2025.01.15 10:30:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.96700000,156.79700000,157.18000000,0.17000000,1.250,0.14800000,16.00,1.692
2025.01.15 10:30:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.96700000,156.79700000,157.18000000,0.17000000,1.250,0.14800000,16.00,1.692
2025.01.15 12:00:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.87700000,156.68800000,157.11300000,0.18900000,1.250,0.16450000,16.00,1.312
2025.01.15 12:00:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.87700000,156.68800000,157.11300000,0.18900000,1.250,0.16450000,16.00,1.312
2025.01.15 16:15:00,signal,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,,192.14100000,192.41100000,191.80300000,0.27000000,1.250,0.23521429,38.00,1.792
2025.01.15 16:15:00,order_sent,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,,192.14100000,192.41100000,191.80300000,0.27000000,1.250,0.23521429,38.00,1.792
2025.01.15 16:15:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22929000,1.23120000,1.22691000,0.00191000,1.250,0.00165714,20.00,2.879
2025.01.15 16:15:00,order_sent,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22929000,1.23120000,1.22691000,0.00191000,1.250,0.00165714,20.00,2.879
2025.01.15 16:45:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22894000,1.23102000,1.22633000,0.00208000,1.250,0.00181286,20.00,2.093
2025.01.15 16:45:00,blocked,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,1.22894000,1.23102000,1.22633000,0.00208000,1.250,0.00181286,20.00,2.093
2025.01.15 17:15:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.36400000,156.10300000,156.69000000,0.26100000,1.250,0.22664286,16.00,1.514
2025.01.15 17:15:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.36400000,156.10300000,156.69000000,0.26100000,1.250,0.22664286,16.00,1.514
2025.01.15 17:45:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.28300000,156.00700000,156.62800000,0.27600000,1.250,0.24007143,16.00,1.531
2025.01.15 17:45:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.28300000,156.00700000,156.62800000,0.27600000,1.250,0.24007143,16.00,1.531
2025.01.15 18:00:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,156.30300000,156.02400000,156.65100000,0.27900000,1.250,0.24242857,20.00,1.376
2025.01.15 18:00:00,blocked,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,156.30300000,156.02400000,156.65100000,0.27900000,1.250,0.24242857,20.00,1.376
2025.01.15 19:00:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.26000000,190.89900000,191.71100000,0.36100000,1.250,0.31357143,38.00,2.129
2025.01.15 19:00:00,order_sent,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.26000000,190.89900000,191.71100000,0.36100000,1.250,0.31357143,38.00,2.129
2025.01.15 19:30:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.31600000,191.01200000,191.69600000,0.30400000,1.250,0.26457143,38.00,1.673
2025.01.15 19:30:00,blocked,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,191.31600000,191.01200000,191.69600000,0.30400000,1.250,0.26457143,38.00,1.673
2025.01.15 19:45:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.33400000,191.05300000,191.68500000,0.28100000,1.250,0.24421429,38.00,1.512
2025.01.15 19:45:00,blocked,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,191.33400000,191.05300000,191.68500000,0.28100000,1.250,0.24421429,38.00,1.512
2025.01.15 20:15:00,signal,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,,191.30300000,191.05300000,191.61600000,0.25000000,1.250,0.21771429,38.00,1.398
2025.01.15 20:15:00,blocked,range_reversion,GBPJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,191.30300000,191.05300000,191.61600000,0.25000000,1.250,0.21771429,38.00,1.398
2025.01.16 05:15:01,signal,range_reversion,AUDJPY,LONG,h1_range_m15_zscore_reversion,,96.82400000,96.64400000,97.04900000,0.18000000,1.250,0.15678571,28.00,1.811
2025.01.16 05:15:01,order_sent,range_reversion,AUDJPY,LONG,h1_range_m15_zscore_reversion,,96.82400000,96.64400000,97.04900000,0.18000000,1.250,0.15678571,28.00,1.811
2025.01.16 05:45:00,signal,range_reversion,AUDJPY,LONG,h1_range_m15_zscore_reversion,,96.77600000,96.59400000,97.00400000,0.18200000,1.250,0.15864286,28.00,1.675
2025.01.16 05:45:00,blocked,range_reversion,AUDJPY,LONG,h1_range_m15_zscore_reversion,symbol_already_open,96.77600000,96.59400000,97.00400000,0.18200000,1.250,0.15864286,28.00,1.675
2025.01.16 19:00:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22418000,1.22624000,1.22161000,0.00206000,1.250,0.00179000,20.00,2.158
2025.01.16 19:00:00,order_sent,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22418000,1.22624000,1.22161000,0.00206000,1.250,0.00179000,20.00,2.158
2025.01.16 19:45:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22455000,1.22651000,1.22210000,0.00196000,1.250,0.00170357,20.00,1.656
2025.01.16 19:45:00,blocked,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,1.22455000,1.22651000,1.22210000,0.00196000,1.250,0.00170357,20.00,1.656
2025.01.17 10:15:00,signal,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.21887000,1.21759000,1.22047000,0.00128000,1.250,0.00111429,20.00,1.494
2025.01.17 10:15:00,order_sent,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.21887000,1.21759000,1.22047000,0.00128000,1.250,0.00111429,20.00,1.494
2025.01.17 10:30:00,signal,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,,1.21897000,1.21763000,1.22065000,0.00134000,1.250,0.00116571,20.00,1.357
2025.01.17 10:30:00,blocked,range_reversion,GBPUSD,LONG,h1_range_m15_zscore_reversion,symbol_already_open,1.21897000,1.21763000,1.22065000,0.00134000,1.250,0.00116571,20.00,1.357
2025.01.20 13:30:00,signal,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,156.33800000,156.46400000,156.18100000,0.12600000,1.250,0.10928571,18.00,1.278
2025.01.20 13:30:00,order_sent,range_reversion,USDJPY,SHORT,h1_range_m15_zscore_reversion,,156.33800000,156.46400000,156.18100000,0.12600000,1.250,0.10928571,18.00,1.278
2025.01.20 16:15:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,155.81400000,155.63000000,156.04300000,0.18400000,1.250,0.15957143,17.00,2.273
2025.01.20 16:15:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,155.81400000,155.63000000,156.04300000,0.18400000,1.250,0.15957143,17.00,2.273
2025.01.20 16:15:00,signal,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,,161.86700000,162.07400000,161.60800000,0.20700000,1.250,0.18042857,30.00,2.251
2025.01.20 16:15:00,order_sent,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,,161.86700000,162.07400000,161.60800000,0.20700000,1.250,0.18042857,30.00,2.251
2025.01.20 16:15:00,signal,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,,191.37100000,191.66000000,191.01000000,0.28900000,1.250,0.25100000,38.00,2.403
2025.01.20 16:15:00,order_sent,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,,191.37100000,191.66000000,191.01000000,0.28900000,1.250,0.25100000,38.00,2.403
2025.01.20 16:15:00,signal,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22828000,1.23053000,1.22546000,0.00225000,1.250,0.00195857,20.00,2.773
2025.01.20 16:15:00,order_sent,range_reversion,GBPUSD,SHORT,h1_range_m15_zscore_reversion,,1.22828000,1.23053000,1.22546000,0.00225000,1.250,0.00195857,20.00,2.773
2025.01.20 16:15:00,signal,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.03893000,1.04066000,1.03677000,0.00173000,1.250,0.00150214,18.00,2.982
2025.01.20 16:15:00,order_sent,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.03893000,1.04066000,1.03677000,0.00173000,1.250,0.00150214,18.00,2.982
2025.01.20 16:30:00,signal,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,,161.83400000,162.05300000,161.56000000,0.21900000,1.250,0.19050000,30.00,1.945
2025.01.20 16:30:00,blocked,range_reversion,EURJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,161.83400000,162.05300000,161.56000000,0.21900000,1.250,0.19050000,30.00,1.945
2025.01.20 16:30:00,signal,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,,191.34600000,191.64700000,190.97000000,0.30100000,1.250,0.26178571,38.00,2.072
2025.01.20 16:30:00,blocked,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,191.34600000,191.64700000,190.97000000,0.30100000,1.250,0.26178571,38.00,2.072
2025.01.20 17:00:00,signal,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,155.55800000,155.33500000,155.83600000,0.22300000,1.250,0.19350000,16.00,2.227
2025.01.20 17:00:00,order_sent,range_reversion,USDJPY,LONG,h1_range_m15_zscore_reversion,,155.55800000,155.33500000,155.83600000,0.22300000,1.250,0.19350000,16.00,2.227
2025.01.20 17:00:00,signal,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,,191.40800000,191.72200000,191.01600000,0.31400000,1.250,0.27271429,38.00,1.839
2025.01.20 17:00:00,blocked,range_reversion,GBPJPY,SHORT,h1_range_m15_zscore_reversion,symbol_already_open,191.40800000,191.72200000,191.01600000,0.31400000,1.250,0.27271429,38.00,1.839
2025.01.20 17:00:00,signal,range_reversion,EURUSD,SHORT,h1_range_m15_zscore_reversion,,1.04141000,1.04358000,1.03870000,0.00217000,1.250,0.00188286,18.00,2.384
