entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.02 03:15:00,2025.01.02 05:09:06,tokyo_first120_reference,USDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,157.52500000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,157.58700000,157.54333333,157.76400000,pre_session_high,0.5759,session_high|opening_range_high|neckline_level,157.58700000,false,true,true,false,1.50,158.08600000,157.56300000,157.21000000,157.21400000,158.08600000,0.34900000,-1.0115,157.21400000,157.21400000,true,false,none,0.0000,,-1,0.2751,1.0115,full_sl,true,false,false,false,-1.0115,0.0000,-24.70,0.00,0.00,-24.70,0.110,1.499,7,0.12671429,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,2,time_30min_and_0_5r_break_even
2025.01.06 03:15:00,2025.01.06 04:39:53,tokyo_first120_reference,USDJPY,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,157.52200000,PERIOD_M5,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,157.56100000,157.52200000,157.56100000,previous_day_high,0.0429,neckline_level,157.52200000,false,true,true,false,1.50,157.76500000,157.55500000,157.76600000,157.41500000,157.76500000,0.14000000,1.5071,157.41500000,157.41500000,true,true,time_30min_0_5r_close,0.6929,2025.01.06 04:15:00,5,1.5071,0.5571,tp,false,false,true,false,0.6929,0.8143,37.45,0.00,0.00,37.45,0.280,1.500,5,0.12321429,16.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,4,time_30min_and_0_5r_break_even
2025.01.07 03:15:00,2025.01.07 07:22:18,tokyo_first120_reference,USDJPY,LONG,2025.01.07 03:00:00,3,0,9,tokyo,2025.01.07 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,158.21500000,PERIOD_M5,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_above_without_higher_pullback,true,158.29900000,158.21500000,158.29900000,current_day_high,0.0847,session_high|opening_range_high|neckline_level,158.29900000,false,false,true,false,1.50,158.71600000,158.27400000,157.97800000,157.97900000,158.71600000,0.29500000,-1.0034,157.97900000,157.97900000,true,false,none,0.0000,,-1,0.4576,1.0034,full_sl,true,false,false,false,-1.0034,0.0000,-24.36,0.00,0.00,-24.36,0.130,1.498,16,0.11964286,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,6,time_30min_and_0_5r_break_even
2025.01.09 03:15:00,2025.01.09 06:13:27,tokyo_first120_reference,USDJPY,SHORT,2025.01.09 03:00:00,3,0,9,tokyo,2025.01.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,158.21800000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,158.21228571,158.13700000,158.13700000,h1_confirmed_swing_low,0.1783,neckline_level,158.21800000,false,true,true,false,1.50,157.83300000,158.17800000,157.83300000,158.40800000,157.83300000,0.23000000,1.5000,158.40800000,158.40800000,true,true,time_30min_0_5r_close,0.5043,2025.01.09 04:30:00,6,1.5000,0.4478,tp,false,false,true,false,0.5043,0.9957,37.16,0.00,0.00,37.16,0.170,1.500,11,0.08714286,16.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,8,time_30min_and_0_5r_break_even
2025.01.14 03:15:00,2025.01.14 06:06:31,tokyo_first120_reference,USDJPY,LONG,2025.01.14 03:00:00,3,0,9,tokyo,2025.01.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,157.44600000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,157.52020000,157.44600000,157.52020000,recent_equal_highs,0.1063,neckline_level,157.44600000,false,true,true,false,1.50,158.07300000,157.47800000,157.47700000,157.08100000,158.07300000,0.39700000,-0.0025,157.08100000,157.08100000,true,true,time_30min_0_5r_close,0.5164,2025.01.14 04:45:00,7,1.3577,0.6196,break_even,false,true,false,false,0.5164,-0.5189,-0.06,0.00,0.00,-0.06,0.090,1.499,11,0.15428571,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,10,time_30min_and_0_5r_break_even
2025.01.16 03:15:00,2025.01.16 03:47:05,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,htf_soft_alignment,SHORT,false,H4_SHORT_confirmed_break_below_swing_low|H1_NONE_no_confirmed_wave3_break,true,156.16300000,156.00300000,156.00300000,current_day_low,0.3066,neckline_level,156.18500000,false,true,true,false,1.50,155.58700000,156.11000000,155.57800000,156.45900000,155.58700000,0.34900000,1.5244,156.45900000,156.45900000,true,true,price_1_0r_close,1.0688,2025.01.16 03:15:00,1,1.5244,0.2006,tp,false,false,true,false,1.0688,0.4556,37.61,0.00,0.00,37.61,0.110,1.499,2,0.11628571,18.00,5.000,other,false,not_invalidated,DEAL_REASON_TP,12,time_30min_and_0_5r_break_even
2025.01.20 03:15:00,2025.01.20 09:15:00,tokyo_first120_reference,USDJPY,SHORT,2025.01.20 03:00:00,3,0,9,tokyo,2025.01.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,156.04800000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_break_below_without_lower_pullback,true,155.97600000,155.85600000,155.85600000,current_day_low,0.1209,neckline_level,156.04800000,false,true,true,false,1.50,155.27400000,155.90700000,156.25700000,156.32900000,155.27400000,0.42200000,-0.8294,156.32900000,156.32900000,true,false,none,0.0000,,-1,0.4905,0.8768,time,false,false,false,true,-0.8294,0.0000,-20.16,0.00,0.00,-20.16,0.090,1.500,24,0.14064286,21.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,14,time_30min_and_0_5r_break_even
2025.01.22 03:15:00,2025.01.22 05:20:37,tokyo_first120_reference,USDJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,155.51800000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.55224000,155.51800000,155.55224000,recent_equal_highs,0.0177,session_high|opening_range_high|neckline_level,155.56200000,false,true,true,false,1.50,155.82400000,155.54900000,155.83100000,155.36600000,155.82400000,0.18300000,1.5410,155.36600000,155.36600000,true,true,time_30min_0_5r_close,0.7049,2025.01.22 03:45:00,3,1.5410,0.8306,tp,false,false,true,false,0.7049,0.8361,38.00,0.00,0.00,38.00,0.210,1.503,8,0.13600000,16.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,16,time_30min_and_0_5r_break_even
2025.01.27 03:15:00,2025.01.27 05:46:17,tokyo_first120_reference,USDJPY,SHORT,2025.01.27 03:00:00,3,0,9,tokyo,2025.01.27 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,155.45400000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,155.45400000,155.38200000,155.38200000,pre_session_low,0.0286,neckline_level,155.45400000,false,true,true,false,1.50,154.76600000,155.39400000,155.81500000,155.81300000,154.76600000,0.41900000,-1.0048,155.81300000,155.81300000,true,false,none,0.0000,,-1,0.2673,1.0048,full_sl,true,false,false,false,-1.0048,0.0000,-24.32,0.00,0.00,-24.32,0.090,1.499,10,0.16028571,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,18,time_30min_and_0_5r_break_even
2025.01.28 03:15:00,2025.01.28 09:15:00,tokyo_first120_reference,EURJPY,LONG,2025.01.28 03:00:00,3,0,9,tokyo,2025.01.28 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,162.01100000,PERIOD_M15,htf_soft_alignment,NONE,false,H4_NONE_no_confirmed_wave3_break|H1_NONE_no_confirmed_wave3_break,true,162.50000000,162.37100000,162.50000000,round_number,0.2112,session_high|opening_range_high|neckline_level,162.37100000,false,false,true,false,1.50,163.18900000,162.38700000,162.53200000,161.85200000,163.18900000,0.53500000,0.2710,161.85200000,161.85200000,true,false,none,0.0000,,-1,0.5103,0.6449,time,false,false,false,true,0.2710,0.0000,6.51,0.00,0.00,6.51,0.070,1.499,24,0.17828571,30.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,20,time_30min_and_0_5r_break_even
