run_id,year,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
c10_jan_counter_diag_sma_failure_exit_relaxed_retest,2025,31,9,0.2903225806451613,-156.71000000000004,166.32000000000002,-323.03,0.514874779432251,-6.2808,-0.20260645161290322,0.5305724343595147,180.94000000000003,1.8094000000000003,-0.8660882060351498,7,0.22580645161290322,0,0.0,5,0.16129032258064516,19,0.6129032258064516,0.6011387096774192,0.6186677419354837
c6_jan_counter_m15break_diagnostic_sma,2025,28,10,0.35714285714285715,-205.9799999999999,194.28999999999996,-400.27,0.4853973567841706,-8.4588,-0.3021,0.4919731176014846,213.52999999999992,2.135299999999999,-0.9646419706832763,15,0.5357142857142857,0,0.0,4,0.14285714285714285,9,0.32142857142857145,0.2925535714285714,0.5946535714285714
c7_jan_counter_m15break_diagnostic_no_sma_gate,2025,38,13,0.34210526315789475,-251.1000000000001,289.59,-540.6899999999999,0.5355934084225712,-10.285900000000002,-0.27068157894736844,0.5439373583935229,251.1000000000001,2.511000000000001,-1.0,20,0.5263157894736842,0,0.0,6,0.15789473684210525,12,0.3157894736842105,0.3228368421052631,0.5935184210526316
c8_jan_notopposite_m15break_diagnostic_sma,2025,27,10,0.37037037037037035,-204.91000000000003,184.29000000000002,-389.20000000000005,0.47350976361767727,-8.4886,-0.3143925925925926,0.47889450938021805,204.91000000000003,2.0491,-1.0,15,0.5555555555555556,0,0.0,4,0.14814814814814814,8,0.2962962962962963,0.2889259259259259,0.6033185185185185
c9_jan_counter_diag_sma_m5_failure_exit,2025,28,8,0.2857142857142857,-152.76000000000005,147.72,-300.48,0.4916134185303514,-6.188799999999999,-0.22102857142857138,0.5025280334391705,175.3,1.7530000000000001,-0.8714204221334857,7,0.25,0,0.0,4,0.14285714285714285,17,0.6071428571428571,0.5957,0.6225464285714285
