direction,session,max_prior_touches,min_breakout_body_pips,min_breakout_close_location,min_body_to_range,min_body_vs_avg,max_retest_delay_bars,min_retest_close_location,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
sell,all,2,4.0,0.7,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05999999999999994,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.946666666666666
sell,all,2,5.0,0.6,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05999999999999994,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.946666666666666
sell,all,2,5.0,0.7,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05999999999999994,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.946666666666666
sell,all,1,4.0,0.6,0.6,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,1,4.0,0.7,0.6,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,1,5.0,0.6,0.6,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,1,5.0,0.7,0.6,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,4.0,0.6,0.7,1.0,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,4.0,0.6,0.7,1.3,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,4.0,0.6,0.7,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,4.0,0.7,0.7,1.0,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,4.0,0.7,0.7,1.3,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,4.0,0.7,0.7,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,5.0,0.6,0.7,1.0,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,5.0,0.6,0.7,1.3,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,5.0,0.6,0.7,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,5.0,0.7,0.7,1.0,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,5.0,0.7,0.7,1.3,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,5.0,0.7,0.7,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,6.0,0.6,0.7,1.0,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,6.0,0.6,0.7,1.3,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,6.0,0.6,0.7,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,6.0,0.7,0.7,1.0,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,6.0,0.7,0.7,1.3,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,2,6.0,0.7,0.7,1.6,24,0.6,6,0.015037593984962405,-0.06166666666666661,0.5,3,0.03333333333333333,1.0066666666666666,1.0,4.943333333333333
sell,all,3,4.0,0.6,0.6,1.6,24,0.7,12,0.03007518796992481,-0.05833333333333327,0.5,3,0.03333333333333333,1.0,1.0,4.916666666666667
sell,all,3,4.0,0.7,0.6,1.6,24,0.7,12,0.03007518796992481,-0.05833333333333327,0.5,3,0.03333333333333333,1.0,1.0,4.916666666666667
sell,all,3,5.0,0.6,0.6,1.6,24,0.7,12,0.03007518796992481,-0.05833333333333327,0.5,3,0.03333333333333333,1.0,1.0,4.916666666666667
sell,all,3,5.0,0.7,0.6,1.6,24,0.7,12,0.03007518796992481,-0.05833333333333327,0.5,3,0.03333333333333333,1.0,1.0,4.916666666666667
sell,all,3,4.0,0.6,0.6,1.6,24,0.8,10,0.02506265664160401,-0.05899999999999996,0.5,3,0.03333333333333333,1.0,1.0,4.915333333333333
sell,all,3,4.0,0.7,0.6,1.6,24,0.8,10,0.02506265664160401,-0.05899999999999996,0.5,3,0.03333333333333333,1.0,1.0,4.915333333333333
sell,all,3,5.0,0.6,0.6,1.6,24,0.8,10,0.02506265664160401,-0.05899999999999996,0.5,3,0.03333333333333333,1.0,1.0,4.915333333333333
sell,all,3,5.0,0.7,0.6,1.6,24,0.8,10,0.02506265664160401,-0.05899999999999996,0.5,3,0.03333333333333333,1.0,1.0,4.915333333333333
sell,all,3,4.0,0.6,0.6,1.3,48,0.7,20,0.05012531328320802,-0.060499999999999964,0.5,3,0.03333333333333333,1.0,1.0,4.912333333333334
sell,all,3,5.0,0.6,0.6,1.3,48,0.7,20,0.05012531328320802,-0.060499999999999964,0.5,3,0.03333333333333333,1.0,1.0,4.912333333333334
sell,all,3,4.0,0.7,0.6,1.3,48,0.8,16,0.040100250626566414,-0.06062499999999993,0.5,3,0.03333333333333333,1.0,1.0,4.912083333333333
sell,all,3,5.0,0.7,0.6,1.3,48,0.8,16,0.040100250626566414,-0.06062499999999993,0.5,3,0.03333333333333333,1.0,1.0,4.912083333333333
sell,all,3,6.0,0.6,0.6,1.6,48,0.7,12,0.03007518796992481,-0.062499999999999965,0.5,3,0.03333333333333333,1.0,1.0,4.908333333333333
sell,all,3,6.0,0.6,0.6,1.6,48,0.8,10,0.02506265664160401,-0.06399999999999992,0.5,3,0.03333333333333333,1.0,1.0,4.905333333333333
sell,all,3,4.0,0.6,0.6,1.0,48,0.8,19,0.047619047619047616,-0.11789473684210523,0.47368421052631576,3,0.03333333333333333,1.0,1.0,4.797543859649123
sell,all,3,4.0,0.7,0.6,1.3,48,0.7,19,0.047619047619047616,-0.11789473684210523,0.47368421052631576,3,0.03333333333333333,1.0,1.0,4.797543859649123
sell,all,3,5.0,0.6,0.6,1.0,48,0.8,19,0.047619047619047616,-0.11789473684210523,0.47368421052631576,3,0.03333333333333333,1.0,1.0,4.797543859649123
sell,all,3,5.0,0.7,0.6,1.3,48,0.7,19,0.047619047619047616,-0.11789473684210523,0.47368421052631576,3,0.03333333333333333,1.0,1.0,4.797543859649123
sell,all,3,4.0,0.7,0.6,1.0,48,0.8,17,0.042606516290726815,-0.12470588235294112,0.47058823529411764,3,0.03333333333333333,1.0,1.0,4.783921568627451
sell,all,3,5.0,0.7,0.6,1.0,48,0.8,17,0.042606516290726815,-0.12470588235294112,0.47058823529411764,3,0.03333333333333333,1.0,1.0,4.783921568627451
sell,all,3,4.0,0.8,0.6,1.3,24,0.6,13,0.03258145363408521,-0.14230769230769227,0.46153846153846156,3,0.03333333333333333,1.0066666666666666,1.0,4.782051282051282
sell,all,3,5.0,0.8,0.6,1.3,24,0.6,13,0.03258145363408521,-0.14230769230769227,0.46153846153846156,3,0.03333333333333333,1.0066666666666666,1.0,4.782051282051282
sell,all,3,4.0,0.6,0.6,1.6,24,0.6,13,0.03258145363408521,-0.14461538461538456,0.46153846153846156,4,0.044444444444444446,1.005,1.0,4.780213675213675
sell,all,3,4.0,0.7,0.6,1.6,24,0.6,13,0.03258145363408521,-0.14461538461538456,0.46153846153846156,4,0.044444444444444446,1.005,1.0,4.780213675213675
sell,all,3,5.0,0.6,0.6,1.6,24,0.6,13,0.03258145363408521,-0.14461538461538456,0.46153846153846156,4,0.044444444444444446,1.005,1.0,4.780213675213675
sell,all,3,5.0,0.7,0.6,1.6,24,0.6,13,0.03258145363408521,-0.14461538461538456,0.46153846153846156,4,0.044444444444444446,1.005,1.0,4.780213675213675
sell,all,3,4.0,0.6,0.7,1.6,24,0.6,11,0.02756892230576441,-0.16090909090909086,0.45454545454545453,3,0.03333333333333333,1.0066666666666666,1.0,4.744848484848485
sell,all,3,4.0,0.7,0.7,1.6,24,0.6,11,0.02756892230576441,-0.16090909090909086,0.45454545454545453,3,0.03333333333333333,1.0066666666666666,1.0,4.744848484848485
sell,all,3,5.0,0.6,0.7,1.6,24,0.6,11,0.02756892230576441,-0.16090909090909086,0.45454545454545453,3,0.03333333333333333,1.0066666666666666,1.0,4.744848484848485
sell,all,3,5.0,0.7,0.7,1.6,24,0.6,11,0.02756892230576441,-0.16090909090909086,0.45454545454545453,3,0.03333333333333333,1.0066666666666666,1.0,4.744848484848485
sell,all,3,4.0,0.6,0.6,1.0,48,0.7,22,0.05513784461152882,-0.1595454545454545,0.45454545454545453,3,0.03333333333333333,1.0,1.0,4.714242424242424
sell,all,3,5.0,0.6,0.6,1.0,48,0.7,22,0.05513784461152882,-0.1595454545454545,0.45454545454545453,3,0.03333333333333333,1.0,1.0,4.714242424242424
sell,all,3,6.0,0.7,0.6,1.6,48,0.7,11,0.02756892230576441,-0.16181818181818178,0.45454545454545453,3,0.03333333333333333,1.0,1.0,4.70969696969697
sell,all,2,4.0,0.6,0.6,1.3,24,0.6,9,0.022556390977443608,-0.18111111111111106,0.4444444444444444,3,0.03333333333333333,1.0066666666666666,1.0,4.704444444444444
sell,all,2,4.0,0.7,0.6,1.3,24,0.6,9,0.022556390977443608,-0.18111111111111106,0.4444444444444444,3,0.03333333333333333,1.0066666666666666,1.0,4.704444444444444
sell,all,2,5.0,0.6,0.6,1.3,24,0.6,9,0.022556390977443608,-0.18111111111111106,0.4444444444444444,3,0.03333333333333333,1.0066666666666666,1.0,4.704444444444444
sell,all,2,5.0,0.7,0.6,1.3,24,0.6,9,0.022556390977443608,-0.18111111111111106,0.4444444444444444,3,0.03333333333333333,1.0066666666666666,1.0,4.704444444444444
sell,all,3,4.0,0.7,0.6,1.0,48,0.7,20,0.05012531328320802,-0.16949999999999998,0.45,3,0.03333333333333333,1.0,1.0,4.694333333333333
sell,all,3,5.0,0.7,0.6,1.0,48,0.7,20,0.05012531328320802,-0.16949999999999998,0.45,3,0.03333333333333333,1.0,1.0,4.694333333333333
sell,all,3,6.0,0.7,0.6,1.6,48,0.8,9,0.022556390977443608,-0.18555555555555547,0.4444444444444444,3,0.03333333333333333,1.0,1.0,4.662222222222223
sell,all,3,4.0,0.8,0.6,1.0,24,0.6,14,0.03508771929824561,-0.21428571428571422,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,5.0,0.8,0.6,1.0,24,0.6,14,0.03508771929824561,-0.21428571428571422,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,8.0,0.6,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21428571428571425,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,8.0,0.6,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21428571428571425,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,8.0,0.7,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21428571428571425,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,8.0,0.7,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21428571428571425,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,8.0,0.8,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21428571428571425,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,3,8.0,0.8,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21428571428571425,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.638095238095238
sell,all,1,4.0,0.6,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,4.0,0.6,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,4.0,0.7,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,4.0,0.7,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,5.0,0.6,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,5.0,0.6,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,5.0,0.7,0.6,1.0,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,1,5.0,0.7,0.6,1.3,24,0.6,7,0.017543859649122806,-0.21714285714285708,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.632380952380952
sell,all,2,6.0,0.6,0.6,1.6,24,0.6,7,0.017543859649122806,-0.2185714285714285,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.62952380952381
sell,all,2,6.0,0.7,0.6,1.6,24,0.6,7,0.017543859649122806,-0.2185714285714285,0.42857142857142855,3,0.03333333333333333,1.0066666666666666,1.0,4.62952380952381
sell,all,3,6.0,0.6,0.6,1.3,48,0.8,14,0.03508771929824561,-0.22071428571428559,0.42857142857142855,3,0.03333333333333333,1.0,1.0,4.591904761904762
sell,all,3,4.0,0.6,0.6,1.3,24,0.8,12,0.03007518796992481,-0.24083333333333332,0.4166666666666667,3,0.03333333333333333,1.0,1.0,4.551666666666667
sell,all,3,4.0,0.7,0.6,1.3,24,0.8,12,0.03007518796992481,-0.24083333333333332,0.4166666666666667,3,0.03333333333333333,1.0,1.0,4.551666666666667
sell,all,3,5.0,0.6,0.6,1.3,24,0.8,12,0.03007518796992481,-0.24083333333333332,0.4166666666666667,3,0.03333333333333333,1.0,1.0,4.551666666666667
sell,all,3,5.0,0.7,0.6,1.3,24,0.8,12,0.03007518796992481,-0.24083333333333332,0.4166666666666667,3,0.03333333333333333,1.0,1.0,4.551666666666667
sell,all,3,6.0,0.6,0.6,1.3,48,0.7,17,0.042606516290726815,-0.256470588235294,0.4117647058823529,3,0.03333333333333333,1.0,1.0,4.520392156862745
sell,all,2,4.0,0.6,0.6,1.0,24,0.6,10,0.02506265664160401,-0.2779999999999999,0.4,3,0.03333333333333333,1.0066666666666666,1.0,4.510666666666666
sell,all,2,4.0,0.7,0.6,1.0,24,0.6,10,0.02506265664160401,-0.2779999999999999,0.4,3,0.03333333333333333,1.0066666666666666,1.0,4.510666666666666
sell,all,2,5.0,0.6,0.6,1.0,24,0.6,10,0.02506265664160401,-0.2779999999999999,0.4,3,0.03333333333333333,1.0066666666666666,1.0,4.510666666666666
sell,all,2,5.0,0.7,0.6,1.0,24,0.6,10,0.02506265664160401,-0.2779999999999999,0.4,3,0.03333333333333333,1.0066666666666666,1.0,4.510666666666666
sell,all,3,4.0,0.6,0.6,1.3,24,0.7,15,0.03759398496240601,-0.27733333333333327,0.4,3,0.03333333333333333,1.0,1.0,4.478666666666666
sell,all,3,4.0,0.7,0.6,1.3,24,0.7,15,0.03759398496240601,-0.27733333333333327,0.4,3,0.03333333333333333,1.0,1.0,4.478666666666666
sell,all,3,5.0,0.6,0.6,1.3,24,0.7,15,0.03759398496240601,-0.27733333333333327,0.4,3,0.03333333333333333,1.0,1.0,4.478666666666666
sell,all,3,5.0,0.7,0.6,1.3,24,0.7,15,0.03759398496240601,-0.27733333333333327,0.4,3,0.03333333333333333,1.0,1.0,4.478666666666666
sell,all,3,4.0,0.6,0.7,1.0,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,4.0,0.6,0.7,1.3,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,4.0,0.7,0.7,1.0,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,4.0,0.7,0.7,1.3,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,5.0,0.6,0.7,1.0,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,5.0,0.6,0.7,1.3,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,5.0,0.7,0.7,1.0,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,5.0,0.7,0.7,1.3,24,0.6,13,0.03258145363408521,-0.3138461538461538,0.38461538461538464,3,0.03333333333333333,1.0066666666666666,1.0,4.438974358974359
sell,all,3,4.0,0.7,0.6,1.0,24,0.8,13,0.03258145363408521,-0.3107692307692307,0.38461538461538464,3,0.03333333333333333,1.0,1.0,4.411794871794871
sell,all,3,5.0,0.7,0.6,1.0,24,0.8,13,0.03258145363408521,-0.3107692307692307,0.38461538461538464,3,0.03333333333333333,1.0,1.0,4.411794871794871
sell,all,3,4.0,0.6,0.6,1.3,24,0.6,16,0.040100250626566414,-0.33375,0.375,4,0.044444444444444446,1.005,1.0,4.401944444444444
sell,all,3,4.0,0.7,0.6,1.3,24,0.6,16,0.040100250626566414,-0.33375,0.375,4,0.044444444444444446,1.005,1.0,4.401944444444444
sell,all,3,5.0,0.6,0.6,1.3,24,0.6,16,0.040100250626566414,-0.33375,0.375,4,0.044444444444444446,1.005,1.0,4.401944444444444
sell,all,3,5.0,0.7,0.6,1.3,24,0.6,16,0.040100250626566414,-0.33375,0.375,4,0.044444444444444446,1.005,1.0,4.401944444444444
sell,all,3,6.0,0.7,0.6,1.3,48,0.8,13,0.03258145363408521,-0.3169230769230768,0.38461538461538464,3,0.03333333333333333,1.0,1.0,4.3994871794871795
sell,all,2,6.0,0.6,0.6,1.3,24,0.6,8,0.020050125313283207,-0.335,0.375,3,0.03333333333333333,1.0066666666666666,1.0,4.3966666666666665
sell,all,2,6.0,0.7,0.6,1.3,24,0.6,8,0.020050125313283207,-0.335,0.375,3,0.03333333333333333,1.0066666666666666,1.0,4.3966666666666665
sell,all,3,6.0,0.8,0.6,1.6,24,0.6,8,0.020050125313283207,-0.3375,0.375,3,0.03333333333333333,1.0066666666666666,1.0,4.391666666666667
sell,all,3,4.0,0.7,0.6,1.0,24,0.7,16,0.040100250626566414,-0.331875,0.375,3,0.03333333333333333,1.0,1.0,4.369583333333333
sell,all,3,5.0,0.7,0.6,1.0,24,0.7,16,0.040100250626566414,-0.331875,0.375,3,0.03333333333333333,1.0,1.0,4.369583333333333
sell,all,3,6.0,0.6,0.6,1.0,48,0.8,16,0.040100250626566414,-0.336875,0.375,3,0.03333333333333333,1.0,1.0,4.359583333333333
sell,all,3,6.0,0.7,0.6,1.3,48,0.7,16,0.040100250626566414,-0.3368749999999999,0.375,3,0.03333333333333333,1.0,1.0,4.359583333333333
sell,all,3,6.0,0.6,0.6,1.0,48,0.7,19,0.047619047619047616,-0.3505263157894736,0.3684210526315789,3,0.03333333333333333,1.0,1.0,4.332280701754386
sell,all,3,4.0,0.7,0.6,1.0,24,0.6,17,0.042606516290726815,-0.3817647058823529,0.35294117647058826,4,0.044444444444444446,1.005,1.0,4.305915032679738
sell,all,3,5.0,0.7,0.6,1.0,24,0.6,17,0.042606516290726815,-0.3817647058823529,0.35294117647058826,4,0.044444444444444446,1.005,1.0,4.305915032679738
sell,all,3,4.0,0.6,0.6,1.0,24,0.8,14,0.03508771929824561,-0.37071428571428566,0.35714285714285715,3,0.03333333333333333,1.0,1.0,4.291904761904762
sell,all,3,5.0,0.6,0.6,1.0,24,0.8,14,0.03508771929824561,-0.37071428571428566,0.35714285714285715,3,0.03333333333333333,1.0,1.0,4.291904761904762
sell,all,3,6.0,0.7,0.6,1.0,48,0.8,14,0.03508771929824561,-0.37642857142857133,0.35714285714285715,3,0.03333333333333333,1.0,1.0,4.2804761904761905
sell,all,3,4.0,0.6,0.6,1.0,24,0.7,17,0.042606516290726815,-0.37999999999999995,0.35294117647058826,3,0.03333333333333333,1.0,1.0,4.273333333333333
sell,all,3,5.0,0.6,0.6,1.0,24,0.7,17,0.042606516290726815,-0.37999999999999995,0.35294117647058826,3,0.03333333333333333,1.0,1.0,4.273333333333333
sell,all,3,6.0,0.7,0.6,1.0,48,0.7,17,0.042606516290726815,-0.3847058823529411,0.35294117647058826,3,0.03333333333333333,1.0,1.0,4.263921568627451
sell,all,3,4.0,0.6,0.6,1.0,24,0.6,18,0.045112781954887216,-0.4244444444444444,0.3333333333333333,4,0.044444444444444446,1.005,1.0,4.2205555555555545
sell,all,3,5.0,0.6,0.6,1.0,24,0.6,18,0.045112781954887216,-0.4244444444444444,0.3333333333333333,4,0.044444444444444446,1.005,1.0,4.2205555555555545
sell,all,2,6.0,0.6,0.6,1.0,24,0.6,9,0.022556390977443608,-0.4255555555555555,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.2155555555555555
sell,all,2,6.0,0.7,0.6,1.0,24,0.6,9,0.022556390977443608,-0.4255555555555555,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.2155555555555555
sell,all,1,6.0,0.6,0.6,1.0,24,0.6,6,0.015037593984962405,-0.42833333333333323,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.21
sell,all,1,6.0,0.6,0.6,1.3,24,0.6,6,0.015037593984962405,-0.42833333333333323,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.21
sell,all,1,6.0,0.7,0.6,1.0,24,0.6,6,0.015037593984962405,-0.42833333333333323,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.21
sell,all,1,6.0,0.7,0.6,1.3,24,0.6,6,0.015037593984962405,-0.42833333333333323,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.21
sell,all,3,6.0,0.6,0.7,1.6,24,0.6,9,0.022556390977443608,-0.43,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.206666666666666
sell,all,3,6.0,0.7,0.7,1.6,24,0.6,9,0.022556390977443608,-0.43,0.3333333333333333,3,0.03333333333333333,1.0066666666666666,1.0,4.206666666666666
sell,all,3,6.0,0.6,0.6,1.6,24,0.7,9,0.022556390977443608,-0.42777777777777776,0.3333333333333333,3,0.03333333333333333,1.0,1.0,4.177777777777778
sell,all,3,6.0,0.7,0.6,1.6,24,0.7,9,0.022556390977443608,-0.42777777777777776,0.3333333333333333,3,0.03333333333333333,1.0,1.0,4.177777777777778
sell,all,3,6.0,0.8,0.6,1.3,24,0.6,10,0.02506265664160401,-0.5,0.3,3,0.03333333333333333,1.0066666666666666,1.0,4.066666666666666
sell,all,3,6.0,0.6,0.6,1.6,24,0.6,10,0.02506265664160401,-0.5029999999999999,0.3,4,0.044444444444444446,1.005,1.0,4.063444444444444
sell,all,3,6.0,0.7,0.6,1.6,24,0.6,10,0.02506265664160401,-0.5029999999999999,0.3,4,0.044444444444444446,1.005,1.0,4.063444444444444
sell,all,3,6.0,0.6,0.6,1.6,24,0.8,7,0.017543859649122806,-0.5342857142857141,0.2857142857142857,3,0.03333333333333333,1.0,1.0,3.9647619047619047
sell,all,3,6.0,0.7,0.6,1.6,24,0.8,7,0.017543859649122806,-0.5342857142857141,0.2857142857142857,3,0.03333333333333333,1.0,1.0,3.9647619047619047
sell,all,3,6.0,0.8,0.6,1.0,24,0.6,11,0.02756892230576441,-0.5590909090909091,0.2727272727272727,3,0.03333333333333333,1.0066666666666666,1.0,3.9484848484848483
