session,max_countertrend_bodies,min_transition_distance_pips,max_pullback_ratio,min_rejection_close_location,min_impulse_pips,max_stoch_d,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
all,1,0.0,0.45,0.6,14.0,65.0,15,0.03916981747953105,-0.27422222222222215,0.4666666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.19612285238479518
all,1,1.0,0.45,0.6,14.0,65.0,15,0.03916981747953105,-0.27422222222222215,0.4666666666666667,5,0.12339331619537275,0.31066666666666676,0.8,0.19612285238479518
ny_open,1,3.0,0.55,0.65,12.0,100.0,12,0.03488794669897032,-0.06388888888888888,0.5833333333333334,4,0.07145515444733905,0.21666666666666673,0.75,0.195866478228683
all,1,0.0,0.55,0.6,8.0,65.0,20,0.052226423306041395,-0.30099999999999993,0.45,5,0.12339331619537275,0.31066666666666676,0.8,0.19254528466120835
all,1,0.0,0.55,0.6,10.0,65.0,20,0.052226423306041395,-0.30099999999999993,0.45,5,0.12339331619537275,0.31066666666666676,0.8,0.19254528466120835
all,1,1.0,0.55,0.6,8.0,65.0,20,0.052226423306041395,-0.30099999999999993,0.45,5,0.12339331619537275,0.31066666666666676,0.8,0.19254528466120835
all,1,1.0,0.55,0.6,10.0,65.0,20,0.052226423306041395,-0.30099999999999993,0.45,5,0.12339331619537275,0.31066666666666676,0.8,0.19254528466120835
ny_open,1,2.0,0.55,0.65,12.0,100.0,14,0.040702604482132046,-0.08333333333333333,0.5714285714285714,4,0.07145515444733905,0.21666666666666673,0.75,0.19254528280118838
ny_open,1,0.0,0.55,0.6,12.0,100.0,16,0.04651726226529376,-0.09916666666666665,0.5625,4,0.07145515444733905,0.21666666666666673,0.75,0.1900951191197255
ny_open,1,1.0,0.55,0.6,12.0,100.0,16,0.04651726226529376,-0.09916666666666665,0.5625,4,0.07145515444733905,0.21666666666666673,0.75,0.1900951191197255
ny,1,3.0,0.45,0.6,14.0,100.0,14,0.03773019913160653,0.04333333333333337,0.6428571428571429,7,0.09342416238009177,0.1552380952380953,0.7142857142857143,0.18964127792155946
ny,4,2.0,0.55,0.6,14.0,65.0,28,0.07507471162708425,-0.14452380952380953,0.5357142857142857,4,0.1428217208033722,0.22166666666666673,0.75,0.18764589470636928
ny,4,3.0,0.55,0.6,14.0,65.0,28,0.07507471162708425,-0.14452380952380953,0.5357142857142857,4,0.1428217208033722,0.22166666666666673,0.75,0.18764589470636928
ny,3,2.0,0.55,0.6,14.0,65.0,26,0.06971223222514966,-0.14025641025641022,0.5384615384615384,4,0.1428217208033722,0.22166666666666673,0.75,0.18756424131682484
ny,3,3.0,0.55,0.6,14.0,65.0,26,0.06971223222514966,-0.14025641025641022,0.5384615384615384,4,0.1428217208033722,0.22166666666666673,0.75,0.18756424131682484
london_ny,1,0.0,0.45,0.6,8.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,0.0,0.45,0.6,10.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,0.0,0.45,0.6,12.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,0.0,0.55,0.6,14.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,1.0,0.45,0.6,8.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,1.0,0.45,0.6,10.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,1.0,0.45,0.6,12.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
london_ny,1,1.0,0.55,0.6,14.0,65.0,9,0.02912424998314569,-0.11111111111111109,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18613040555218474
ny,1,3.0,0.7,0.6,8.0,65.0,9,0.026012604873349124,-0.11111111111111106,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18550807653022544
ny,1,3.0,0.7,0.6,10.0,65.0,9,0.026012604873349124,-0.11111111111111106,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18550807653022544
ny,1,3.0,0.7,0.6,12.0,65.0,9,0.026012604873349124,-0.11111111111111106,0.5555555555555556,4,0.1428217208033722,0.22166666666666673,0.75,0.18550807653022544
