timestamp;event_type;side;position_id;session_type;breakout_type;breakout_state;execution_trigger;range_tf;execution_tf;partial_target_label;final_target_label;volatility_bucket;breakout_level;range_height_pips;range_atr_pips;setup_to_entry_pips;bars_from_setup_to_entry;stop_distance_pips;planned_risk_amount;partial_hit;be_move;runner_target_enabled;runner_target_hit;runner_stop_at_breakeven;bars_since_entry;bars_to_partial;bars_to_final;bars_to_time_stop;mfe_pips;mae_pips;max_unrealized_r;min_unrealized_r;event_r_multiple;price;entry_price;stop_loss_price;initial_risk_price_distance;target_reward_multiple;target_price;nearest_obstacle_price;nearest_obstacle_type;nearest_obstacle_distance_price;nearest_obstacle_distance_r;obstacle_buffer_r;hard_obstacle_present_before_target;soft_obstacle_present_before_target;clean_path_to_target;obstacle_blocked;obstacle_block_reason;obstacle_count_before_target;hard_obstacle_count_before_target;soft_obstacle_count_before_target;volume;net_profit;outcome;reason
2025.01.03 08:55:00;entry;short;2;tokyo_range_london_break;session_low_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;157.166;39.50000000000102;8.664285714285857;11.999999999997613;23;41.39999999999873;34.241215429541064;0;0;1;0;0;0;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;157.157;157.157;157.571;0.41399999999998727;1.5;156.536;157.0;round_number;0.1570000000000107;0.3792270531401341;0.2;0;1;1;0;;1;0;1;0.13;0.0;;session_box_short_exec_range_close_confirm
2025.01.03 09:30:00;exit;short;2;tokyo_range_london_break;session_low_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;157.166;39.50000000000102;8.664285714285857;11.999999999997613;23;41.39999999999873;34.241215429541064;0;0;1;0;0;7;-1;-1;-1;10.500000000001819;8.199999999999363;0.25362318840584885;-0.19806763285023227;-0.18340470457079716;157.233;157.157;157.571;0.41399999999998727;1.5;156.536;157.0;round_number;0.1570000000000107;0.3792270531401341;0.2;0;1;1;0;;1;0;1;0.13;-6.28;loss;acceptance_back_inside_box
2025.01.08 10:35:00;entry;long;4;tokyo_range_london_break;session_high_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;expanded;158.255;36.099999999999;9.642857142857281;5.3999999999973625;43;40.500000000000114;33.485337047566446;0;0;1;0;0;0;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;158.289;158.289;157.884;0.40500000000000114;1.5;158.897;158.418;previous_day_high;0.1290000000000191;0.3185185185185648;0.2;1;1;0;0;;3;2;1;0.13;0.0;;session_box_long_exec_range_close_confirm
2025.01.08 10:40:00;exit;long;4;tokyo_range_london_break;session_high_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;expanded;158.255;36.099999999999;9.642857142857281;5.3999999999973625;43;40.500000000000114;33.485337047566446;0;0;1;0;0;1;-1;-1;-1;0.0;5.799999999999272;0.0;-0.1432098765431915;-0.09825196011395984;158.249;158.289;157.884;0.40500000000000114;1.5;158.897;158.418;previous_day_high;0.1290000000000191;0.3185185185185648;0.2;1;1;0;0;;3;2;1;0.13;-3.29;loss;acceptance_back_inside_box
2025.01.10 07:30:00;entry;long;6;tokyo_range_london_break;session_high_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;158.397;46.89999999999941;6.65714285714214;2.5000000000005684;6;50.499999999999545;31.908507882348943;0;0;1;0;0;0;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;158.423;158.423;157.918;0.5049999999999955;1.5;159.181;158.5;round_number;0.07699999999999818;0.15247524752475025;0.2;1;1;0;0;;2;1;1;0.1;0.0;;session_box_long_exec_range_close_confirm
2025.01.10 07:40:00;exit;long;6;tokyo_range_london_break;session_high_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;158.397;46.89999999999941;6.65714285714214;2.5000000000005684;6;50.499999999999545;31.908507882348943;0;0;1;0;0;2;-1;-1;-1;0.0;6.89999999999884;0.0;-0.1366336633663149;-0.11470295049505053;158.365;158.423;157.918;0.5049999999999955;1.5;159.181;158.5;round_number;0.07699999999999818;0.15247524752475025;0.2;1;1;0;0;;2;1;1;0.1;-3.66;loss;acceptance_back_inside_box
2025.01.15 07:05:00;entry;short;8;tokyo_range_london_break;session_low_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;157.582;49.200000000001864;8.714285714286103;10.099999999999909;1;58.899999999999864;33.469501145956244;0;0;1;0;0;0;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;157.495;157.495;158.084;0.5889999999999986;1.5;156.612;157.48;current_day_low;0.01500000000001478;0.025466893039074387;0.2;1;1;0;0;;5;3;2;0.09;0.0;;session_box_short_exec_range_close_confirm
2025.01.15 07:18:10;partial_exit;short;8;tokyo_range_london_break;session_low_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;157.582;49.200000000001864;8.714285714286103;10.099999999999909;1;58.899999999999864;33.469501145956244;1;1;1;0;0;2;2;-1;-1;10.500000000001819;6.399999999999295;0.17826825127337595;-0.10865874363326503;0.07977411997736295;157.39;157.495;158.084;0.5889999999999986;1.5;156.612;157.48;current_day_low;0.01500000000001478;0.025466893039074387;0.2;1;1;0;0;;5;3;2;0.04;2.67;win;partial_exit
2025.01.15 09:05:00;exit;short;8;tokyo_range_london_break;session_low_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;157.582;49.200000000001864;8.714285714286103;10.099999999999909;1;58.899999999999864;33.469501145956244;1;1;1;0;0;24;2;-1;24;28.80000000000109;6.399999999999295;0.488964346349765;-0.10865874363326503;0.1909200848896439;157.294;157.495;158.084;0.5889999999999986;1.5;156.612;157.48;current_day_low;0.01500000000001478;0.025466893039074387;0.2;1;1;0;0;;5;3;2;0.05;6.39;win;time_stop
2025.01.17 07:35:00;entry;long;11;tokyo_range_london_break;session_high_breakout;session_box_ready;exec_range_close_confirm;m15;m5;partial_box_382;final_fixed_r;normal;155.488;51.900000000000546;8.835714285714042;18.700000000001182;7;62.700000000000955;31.88932826426994;0;0;1;0;0;0;-1;-1;-1;0.0;0.0;0.0;0.0;0.0;155.586;155.586;154.959;0.6270000000000095;1.5;156.527;156.0;round_number;0.41399999999998727;0.6602870813396825;0.2;1;1;0;0;;3;2;1;0.08;0.0;;session_box_long_exec_range_close_confirm
