timestamp,symbol,direction,setup_id,state_before,state_after,reason,pivot_time,confirmation_time
2024.02.27 08:00:00,USDJPY,SHORT,USDJPY|TW2F|SHORT|1707854400,H1_STRUCTURE_RECONSTRUCTED,H1_TREND_MATURE,H1_BULLISH_SWING_SEQUENCE_MATURE,2024.01.30 16:00,2024.01.31 20:00
2024.03.05 16:00:00,USDJPY,SHORT,USDJPY|TW2F|SHORT|1707854400,H1_TREND_MATURE,H1_TRENDLINE_BROKEN,h1_trendline_closed_bar_break,2024.03.04 15:00,2024.03.05 15:00
2024.03.05 16:00:00,USDJPY,SHORT,USDJPY|TW2F|SHORT|1707854400,H1_TRENDLINE_BROKEN,H1_REVERSAL_LEG,wave1_origin_frozen,2024.03.04 15:00,2024.03.05 15:00
2024.03.08 17:00:00,USDJPY,SHORT,USDJPY|TW2F|SHORT|1707854400,H1_REVERSAL_LEG,EXPIRED,h1_setup_expiry,2024.03.04 15:00,2024.03.05 15:00
