period_id,variant,direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,light_or_wave1,SHORT,16,5,0.3125,-59.01999999999999,108.86999999999999,-167.89,0.6484603013878134,-2.3848000000000003,-0.14905000000000002,0.6517218214212694,113.11999999999999,1.1312,-0.5217468175388967,4,0.25,3,0.1875,9,0.5625,0.71771875,0.57140625,0.625,0.4375,0.25,0.25,0.0
q1_quick,light_or_wave1_exhaustion,LONG,8,3,0.375,8.649999999999997,66.72999999999999,-58.08,1.1489325068870522,0.29419999999999974,0.03677499999999997,1.120786632179661,48.68,0.4868,0.17769104354971235,0,0.0,2,0.25,6,0.75,0.6496625,0.51555,0.625,0.375,0.25,0.125,0.0
q1_quick,light_or_wave1_exhaustion,SHORT,14,4,0.2857142857142857,-34.06,108.66999999999999,-142.73,0.7613676171792896,-1.4489,-0.10349285714285715,0.7515007031866362,113.47,1.1347,-0.3001674451396845,3,0.21428571428571427,3,0.21428571428571427,8,0.5714285714285714,0.6844642857142856,0.5690857142857142,0.5714285714285714,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.0
q1_quick,one_light_or_wave1,LONG,9,3,0.3333333333333333,3.8799999999999883,67.82,-63.94,1.0606818892711918,0.056099999999999484,0.006233333333333276,1.0209978665269304,63.940000000000005,0.6394000000000001,0.06068188927119156,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.5047,0.4597555555555555,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0
q1_quick,one_light_or_wave1,SHORT,8,4,0.5,-1.139999999999998,77.53999999999998,-78.67999999999999,0.9855109303507879,-0.01130000000000006,-0.0014125000000000075,0.9964391504380162,26.99,0.26990000000000003,-0.04223786587625039,2,0.25,2,0.25,4,0.5,0.8172625,0.6698124999999999,0.75,0.5,0.375,0.375,0.0
q1_quick,one_light_wave1_diag,LONG,5,2,0.4,29.18,65.3,-36.12,1.8078626799557032,1.1073999999999997,0.22147999999999995,1.741777748007234,26.04,0.2604,1.120583717357911,0,0.0,2,0.4,3,0.6,0.71028,0.5537799999999999,0.6,0.4,0.4,0.2,0.0
q1_quick,one_light_wave1_diag,SHORT,5,3,0.6,49.230000000000004,75.22,-25.990000000000002,2.8941900731050403,2.0121,0.40242000000000006,2.8820503227013377,18.26,0.1826,2.6960569550930997,0,0.0,2,0.4,3,0.6,0.76294,0.58284,0.6,0.4,0.4,0.4,0.0
q1_quick,one_wave1_only,LONG,6,2,0.3333333333333333,0.44999999999999574,35.199999999999996,-34.75,1.0129496402877696,-0.025300000000000267,-0.004216666666666711,0.9826212391812061,27.91,0.2791,0.01612325331422414,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.4292666666666667,0.4134333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
q1_quick,one_wave1_only,SHORT,6,1,0.16666666666666666,-73.64,1.96,-75.6,0.02592592592592593,-3.0126999999999997,-0.5021166666666667,0.026150762865270235,75.6,0.7559999999999999,-0.9740740740740742,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0.5865166666666667,0.5722666666666667,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0
q1_quick,wave1_diag,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0
q1_quick,wave1_diag,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0
q1_quick,wave1_only,LONG,6,2,0.3333333333333333,0.44999999999999574,35.199999999999996,-34.75,1.0129496402877696,-0.025300000000000267,-0.004216666666666711,0.9826212391812061,27.91,0.2791,0.01612325331422414,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.4292666666666667,0.4134333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
q1_quick,wave1_only,SHORT,8,1,0.125,-105.38,1.93,-107.31,0.01798527630230174,-4.3082,-0.538525,0.01843202478868105,107.31,1.0731000000000002,-0.9820147236976982,3,0.375,0,0.0,5,0.625,0.5495875,0.5911375,0.5,0.25,0.125,0.125,0.0
