period_id,variant,required_light_bucket,wave1_quality_pass_bucket,m15_wave1_impulse_bucket,m15_wave1_body_efficiency_bucket,m15_wave1_overlap_bucket,m15_wave1_break_quality,m15_wave1_speed_bucket,m15_wave1_follow_through_bucket,m15_wave1_obstacle_clearance_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_old,normal_hold,blocked,4,1,0.25,-22.060000000000002,32.62,-54.68,0.5965618141916605,-0.9498,-0.23745,0.5773218815362022,54.68,0.5468,-0.40343818580833946,1,0.25,1,0.25,2,0.5,0.6107,0.7258,0.75,0.25,0.25,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_slow,normal_hold,blocked,3,0,0.0,-36.85,0,-36.85,0.0,-1.5055,-0.5018333333333334,0.0,36.85,0.36850000000000005,-1.0,0,0.0,0,0.0,3,1.0,0.3942666666666667,0.5756333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,too_old,normal_hold,blocked,3,3,1.0,76.15,76.15,0,inf,3.0773,1.0257666666666667,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0820999999999998,0.49923333333333336,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,too_slow,normal_hold,blocked,1,0,0.0,-8.52,0,-8.52,0.0,-0.3747,-0.3747,0.0,8.52,0.0852,-1.0,0,0.0,0,0.0,1,1.0,0.3799,0.3747,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,normal,normal_break,normal,normal_hold,blocked,1,1,1.0,15.47,15.47,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,inefficient,normal,strong_break,too_old,normal_hold,blocked,2,1,0.5,-18.75,4.95,-23.7,0.2088607594936709,-0.791,-0.3955,0.209,23.7,0.23700000000000002,-0.7911392405063291,1,0.5,0,0.0,1,0.5,0.52205,0.8381000000000001,0.5,0.5,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,normal,choppy,normal_break,normal,normal_hold,blocked,1,0,0.0,-9.41,0,-9.41,0.0,-0.409,-0.409,0.0,9.41,0.0941,-1.0,0,0.0,0,0.0,1,1.0,0.2553,0.5248,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,normal,normal_hold,blocked,2,2,1.0,64.28999999999999,64.28999999999999,0,inf,2.6155999999999997,1.3077999999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3077999999999999,0.54825,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,too_slow,normal_hold,blocked,2,0,0.0,-38.9,0,-38.9,0.0,-1.5960999999999999,-0.7980499999999999,0.0,38.9,0.38899999999999996,-1.0,1,0.5,0,0.0,1,0.5,0.2058,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,large,normal,choppy,weak_break,normal,normal_hold,blocked,1,0,0.0,-25.11,0,-25.11,0.0,-1.0079,-1.0079,0.0,25.11,0.2511,-1.0,1,1.0,0,0.0,0,0.0,0.6929,1.0079,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,normal,inefficient,choppy,weak_break,normal,normal_hold,blocked,1,0,0.0,-3.41,0,-3.41,0.0,-0.1406,-0.1406,0.0,3.41,0.0341,-1.0,0,0.0,0,0.0,1,1.0,0.4922,0.1406,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,tiny,inefficient,none,normal_break,too_fast,invalidated,blocked,1,1,1.0,31.41,31.41,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-26.99,0,-26.99,0.0,-1.0652,-1.0652,0.0,26.99,0.26990000000000003,-1.0,1,1.0,0,0.0,0,0.0,0.8696,1.0942,1.0,1.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,efficient,normal,normal_break,too_fast,normal_hold,blocked,2,0,0.0,-47.37,0,-47.37,0.0,-1.9107,-0.95535,0.0,47.37,0.4737,-1.0,1,0.5,0,0.0,1,0.5,0.10865,0.95535,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,efficient,normal,strong_break,too_fast,normal_hold,blocked,1,1,1.0,5.44,5.44,0,inf,0.2205,0.2205,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.7717,0.6417,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,5,3,0.6,4.84,28.82,-23.98,1.201834862385321,0.1906,0.03812,1.1927394074223887,22.02,0.2202,0.2198001816530427,0,0.0,0,0.0,5,1.0,0.62094,0.4609,0.6,0.4,0.4,0.2,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,blocked,9,2,0.2222222222222222,-6.080000000000004,62.709999999999994,-68.78999999999999,0.9116150603285361,-0.2249,-0.024988888888888887,0.9204203672906124,38.13,0.38130000000000003,-0.15945449777078424,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.7533444444444445,0.4034222222222222,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,room_available,2,0,0.0,-24.04,0,-24.04,0.0,-0.9912000000000001,-0.49560000000000004,0.0,24.04,0.2404,-1.0,0,0.0,0,0.0,2,1.0,0.21445,0.51935,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-6.4,0,-6.4,0.0,-0.2867,-0.2867,0.0,6.4,0.064,-1.0,0,0.0,0,0.0,1,1.0,0.8029,0.3692,1.0,1.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,large,normal,normal,weak_break,normal,normal_hold,blocked,1,1,1.0,31.41,31.41,0,inf,1.3071,1.3071,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3071,0.1985,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,normal,normal,normal,strong_break,normal,normal_hold,blocked,1,0,0.0,-8.25,0,-8.25,0.0,-0.347,-0.347,0.0,8.25,0.0825,-1.0,0,0.0,0,0.0,1,1.0,0.3516,0.4064,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_high,large,efficient,normal,weak_break,normal,normal_hold,blocked,1,0,0.0,-15.11,0,-15.11,0.0,-0.5926,-0.5926,0.0,15.11,0.15109999999999998,-1.0,0,0.0,0,0.0,1,1.0,0.6593,0.7704,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,1,0,0.0,-7.59,0,-7.59,0.0,-0.3059,-0.3059,0.0,7.59,0.0759,-1.0,0,0.0,0,0.0,1,1.0,0.1216,0.3059,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_high,large,normal,normal,weak_break,normal,normal_hold,blocked,1,1,1.0,30.5,30.5,0,inf,1.3034,1.3034,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3034,0.0855,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,normal_break,normal,normal_hold,blocked,1,1,1.0,32.68,32.68,0,inf,1.303,1.303,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.303,0.553,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,normal_break,too_old,normal_hold,blocked,3,2,0.6666666666666666,58.45,63.11,-4.66,13.542918454935622,2.4188,0.8062666666666667,12.350539652745189,4.66,0.0466,12.542918454935622,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.9563333333333334,0.19253333333333336,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,normal_break,too_slow,normal_hold,blocked,3,1,0.3333333333333333,4.23,16.45,-12.219999999999999,1.3461538461538463,0.1794,0.0598,1.3478766724840023,12.219999999999999,0.12219999999999998,0.3461538461538462,0,0.0,0,0.0,3,1.0,1.2233333333333334,0.4013,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,normal,normal_hold,blocked,1,1,1.0,31.16,31.16,0,inf,1.2988,1.2988,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2988,0.2683,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_old,normal_hold,blocked,4,1,0.25,-22.26,32.62,-54.879999999999995,0.5943877551020408,-0.9498,-0.23745,0.5773218815362022,54.879999999999995,0.5488,-0.4056122448979593,1,0.25,1,0.25,2,0.5,0.6107,0.7258,0.75,0.25,0.25,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_slow,normal_hold,blocked,3,0,0.0,-36.85,0,-36.85,0.0,-1.5055,-0.5018333333333334,0.0,36.85,0.36850000000000005,-1.0,0,0.0,0,0.0,3,1.0,0.3942666666666667,0.5756333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,too_old,normal_hold,blocked,3,3,1.0,75.78999999999999,75.78999999999999,0,inf,3.0773,1.0257666666666667,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0820999999999998,0.49923333333333336,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,too_slow,normal_hold,blocked,1,0,0.0,-8.52,0,-8.52,0.0,-0.3747,-0.3747,0.0,8.52,0.0852,-1.0,0,0.0,0,0.0,1,1.0,0.3799,0.3747,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,normal,normal_break,normal,normal_hold,blocked,1,1,1.0,15.47,15.47,0,inf,0.623,0.623,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2304,0.2147,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,normal,strong_break,too_old,normal_hold,blocked,2,1,0.5,-18.39,5.31,-23.7,0.2240506329113924,-0.791,-0.3955,0.209,23.7,0.23700000000000002,-0.7759493670886076,1,0.5,0,0.0,1,0.5,0.52205,0.8381000000000001,0.5,0.5,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,normal_break,normal,normal_hold,blocked,2,0,0.0,-17.810000000000002,0,-17.810000000000002,0.0,-0.7234,-0.3617,0.0,17.810000000000002,0.17810000000000004,-1.0,0,0.0,0,0.0,2,1.0,0.20550000000000002,0.41960000000000003,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,normal,normal_hold,blocked,2,2,1.0,64.28999999999999,64.28999999999999,0,inf,2.6155999999999997,1.3077999999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3077999999999999,0.54825,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,too_slow,normal_hold,blocked,2,0,0.0,-38.66,0,-38.66,0.0,-1.5960999999999999,-0.7980499999999999,0.0,38.66,0.38659999999999994,-1.0,1,0.5,0,0.0,1,0.5,0.2058,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,weak_break,normal,normal_hold,blocked,1,0,0.0,-25.11,0,-25.11,0.0,-1.0079,-1.0079,0.0,25.11,0.2511,-1.0,1,1.0,0,0.0,0,0.0,0.6929,1.0079,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,large,normal,normal,normal_break,normal,normal_hold,blocked,1,1,1.0,33.66,33.66,0,inf,1.3285,1.3285,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3285,0.5328,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,normal,inefficient,choppy,weak_break,normal,normal_hold,blocked,1,0,0.0,-3.41,0,-3.41,0.0,-0.1406,-0.1406,0.0,3.41,0.0341,-1.0,0,0.0,0,0.0,1,1.0,0.4922,0.1406,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,tiny,inefficient,none,normal_break,too_fast,invalidated,blocked,1,1,1.0,31.41,31.41,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_wave1_only,required_light_pass,wave1_quality_high,large,efficient,normal,weak_break,normal,normal_hold,blocked,1,0,0.0,-14.55,0,-14.55,0.0,-0.5926,-0.5926,0.0,14.55,0.14550000000000002,-1.0,0,0.0,0,0.0,1,1.0,0.6593,0.7704,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_pass,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,1,0,0.0,-7.59,0,-7.59,0.0,-0.3059,-0.3059,0.0,7.59,0.0759,-1.0,0,0.0,0,0.0,1,1.0,0.1216,0.3059,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,normal,normal_hold,blocked,1,0,0.0,-6.76,0,-6.76,0.0,-0.2822,-0.2822,0.0,6.76,0.0676,-1.0,0,0.0,0,0.0,1,1.0,0.3519,0.2822,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-25.99,0,-25.99,0.0,-1.0652,-1.0652,0.0,25.99,0.25989999999999996,-1.0,1,1.0,0,0.0,0,0.0,0.8696,1.0942,1.0,1.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,efficient,normal,normal_break,too_fast,normal_hold,blocked,2,0,0.0,-46.709999999999994,0,-46.709999999999994,0.0,-1.9107,-0.95535,0.0,46.709999999999994,0.46709999999999996,-1.0,1,0.5,0,0.0,1,0.5,0.10865,0.95535,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,efficient,normal,strong_break,too_fast,normal_hold,blocked,2,1,0.5,-15.75,5.44,-21.19,0.25672487022180274,-0.6961999999999999,-0.34809999999999997,0.2405367077560816,21.19,0.21190000000000003,-0.7432751297781972,0,0.0,0,0.0,2,1.0,0.42095000000000005,0.7792,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,6,3,0.5,-22.280000000000005,26.45,-48.730000000000004,0.542786784321773,-0.8203999999999997,-0.1367333333333333,0.5897794889744488,46.77,0.46770000000000006,-0.4763737438528972,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.5713666666666667,0.5525833333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,blocked,16,4,0.25,-21.490000000000013,100.61,-122.10000000000002,0.8239967239967239,-0.947,-0.0591875,0.8147024869391668,57.480000000000004,0.5748000000000001,-0.37386917188587354,1,0.0625,3,0.1875,12,0.75,0.7009062500000001,0.42764375,0.625,0.375,0.3125,0.1875,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,room_available,2,0,0.0,-23.35,0,-23.35,0.0,-0.9912000000000001,-0.49560000000000004,0.0,23.35,0.23350000000000004,-1.0,0,0.0,0,0.0,2,1.0,0.21445,0.51935,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-6.4,0,-6.4,0.0,-0.2867,-0.2867,0.0,6.4,0.064,-1.0,0,0.0,0,0.0,1,1.0,0.8029,0.3692,1.0,1.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_slow,normal_hold,blocked,2,0,0.0,-7.34,0,-7.34,0.0,-0.2972,-0.1486,0.0,7.34,0.07339999999999999,-1.0,0,0.0,0,0.0,2,1.0,0.6993,0.46485,0.5,0.5,0.5,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,large,normal,normal,weak_break,normal,normal_hold,blocked,2,1,0.5,21.54,31.41,-9.87,3.182370820668693,0.9024999999999999,0.45124999999999993,3.2305981216015813,9.870000000000001,0.09870000000000001,2.1823708206686927,0,0.0,1,0.5,1,0.5,0.77315,0.31425000000000003,0.5,0.5,0.5,0.5,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,normal,normal,normal,strong_break,normal,normal_hold,blocked,1,0,0.0,-8.25,0,-8.25,0.0,-0.347,-0.347,0.0,8.25,0.0825,-1.0,0,0.0,0,0.0,1,1.0,0.3516,0.4064,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_high,large,efficient,normal,weak_break,normal,normal_hold,blocked,1,0,0.0,-13.99,0,-13.99,0.0,-0.5926,-0.5926,0.0,13.99,0.1399,-1.0,0,0.0,0,0.0,1,1.0,0.6593,0.7704,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,1,0,0.0,-6.5,0,-6.5,0.0,-0.3059,-0.3059,0.0,6.5,0.065,-1.0,0,0.0,0,0.0,1,1.0,0.1216,0.3059,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,normal_break,too_old,normal_hold,blocked,3,2,0.6666666666666666,53.81999999999999,58.599999999999994,-4.78,12.259414225941422,2.4188,0.8062666666666667,12.350539652745189,4.78,0.0478,11.25941422594142,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.9563333333333334,0.19253333333333336,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,strong_break,too_old,normal_hold,blocked,1,0,0.0,-6.66,0,-6.66,0.0,-0.293,-0.293,0.0,6.66,0.0666,-1.0,0,0.0,0,0.0,1,1.0,0.0215,0.3952,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,choppy,weak_break,too_old,normal_hold,blocked,3,3,1.0,67.95,67.95,0,inf,3.0773,1.0257666666666667,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0820999999999998,0.49923333333333336,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,normal,normal_break,normal,normal_hold,blocked,2,1,0.5,0.08999999999999986,13.09,-13.0,1.0069230769230768,0.07509999999999994,0.03754999999999997,1.1370688081766744,13.0,0.13,0.006923076923076912,0,0.0,0,0.0,2,1.0,1.0168,0.38130000000000003,1.0,1.0,0.5,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,inefficient,normal,strong_break,too_old,normal_hold,blocked,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,normal_break,normal,normal_hold,blocked,1,0,0.0,-9.37,0,-9.37,0.0,-0.409,-0.409,0.0,9.37,0.09369999999999999,-1.0,0,0.0,0,0.0,1,1.0,0.2553,0.5248,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,normal,normal_hold,blocked,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,large,normal,choppy,strong_break,too_slow,normal_hold,blocked,1,0,0.0,-13.22,0,-13.22,0.0,-0.5961,-0.5961,0.0,13.22,0.1322,-1.0,0,0.0,0,0.0,1,1.0,0.3522,0.8768,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,tiny,inefficient,none,normal_break,too_fast,invalidated,blocked,1,1,1.0,29.17,29.17,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,efficient,clean,strong_break,too_fast,normal_hold,blocked,1,0,0.0,-24.99,0,-24.99,0.0,-1.0652,-1.0652,0.0,24.99,0.24989999999999998,-1.0,1,1.0,0,0.0,0,0.0,0.8696,1.0942,1.0,1.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,efficient,normal,normal_break,too_fast,normal_hold,blocked,1,0,0.0,-25.4,0,-25.4,0.0,-1.0357,-1.0357,0.0,25.4,0.25399999999999995,-1.0,1,1.0,0,0.0,0,0.0,0.0655,1.0357,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,efficient,normal,strong_break,too_fast,normal_hold,blocked,1,1,1.0,5.05,5.05,0,inf,0.2205,0.2205,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.7717,0.6417,1.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,normal,normal,normal_break,normal,normal_hold,blocked,4,3,0.75,12.99,26.09,-13.1,1.9916030534351146,0.5894,0.14735,1.9988137603795968,13.1,0.131,0.9916030534351146,0,0.0,0,0.0,4,1.0,0.7754,0.43672500000000003,0.75,0.5,0.5,0.25,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,blocked,9,1,0.1111111111111111,-68.4,28.14,-96.53999999999999,0.2914853946550653,-3.0433000000000003,-0.33814444444444447,0.30032646680154496,68.4,0.684,-1.0,2,0.2222222222222222,1,0.1111111111111111,6,0.6666666666666666,0.6485333333333334,0.6233111111111111,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,normal,normal_hold,room_available,1,0,0.0,-11.52,0,-11.52,0.0,-0.5059,-0.5059,0.0,11.52,0.1152,-1.0,0,0.0,0,0.0,1,1.0,0.0711,0.5534,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,large,normal,normal,strong_break,too_old,normal_hold,room_available,1,0,0.0,-7.79,0,-7.79,0.0,-0.3602,-0.3602,0.0,7.79,0.0779,-1.0,0,0.0,0,0.0,1,1.0,0.4037,0.4907,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,normal,normal,normal,strong_break,normal,normal_hold,blocked,1,0,0.0,-7.73,0,-7.73,0.0,-0.347,-0.347,0.0,7.73,0.07730000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.3516,0.4064,0.0,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,efficient,choppy,strong_break,too_fast,normal_hold,blocked,1,1,1.0,29.52,29.52,0,inf,1.305,1.305,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.305,0.7719,1.0,1.0,1.0,1.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,normal_break,normal,normal_hold,blocked,5,2,0.4,21.499999999999996,57.209999999999994,-35.71,1.6020722486698402,1.06,0.21200000000000002,1.676494990107856,20.77,0.2077,1.0351468464130957,0,0.0,2,0.4,3,0.6,0.8741200000000001,0.47429999999999994,1.0,0.4,0.4,0.4,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,normal_break,too_old,normal_hold,blocked,6,1,0.16666666666666666,-49.43,28.43,-77.86,0.3651425635756486,-2.1754000000000002,-0.3625666666666667,0.37391354400506527,69.7,0.6970000000000001,-0.7091822094691534,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0.6412166666666667,0.7099166666666666,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,normal_break,too_slow,normal_hold,blocked,6,2,0.3333333333333333,-12.73,29.0,-41.73,0.6949436855978912,-0.575,-0.09583333333333333,0.7026272238311958,41.730000000000004,0.41730000000000006,-0.3050563144021088,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.5093166666666668,0.5356,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,large,inefficient,choppy,strong_break,normal,normal_hold,blocked,16,4,0.25,-85.28,64.35,-149.63,0.4300608166811468,-3.7599000000000005,-0.23499375000000003,0.4255660463837198,87.1,0.8709999999999999,-0.9791044776119404,2,0.125,2,0.125,12,0.75,0.576875,0.55789375,0.4375,0.3125,0.25,0.125,0.0
