period_id,variant,required_light_bucket,wave1_quality_pass_bucket,m5_corrective_exhaustion_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,light_or_wave1,required_light_reject,wave1_quality_high,strong_exhaustion,14,4,0.2857142857142857,-29.25,99.17,-128.42,0.772231739604423,-1.2279999999999993,-0.08771428571428566,0.770989519227183,83.85,0.8385,-0.3488372093023256,2,0.14285714285714285,3,0.21428571428571427,9,0.6428571428571429,0.6365714285714287,0.5226142857142857,0.5,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_pass,wave1_quality_high,no_shrink,2,0,0.0,-22.14,0,-22.14,0.0,-0.8985000000000001,-0.44925000000000004,0.0,22.14,0.2214,-1.0,0,0.0,0,0.0,2,1.0,0.39045,0.53815,0.5,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_pass,wave1_quality_low,mild_exhaustion,3,0,0.0,-48.22,0,-48.22,0.0,-1.9960999999999998,-0.6653666666666666,0.0,48.22,0.48219999999999996,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.36810000000000004,0.7589333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_pass,wave1_quality_low,no_shrink,19,6,0.3157894736842105,-30.810000000000013,154.62,-185.43,0.8338456560427115,-1.3309000000000004,-0.07004736842105265,0.8254420019935994,115.42,1.1542000000000001,-0.2669381389707158,4,0.21052631578947367,4,0.21052631578947367,11,0.5789473684210527,0.7236,0.5437789473684209,0.6842105263157895,0.42105263157894735,0.3157894736842105,0.15789473684210525,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_pass,wave1_quality_low,none,6,4,0.6666666666666666,77.03999999999999,110.42,-33.38,3.307968843618933,3.3141000000000003,0.55235,3.5125852918877944,25.480000000000004,0.2548,3.023547880690737,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0.9661833333333334,0.38185,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_pass,wave1_quality_low,strong_exhaustion,17,7,0.4117647058823529,95.88999999999999,196.7,-100.81,1.951195317924809,3.9205,0.23061764705882354,1.9458155412414662,37.11000000000001,0.3711000000000001,2.583939638911344,1,0.058823529411764705,6,0.35294117647058826,10,0.5882352941176471,0.8059411764705883,0.4775588235294117,0.5882352941176471,0.5294117647058824,0.4117647058823529,0.23529411764705882,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_reject,wave1_quality_high,mild_exhaustion,2,1,0.5,-4.18,3.15,-7.33,0.4297407912687585,-0.16599999999999998,-0.08299999999999999,0.4384303112313938,7.33,0.0733,-0.5702592087312415,0,0.0,0,0.0,2,1.0,0.5383,0.3187,0.5,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,required_light_reject,wave1_quality_high,strong_exhaustion,18,5,0.2777777777777778,-23.429999999999986,130.77,-154.2,0.8480544747081713,-1.0086000000000002,-0.056033333333333345,0.8434628755897692,62.53999999999999,0.6254,-0.37464023025263815,2,0.1111111111111111,4,0.2222222222222222,12,0.6666666666666666,0.5988166666666669,0.49757222222222225,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_high,no_shrink,2,0,0.0,-22.7,0,-22.7,0.0,-0.8985000000000001,-0.44925000000000004,0.0,22.7,0.22699999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.39045,0.53815,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,mild_exhaustion,2,0,0.0,-38.51,0,-38.51,0.0,-1.5960999999999999,-0.7980499999999999,0.0,38.51,0.3851,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,no_shrink,12,4,0.3333333333333333,-18.17000000000001,90.57,-108.74000000000001,0.8329041750965605,-0.8107999999999997,-0.06756666666666665,0.8198542481336653,94.26,0.9426,-0.19276469340123073,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.6854416666666667,0.5394916666666668,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,none,2,2,1.0,63.25,63.25,0,inf,2.6184000000000003,1.3092000000000001,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3363,0.14,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_or_wave1,required_light_pass,wave1_quality_low,strong_exhaustion,12,6,0.5,94.97,165.33999999999997,-70.37,2.3495807872673007,3.8352,0.3196,2.316671244163691,29.790000000000006,0.29790000000000005,3.187982544478012,1,0.08333333333333333,5,0.4166666666666667,6,0.5,0.87305,0.5455833333333333,0.6666666666666666,0.5833333333333334,0.5,0.25,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,mild_exhaustion,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,no_shrink,8,1,0.125,-57.49,32.05,-89.53999999999999,0.3579405852133125,-2.3929,-0.2991125,0.3521847420001083,89.53999999999999,0.8953999999999999,-0.6420594147866876,0,0.0,1,0.125,7,0.875,0.49835,0.5490875,0.375,0.375,0.25,0.125,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,none,8,2,0.25,-44.07,25.67,-69.74,0.3680814453685117,-1.7832000000000003,-0.22290000000000004,0.3705834598143376,45.78,0.45780000000000004,-0.9626474442988204,1,0.125,0,0.0,7,0.875,0.6383875,0.47858750000000005,0.625,0.25,0.25,0.125,0.0
full2025_validation,one_light_or_wave1,required_light_reject,wave1_quality_high,strong_exhaustion,6,3,0.5,20.97000000000001,67.51,-46.53999999999999,1.4505801461108727,0.939,0.1565,1.4971147228545714,46.53999999999999,0.4653999999999999,0.45058014611087266,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.82025,0.5159166666666667,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_high,no_shrink,2,0,0.0,-22.7,0,-22.7,0.0,-0.8985000000000001,-0.44925000000000004,0.0,22.7,0.22699999999999998,-1.0,0,0.0,0,0.0,2,1.0,0.39045,0.53815,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_high,strong_exhaustion,1,1,1.0,30.5,30.5,0,inf,1.3034,1.3034,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3034,0.0855,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,mild_exhaustion,2,0,0.0,-38.269999999999996,0,-38.269999999999996,0.0,-1.5960999999999999,-0.7980499999999999,0.0,38.269999999999996,0.3827,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,no_shrink,13,5,0.38461538461538464,14.059999999999999,122.88999999999999,-108.82999999999998,1.129192318294588,0.4921999999999998,0.037861538461538446,1.1093583362957695,79.38,0.7937999999999998,0.17712270093222474,2,0.15384615384615385,3,0.23076923076923078,8,0.6153846153846154,0.7329461538461538,0.5405307692307693,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,none,3,3,1.0,79.7,79.7,0,inf,3.3135000000000003,1.1045,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.3238,0.22746666666666668,1.0,1.0,1.0,0.6666666666666666,0.0
full2025_validation,one_light_wave1_diag,required_light_pass,wave1_quality_low,strong_exhaustion,14,7,0.5,120.63999999999999,199.35999999999999,-78.72,2.5325203252032518,4.8492999999999995,0.34637857142857137,2.5026338621715416,30.67,0.30670000000000003,3.933485490707531,1,0.07142857142857142,6,0.42857142857142855,7,0.5,0.8543428571428572,0.5281571428571429,0.6428571428571429,0.5714285714285714,0.5,0.2857142857142857,0.0
full2025_validation,one_wave1_only,required_light_pass,wave1_quality_high,none,2,0,0.0,-22.14,0,-22.14,0.0,-0.8985000000000001,-0.44925000000000004,0.0,22.14,0.2214,-1.0,0,0.0,0,0.0,2,1.0,0.39045,0.53815,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,required_light_reject,wave1_quality_high,none,36,9,0.25,-162.78000000000003,163.91,-326.69,0.5017294683032845,-6.7413,-0.18725833333333333,0.5047567972612601,162.78000000000003,1.6278000000000004,-1.0,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0.5958805555555556,0.5104388888888889,0.5,0.3333333333333333,0.25,0.1388888888888889,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_high,none,2,0,0.0,-20.490000000000002,0,-20.490000000000002,0.0,-0.8985000000000001,-0.44925000000000004,0.0,20.490000000000002,0.2049,-1.0,0,0.0,0,0.0,2,1.0,0.39045,0.53815,0.5,0.0,0.0,0.0,0.0
full2025_validation,wave1_diag,required_light_pass,wave1_quality_low,none,14,8,0.5714285714285714,132.24,200.6,-68.36,2.9344645991808074,5.8795,0.41996428571428573,2.9219705142035237,38.06,0.38060000000000005,3.4745139253809776,1,0.07142857142857142,6,0.42857142857142855,7,0.5,0.8209999999999998,0.49627857142857146,0.6428571428571429,0.5714285714285714,0.5,0.35714285714285715,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_high,none,19,5,0.2631578947368421,-127.78999999999999,59.28,-187.07,0.3168867268936762,-5.5474,-0.29196842105263154,0.32788931024873696,127.78999999999999,1.2778999999999998,-1.0,4,0.21052631578947367,1,0.05263157894736842,14,0.7368421052631579,0.6037684210526316,0.6094105263157894,0.5789473684210527,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.0
full2025_validation,wave1_diag,required_light_reject,wave1_quality_low,none,283,64,0.22614840989399293,-1128.85,1387.5499999999997,-2516.3999999999996,0.5514027976474328,-49.75429999999998,-0.17581024734982326,0.5543210993477976,1163.9199999999998,11.639199999999999,-0.9698690631658534,28,0.0989399293286219,42,0.14840989399293286,213,0.7526501766784452,0.5870102473498234,0.5710954063604244,0.4840989399293286,0.30742049469964666,0.23674911660777384,0.1166077738515901,0.0035335689045936395
full2025_validation,wave1_only,required_light_pass,wave1_quality_high,none,2,0,0.0,-21.6,0,-21.6,0.0,-0.8985000000000001,-0.44925000000000004,0.0,21.6,0.216,-1.0,0,0.0,0,0.0,2,1.0,0.39045,0.53815,0.5,0.0,0.0,0.0,0.0
full2025_validation,wave1_only,required_light_reject,wave1_quality_high,none,49,11,0.22448979591836735,-240.50000000000006,223.70000000000002,-464.2,0.4819043515725981,-10.138099999999998,-0.20689999999999995,0.48086947616365405,240.50000000000006,2.4050000000000007,-1.0,6,0.12244897959183673,5,0.10204081632653061,38,0.7755102040816326,0.5930816326530612,0.5268612244897958,0.4897959183673469,0.32653061224489793,0.24489795918367346,0.12244897959183673,0.0
q1_quick,base,required_light_reject,wave1_quality_low,none,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,light,required_light_pass,wave1_quality_low,no_shrink,11,4,0.36363636363636365,0.03999999999999737,109.46000000000001,-109.42000000000002,1.0003655638822884,-0.11500000000000038,-0.010454545454545489,0.9743418116912093,44.35999999999999,0.4435999999999999,0.0009017132551847921,2,0.18181818181818182,3,0.2727272727272727,6,0.5454545454545454,0.7176454545454546,0.5764272727272727,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0
q1_quick,light,required_light_pass,wave1_quality_low,strong_exhaustion,7,2,0.2857142857142857,24.530000000000005,64.50999999999999,-39.980000000000004,1.6135567783891942,0.9649000000000001,0.13784285714285716,1.5847524392461063,21.719999999999995,0.21719999999999995,1.129373848987109,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.8142142857142859,0.4909857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0
q1_quick,light_and_wave1,required_light_pass,wave1_quality_high,strong_exhaustion,2,0,0.0,-29.009999999999998,0,-29.009999999999998,0.0,-1.1844,-0.5922,0.0,29.009999999999998,0.29009999999999997,-1.0,1,0.5,0,0.0,1,0.5,0.9138,0.7556999999999999,1.0,0.5,0.5,0.0,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,no_shrink,10,4,0.4,20.340000000000003,106.00999999999999,-85.66999999999999,1.2374226683786624,0.8849999999999996,0.08849999999999995,1.2541642734060885,43.5,0.43499999999999994,0.4675862068965518,1,0.1,3,0.3,6,0.6,0.76654,0.53407,0.7,0.5,0.3,0.2,0.0
q1_quick,light_or_wave1,required_light_pass,wave1_quality_low,strong_exhaustion,5,2,0.4,35.849999999999994,64.50999999999999,-28.66,2.250872295882763,1.4267,0.28534000000000004,2.200622738365733,18.26,0.1826,1.963307776560788,0,0.0,2,0.4,3,0.6,0.8562000000000001,0.52962,0.6,0.6,0.4,0.4,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,mild_exhaustion,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,no_shrink,3,1,0.3333333333333333,15.659999999999997,32.05,-16.39,1.9554606467358142,0.6279999999999999,0.2093333333333333,1.9332738891365728,16.39,0.16390000000000002,0.9554606467358143,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.5347666666666667,0.36356666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,none,4,1,0.25,-55.18,1.93,-57.11,0.033794431798284015,-2.2503,-0.562575,0.034703157172271785,57.11,0.5710999999999999,-0.966205568201716,2,0.5,0,0.0,2,0.5,0.57135,0.6224250000000001,0.5,0.25,0.25,0.25,0.0
q1_quick,light_or_wave1,required_light_reject,wave1_quality_high,strong_exhaustion,4,0,0.0,-54.959999999999994,0,-54.959999999999994,0.0,-2.2816,-0.5704,0.0,54.959999999999994,0.5495999999999999,-1.0,1,0.25,0,0.0,3,0.75,0.45762500000000006,0.62765,0.5,0.25,0.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,required_light_pass,wave1_quality_low,no_shrink,11,4,0.36363636363636365,-1.7200000000000042,107.74000000000001,-109.46000000000001,0.9842864973506303,-0.11500000000000038,-0.010454545454545489,0.9743418116912093,46.12,0.4612,-0.03729401561144849,2,0.18181818181818182,3,0.2727272727272727,6,0.5454545454545454,0.7176454545454546,0.5764272727272727,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0
q1_quick,light_or_wave1_exhaustion,required_light_pass,wave1_quality_low,strong_exhaustion,6,2,0.3333333333333333,28.119999999999994,64.50999999999999,-36.39,1.772739763671338,1.1123,0.18538333333333334,1.7402009715844815,18.26,0.1826,1.5399780941949612,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7394500000000002,0.49374999999999997,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0
q1_quick,light_or_wave1_exhaustion,required_light_reject,wave1_quality_high,mild_exhaustion,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0
q1_quick,light_or_wave1_exhaustion,required_light_reject,wave1_quality_high,strong_exhaustion,4,0,0.0,-54.959999999999994,0,-54.959999999999994,0.0,-2.2816,-0.5704,0.0,54.959999999999994,0.5495999999999999,-1.0,1,0.25,0,0.0,3,0.75,0.45762500000000006,0.62765,0.5,0.25,0.0,0.0,0.0
q1_quick,one_light_or_wave1,required_light_pass,wave1_quality_low,no_shrink,5,2,0.4,7.659999999999997,43.69,-36.03,1.2126006106022758,0.2705999999999999,0.05411999999999998,1.1812579543171007,26.62,0.26620000000000005,0.28775356874530417,0,0.0,1,0.2,4,0.8,0.5767200000000001,0.52346,0.6,0.2,0.2,0.0,0.0
q1_quick,one_light_or_wave1,required_light_pass,wave1_quality_low,strong_exhaustion,3,2,0.6666666666666666,46.25,64.50999999999999,-18.26,3.532858707557502,1.8603,0.6201,3.4649529614416323,18.26,0.1826,2.5328587075575024,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0079333333333333,0.7328,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
q1_quick,one_light_or_wave1,required_light_reject,wave1_quality_high,mild_exhaustion,1,1,1.0,3.15,3.15,0,inf,0.1296,0.1296,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6185,0.2778,1.0,0.0,0.0,0.0,0.0
q1_quick,one_light_or_wave1,required_light_reject,wave1_quality_high,no_shrink,3,1,0.3333333333333333,15.659999999999997,32.05,-16.39,1.9554606467358142,0.6279999999999999,0.2093333333333333,1.9332738891365728,16.39,0.16390000000000002,0.9554606467358143,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.5347666666666667,0.36356666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
q1_quick,one_light_or_wave1,required_light_reject,wave1_quality_high,none,2,1,0.5,-23.439999999999998,1.96,-25.4,0.07716535433070866,-0.9548000000000001,-0.47740000000000005,0.07811142222651346,25.4,0.25399999999999995,-0.9228346456692913,1,0.5,0,0.0,1,0.5,0.7039,0.5971000000000001,0.5,0.5,0.5,0.5,0.0
q1_quick,one_light_or_wave1,required_light_reject,wave1_quality_high,strong_exhaustion,3,0,0.0,-46.53999999999999,0,-46.53999999999999,0.0,-1.8889,-0.6296333333333334,0.0,46.53999999999999,0.4653999999999999,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.5141333333333334,0.7059666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
q1_quick,one_light_wave1_diag,required_light_pass,wave1_quality_low,no_shrink,6,3,0.5,39.89,76.00999999999999,-36.12,2.1043743078626798,1.5735999999999997,0.2622666666666666,2.0540558644249445,26.04,0.2604,1.5318740399385562,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.6977666666666668,0.5283833333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
q1_quick,one_light_wave1_diag,required_light_pass,wave1_quality_low,strong_exhaustion,4,2,0.5,38.519999999999996,64.50999999999999,-25.990000000000002,2.482108503270488,1.5459,0.386475,2.4459826021887565,18.26,0.1826,2.109529025191675,0,0.0,2,0.5,2,0.5,0.794875,0.6282,0.5,0.5,0.5,0.5,0.0
q1_quick,one_wave1_only,required_light_reject,wave1_quality_high,none,12,3,0.25,-73.19000000000001,37.16,-110.35,0.33674671499773445,-3.0380000000000003,-0.2531666666666667,0.332219633358245,75.15,0.7515000000000001,-0.9739188290086495,2,0.16666666666666666,1,0.08333333333333333,9,0.75,0.5078916666666666,0.49284999999999995,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.0
q1_quick,wave1_diag,required_light_pass,wave1_quality_low,none,6,3,0.5,43.82,70.97,-27.15,2.613996316758748,1.9111999999999998,0.3185333333333333,2.6335042735042733,18.18,0.1818,2.4103410341034106,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7486,0.5307,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
q1_quick,wave1_diag,required_light_reject,wave1_quality_high,none,7,2,0.2857142857142857,-87.38,4.75,-92.13,0.05155758167806361,-3.7140999999999997,-0.5305857142857142,0.053636039341588955,88.97999999999999,0.8897999999999999,-0.9820184311081143,3,0.42857142857142855,0,0.0,4,0.5714285714285714,0.5990000000000001,0.6557000000000001,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
q1_quick,wave1_diag,required_light_reject,wave1_quality_low,none,94,21,0.22340425531914893,-518.3399999999998,396.33000000000004,-914.6700000000002,0.43330381449047195,-21.9197,-0.2331882978723404,0.4394669748958576,532.2199999999998,5.322199999999998,-0.9739205591672616,13,0.13829787234042554,11,0.11702127659574468,70,0.7446808510638298,0.5534351063829788,0.5713297872340425,0.4574468085106383,0.2765957446808511,0.20212765957446807,0.09574468085106383,0.0
