"timestamp","run_index","run_id","status","exit_code","duration_seconds","report_path","summary_path"
"2026-07-08T22:53:11.7213200+09:00","1","q1_base","completed","0","53","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_base_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_base\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:53:50.7583374+09:00","2","q1_light","completed","0","39","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_light_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_light\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:54:43.9564424+09:00","3","q1_wave1_diag","completed","0","53","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_wave1_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_wave1_diag\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:55:17.0255437+09:00","4","q1_light_and_wave1","completed","0","33","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_light_and_wave1_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_light_and_wave1\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:55:56.0960188+09:00","5","q1_light_or_wave1","completed","0","39","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_light_or_wave1_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_light_or_wave1\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:56:33.0963808+09:00","6","q1_wave1_only","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_wave1_only_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_wave1_only\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:57:12.3092540+09:00","7","q1_light_or_wave1_exhaustion","completed","0","39","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_light_or_wave1_exhaustion_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_light_or_wave1_exhaustion\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T22:57:47.1338886+09:00","8","q1_one_light_wave1_diag","completed","0","35","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_one_light_wave1_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_one_light_wave1_diag\fxsessionrev_session_reversal_pullback_one_symbol_first120_summary.csv"
"2026-07-08T22:58:22.2409991+09:00","9","q1_one_light_or_wave1","completed","0","35","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_one_light_or_wave1_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_one_light_or_wave1\fxsessionrev_session_reversal_pullback_one_symbol_first120_summary.csv"
"2026-07-08T22:58:57.3209258+09:00","10","q1_one_wave1_only","completed","0","35","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_one_wave1_only_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_m15_wave1_quality_q1_one_wave1_only\fxsessionrev_session_reversal_pullback_one_symbol_first120_summary.csv"
