period_id,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,base,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,base,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,base,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,base,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02
full2025_validation,base,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,base,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0
full2025_validation,base,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,light,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0
full2025_validation,light,double_top,neckline_break_retest,11,4,0.36363636363636365,-32.92999999999999,101.19,-134.12,0.7544736057262152,-1.326,-0.12054545454545455,0.7576798669614957,77.71,0.7770999999999999,-0.4237549864882254,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,0.8189454545454548,0.6967000000000001,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
full2025_validation,light,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,light,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0
full2025_validation,light,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0
full2025_validation,light_and_wave1,double_bottom,neckline_break_retest,1,0,0.0,-25.27,0,-25.27,0.0,-1.037,-1.037,0.0,25.27,0.25270000000000004,-1.0,1,1.0,0,0.0,0,0.0,0.5648,1.037,1.0,0.0,0.0,0.0,0.0
full2025_validation,light_and_wave1,double_top,neckline_break_retest,2,0,0.0,-25.53,0,-25.53,0.0,-1.038,-0.519,0.0,25.53,0.2553,-1.0,0,0.0,0,0.0,2,1.0,0.63215,0.6079,1.0,0.0,0.0,0.0,0.0
full2025_validation,light_and_wave1,head_and_shoulders,neckline_break_retest,4,1,0.25,2.1499999999999986,30.5,-28.35,1.0758377425044092,0.16189999999999982,0.040474999999999955,1.141830924222514,24.61,0.2461,0.08736286062576183,0,0.0,1,0.25,3,0.75,0.7857249999999999,0.38849999999999996,0.5,0.5,0.5,0.25,0.0
full2025_validation,light_or_wave1,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,light_or_wave1,double_bottom,neckline_break_retest,13,5,0.38461538461538464,11.049999999999997,116.85,-105.8,1.1044423440453686,0.35429999999999984,0.027253846153846142,1.0807337359006493,61.230000000000004,0.6123,0.1804670912951167,1,0.07692307692307693,3,0.23076923076923078,9,0.6923076923076923,0.6462615384615386,0.5705461538461539,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0
full2025_validation,light_or_wave1,double_top,neckline_break_retest,20,5,0.25,-146.54999999999998,132.85,-279.40000000000003,0.47548317823908365,-6.071799999999999,-0.3035899999999999,0.47312611721421005,153.86999999999998,1.5386999999999997,-0.9524273737570677,7,0.35,4,0.2,9,0.45,0.707885,0.71499,0.7,0.35,0.3,0.15,0.0
full2025_validation,light_or_wave1,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-32.959999999999994,256.31,-289.2700000000001,0.886058008089328,-1.3949999999999996,-0.038749999999999986,0.8845819716212303,138.93,1.3893,-0.23724177643417543,3,0.08333333333333333,7,0.19444444444444445,26,0.7222222222222222,0.7003083333333333,0.44876944444444433,0.5555555555555556,0.4166666666666667,0.3055555555555556,0.2222222222222222,0.0
full2025_validation,light_or_wave1,inverse_head_and_shoulders,neckline_break_retest,16,5,0.3125,18.03,103.6,-85.57,1.2107046862218067,0.7143999999999999,0.044649999999999995,1.1997706999244986,46.44,0.4644,0.3882428940568476,0,0.0,3,0.1875,13,0.8125,0.5857187500000001,0.3599874999999999,0.4375,0.3125,0.25,0.1875,0.0
full2025_validation,light_or_wave1,sweep_high_reclaim,sweep_reclaim_retest,1,0,0.0,-25.48,0,-25.48,0.0,-1.0,-1.0,0.0,25.48,0.25479999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.0794,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,light_or_wave1_exhaustion,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,light_or_wave1_exhaustion,double_bottom,neckline_break_retest,12,5,0.4166666666666667,21.480000000000004,116.85,-95.37,1.2252280591380935,0.7630999999999997,0.06359166666666664,1.1917481217177175,57.87,0.5787,0.37117677553136347,1,0.08333333333333333,3,0.25,8,0.6666666666666666,0.67745,0.5621583333333332,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0
full2025_validation,light_or_wave1_exhaustion,double_top,neckline_break_retest,14,5,0.35714285714285715,-32.89,132.85,-165.74,0.80155665500181,-1.3666,-0.09761428571428572,0.7995893826074204,76.58,0.7658,-0.4294855053538783,5,0.35714285714285715,4,0.2857142857142857,5,0.35714285714285715,0.7614500000000002,0.6908285714285715,0.7142857142857143,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
full2025_validation,light_or_wave1_exhaustion,head_and_shoulders,neckline_break_retest,29,8,0.27586206896551724,3.830000000000007,232.49999999999997,-228.67000000000002,1.0167490269821138,0.18830000000000024,0.0064931034482758705,1.0199438648519832,106.41999999999999,1.0641999999999998,0.03598947566246953,2,0.06896551724137931,7,0.2413793103448276,20,0.6896551724137931,0.7080206896551724,0.4226068965517241,0.5517241379310345,0.41379310344827586,0.27586206896551724,0.2413793103448276,0.0
full2025_validation,light_or_wave1_exhaustion,inverse_head_and_shoulders,neckline_break_retest,9,3,0.3333333333333333,28.97,65.22,-36.25,1.7991724137931033,1.2517000000000005,0.13907777777777783,1.8447728959978407,19.909999999999997,0.19909999999999997,1.4550477147162233,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.5537333333333334,0.3099777777777778,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,light_or_wave1_exhaustion,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-9.030000000000001,16.45,-25.48,0.6456043956043955,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.3543956043956044,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0
full2025_validation,one_light_or_wave1,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_or_wave1,double_bottom,neckline_break_retest,9,4,0.4444444444444444,4.659999999999998,85.88999999999999,-81.23,1.057367967499692,0.06399999999999983,0.007111111111111092,1.0189584691036198,81.22999999999999,0.8122999999999998,0.05736796749969222,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.6183000000000001,0.6242888888888889,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,one_light_or_wave1,double_top,neckline_break_retest,15,4,0.26666666666666666,-98.12,101.19,-199.31000000000003,0.5077015704179418,-3.9768,-0.26511999999999997,0.510421155006217,105.44,1.0544,-0.9305766312594841,4,0.26666666666666666,3,0.2,8,0.5333333333333333,0.7349466666666667,0.6943333333333332,0.7333333333333333,0.4,0.3333333333333333,0.13333333333333333,0.0
full2025_validation,one_light_or_wave1,head_and_shoulders,neckline_break_retest,16,6,0.375,17.180000000000007,131.4,-114.22,1.1504114866047979,0.7829999999999999,0.048937499999999995,1.1680762460825143,55.059999999999995,0.5506,0.31202324736650944,1,0.0625,3,0.1875,12,0.75,0.7632125,0.43810625000000003,0.625,0.4375,0.375,0.25,0.0
full2025_validation,one_light_or_wave1,inverse_head_and_shoulders,neckline_break_retest,12,4,0.3333333333333333,45.88999999999999,97.27,-51.38,1.8931490852471777,1.8676,0.15563333333333332,1.8619559699081552,27.880000000000003,0.2788,1.645982783357245,0,0.0,3,0.25,9,0.75,0.5956666666666667,0.331875,0.5,0.3333333333333333,0.25,0.25,0.0
full2025_validation,one_light_wave1_diag,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_light_wave1_diag,double_bottom,neckline_break_retest,8,5,0.625,91.24,146.79,-55.55,2.6424842484248425,3.5709999999999997,0.44637499999999997,2.5663654706553207,34.17,0.34170000000000006,2.670178519168861,1,0.125,4,0.5,3,0.375,0.910725,0.5906874999999999,0.75,0.625,0.625,0.25,0.0
full2025_validation,one_light_wave1_diag,double_top,neckline_break_retest,10,4,0.4,-7.580000000000005,101.55,-109.13000000000001,0.9305415559424538,-0.3216999999999999,-0.03216999999999999,0.9279958816419717,52.72,0.5272,-0.1437784522003036,3,0.3,3,0.3,4,0.4,0.8589600000000001,0.6659400000000001,0.9,0.5,0.4,0.2,0.0
full2025_validation,one_light_wave1_diag,head_and_shoulders,neckline_break_retest,11,4,0.36363636363636365,37.25,104.46000000000001,-67.21,1.554233001041512,1.6064,0.14603636363636363,1.577509347138338,29.85,0.29850000000000004,1.2479061976549413,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0.7106181818181819,0.37409090909090903,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,one_light_wave1_diag,inverse_head_and_shoulders,neckline_break_retest,4,1,0.25,14.780000000000001,31.41,-16.63,1.8887552615754661,0.6101000000000001,0.15252500000000002,1.8798673204499567,11.95,0.1195,1.2368200836820085,0,0.0,1,0.25,3,0.75,0.4282,0.354225,0.25,0.25,0.25,0.25,0.0
full2025_validation,one_light_wave1_diag,sweep_high_reclaim,sweep_reclaim_retest,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0
full2025_validation,one_wave1_only,double_bottom,neckline_break_retest,4,1,0.25,-27.329999999999995,5.44,-32.769999999999996,0.16600549282880686,-1.1525,-0.288125,0.1605972323379461,32.769999999999996,0.32769999999999994,-0.8339945071711931,0,0.0,0,0.0,4,1.0,0.298025,0.6344,0.25,0.0,0.0,0.0,0.0
full2025_validation,one_wave1_only,double_top,neckline_break_retest,8,1,0.125,-95.35999999999999,31.57,-126.93,0.24871976680059873,-3.9644000000000004,-0.49555000000000005,0.24784184263949763,101.52999999999999,1.0152999999999999,-0.9392297843002068,2,0.25,1,0.125,5,0.625,0.5742125,0.7540625,0.5,0.25,0.25,0.125,0.0
full2025_validation,one_wave1_only,head_and_shoulders,neckline_break_retest,16,3,0.1875,-78.32000000000001,54.709999999999994,-133.03000000000003,0.4112606179057354,-3.1199,-0.19499375,0.4303529368803519,86.50999999999999,0.8650999999999999,-0.9053288637151776,2,0.125,1,0.0625,13,0.8125,0.605125,0.446075,0.5,0.375,0.25,0.125,0.0
full2025_validation,one_wave1_only,inverse_head_and_shoulders,neckline_break_retest,10,4,0.4,16.09,72.19,-56.099999999999994,1.2868092691622104,0.5969999999999996,0.05969999999999996,1.2497907949790794,39.709999999999994,0.39709999999999995,0.4051876101737598,0,0.0,2,0.2,8,0.8,0.67648,0.37448000000000004,0.6,0.4,0.3,0.2,0.0
