group,trades,wins,losses,winrate,expectancy_r,profit_factor,total_r,avg_win_r,avg_loss_r
0.25-0.45,4,3,1,75.0,0.6205417500000001,3.4821670000000005,2.4821670000000005,1.1607223333333334,-1.0
0.55-0.75,11,7,4,63.63636363636363,0.3996961818181818,2.0906438449612406,4.3966579999999995,1.2039868571428571,-1.0078125
0.75-0.92,30,14,16,46.666666666666664,-0.009020633333333325,0.9805331975596414,-0.2706189999999997,0.9736389285714285,-0.86884775
0.92-1.0,12,7,5,58.333333333333336,0.33043925,2.074835709104551,3.9652710000000004,1.0934941428571427,-0.7378376
