time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.06 04:30:01,signal,tokyo_first120_reference,AUDJPY,LONG,2025.01.06 04:15:00,4,1,10,tokyo,2025.01.06 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,98.19800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.23240000,98.19800000,98.23240000,recent_equal_highs,0.00640000,0.0627,neckline_level,98.19800000,false,true,true,false,not_blocked,7,4,3,1.50,98.37900000,98.22600000,98.12400000,0.10200000,98.37900000,1.500,0.11050000,28.00,4.200,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.06 04:30:01,blocked,tokyo_first120_reference,AUDJPY,LONG,2025.01.06 04:15:00,4,1,10,tokyo,2025.01.06 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,98.19800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,98.23240000,98.19800000,98.23240000,recent_equal_highs,0.00640000,0.0627,neckline_level,98.19800000,false,true,true,false,not_blocked,7,4,3,1.50,98.37900000,98.22600000,98.12400000,0.10200000,98.37900000,1.500,0.11050000,28.00,4.200,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.07 04:30:02,signal,tokyo_first120_reference,AUDJPY,LONG,2025.01.07 04:15:00,4,1,10,tokyo,2025.01.07 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,98.94200000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,99.00000000,98.96800000,99.00000000,round_number,0.02500000,0.2500,session_high|opening_range_high|neckline_level,98.96800000,false,false,true,false,not_blocked,1,0,1,1.50,99.12500000,98.97500000,98.87500000,0.10000000,99.12500000,1.500,0.09471429,28.00,4.200,0.0000,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.07 04:30:02,blocked,tokyo_first120_reference,AUDJPY,LONG,2025.01.07 04:15:00,4,1,10,tokyo,2025.01.07 00:00,75,first_120min,false,true,3,AUDJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,98.94200000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,99.00000000,98.96800000,99.00000000,round_number,0.02500000,0.2500,session_high|opening_range_high|neckline_level,98.96800000,false,false,true,false,not_blocked,1,0,1,1.50,99.12500000,98.97500000,98.87500000,0.10000000,99.12500000,1.500,0.09471429,28.00,4.200,0.0000,neckline_retest_failed,false,not_invalidated,spread_too_high
2025.01.13 05:00:00,signal,tokyo_first120_reference,GBPJPY,SHORT,2025.01.13 04:45:00,4,1,10,tokyo,2025.01.13 00:00,105,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,191.88100000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,191.87400000,191.69700000,191.69700000,current_day_low,0.16100000,0.7559,opening_range_low|neckline_level,191.88100000,false,true,true,false,not_blocked,3,1,2,1.50,191.53800000,191.85800000,192.07100000,0.21300000,191.53800000,1.502,0.18400000,38.00,4.500,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.13 05:00:00,blocked,tokyo_first120_reference,GBPJPY,SHORT,2025.01.13 04:45:00,4,1,10,tokyo,2025.01.13 00:00,105,first_120min,false,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,191.88100000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,191.87400000,191.69700000,191.69700000,current_day_low,0.16100000,0.7559,opening_range_low|neckline_level,191.88100000,false,true,true,false,not_blocked,3,1,2,1.50,191.53800000,191.85800000,192.07100000,0.21300000,191.53800000,1.502,0.18400000,38.00,4.500,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.22 03:15:01,signal,tokyo_first120_reference,GBPJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,191.84200000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,192.05312500,192.01700000,192.05312500,recent_equal_highs,0.02212500,0.0658,session_high|opening_range_high|neckline_level,192.01700000,false,true,true,false,not_blocked,7,3,4,1.50,192.53500000,192.03100000,191.69500000,0.33600000,192.53500000,1.500,0.19500000,38.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.22 03:15:01,order_sent,tokyo_first120_reference,GBPJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,191.84200000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,192.05312500,192.01700000,192.05312500,recent_equal_highs,0.02212500,0.0658,session_high|opening_range_high|neckline_level,192.01700000,false,true,true,false,not_blocked,7,3,4,1.50,192.53500000,192.03100000,191.69500000,0.33600000,192.53500000,1.500,0.19500000,38.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.01.24 04:00:00,signal,tokyo_first120_reference,GBPJPY,LONG,2025.01.24 03:45:00,3,0,9,tokyo,2025.01.24 00:00,45,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,193.06300000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,193.50000000,193.11200000,193.50000000,round_number,0.36000000,1.3793,session_high|opening_range_high|neckline_level,193.11200000,false,false,true,false,not_blocked,1,0,1,1.50,193.53200000,193.14000000,192.87900000,0.26100000,193.53200000,1.502,0.12457143,42.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.24 04:00:00,blocked,tokyo_first120_reference,GBPJPY,LONG,2025.01.24 03:45:00,3,0,9,tokyo,2025.01.24 00:00,45,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,193.06300000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,193.50000000,193.11200000,193.50000000,round_number,0.36000000,1.3793,session_high|opening_range_high|neckline_level,193.11200000,false,false,true,false,not_blocked,1,0,1,1.50,193.53200000,193.14000000,192.87900000,0.26100000,193.53200000,1.502,0.12457143,42.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
