time_msc,score
1749239641741,-0.11606485284543
1749462134089,-0.21152610023581
1749463471055,-0.25026977703426
1749465631524,-0.21032187515078
1749465890220,-0.069669957492692
1749467523305,-0.21193556546191
1749468627179,-0.23063405562379
1749474030080,-0.18192476510095
1749478600801,-0.03946476257125
1749478630862,-0.21106183445235
1749484820961,-0.028920740622826
1749485019274,-0.14647574667025
1749485194084,-0.028437257662186
1749486112251,-0.12177440237715
1749486938184,-0.072515192067559
1749487022420,-0.12233832052885
1749487322311,-0.071645796162485
1749488163676,-0.14019295476745
1749488518865,-0.15408650102106
1749488577496,-0.053721701121947
1749490254545,-0.11469231992316
1749490356013,-0.16202648887209
1749490410393,-0.03809615481829
1749490410393,-0.036901215023895
1749492021027,-0.11536586356298
1749492171177,-0.048597545538924
1749492263910,-0.052001925490556
1749493998931,-0.11959789331693
1749494351259,-0.02443997773709
1749529842094,-0.18886382971334
1749530864084,-0.18437675422479
1749531617061,0.0056452407773927
1749531899542,-0.065077211522236
1749532938085,-0.18984646725303
1749534224631,-0.17886021526586
1749535214862,-0.26189621965595
1749536638224,-0.19398105847669
1749537907022,-0.26870439355307
1749539380492,-0.085976966050017
1749539508215,-0.19851959007448
1749541207850,-0.22134616683676
1749542063412,-0.10723253450002
1749543120420,-0.2584148040539
1749543121805,-0.076548526027643
1749544110083,-0.12957598036821
1749544110083,-0.062048372280095
1749545215431,-0.035241251559368
1749545442702,-0.21583492965208
1749546183710,-0.080606865276099
1749546784014,-0.23662272002289
1749547622188,-0.050766484088692
1749548570687,-0.24595064062665
1749548884128,-0.078143685817699
1749549734717,-0.073527443837926
1749549926807,-0.042829491847313
1749551144642,-0.10574726021564
1749551314408,-0.049002656893123
1749552170125,-0.094620416892432
1749552461049,-0.039004016696545
1749553202585,-0.14466093534895
1749553893884,-0.043596068299149
1749554285106,-0.097417606025979
1749555206014,-0.051502272242865
1749555984062,-0.11188173182239
1749556757532,-0.079532761836243
1749561050772,-0.12707519097825
1749563252686,-0.13021844424947
1749563402541,-0.16235707756986
1749565901572,-0.20797584444061
1749571201397,-0.055101859702654
1749571630168,0.0082732627076232
1749571630930,-0.098811685543463
1749571906244,-0.14510275096935
1749573022867,-0.11679590990174
1749573426511,-0.099544081407778
1749574163522,-0.055054244491851
1749574419056,-0.15356724439207
1749574912540,-0.051281476056099
1749574912547,-0.11476536457843
1749575463708,-0.039331186607616
1749576019782,-0.10876691078941
1749577868218,-0.015564388337493
1749580354843,-0.089275410904081
1749580411109,-0.097150438319772
1749580845921,-0.11954584786361
1749582070654,-0.068210009549735
1749594653848,-0.201163215012
1749596081474,-0.18932685528772
1749598467375,-0.343669786975
1749614693535,-0.19420259442698
1749615831510,-0.26888740280631
1749617521893,-0.16855502120301
1749617874098,-0.071334415962031
1749620025095,-0.23960881384422
1749623129242,-0.0049801123230094
1749626834063,-0.073138918861364
1749629339085,-0.038653365325297
1749631696099,-0.079347765334385
1749634229090,-0.23485811674398
1749635761277,-0.23673756932184
1749636012671,-0.060191653666985
1749637148157,-0.060288895367592
1749637310878,-0.21185253094974
1749638724890,-0.27553867703458
1749639624341,-0.09420405583077
1749642607276,-0.049427989766328
1749642865094,-0.19195339916065
1749643476415,-0.056678791453324
1749643638706,-0.10734014470935
1749644026602,-0.083426944386898
1749654258180,-0.072849120020654
1749654258382,-0.1357886811026
1749654276532,-0.16228625741004
1749654283604,-0.015207558986479
1749655798106,-0.52673100242757
1749655801506,-0.89029775557152
1749655802024,-1.2349666075364
1749655805989,-0.69161911976452
1749656911761,-0.085027664106062
1749657362266,0.016021647053667
1749657671805,-0.062375032145874
1749657904344,0.0085086278023495
1749658040949,-0.047601961054701
1749658498300,-0.0018056534965246
1749659086903,-0.040850380271925
1749659639365,0.0077779960662878
1749660330163,-0.04611701304953
1749660558400,-0.047060558944678
1749660941741,0.04508040870501
1749661728789,-0.029041748973288
1749662424592,-0.028931438839245
1749662728751,-0.087757991484756
1749664089029,-0.049562077962335
1749664130266,-0.073137502533623
1749664966066,-0.052701840813934
1749665302527,-0.086162381912279
1749665303600,-0.067221050365737
1749665340036,-0.028888080966333
1749665955943,-0.05622316333686
1749668084068,-0.083196053032377
1749671166532,-0.084855818008832
1749672038738,-0.15537853431212
1749673044833,-0.20844322479855
1749674891264,-0.18923251933849
1749676065601,-0.24197648533923
1749677049382,-0.096439297027065
1749677075701,-0.11419634200078
1749678195745,-0.089616078532786
1749678243430,-0.1235794068557
1749679268891,-0.065454133362827
1749680589255,-0.11805722669597
1749681532475,-0.17533595347991
1749683400003,-0.086779343713772
1749686124754,-0.33047514351332
1749690517226,-0.27335832917327
1749693496232,-0.34875904901592
1749697244309,-0.24384905179212
1749698806076,-0.19961615815238
1749698806525,-0.072967028808399
1749699976286,-0.25076431447339
1749700086003,-0.061739879489657
1749700963888,-0.2253369855458
1749701162141,-0.058719425373732
1749702188259,-0.17205675584278
1749702233612,-0.038029161259845
1749703327090,-0.053660901084511
1749703401610,-0.24100924426219
1749704430526,-0.16070144433136
1749704743105,-0.042432555888017
1749705579574,-0.14365920227518
1749707582331,-0.14009888368428
1749708684782,-0.1929731146072
1749710340006,-0.2134564300901
1749714417096,-0.070240520405407
1749716824088,-0.11474726292053
1749718518707,-0.027589180709944
1749718809056,-0.23753773438584
1749720250115,-0.12444976972508
1749720685168,-0.075801007462223
1749721397853,-0.1179066069693
1749721925810,-0.096308298968546
1749722401390,-0.19856355326056
1749723472452,-0.043469675902171
1749723922989,-0.11010864261215
1749724663281,-0.044268556264496
1749725204311,-0.15456765114268
1749725765307,-0.071468681305297
1749726230864,-0.090715026862993
1749727125098,-0.041799161610285
1749727468088,-0.095494254984394
1749728336812,-0.087729805745247
1749728489592,-0.04717075239434
1749728489592,-0.010034632714006
1749729438169,-0.066999292988797
1749729967810,-0.12295867527112
1749732151102,-0.089941565770055
1749732836063,0.04427493873124
1749732836318,-0.19368973514162
1749733927697,-0.10923498876928
1749734437875,-0.030009825226088
1749734916811,-0.12527501489477
1749736273057,-0.12826310665394
1749736273538,0.048124888399621
1749740629110,-0.17503585374732
1749742200305,-0.93264735680839
1749742201885,-0.80528108424113
1749742202091,-0.61788460808405
1749742202334,-0.48126771375138
1749743216148,-0.064796758841197
1749744011579,-0.042956217777664
1749744011724,-0.11529954398222
1749744103374,-0.02973289444841
1749744184916,-0.084212875292496
1749745700117,-0.088111268871772
1749745802144,-0.043853811175686
1749746781614,-0.063167350889081
1749747429756,-0.019761568438651
1749747651882,-0.10493493944893
1749747954679,0.0069604736970425
1749748812094,-0.11152183154584
1749749402473,-0.11750488799703
1749750190496,-0.044263456919213
1749750311726,-0.13891960786953
1749750803075,-0.055552942572649
1749751379247,-0.13417520442888
1749751700003,-0.012236022666769
1749751890616,-0.044020085641309
1749752446075,-0.1371666437074
1749752589789,-0.11097875734542
1749752772266,-0.053594757446381
1749753119388,-0.056082037949361
1749753536165,-0.11343224978768
1749753967600,-0.12060073536129
1749754838762,-0.12075189914451
1749755053770,-0.068689115528775
1749755236479,-0.049451225982396
1749756716137,-0.093639922859535
1749756717056,-0.14893546503437
1749757824341,-0.11690504345199
1749758446550,-0.054752281692663
1749758900565,-0.20288494864656
1749759623752,-0.045929136788149
1749760649973,-0.10054800650388
1749760732238,-0.17258290515063
1749762123104,-0.099181490798187
1749762489750,-0.24777575481954
1749763499598,-0.21660087953156
1749763502239,-0.13238659513338
1749764519663,-0.10789991090816
1749766303626,-0.18832616270271
1749767641600,-0.24965061613091
1749769304979,-0.05076688991617
1749770015087,-0.14290005829541
1749771344936,-0.23000276906017
1749772201528,-0.3228422903884
1749772411250,-0.33396193090491
1749773262989,-3.4511379819364
1749776295044,-3.5297067840232
1749778303322,-0.083332197617014
1749779757088,-0.1011010884873
1749781084102,-0.3926664307663
1749782505151,-0.052858616385416
1749782804106,-0.21593285059778
1749783527072,-0.1230595293468
1749784103479,-0.19553381334458
1749784532185,0.039388485443323
1749785111457,-0.14112924184279
1749785567312,-0.012225715120248
1749786197144,-0.09563810653028
1749786631092,0.0060523185823599
1749787206096,-0.075882320696263
1749787739442,-0.0051218632989846
1749788455411,-0.094132859595463
1749789552929,-0.11068752559634
1749790567701,-0.021368811033588
1749790788264,-0.1046492164853
1749791777296,-0.023583359474369
1749792661552,-0.09394468501191
1749792822088,-0.018239451228837
1749794233550,-0.15434043381303
1749794444611,-0.057714224651347
1749795575117,0.076234472397291
1749796333118,-0.074837881840135
1749796758640,-0.076864626717772
1749796846913,-0.037768571286389
1749797826092,-0.033389218932529
1749798113169,-0.10928243504983
1749798182094,-0.18712197154855
1749799359993,-0.1585319631719
1749799932593,-0.062833002605691
1749800603371,-0.20610469750706
1749801381161,-0.048611042469969
1749801489127,-0.13880356936259
1749801628161,-0.10063925137751
1749802467833,-0.077307771747708
1749802539651,-0.074210910661512
1749802796938,-0.10837940385341
1749803765864,-0.11652904522931
1749804033554,-0.067818169532866
1749804103120,-0.097186972899931
1749805204452,-0.089669866046552
1749805233462,-0.087695859234915
1749805239086,-0.10219727221749
1749806324099,-0.080350196003792
1749806368032,-0.036912423207355
1749807287660,-0.098278509106744
1749807507729,-0.11137478512495
1749807671876,-0.047798589236385
1749807672084,-0.049187242988454
1749808290151,-0.067531603631189
1749808803197,-0.16864874070471
1749808806242,-0.077839659221922
1749808901086,-0.036630050626841
1749809284864,-0.099994191106137
1749809857093,-0.052739509326107
1749810308254,-0.017184597111611
1749810596997,-0.089838080790705
1749810903664,-0.030547449572559
1749810908013,-0.029329728636385
1749811613130,-0.015552331694529
1749811675525,-0.083784688856136
1749811916842,-0.08664398290553
1749812727555,-0.047301052951507
1749812916092,-0.14937231540106
1749813151526,-0.044958248261338
1749813931959,-0.095211517096693
1749813974805,-0.087862813674995
1749814601373,-0.028284433521368
1749814907846,-0.043602377640916
1749814944129,-0.060693800315454
1749815216941,-0.059406677738943
1749815911268,-0.13076298960144
1749816124795,-0.057880894840736
1749816955704,-0.016798231315525
1749817800862,-0.076753153321472
1749819536095,-0.13468270551227
1749819536207,-0.039969271500275
1749821465899,-0.19063336062973
1749822345964,0.0006854777319856
1749822358322,-0.04266805890865
1749823990983,-0.10408839103342
1749827157088,-0.05243659567577
1749829457754,-0.087628921697092
1749830858458,-0.055342503260424
1749831097208,-0.14303426541591
1749831112091,-0.042409189797321
1749832043608,-0.074412053046296
1749832146354,-0.12468689995091
1749832466096,-0.12466922359013
1749832596138,-0.10369242649853
1749833836624,-0.11799643249085
1749834000834,-0.10834064980717
1749834037418,-0.062107155218177
1749834229496,-0.0032570882207098
1749835034314,-0.068875623849851
1749835092932,-0.038534308568037
1749835253641,-0.045922297792464
1749835253661,-0.047920397103077
1749836244412,-0.069891890670743
1749836267090,-0.052119846358941
1749837135545,-0.062684206762285
1749837236614,-0.044253167676886
1749837326819,-0.082085836578805
1749838362123,-0.15760763449415
1749838714061,-0.013885385097001
1749839115455,-0.0034025719118328
1749839354103,-0.14632259161485
1749839725109,-0.03561452621247
1749842360707,-0.10597813558688
1749842721119,-0.086753527509486
1749843824724,-0.17601517982253
1749844410752,-0.16373914371815
1749844920001,-0.10824889629643
1749846001666,-0.068998068794434
1749846066873,-0.18074946403949
1749847197437,-0.091363548158257
1749847442170,-0.153097195855
1749848670007,-0.10138543969531
1749850207316,-0.095769533062956
1749850685029,-0.1994220631013
1749851707939,-0.11176108606125
1749851707939,-0.042819852878899
1749852912861,-0.099698159096222
1749853246178,-0.20403329899857
1749854078956,-0.13769770211007
1749854471974,-0.24321170004358
1749855560310,-0.11614006300994
1749855601677,-0.24261437712961
1749857184191,-0.12383311238903
1749858268978,-0.21398683537646
1749858714043,-0.29872148802864
1750032351824,-2.2772674063143
1750033586480,-1.6406564511968
1750034318420,-1.1430893588131
1750035055646,-0.57786941321645
1750035604127,-2.2445817718645
1750036237931,-0.69653635532121
1750036638180,-0.38095054695194
1750037748379,-0.39832892358847
1750038220879,-0.4612835422115
1750038724527,-0.39605171798842
1750039356738,-0.32652835731084
1750039933942,-0.19171844212893
1750040972101,-0.05549466212267
1750042851526,-0.064837708566998
1750042852092,-0.33549343996671
1750046100520,-0.045625180921644
1750047422687,-0.24008581234782
1750047602657,-0.058003687933407
1750049250441,-0.26516460215427
1750049250441,-0.055528650643378
1750049464411,-0.058888939477767
1750050382454,-0.21849343660421
1750051019467,-0.10214207394913
1750051756925,-0.077734448532074
1750052207311,-0.20058780362356
1750053359619,-0.1411624093995
1750054113175,-0.056260911198693
1750055433152,-0.071958054582863
1750056205087,-0.26711482308593
1750056774785,-0.10094850592156
1750058842131,-0.12262952317569
1750060258623,-0.34366072125887
1750061354085,-0.17425174065506
1750061483315,-0.095998081918402
1750062113091,-0.22561109216792
1750062575173,-0.12799969006844
1750063056090,-0.081747861193446
1750063056178,-0.032456915538836
1750063135088,-0.12187712309294
1750063610122,-0.099380265571244
1750064044448,-0.14332823927004
1750064686938,-0.081822629371092
1750065197950,-0.10516732942355
1750065588652,-0.060965547992674
1750065739738,-0.094566957280015
1750065748121,-0.20106399542649
1750066350351,-0.07054111466335
1750066749042,-0.14416305470886
1750067415794,-0.0020390037591288
1750067500122,-0.053057569850771
1750067567447,-0.021356681075491
1750067806402,-0.16307234647397
1750068622143,-0.032306241977141
1750068836397,-0.052339909660973
1750068858691,-0.16317794365649
1750069444628,-0.051681223415824
1750069735409,-0.015468530692288
1750070779346,-0.085360815737601
1750070787066,-0.14165583842013
1750070789579,-0.036264755901083
1750071380835,-0.037074812237803
1750071902154,-0.088837803184623
1750071951667,-0.041786705771749
1750073157823,-0.024127174437009
1750073400129,-0.14908364480819
1750074620091,-0.1165978246678
1750075031992,-0.024904189225219
1750084759728,-0.27690525579874
1750086985089,-0.049544975101383
1750087432651,-0.2148564795318
1750087543171,-0.096698948518654
1750088540028,-0.027529184161391
1750089610448,-0.01435105097057
1750089633714,-0.069065679860496
1750089956593,-0.16031396510755
1750090007062,-0.056530184651086
1750090605102,-0.04148711356655
1750091422061,-0.056822831750834
1750091523871,-0.060886541090935
1750091749303,-0.014248321039282
1750092843324,-0.070320177764969
1750092845627,-0.058002928889071
1750092960323,-0.15651318968205
1750093035302,-0.089016214366266
1750093936160,-0.0063606363822069
1750094857620,-0.081944484070867
1750095000002,-0.026687045439381
1750095327445,-0.059706743214198
1750095834102,-0.063546147293432
1750096012597,0.004338163278669
1750096184231,-0.016931286305523
1750097477038,-0.10183964581799
1750097551176,-0.066525272225109
1750097799662,-0.058916328587605
1750098885389,-0.11682628962517
1750098885411,-0.061616862261245
1750098888113,-0.0020662660783118
1750099055898,-0.1059662492984
1750100137962,-0.050024633456059
1750100175994,-0.11300047570436
1750100792171,-0.018888898221343
1750103319348,-0.20407733631851
1750103331512,-0.12389906461712
1750104449759,-0.086241950870011
1750104726617,-0.16402740124837
1750105524090,-0.085026045379537
1750106581393,-0.1863828086231
1750106897969,-0.036102521009643
1750107669158,-0.22016025179433
1750108891083,-0.25640848233737
1750108891083,-0.070742904335015
1750110467095,-0.11988176340564
1750110786184,-0.2488520235594
1750113835036,-0.16095095480226
1750114837090,-0.12395910072216
1750117567132,-0.36331539440198
1750121039496,-1.1291916521822
1750122008673,-2.0555145737336
1750122316094,-0.29768588845483
1750123965163,-0.11097993972543
1750129213089,-0.099442661868572
1750132413038,-0.070758049663247
1750133048815,-0.10427934458465
1750133466221,-0.063315906919782
1750134659700,-0.095554568855213
1750134824655,-0.04522457841868
1750135822094,-0.071236375381728
1750135928294,-0.2683174739164
1750136164876,-0.053883346764942
1750136867741,-0.14138636920744
1750138865084,-0.10073516471292
1750139559950,-0.19340883439384
1750139818342,-0.11304617981856
1750139877884,0.026386873957393
1750140991293,-0.15649329486708
1750141865899,-0.12914993020982
1750141873635,-0.097673193400587
1750142057146,-0.22975630365986
1750142897095,-0.12259142087888
1750142939554,-0.050325174897462
1750143947326,-0.07401655664797
1750145305234,-0.22667391741256
1750147329377,-0.079880622563996
1750148160017,-0.3146390891291
1750148172244,-0.092265491031142
1750148174305,-0.092139946644961
1750148602015,-0.074800778006697
1750150886157,-0.043267905110758
1750151784074,-0.028851718097724
1750151873418,-0.045721973006026
1750152074238,-0.065014340156299
1750152854758,-0.32879450732939
1750153098670,-0.053417851270434
1750153520786,-0.05056618126433
1750154049481,-0.11543268969896
1750154144090,0.0061420326115605
1750154478095,-0.084913407448238
1750154489865,-0.049415192428159
1750155837095,-0.054733241775621
1750156097216,-0.05734912638303
1750156491520,-0.010315251506835
1750156491776,-0.19102618946595
1750157106196,-0.0471760720054
1750157459918,-0.13080951660991
1750158094778,-0.10176929430472
1750158371870,-0.068680410511851
1750158595826,-0.13725597784514
1750159662800,0.0015472608437714
1750160079084,-0.12833955682472
1750161014568,-0.038083616860925
1750161269276,-0.11692875167665
1750161367695,-0.11071775506498
1750161383231,-0.041022506576068
1750162509158,-0.15595187540996
1750162866550,-0.035254334210373
1750164188083,0.01389501521637
1750174201301,-0.76118135279564
1750174201526,-1.0098306887339
1750174201561,-0.52004494591922
1750174201833,-0.57005413673492
1750175402529,-0.08665491050402
1750175501973,-0.059503390345748
1750176383099,-0.047046430642501
1750176885610,-0.10222251095153
1750176977084,-0.090138262854596
1750177536569,-0.025220877598018
1750178561152,-0.056836196642247
1750178752920,-0.024719327635376
1750179632244,-0.062914928968181
1750179752943,-0.040940373528954
1750179960914,-0.092981345078514
1750180709375,-0.05733964710268
1750180715626,-0.12598406075662
1750181141717,-0.13948927141386
1750181448650,-0.025516277642614
1750181685568,0.0024371347267938
1750181829501,-0.095357431174861
1750182359996,-0.038211944219183
1750182423156,-0.0085355563783897
1750183403003,-0.040539654933566
1750183512659,-0.06726921181103
1750185125940,-0.12306599935743
1750186804877,-0.10208005158064
1750187286920,-0.17752617955747
1750187426988,-0.086433028154843
1750188910460,-0.14938039503533
1750189687580,-0.072839624545688
1750189786110,-0.10467866856254
1750190153382,-0.058519515491446
1750190177239,-0.11753406170759
1750191667426,-0.13513932564363
1750192186098,-0.13813366880693
1750193174362,-0.057872903383975
1750193193581,-0.10766081320186
1750194276088,-0.12876953000594
1750195010402,-0.11555744668297
1750195369744,-0.11191627666557
1750197006296,-0.081978345493427
1750197464157,-0.14025029908163
1750198957171,-0.21300070674079
1750198958645,-0.086579270156656
1750201564762,-0.1675684017174
1750203070526,-0.13324428504338
1750204412410,-0.27243457293982
1750205104903,-4.3653021420195
1750205352497,-2.3507414541821
1750207212453,-0.93058185991088
1750207500129,-1.0736169734672
1750208404190,-2.2866293382325
1750208472070,-0.90448041871167
1750215062104,-0.0029176122923564
1750216004311,-0.18339504266579
1750216044658,-0.058301073928433
1750216525920,-0.079553380390857
1750217766055,-0.139237570113
1750218900896,-0.095570905852554
1750219241464,-0.11217562675161
1750220273094,-0.11180718613052
1750221360413,-0.23646159522915
1750221423088,-0.086422386659029
1750222560018,-0.075434866749774
1750223691444,-0.077844357192372
1750223808088,-0.089565086522164
1750225895447,-0.12477523661365
1750227998705,-0.1079093869557
1750229285088,-0.34408550327443
1750231561150,-0.29816085150136
1750234322732,-0.1501687281765
1750235580094,-0.19338462861711
1750235940013,-0.10576478351063
1750236802149,-0.055262345916288
1750237204902,-0.52402865027627
1750237385484,-0.047934106547552
1750237978298,-0.066268849418502
1750238803723,-0.051218989351138
1750238818591,-0.30458476699869
1750239008827,-0.079001587924545
1750240024632,-0.19940121703602
1750240039584,-0.1147969976573
1750240242530,-0.076255660209657
1750240668415,-0.050886092484201
1750241271417,-0.18042108861222
1750241674160,-0.072443246532203
1750241903984,-0.11074482616901
1750242138101,-0.024659157504831
1750243403093,-0.11025847176091
1750244328224,-0.20891560260641
1750244522092,-0.094166632480893
1750244582339,-0.069947513201901
1750246515645,-0.095012858165704
1750247617358,-0.041851815064443
1750247915801,-0.2015268400302
1750251004822,-0.13813116861388
1750252302177,-0.18034398431004
1750255247695,-0.18864718123781
1750257188607,-0.21248364042799
1750260108881,-0.16048143000428
1750260604963,-1.0443011571965
1750263521134,-0.093660830311679
1750263778319,-0.093887595566098
1750263778360,-0.042339515503278
1750264538092,-0.035393323385943
1750264980003,-0.16997700876137
1750265047967,-0.12837837114594
1750265591316,-0.060195532638596
1750265838656,-0.078974423523168
1750266067788,-0.11632481887268
1750266086849,-0.10878040244776
1750266883958,-0.0039309057889714
1750267405325,-0.12180293580961
1750267713156,-0.088070392911661
1750268427266,-0.12102184972287
1750268951260,-0.00055482561090789
1750269009781,-0.0288532033901
1750270687370,-0.062475747408131
1750271369402,-0.11440694514188
1750271502840,0.0078961509958059
1750272602387,-0.070809440419912
1750272622262,-0.077879829684276
1750273645544,-0.14763640147826
1750274073207,-0.063053880964265
1750279351003,-0.1158415186743
1750280401715,-1.9491169030032
1750280402720,-2.2585092647117
1750281405076,-0.091245802840928
1750282327508,-0.011535362015802
1750282508262,-0.049849283003227
1750283656343,0.0090818286327936
1750283763073,-0.0029285989904562
1750284786525,-0.021335125093273
1750284787102,-0.0062331109173764
1750284787102,-0.059548162166152
1750284817607,-0.039222929362196
1750285823445,-0.037151583791082
1750290121477,-0.19619322728799
1750290338950,-0.2993069850398
1750291239181,-4.08655906877
1750291239181,-2.3644568533646
1750291443904,-3.2944832391315
1750292617229,-1.8802395187399
1750293350732,-2.2924593091944
1750293957196,-1.3131672086973
1750294260016,-1.8121699944138
1750294834594,-2.248973327876
1750301299270,-0.038441383170762
1750302986105,-0.13739043984004
1750305640616,-0.11938314607829
1750305879329,-0.08734149977029
1750305879615,-0.098412374618217
1750305879774,-0.094494591394122
1750306921779,-0.084470101998811
1750307401264,-1.1970607602892
1750308482108,-0.097694718807576
1750309059603,-0.068056504948892
1750310882096,-0.088360950436147
1750317027596,-0.10219282483228
1750320601852,-0.18974620110717
1750322062096,-0.19572987388376
1750323201952,-0.11363397466728
1750323212489,-0.15193381151402
1750323480331,-0.13136106179084
1750325436275,-0.11597310685239
1750325567587,-0.058194499463378
1750326074755,-0.10517942003877
1750327034241,-0.13007704507026
1750327613163,-0.040707463613986
1750328880192,-0.1483126408133
1750329323094,-0.11504980366892
1750329728247,-0.0397434835305
1750330001089,-0.11729388413193
1750330827486,-0.09354063443658
1750330942574,-0.10491298920832
1750331036433,-0.14446906272288
1750331041058,-0.03693995646446
1750331089093,-0.11823495281579
1750332565114,-0.12051975407219
1750333187377,-0.077441302329447
1750333905115,-0.030397397921846
1750337273313,-0.12344830405844
1750338905763,-0.13329079063948
1750339951166,-0.13978741982856
1750340437651,-0.12455820829219
1750341611282,-0.19817940242779
1750343070370,-0.17227536203955
1750345089104,-0.094986615420675
1750345836778,-0.0062879345803196
1750347907844,-0.13047495600677
1750349764309,-0.086569999526664
1750351564149,-0.14343396021884
1750352200217,-0.073634455683441
1750353684199,-0.090684852416255
1750355221681,-0.083713344630819
1750356400121,-0.036019636155113
1750357796151,-0.11058245074321
1750365169929,-0.12554903468882
1750376413442,-0.82436968244249
1750377660006,-7.976587296897
1750377660006,-6.573613086418
1750378528325,-2.5016804708781
1750378806400,-3.0805396312204
1750381229847,-0.67529937217981
1750381239844,-1.7887946286598
1750391450853,-0.062566514648266
