run_id,month,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,break_even_triggered,break_even_trigger_rate,break_even_exits,break_even_exit_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r
all_first120__h1_conf_h4_notopp__be_1_1r,2025-04,73,30,0.410958904109589,-55.15999999999998,732.7700000000001,-787.93,0.9299937811734547,-2.9695000000000036,-0.04067808219178087,0.9197343489413693,348.21999999999997,3.4821999999999997,-0.15840560565159953,32,0.4383561643835616,13,0.1780821917808219,1,0.0136986301369863,21,0.2876712328767123,19,0.2602739726027397,0.8040452054794522,0.7531780821917807
all_first120__h1_conf_h4_notopp__be_1_1r,2025-05,46,20,0.43478260869565216,-9.140000000000034,414.06000000000006,-423.20000000000005,0.9784026465028356,-0.6994000000000007,-0.015204347826086971,0.9636830025651411,183.34,1.8334,-0.04985273262790463,15,0.32608695652173914,4,0.08695652173913043,0,0.0,9,0.1956521739130435,22,0.4782608695652174,0.7857304347826087,0.7234130434782607
all_first120__h1_conf_h4_notopp__be_1_1r,2025-06,45,17,0.37777777777777777,63.95000000000003,535.32,-471.37,1.1356683709188111,3.1049000000000007,0.0689977777777778,1.1485790030290992,176.97,1.7697,0.36136068260157106,17,0.37777777777777777,14,0.3111111111111111,3,0.06666666666666667,15,0.3333333333333333,10,0.2222222222222222,0.8776533333333335,0.8390511111111111
all_first120__h1_conf_h4_notopp__be_1_1r,2025-07,39,14,0.358974358974359,-165.55,278.44,-443.98999999999995,0.6271312416946329,-7.536099999999999,-0.1932333333333333,0.6211758673730987,265.83000000000004,2.6583,-0.6227664296730993,17,0.4358974358974359,5,0.1282051282051282,1,0.02564102564102564,7,0.1794871794871795,14,0.358974358974359,0.7196487179487178,0.7878000000000001
all_first120__h1_conf_h4_notopp__be_1_1r,2025-08,29,10,0.3448275862068966,-139.11,195.35999999999996,-334.46999999999997,0.5840882590366848,-5.9169,-0.2040310344827586,0.6060573779769236,203.46,2.0345999999999997,-0.6837216160424654,12,0.41379310344827586,3,0.10344827586206896,0,0.0,5,0.1724137931034483,12,0.41379310344827586,0.6312206896551724,0.7433724137931037
all_first120__h1_conf_h4_notopp__be_1_1r,2025-09,32,9,0.28125,-155.4,205.01999999999995,-360.41999999999996,0.56883635758282,-6.675599999999999,-0.20861249999999998,0.5896256862009822,221.38,2.2138,-0.701960430029813,12,0.375,4,0.125,1,0.03125,6,0.1875,13,0.40625,0.6628406249999999,0.8308749999999997
all_first120__h1_conf_h4_notopp__be_1_1r,2025-10,41,14,0.34146341463414637,-205.10999999999993,319.19,-524.3000000000001,0.6087926759488841,-9.3001,-0.2268317073170732,0.6234746840055386,288.11999999999995,2.8811999999999993,-0.7118908788004997,22,0.5365853658536586,7,0.17073170731707318,0,0.0,9,0.21951219512195122,10,0.24390243902439024,0.7035634146341463,0.8215463414634147
all_first120__h1_conf_h4_notopp__be_1_1r,2025-11,32,17,0.53125,126.5,387.46999999999997,-260.97,1.4847300455991108,6.075200000000001,0.18985000000000002,1.494884327142392,72.07,0.7206999999999999,1.755237963091439,10,0.3125,8,0.25,0,0.0,9,0.28125,13,0.40625,0.7886437499999999,0.73761875
all_first120__h1_conf_h4_notopp__be_1_1r,2025-12,27,12,0.4444444444444444,-44.23000000000001,195.45,-239.67999999999998,0.8154622830440588,-2.3210999999999995,-0.08596666666666665,0.7979614219560601,207.14000000000001,2.0714,-0.21352708313218116,10,0.37037037037037035,2,0.07407407407407407,0,0.0,4,0.14814814814814814,13,0.48148148148148145,0.6488555555555555,0.757922222222222
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-01,49,8,0.16326530612244897,-510.01000000000005,154.15,-664.16,0.23209768730426406,-21.616,-0.4411428571428571,0.23251173458881005,510.01000000000005,5.1001,-1.0,26,0.5306122448979592,12,0.24489795918367346,10,0.20408163265306123,3,0.061224489795918366,10,0.20408163265306123,0.5546816326530613,0.7970857142857142
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-02,46,14,0.30434782608695654,-28.949999999999946,419.28000000000003,-448.22999999999996,0.9354126229837362,-0.9051000000000021,-0.019676086956521784,0.9535689002431592,144.23,1.4423,-0.2007210705123757,18,0.391304347826087,22,0.4782608695652174,12,0.2608695652173913,11,0.2391304347826087,5,0.10869565217391304,0.7614326086956523,0.699067391304348
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-03,70,20,0.2857142857142857,-192.61,509.9400000000001,-702.5500000000001,0.7258415771119494,-8.991599999999993,-0.12845142857142847,0.7189914243568266,340.84000000000003,3.4084000000000003,-0.5651038610491727,28,0.4,32,0.45714285714285713,14,0.2,12,0.17142857142857143,16,0.22857142857142856,0.6692571428571429,0.7251328571428571
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-04,74,26,0.35135135135135137,-26.650000000000016,685.1700000000001,-711.8199999999999,0.9625607597426318,-1.6222000000000019,-0.021921621621621645,0.9518214703628685,307.37,3.0737,-0.08670332172951171,30,0.40540540540540543,32,0.43243243243243246,12,0.16216216216216217,20,0.2702702702702703,12,0.16216216216216217,0.774037837837838,0.7361986486486486
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-05,47,14,0.2978723404255319,-96.38000000000001,293.66,-390.0400000000001,0.7528971387549994,-4.3873,-0.0933468085106383,0.7554159372944286,166.07,1.6607,-0.5803576804961764,15,0.3191489361702128,21,0.44680851063829785,10,0.2127659574468085,6,0.1276595744680851,16,0.3404255319148936,0.6961553191489361,0.6869382978723405
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-06,45,14,0.3111111111111111,-21.369999999999987,416.24000000000007,-437.61,0.9511665638353787,-0.5869000000000002,-0.013042222222222226,0.9702984326843758,189.26999999999998,1.8927,-0.11290748665926977,16,0.35555555555555557,20,0.4444444444444444,8,0.17777777777777778,12,0.26666666666666666,9,0.2,0.7958177777777781,0.8307088888888889
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-07,40,13,0.325,-108.15,271.15999999999997,-379.31,0.7148770135245577,-5.2638,-0.131595,0.6995187779357116,229.56,2.2956,-0.4711186617877679,15,0.375,15,0.375,5,0.125,7,0.175,13,0.325,0.6902675,0.7716950000000001
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-08,30,9,0.3,-131.34,168.87,-300.21,0.5625062456280604,-6.001199999999999,-0.20003999999999997,0.567328281699483,198.12,1.9812,-0.662931556632344,11,0.36666666666666664,12,0.4,5,0.16666666666666666,4,0.13333333333333333,10,0.3333333333333333,0.5884966666666666,0.7173533333333336
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-09,32,6,0.1875,-151.78000000000006,165.01999999999998,-316.7999999999999,0.5208964646464648,-6.9681,-0.217753125,0.5240498893472856,216.29000000000005,2.1629000000000005,-0.7017430301909474,11,0.34375,12,0.375,9,0.28125,5,0.15625,7,0.21875,0.6343031249999999,0.7958468749999997
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-10,41,11,0.2682926829268293,-183.6,268.41,-452.0100000000001,0.5938142961438906,-8.7259,-0.21282682926829266,0.598186615583686,243.14999999999998,2.4314999999999998,-0.7550894509562,19,0.4634146341463415,14,0.34146341463414637,6,0.14634146341463414,8,0.1951219512195122,8,0.1951219512195122,0.6518,0.7791829268292683
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-11,32,14,0.4375,87.77999999999994,327.16999999999996,-239.39000000000001,1.3666819833744097,4.4556000000000004,0.13923750000000001,1.389019854366389,103.83000000000001,1.0383000000000002,0.8454203987286905,10,0.3125,16,0.5,5,0.15625,9,0.28125,8,0.25,0.7214687500000001,0.7284656250000001
all_first120__h1_conf_h4_notopp__be_30m_0_5r,2025-12,14,3,0.21428571428571427,-132.01,28.66,-160.67,0.17837804194933715,-6.303599999999999,-0.4502571428571428,0.1845700093138777,151.37,1.5137,-0.8721014732113364,7,0.5,4,0.2857142857142857,2,0.14285714285714285,0,0.0,5,0.35714285714285715,0.47132857142857143,0.7974500000000001
all_first120__h1_conf_h4_notopp__no_be,2025-01,49,11,0.22448979591836735,-593.7599999999999,208.65,-802.41,0.26002916214902605,-25.353900000000003,-0.517426530612245,0.26463328683011433,595.8699999999999,5.9586999999999986,-0.9964589591689462,29,0.5918367346938775,0,0.0,0,0.0,4,0.08163265306122448,16,0.32653061224489793,0.18620408163265306,0.7036306122448981
all_first120__h1_conf_h4_notopp__no_be,2025-02,45,23,0.5111111111111111,102.97999999999996,585.85,-482.87,1.2132665106550418,5.3538999999999985,0.11897555555555553,1.2544544620663765,121.14,1.2114,0.8500908040283965,19,0.4222222222222222,0,0.0,0,0.0,14,0.3111111111111111,12,0.26666666666666666,0.5865466666666669,0.46757111111111116
all_first120__h1_conf_h4_notopp__no_be,2025-03,69,28,0.4057971014492754,-128.95000000000005,617.6300000000001,-746.5799999999999,0.8272790591765118,-5.857699999999997,-0.08489420289855068,0.8259361832369563,326.89,3.2688999999999995,-0.3944752057266972,28,0.4057971014492754,0,0.0,0,0.0,14,0.2028985507246377,27,0.391304347826087,0.40282463768115934,0.48771884057971016
all_first120__h1_conf_h4_notopp__no_be,2025-04,73,29,0.3972602739726027,-76.2,732.7400000000001,-808.9399999999999,0.9058026553267241,-3.9657,-0.054324657534246576,0.8956177731686324,369.26,3.6926,-0.20635866327249094,33,0.4520547945205479,0,0.0,0,0.0,21,0.2876712328767123,19,0.2602739726027397,0.4661150684931507,0.5204397260273973
all_first120__h1_conf_h4_notopp__no_be,2025-05,46,20,0.43478260869565216,-11.500000000000034,411.70000000000005,-423.20000000000005,0.9728260869565217,-0.6994000000000007,-0.015204347826086971,0.9636830025651411,183.34,1.8334,-0.06272499181847951,15,0.32608695652173914,0,0.0,0,0.0,9,0.1956521739130435,22,0.4782608695652174,0.40345217391304344,0.4186565217391304
all_first120__h1_conf_h4_notopp__no_be,2025-06,45,18,0.4,75.09000000000005,569.78,-494.69000000000005,1.151792031373183,3.5223000000000013,0.07827333333333336,1.1601758965357294,198.82,1.9882,0.3776783019816922,18,0.4,0,0.0,0,0.0,16,0.35555555555555557,11,0.24444444444444444,0.5669444444444445,0.48867111111111117
all_first120__h1_conf_h4_notopp__no_be,2025-07,39,15,0.38461538461538464,-164.29000000000002,279.7,-443.98999999999995,0.6299691434491769,-7.5078,-0.1925076923076923,0.622598449737099,265.83000000000004,2.6583,-0.6180265583267501,17,0.4358974358974359,0,0.0,0,0.0,7,0.1794871794871795,15,0.38461538461538464,0.31757948717948725,0.5100871794871794
all_first120__h1_conf_h4_notopp__no_be,2025-08,29,10,0.3448275862068966,-139.11,195.35999999999996,-334.46999999999997,0.5840882590366848,-5.9169,-0.2040310344827586,0.6060573779769236,203.46,2.0345999999999997,-0.6837216160424654,12,0.41379310344827586,0,0.0,0,0.0,5,0.1724137931034483,12,0.41379310344827586,0.3138896551724138,0.5179206896551725
all_first120__h1_conf_h4_notopp__no_be,2025-09,32,9,0.28125,-178.62,205.01999999999995,-383.63999999999993,0.5344072568032531,-7.7248,-0.2414,0.5539000825811519,244.6,2.4459999999999997,-0.7302534750613247,13,0.40625,0,0.0,0,0.0,6,0.1875,13,0.40625,0.299734375,0.541134375
all_first120__h1_conf_h4_notopp__no_be,2025-10,41,14,0.34146341463414637,-205.10999999999993,319.19,-524.3000000000001,0.6087926759488841,-9.3001,-0.2268317073170732,0.6234746840055386,288.11999999999995,2.8811999999999993,-0.7118908788004997,22,0.5365853658536586,0,0.0,0,0.0,9,0.21951219512195122,10,0.24390243902439024,0.3756024390243903,0.6024341463414633
all_first120__h1_conf_h4_notopp__no_be,2025-11,32,17,0.53125,122.88,383.84999999999997,-260.97,1.4708587193930334,6.075200000000001,0.18985000000000002,1.494884327142392,72.07,0.7206999999999999,1.7050090190092966,10,0.3125,0,0.0,0,0.0,9,0.28125,13,0.40625,0.5734750000000001,0.383625
all_first120__h1_conf_h4_notopp__no_be,2025-12,27,12,0.4444444444444444,-44.23000000000001,195.45,-239.67999999999998,0.8154622830440588,-2.3210999999999995,-0.08596666666666665,0.7979614219560601,207.14000000000001,2.0714,-0.21352708313218116,10,0.37037037037037035,0,0.0,0,0.0,4,0.14814814814814814,13,0.48148148148148145,0.3395296296296297,0.4254962962962963
all_first120__h4_bias_h1_rev__be_1_0r,2025-01,36,11,0.3055555555555556,-90.9,324.78999999999996,-415.69,0.7813274314994346,-3.5017,-0.09726944444444445,0.7931427626254571,200.38,2.0038,-0.4536380876334964,15,0.4166666666666667,10,0.2777777777777778,5,0.1388888888888889,8,0.2222222222222222,8,0.2222222222222222,0.8190111111111111,0.7848472222222221
all_first120__h4_bias_h1_rev__be_1_0r,2025-02,35,12,0.34285714285714286,-129.55,354.8,-484.34999999999997,0.7325281304841541,-5.4144,-0.15469714285714284,0.7337987659480322,284.95,2.8495,-0.4546411651166872,20,0.5714285714285714,8,0.22857142857142856,3,0.08571428571428572,9,0.2571428571428571,3,0.08571428571428572,0.7886057142857141,0.8309314285714287
all_first120__h4_bias_h1_rev__be_1_0r,2025-03,34,12,0.35294117647058826,-80.00000000000003,282.00000000000006,-362.00000000000006,0.7790055248618785,-3.4994000000000023,-0.10292352941176477,0.7796819320800331,198.23000000000002,1.9823,-0.40357160873732545,13,0.38235294117647056,4,0.11764705882352941,0,0.0,7,0.20588235294117646,14,0.4117647058823529,0.7080176470588233,0.7776029411764706
all_first120__h4_bias_h1_rev__be_1_0r,2025-04,41,13,0.3170731707317073,-96.61999999999998,439.08000000000004,-535.7,0.8196378570095203,-4.750800000000001,-0.11587317073170733,0.7988764377913152,188.29,1.8828999999999998,-0.5131446173455838,22,0.5365853658536586,10,0.24390243902439024,3,0.07317073170731707,12,0.2926829268292683,4,0.0975609756097561,0.7756317073170732,0.8748951219512195
all_first120__h4_bias_h1_rev__be_1_0r,2025-05,25,16,0.64,153.89000000000001,296.52000000000004,-142.62999999999997,2.0789455233821785,6.651700000000002,0.2660680000000001,2.0696287005322658,53.16999999999999,0.5316999999999998,2.8943012977242817,6,0.24,8,0.32,2,0.08,5,0.2,12,0.48,0.8972519999999998,0.6507000000000001
all_first120__h4_bias_h1_rev__be_1_0r,2025-06,21,6,0.2857142857142857,-88.78000000000002,186.41,-275.19,0.6773865329408773,-3.7834000000000003,-0.18016190476190477,0.6776710939962682,125.91000000000003,1.2591000000000003,-0.7051068223334127,11,0.5238095238095238,5,0.23809523809523808,1,0.047619047619047616,4,0.19047619047619047,5,0.23809523809523808,0.7227666666666669,0.8766857142857144
all_first120__h4_bias_h1_rev__be_1_0r,2025-07,41,15,0.36585365853658536,-303.52000000000004,247.6,-551.1200000000001,0.4492669473073014,-13.2325,-0.3227439024390244,0.45219968785835224,309.32000000000005,3.0932000000000004,-0.9812491917755075,21,0.5121951219512195,6,0.14634146341463414,0,0.0,4,0.0975609756097561,16,0.3902439024390244,0.6420804878048781,0.8112756097560977
all_first120__h4_bias_h1_rev__be_1_0r,2025-08,14,4,0.2857142857142857,-112.13999999999999,50.290000000000006,-162.43,0.3096102936649634,-5.0085999999999995,-0.35775714285714283,0.3098725456424389,121.36999999999999,1.2136999999999998,-0.9239515531020845,6,0.42857142857142855,2,0.14285714285714285,1,0.07142857142857142,1,0.07142857142857142,6,0.42857142857142855,0.4902928571428572,0.7934
all_first120__h4_bias_h1_rev__be_1_0r,2025-09,20,7,0.35,-67.55000000000001,147.34,-214.88999999999996,0.6856531248545769,-3.2104999999999997,-0.16052499999999997,0.6706909284864397,121.12,1.2112,-0.557711360634082,8,0.4,3,0.15,1,0.05,3,0.15,8,0.4,0.65057,0.79704
all_first120__h4_bias_h1_rev__be_1_0r,2025-10,37,10,0.2702702702702703,-254.53000000000003,255.73,-510.25999999999993,0.5011758711245248,-11.680499999999999,-0.31568918918918915,0.49456945045434875,429.46000000000004,4.294600000000001,-0.5926745214921064,21,0.5675675675675675,8,0.21621621621621623,1,0.02702702702702703,7,0.1891891891891892,8,0.21621621621621623,0.6939540540540537,0.810054054054054
all_first120__h4_bias_h1_rev__be_1_0r,2025-11,25,16,0.64,156.63999999999996,328.56000000000006,-171.92000000000002,1.9111214518380644,7.241800000000001,0.28967200000000004,1.8972284514266595,126.56000000000002,1.2656000000000003,1.2376738305941841,8,0.32,8,0.32,1,0.04,7,0.28,9,0.36,0.841376,0.6655240000000002
all_first120__h4_bias_h1_rev__be_1_0r,2025-12,18,8,0.4444444444444444,41.230000000000004,193.12999999999997,-151.89999999999998,1.2714285714285714,2.0236000000000005,0.11242222222222226,1.2943375369085541,127.47999999999999,1.2748,0.3234232820834641,6,0.3333333333333333,4,0.2222222222222222,1,0.05555555555555555,5,0.2777777777777778,6,0.3333333333333333,0.8274666666666668,0.7834333333333334
all_first120__h4_bias_h1_rev__be_1_1r,2025-01,36,12,0.3333333333333333,-82.71000000000001,332.98,-415.69,0.801029613413842,-3.142,-0.08727777777777777,0.8143914556270344,192.19,1.9219,-0.43035537749102454,15,0.4166666666666667,7,0.19444444444444445,4,0.1111111111111111,8,0.2222222222222222,9,0.25,0.8237361111111111,0.7848472222222221
all_first120__h4_bias_h1_rev__be_1_1r,2025-02,35,12,0.34285714285714286,-129.55,354.8,-484.34999999999997,0.7325281304841541,-5.4144,-0.15469714285714284,0.7337987659480322,284.95,2.8495,-0.4546411651166872,20,0.5714285714285714,8,0.22857142857142856,3,0.08571428571428572,9,0.2571428571428571,3,0.08571428571428572,0.7972371428571428,0.8309314285714287
all_first120__h4_bias_h1_rev__be_1_1r,2025-03,34,12,0.35294117647058826,-80.00000000000003,282.00000000000006,-362.00000000000006,0.7790055248618785,-3.4994000000000023,-0.10292352941176477,0.7796819320800331,198.23000000000002,1.9823,-0.40357160873732545,13,0.38235294117647056,4,0.11764705882352941,0,0.0,7,0.20588235294117646,14,0.4117647058823529,0.7080176470588233,0.7776029411764706
all_first120__h4_bias_h1_rev__be_1_1r,2025-04,41,14,0.34146341463414637,-95.1,440.50000000000006,-535.6,0.8224421209858104,-4.6073,-0.11237317073170733,0.8049142982961279,186.77,1.8677000000000004,-0.509182416876372,22,0.5365853658536586,6,0.14634146341463414,2,0.04878048780487805,12,0.2926829268292683,5,0.12195121951219512,0.7768365853658538,0.8752219512195123
all_first120__h4_bias_h1_rev__be_1_1r,2025-05,25,16,0.64,153.89000000000001,296.52000000000004,-142.62999999999997,2.0789455233821785,6.651700000000002,0.2660680000000001,2.0696287005322658,53.16999999999999,0.5316999999999998,2.8943012977242817,6,0.24,5,0.2,2,0.08,5,0.2,12,0.48,0.9019760000000001,0.6507000000000001
all_first120__h4_bias_h1_rev__be_1_1r,2025-06,21,7,0.3333333333333333,-87.17,187.74,-274.90999999999997,0.6829144083518244,-3.7150000000000003,-0.17690476190476193,0.6831772672227053,124.30000000000001,1.243,-0.7012872083668543,11,0.5238095238095238,4,0.19047619047619047,0,0.0,4,0.19047619047619047,6,0.2857142857142857,0.7272238095238096,0.8766857142857144
all_first120__h4_bias_h1_rev__be_1_1r,2025-07,41,15,0.36585365853658536,-305.03000000000003,247.6,-552.63,0.44803937535059624,-13.2325,-0.3227439024390244,0.45219968785835224,310.83000000000004,3.1083000000000003,-0.9813402824695171,21,0.5121951219512195,5,0.12195121951219512,0,0.0,4,0.0975609756097561,16,0.3902439024390244,0.6429682926829269,0.8112756097560977
all_first120__h4_bias_h1_rev__be_1_1r,2025-08,14,5,0.35714285714285715,-104.47999999999999,60.300000000000004,-164.78,0.36594246874620706,-4.559699999999999,-0.3256928571428571,0.37123196999365676,113.71,1.1371,-0.918828599067804,6,0.42857142857142855,1,0.07142857142857142,0,0.0,1,0.07142857142857142,7,0.5,0.4902928571428572,0.7934
all_first120__h4_bias_h1_rev__be_1_1r,2025-09,20,7,0.35,-67.55000000000001,147.34,-214.88999999999996,0.6856531248545769,-3.2104999999999997,-0.16052499999999997,0.6706909284864397,121.12,1.2112,-0.557711360634082,8,0.4,3,0.15,1,0.05,3,0.15,8,0.4,0.65057,0.79704
all_first120__h4_bias_h1_rev__be_1_1r,2025-10,37,11,0.2972972972972973,-238.73000000000002,271.24,-509.96999999999997,0.5318744239857247,-10.9897,-0.2970189189189189,0.5242018582178081,429.46,4.2946,-0.5558841335630793,21,0.5675675675675675,7,0.1891891891891892,0,0.0,7,0.1891891891891892,9,0.24324324324324326,0.6974486486486484,0.810054054054054
all_first120__h4_bias_h1_rev__be_1_1r,2025-11,25,16,0.64,156.63999999999996,328.56000000000006,-171.92000000000002,1.9111214518380644,7.241800000000001,0.28967200000000004,1.8972284514266595,126.56000000000002,1.2656000000000003,1.2376738305941841,8,0.32,7,0.28,1,0.04,7,0.28,9,0.36,0.847284,0.6655240000000002
all_first120__h4_bias_h1_rev__be_1_1r,2025-12,18,8,0.4444444444444444,8.24999999999999,193.12999999999997,-184.88,1.0446235395932495,0.5499000000000006,0.030550000000000035,1.0658657531621312,159.47,1.5947,0.0517338684392048,7,0.3888888888888889,3,0.16666666666666666,0,0.0,5,0.2777777777777778,6,0.3333333333333333,0.8366555555555557,0.824788888888889
all_first120__h4_bias_h1_rev__be_30m_0_5r,2025-01,36,11,0.3055555555555556,-57.350000000000016,324.78999999999996,-382.13999999999993,0.8499241115821428,-2.0975,-0.05826388888888889,0.8648857568008039,177.70999999999998,1.7771,-0.3227167857745767,14,0.3888888888888889,14,0.3888888888888889,8,0.2222222222222222,8,0.2222222222222222,6,0.16666666666666666,0.7654833333333335,0.7784055555555555
