event_id,detector_version,market_cluster_id,representative,event_msc,symbol,time_bucket,trigger_horizon_ms,estimator,volatility_regime,matched,control_id,time_difference_ms,unmatched_reason
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1740999587000_1","TAIL_V1_NOISE_ROBUST","1","1","1740999587000","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1740999442750_50","144250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1740999624750_2","TAIL_V1_NOISE_ROBUST","2","1","1740999624750","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1740999442750_50","182000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1740999661000_3","TAIL_V1_NOISE_ROBUST","3","1","1740999661000","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1740999442750_50","218250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1740999760500_4","TAIL_V1_NOISE_ROBUST","4","1","1740999760500","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1740999442750_50","317750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1740999844750_5","TAIL_V1_NOISE_ROBUST","5","1","1740999844750","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1740999442750_50","402000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741000198000_7","TAIL_V1_NOISE_ROBUST","6","1","1741000198000","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741000060000_124","138000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741000392500_8","TAIL_V1_NOISE_ROBUST","7","1","1741000392500","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741000060000_124","332500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741001028750_9","TAIL_V1_NOISE_ROBUST","8","1","1741001028750","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741000879750_550","149000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741001732250_10","TAIL_V1_NOISE_ROBUST","9","1","1741001732250","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741001590500_769","141750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741001791500_11","TAIL_V1_NOISE_ROBUST","10","1","1741001791500","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741001590500_769","201000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741002077750_12","TAIL_V1_NOISE_ROBUST","11","1","1741002077750","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741001917250_783","160500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741002364500_13","TAIL_V1_NOISE_ROBUST","12","1","1741002364500","USDJPY","2","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741002211500_825","153000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741013614000_15","TAIL_V1_NOISE_ROBUST","13","1","1741013614000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741013407500_1476","206500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741013930250_18","TAIL_V1_NOISE_ROBUST","14","1","1741013930250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741013809750_1574","120500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741013937250_19","TAIL_V1_NOISE_ROBUST","15","1","1741013937250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741013809750_1574","127500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014121000_20","TAIL_V1_NOISE_ROBUST","16","1","1741014121000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741013809750_1574","311250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014178250_21","TAIL_V1_NOISE_ROBUST","17","1","1741014178250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741013809750_1574","368500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014453250_22","TAIL_V1_NOISE_ROBUST","18","1","1741014453250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","124750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014605750_23","TAIL_V1_NOISE_ROBUST","19","1","1741014605750","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","277250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014714000_24","TAIL_V1_NOISE_ROBUST","20","1","1741014714000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","385500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014781750_26","TAIL_V1_NOISE_ROBUST","21","1","1741014781750","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","453250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014791500_27","TAIL_V1_NOISE_ROBUST","22","1","1741014791500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","463000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741014870000_28","TAIL_V1_NOISE_ROBUST","23","1","1741014870000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","541500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015012500_29","TAIL_V1_NOISE_ROBUST","24","1","1741015012500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","684000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015032500_30","TAIL_V1_NOISE_ROBUST","25","1","1741015032500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","704000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015137250_31","TAIL_V1_NOISE_ROBUST","26","1","1741015137250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","808750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015143500_33","TAIL_V1_NOISE_ROBUST","27","1","1741015143500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","815000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015188000_34","TAIL_V1_NOISE_ROBUST","28","1","1741015188000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","859500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015204750_35","TAIL_V1_NOISE_ROBUST","29","1","1741015204750","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","876250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015247000_37","TAIL_V1_NOISE_ROBUST","30","1","1741015247000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","918500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015356250_39","TAIL_V1_NOISE_ROBUST","31","1","1741015356250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","1027750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015358500_40","TAIL_V1_NOISE_ROBUST","32","1","1741015358500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","1030000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015603250_41","TAIL_V1_NOISE_ROBUST","33","1","1741015603250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","1274750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741015656500_42","TAIL_V1_NOISE_ROBUST","34","1","1741015656500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741014328500_1605","1328000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016050500_43","TAIL_V1_NOISE_ROBUST","35","1","1741016050500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","125000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016191250_45","TAIL_V1_NOISE_ROBUST","36","1","1741016191250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","265750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016211250_46","TAIL_V1_NOISE_ROBUST","37","1","1741016211250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","285750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016313000_47","TAIL_V1_NOISE_ROBUST","38","1","1741016313000","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","387500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016524500_48","TAIL_V1_NOISE_ROBUST","39","1","1741016524500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","599000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016577750_49","TAIL_V1_NOISE_ROBUST","40","1","1741016577750","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","652250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016712250_50","TAIL_V1_NOISE_ROBUST","41","1","1741016712250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741015925500_1920","786750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741016960500_52","TAIL_V1_NOISE_ROBUST","42","1","1741016960500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741016837250_1933","123250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741017126750_53","TAIL_V1_NOISE_ROBUST","43","1","1741017126750","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741016837250_1933","289500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741017467500_54","TAIL_V1_NOISE_ROBUST","44","1","1741017467500","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741017347000_2120","120500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741017484250_55","TAIL_V1_NOISE_ROBUST","45","1","1741017484250","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741017347000_2120","137250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741017544750_56","TAIL_V1_NOISE_ROBUST","46","1","1741017544750","USDJPY","3","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741017347000_2120","197750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741022591500_58","TAIL_V1_NOISE_ROBUST","47","1","1741022591500","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741022676750_59","TAIL_V1_NOISE_ROBUST","48","1","1741022676750","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741022774250_60","TAIL_V1_NOISE_ROBUST","49","1","1741022774250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741022820500_61","TAIL_V1_NOISE_ROBUST","50","1","1741022820500","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741022862250_63","TAIL_V1_NOISE_ROBUST","51","1","1741022862250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741022962750_64","TAIL_V1_NOISE_ROBUST","52","1","1741022962750","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023002500_65","TAIL_V1_NOISE_ROBUST","53","1","1741023002500","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023004750_66","TAIL_V1_NOISE_ROBUST","54","1","1741023004750","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023010250_67","TAIL_V1_NOISE_ROBUST","55","1","1741023010250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023015500_68","TAIL_V1_NOISE_ROBUST","56","1","1741023015500","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023050000_70","TAIL_V1_NOISE_ROBUST","57","1","1741023050000","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023164250_71","TAIL_V1_NOISE_ROBUST","58","1","1741023164250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023190000_72","TAIL_V1_NOISE_ROBUST","59","1","1741023190000","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023266500_73","TAIL_V1_NOISE_ROBUST","60","1","1741023266500","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023279250_75","TAIL_V1_NOISE_ROBUST","61","1","1741023279250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023283000_76","TAIL_V1_NOISE_ROBUST","62","1","1741023283000","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023294250_77","TAIL_V1_NOISE_ROBUST","63","1","1741023294250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023431250_79","TAIL_V1_NOISE_ROBUST","64","1","1741023431250","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741023435500_80","TAIL_V1_NOISE_ROBUST","65","1","1741023435500","USDJPY","4","250","1","NORMAL","false","","","UNMATCHED_EXACT_KEY"
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024234750_82","TAIL_V1_NOISE_ROBUST","66","1","1741024234750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024114500_5837","120250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024329250_83","TAIL_V1_NOISE_ROBUST","67","1","1741024329250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024114500_5837","214750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024399250_84","TAIL_V1_NOISE_ROBUST","68","1","1741024399250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024114500_5837","284750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024665500_86","TAIL_V1_NOISE_ROBUST","69","1","1741024665500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024545000_5999","120500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024838000_87","TAIL_V1_NOISE_ROBUST","70","1","1741024838000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024545000_5999","293000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024878500_90","TAIL_V1_NOISE_ROBUST","71","1","1741024878500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024545000_5999","333500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741024981000_94","TAIL_V1_NOISE_ROBUST","72","1","1741024981000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024545000_5999","436000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741025095000_95","TAIL_V1_NOISE_ROBUST","73","1","1741025095000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741024545000_5999","550000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741025468000_97","TAIL_V1_NOISE_ROBUST","74","1","1741025468000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741025347750_6925","120250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741025526500_98","TAIL_V1_NOISE_ROBUST","75","1","1741025526500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741025347750_6925","178750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741025705500_99","TAIL_V1_NOISE_ROBUST","76","1","1741025705500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741025347750_6925","357750",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026008750_100","TAIL_V1_NOISE_ROBUST","77","1","1741026008750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741025888500_7358","120250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026078750_102","TAIL_V1_NOISE_ROBUST","78","1","1741026078750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741025888500_7358","190250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w1000_1741026207000_103","TAIL_V1_NOISE_ROBUST","79","1","1741026207000","USDJPY","4","1000","1","HIGH","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h2_1741025888500_7360","318500",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026750250_104","TAIL_V1_NOISE_ROBUST","80","1","1741026750250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741026630000_9135","120250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026801000_107","TAIL_V1_NOISE_ROBUST","81","1","1741026801000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741026630000_9135","171000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026863000_109","TAIL_V1_NOISE_ROBUST","82","1","1741026863000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741026630000_9135","233000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026937250_110","TAIL_V1_NOISE_ROBUST","83","1","1741026937250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741026630000_9135","307250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741026969250_111","TAIL_V1_NOISE_ROBUST","84","1","1741026969250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741026630000_9135","339250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741027268000_113","TAIL_V1_NOISE_ROBUST","85","1","1741027268000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741027147750_9445","120250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741027486750_118","TAIL_V1_NOISE_ROBUST","86","1","1741027486750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741027147750_9445","339000",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741027544000_119","TAIL_V1_NOISE_ROBUST","87","1","1741027544000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741027147750_9445","396250",""
"ts15b_tail_v1_noise_robust_realizable_202503_20260827_USDJPY_TAIL_V1_NOISE_ROBUST_stat_w250_1741028146250_120","TAIL_V1_NOISE_ROBUST","88","1","1741028146250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_NOISE_ROBUST_ctrl_h0_1741028021000_11016","125250",""
