direction,session,require_same_zone_24,require_same_zone_48,max_zone_range_pips_24,max_prior_touches,min_breakout_body_pips,min_body_to_range,min_body_vs_avg,max_retest_delay_bars,min_retest_close_location,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
buy,all,False,True,35.0,2,4.0,0.6,1.0,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,False,True,35.0,2,4.0,0.6,1.3,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,False,True,35.0,2,4.0,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,False,True,35.0,3,4.0,0.6,1.0,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,False,True,35.0,3,4.0,0.6,1.3,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,False,True,35.0,3,4.0,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,True,True,35.0,2,4.0,0.6,1.0,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,True,True,35.0,2,4.0,0.6,1.3,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,True,True,35.0,2,4.0,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,True,True,35.0,3,4.0,0.6,1.0,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,True,True,35.0,3,4.0,0.6,1.3,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,True,True,35.0,3,4.0,0.6,1.6,24,0.6,8,0.020050125313283207,-0.05874999999999986,0.5,4,0.044444444444444446,0.46,0.75,2.226944444444445
buy,all,False,False,50.0,3,4.0,0.6,1.6,24,0.7,25,0.06265664160401002,-0.10239999999999991,0.48,4,0.044444444444444446,0.46,0.75,2.139644444444445
buy,all,False,False,50.0,2,4.0,0.6,1.3,24,0.7,22,0.05513784461152882,-0.15999999999999995,0.45454545454545453,4,0.044444444444444446,0.46,0.75,2.0244444444444447
buy,all,False,False,35.0,2,4.0,0.6,1.6,24,0.6,18,0.045112781954887216,-0.18055555555555547,0.4444444444444444,4,0.044444444444444446,0.46,0.75,1.9833333333333338
buy,all,False,False,40.0,2,4.0,0.6,1.6,24,0.6,21,0.05263157894736842,-0.21523809523809517,0.42857142857142855,4,0.044444444444444446,0.46,0.75,1.9139682539682543
buy,all,False,False,35.0,2,4.0,0.6,1.3,24,0.6,19,0.047619047619047616,-0.233157894736842,0.42105263157894735,4,0.044444444444444446,0.46,0.75,1.8781286549707608
buy,all,False,False,35.0,3,4.0,0.6,1.6,24,0.6,22,0.05513784461152882,-0.25772727272727264,0.4090909090909091,4,0.044444444444444446,0.46,0.75,1.8289898989898996
buy,all,False,False,40.0,2,4.0,0.6,1.3,24,0.6,22,0.05513784461152882,-0.25909090909090904,0.4090909090909091,4,0.044444444444444446,0.46,0.75,1.8262626262626267
buy,all,False,False,35.0,2,4.0,0.6,1.0,24,0.6,20,0.05012531328320802,-0.2789999999999999,0.4,4,0.044444444444444446,0.46,0.75,1.786444444444445
buy,all,False,False,35.0,3,4.0,0.6,1.3,24,0.6,23,0.05764411027568922,-0.29782608695652163,0.391304347826087,4,0.044444444444444446,0.46,0.75,1.7487922705314014
buy,all,False,False,40.0,2,4.0,0.6,1.0,24,0.6,23,0.05764411027568922,-0.2978260869565217,0.391304347826087,4,0.044444444444444446,0.46,0.75,1.7487922705314014
buy,all,False,False,40.0,3,4.0,0.6,1.6,24,0.6,26,0.06516290726817042,-0.31115384615384617,0.38461538461538464,4,0.044444444444444446,0.46,0.75,1.7221367521367525
buy,all,False,False,35.0,3,4.0,0.6,1.0,24,0.6,24,0.06015037593984962,-0.33333333333333326,0.375,4,0.044444444444444446,0.46,0.75,1.6777777777777783
buy,all,True,False,50.0,3,4.0,0.6,1.3,24,0.7,16,0.040100250626566414,-0.3374999999999999,0.375,4,0.044444444444444446,0.46,0.75,1.669444444444445
buy,all,False,False,40.0,3,4.0,0.6,1.3,24,0.6,27,0.06766917293233082,-0.3433333333333333,0.37037037037037035,4,0.044444444444444446,0.46,0.75,1.6577777777777782
buy,all,False,False,40.0,3,4.0,0.6,1.0,24,0.6,28,0.07017543859649122,-0.37214285714285705,0.35714285714285715,4,0.044444444444444446,0.46,0.75,1.6001587301587306
buy,all,True,False,40.0,3,4.0,0.6,1.0,24,0.6,18,0.045112781954887216,-0.42722222222222206,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.4900000000000007
buy,all,True,False,40.0,3,4.0,0.6,1.3,24,0.6,18,0.045112781954887216,-0.42722222222222206,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.4900000000000007
buy,all,True,False,40.0,3,4.0,0.6,1.6,24,0.6,18,0.045112781954887216,-0.42722222222222206,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.4900000000000007
buy,all,True,False,35.0,3,4.0,0.6,1.0,24,0.6,15,0.03759398496240601,-0.42799999999999994,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.488444444444445
buy,all,True,False,35.0,3,4.0,0.6,1.3,24,0.6,15,0.03759398496240601,-0.42799999999999994,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.488444444444445
buy,all,True,False,35.0,3,4.0,0.6,1.6,24,0.6,15,0.03759398496240601,-0.42799999999999994,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.488444444444445
buy,all,True,False,50.0,2,4.0,0.6,1.3,24,0.7,15,0.03759398496240601,-0.4286666666666666,0.3333333333333333,4,0.044444444444444446,0.46,0.75,1.4871111111111117
buy,all,True,False,40.0,2,4.0,0.6,1.0,24,0.6,16,0.040100250626566414,-0.4731249999999999,0.3125,4,0.044444444444444446,0.46,0.75,1.398194444444445
buy,all,True,False,40.0,2,4.0,0.6,1.3,24,0.6,16,0.040100250626566414,-0.4731249999999999,0.3125,4,0.044444444444444446,0.46,0.75,1.398194444444445
buy,all,True,False,40.0,2,4.0,0.6,1.6,24,0.6,16,0.040100250626566414,-0.4731249999999999,0.3125,4,0.044444444444444446,0.46,0.75,1.398194444444445
buy,all,True,False,35.0,2,4.0,0.6,1.0,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,4,0.044444444444444446,0.46,0.75,1.3752136752136757
buy,all,True,False,35.0,2,4.0,0.6,1.3,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,4,0.044444444444444446,0.46,0.75,1.3752136752136757
buy,all,True,False,35.0,2,4.0,0.6,1.6,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,4,0.044444444444444446,0.46,0.75,1.3752136752136757
buy,all,False,False,50.0,3,4.0,0.6,1.3,24,0.7,26,0.06516290726817042,-0.14384615384615376,0.46153846153846156,5,0.05555555555555555,0.12800000000000003,0.6,0.4078632478632481
buy,all,False,True,50.0,2,4.0,0.6,1.0,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,False,True,50.0,2,4.0,0.6,1.3,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,False,True,50.0,2,4.0,0.6,1.6,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,False,True,50.0,3,4.0,0.6,1.0,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,False,True,50.0,3,4.0,0.6,1.3,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,False,True,50.0,3,4.0,0.6,1.6,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,True,True,50.0,2,4.0,0.6,1.0,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,True,True,50.0,2,4.0,0.6,1.3,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,True,True,50.0,2,4.0,0.6,1.6,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,True,True,50.0,3,4.0,0.6,1.0,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,True,True,50.0,3,4.0,0.6,1.3,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,True,True,50.0,3,4.0,0.6,1.6,24,0.6,11,0.02756892230576441,-0.15909090909090898,0.45454545454545453,5,0.05555555555555555,0.12800000000000003,0.6,0.3773737373737377
buy,all,False,False,50.0,2,4.0,0.6,1.6,24,0.6,23,0.05764411027568922,-0.2021739130434782,0.43478260869565216,5,0.05555555555555555,0.12800000000000003,0.6,0.2912077294685993
buy,all,False,False,50.0,2,4.0,0.6,1.0,24,0.7,23,0.05764411027568922,-0.2030434782608695,0.43478260869565216,5,0.05555555555555555,0.12800000000000003,0.6,0.2894685990338167
buy,all,True,False,50.0,3,4.0,0.6,1.0,24,0.7,17,0.042606516290726815,-0.256470588235294,0.4117647058823529,5,0.05555555555555555,0.12800000000000003,0.6,0.18261437908496767
buy,all,True,False,50.0,2,4.0,0.6,1.0,24,0.7,15,0.03759398496240601,-0.4286666666666666,0.3333333333333333,5,0.05555555555555555,0.12800000000000003,0.6,-0.1617777777777775
buy,all,True,False,50.0,3,4.0,0.6,1.6,24,0.6,19,0.047619047619047616,-0.4663157894736841,0.3157894736842105,5,0.05555555555555555,0.12800000000000003,0.6,-0.23707602339181247
buy,all,False,True,50.0,2,4.0,0.7,1.0,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,False,True,50.0,2,4.0,0.7,1.3,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,False,True,50.0,2,4.0,0.7,1.6,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,False,True,50.0,3,4.0,0.7,1.0,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,False,True,50.0,3,4.0,0.7,1.3,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,False,True,50.0,3,4.0,0.7,1.6,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,True,50.0,2,4.0,0.7,1.0,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,True,50.0,2,4.0,0.7,1.3,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,True,50.0,2,4.0,0.7,1.6,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,True,50.0,3,4.0,0.7,1.0,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,True,50.0,3,4.0,0.7,1.3,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,True,50.0,3,4.0,0.7,1.6,24,0.6,9,0.022556390977443608,0.0644444444444446,0.5555555555555556,4,0.044444444444444446,-0.08999999999999997,0.5,-0.27666666666666623
buy,all,True,False,50.0,2,4.0,0.6,1.6,24,0.6,17,0.042606516290726815,-0.5141176470588235,0.29411764705882354,5,0.05555555555555555,0.12800000000000003,0.6,-0.3326797385620912
buy,all,False,True,50.0,2,5.0,0.6,1.0,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,False,True,50.0,2,5.0,0.6,1.3,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,False,True,50.0,2,5.0,0.6,1.6,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,False,True,50.0,3,5.0,0.6,1.0,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,False,True,50.0,3,5.0,0.6,1.3,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,False,True,50.0,3,5.0,0.6,1.6,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,True,True,50.0,2,5.0,0.6,1.0,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,True,True,50.0,2,5.0,0.6,1.3,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,True,True,50.0,2,5.0,0.6,1.6,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,True,True,50.0,3,5.0,0.6,1.0,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,True,True,50.0,3,5.0,0.6,1.3,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,True,True,50.0,3,5.0,0.6,1.6,24,0.6,10,0.02506265664160401,-0.05999999999999987,0.5,4,0.044444444444444446,-0.09499999999999997,0.5,-0.5505555555555552
buy,all,False,False,50.0,3,4.0,0.7,1.0,24,0.7,21,0.05263157894736842,-0.10904761904761899,0.47619047619047616,4,0.044444444444444446,-0.08999999999999997,0.5,-0.6236507936507935
buy,all,False,False,50.0,3,5.0,0.6,1.3,24,0.7,25,0.06265664160401002,-0.10239999999999991,0.48,4,0.044444444444444446,-0.09499999999999997,0.5,-0.6353555555555553
buy,all,False,False,50.0,2,5.0,0.6,1.0,24,0.7,21,0.05263157894736842,-0.11142857142857138,0.47619047619047616,4,0.044444444444444446,-0.09499999999999997,0.5,-0.6534126984126982
buy,all,False,False,50.0,3,4.0,0.6,1.0,24,0.7,28,0.07017543859649122,-0.13749999999999998,0.4642857142857143,6,0.06666666666666667,-0.09333333333333331,0.5,-0.6749999999999998
buy,all,False,False,50.0,2,5.0,0.6,1.6,24,0.6,22,0.05513784461152882,-0.15909090909090906,0.45454545454545453,4,0.044444444444444446,-0.09499999999999997,0.5,-0.7487373737373736
buy,all,False,False,50.0,2,4.0,0.7,1.3,24,0.6,18,0.045112781954887216,-0.1799999999999999,0.4444444444444444,4,0.044444444444444446,-0.08999999999999997,0.5,-0.7655555555555552
buy,all,False,False,50.0,2,4.0,0.7,1.6,24,0.6,18,0.045112781954887216,-0.1799999999999999,0.4444444444444444,4,0.044444444444444446,-0.08999999999999997,0.5,-0.7655555555555552
buy,all,False,False,50.0,2,4.0,0.6,1.3,24,0.6,24,0.06015037593984962,-0.2429166666666666,0.4166666666666667,6,0.06666666666666667,-0.09333333333333331,0.5,-0.885833333333333
buy,all,False,False,50.0,3,4.0,0.6,1.6,24,0.6,29,0.07268170426065163,-0.2472413793103448,0.41379310344827586,6,0.06666666666666667,-0.09333333333333331,0.5,-0.8944827586206895
buy,all,True,False,50.0,3,5.0,0.6,1.0,24,0.7,16,0.040100250626566414,-0.3374999999999999,0.375,4,0.044444444444444446,-0.09499999999999997,0.5,-1.1055555555555552
buy,all,True,False,50.0,2,4.0,0.7,1.3,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,2,4.0,0.7,1.6,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,3,4.0,0.7,1.3,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,3,4.0,0.7,1.6,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,3,5.0,0.6,1.6,24,0.6,18,0.045112781954887216,-0.4283333333333332,0.3333333333333333,4,0.044444444444444446,-0.09499999999999997,0.5,-1.2872222222222216
buy,all,True,False,50.0,2,5.0,0.6,1.0,24,0.7,15,0.03759398496240601,-0.4286666666666666,0.3333333333333333,4,0.044444444444444446,-0.09499999999999997,0.5,-1.2878888888888886
buy,all,True,False,50.0,3,4.0,0.6,1.3,24,0.6,19,0.047619047619047616,-0.4663157894736841,0.3157894736842105,6,0.06666666666666667,-0.09333333333333331,0.5,-1.3326315789473682
buy,all,True,False,50.0,2,5.0,0.6,1.6,24,0.6,16,0.040100250626566414,-0.47437499999999994,0.3125,4,0.044444444444444446,-0.09499999999999997,0.5,-1.3793055555555551
buy,all,True,False,50.0,2,4.0,0.6,1.3,24,0.6,17,0.042606516290726815,-0.5141176470588235,0.29411764705882354,6,0.06666666666666667,-0.09333333333333331,0.5,-1.4282352941176468
buy,all,False,False,50.0,3,5.0,0.6,1.0,24,0.7,25,0.06265664160401002,-0.10239999999999991,0.48,5,0.05555555555555555,-0.316,0.4,-1.7292444444444444
buy,all,False,False,50.0,3,4.0,0.6,1.3,24,0.6,30,0.07518796992481203,-0.2783333333333333,0.4,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-1.7360317460317458
buy,all,False,False,50.0,2,4.0,0.6,1.0,24,0.6,25,0.06265664160401002,-0.2791999999999999,0.4,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-1.737765079365079
buy,all,False,False,50.0,2,5.0,0.6,1.3,24,0.6,22,0.05513784461152882,-0.15909090909090906,0.45454545454545453,5,0.05555555555555555,-0.31599999999999995,0.4,-1.8426262626262622
buy,all,False,False,50.0,3,5.0,0.6,1.6,24,0.6,28,0.07017543859649122,-0.21499999999999994,0.42857142857142855,5,0.05555555555555555,-0.31599999999999995,0.4,-1.9544444444444438
buy,all,True,False,50.0,3,4.0,0.6,1.0,24,0.6,20,0.05012531328320802,-0.39099999999999996,0.35,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-1.961365079365079
buy,all,False,False,50.0,2,4.0,0.7,1.0,24,0.6,19,0.047619047619047616,-0.23105263157894732,0.42105263157894735,5,0.05555555555555555,-0.31199999999999994,0.4,-1.9665497076023388
buy,all,False,False,50.0,3,4.0,0.7,1.3,24,0.6,22,0.05513784461152882,-0.2563636363636363,0.4090909090909091,5,0.05555555555555555,-0.31199999999999994,0.4,-2.017171717171717
buy,all,False,False,50.0,3,4.0,0.7,1.6,24,0.6,22,0.05513784461152882,-0.2563636363636363,0.4090909090909091,5,0.05555555555555555,-0.31199999999999994,0.4,-2.017171717171717
buy,all,True,False,50.0,3,4.0,0.7,1.0,24,0.6,15,0.03759398496240601,-0.27999999999999997,0.4,5,0.05555555555555555,-0.31199999999999994,0.4,-2.0644444444444443
buy,all,True,False,50.0,2,4.0,0.6,1.0,24,0.6,17,0.042606516290726815,-0.5141176470588235,0.29411764705882354,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-2.207600373482726
buy,all,True,False,50.0,2,4.0,0.7,1.0,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,5,0.05555555555555555,-0.31199999999999994,0.4,-2.2530158730158725
buy,all,False,False,50.0,3,4.0,0.6,1.0,24,0.6,32,0.08020050125313283,-0.2643749999999999,0.40625,8,0.08888888888888889,-0.36999999999999994,0.375,-2.2898611111111102
buy,all,True,False,50.0,3,5.0,0.6,1.3,24,0.6,18,0.045112781954887216,-0.4283333333333332,0.3333333333333333,5,0.05555555555555555,-0.31599999999999995,0.4,-2.3811111111111107
buy,all,True,False,50.0,2,5.0,0.6,1.3,24,0.6,16,0.040100250626566414,-0.47437499999999994,0.3125,5,0.05555555555555555,-0.31599999999999995,0.4,-2.4731944444444443
buy,all,False,False,50.0,2,5.0,0.6,1.0,24,0.6,22,0.05513784461152882,-0.15909090909090906,0.45454545454545453,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-2.568181818181818
buy,all,False,False,50.0,3,5.0,0.6,1.3,24,0.6,28,0.07017543859649122,-0.21499999999999994,0.42857142857142855,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-2.6799999999999993
buy,all,False,False,50.0,3,4.0,0.7,1.0,24,0.6,24,0.06015037593984962,-0.23958333333333326,0.4166666666666667,6,0.06666666666666667,-0.45999999999999996,0.3333333333333333,-2.7124999999999995
buy,all,True,False,50.0,3,5.0,0.6,1.0,24,0.6,18,0.045112781954887216,-0.4283333333333332,0.3333333333333333,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-3.106666666666666
buy,london_ny,False,False,50.0,2,6.0,0.6,1.0,24,0.6,13,0.03258145363408521,0.023076923076923113,0.5384615384615384,4,0.044444444444444446,-0.645,0.25,-3.1344017094017094
buy,london_ny,False,False,50.0,2,6.0,0.6,1.3,24,0.6,13,0.03258145363408521,0.023076923076923113,0.5384615384615384,4,0.044444444444444446,-0.645,0.25,-3.1344017094017094
buy,london_ny,False,False,50.0,3,5.0,0.7,1.0,24,0.6,15,0.03759398496240601,0.016000000000000028,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.1485555555555558
buy,london_ny,False,False,50.0,3,5.0,0.7,1.3,24,0.6,15,0.03759398496240601,0.016000000000000028,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.1485555555555558
buy,london_ny,False,False,50.0,3,5.0,0.7,1.6,24,0.6,15,0.03759398496240601,0.016000000000000028,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.1485555555555558
buy,london_ny,False,False,50.0,2,5.0,0.6,1.0,24,0.6,15,0.03759398496240601,0.01333333333333339,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.153888888888889
buy,london_ny,False,False,50.0,2,5.0,0.6,1.3,24,0.6,15,0.03759398496240601,0.01333333333333339,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.153888888888889
buy,london_ny,False,False,50.0,3,4.0,0.7,1.0,24,0.6,17,0.042606516290726815,0.007647058823529444,0.5294117647058824,4,0.044444444444444446,-0.645,0.25,-3.165261437908497
buy,all,False,False,50.0,3,5.0,0.6,1.0,24,0.6,28,0.07017543859649122,-0.21499999999999994,0.42857142857142855,7,0.07777777777777778,-0.5685714285714286,0.2857142857142857,-3.1950793650793647
buy,all,True,False,50.0,2,5.0,0.6,1.0,24,0.6,16,0.040100250626566414,-0.47437499999999994,0.3125,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-3.1987499999999995
buy,london_ny,False,False,50.0,3,4.0,0.7,1.3,24,0.6,16,0.040100250626566414,-0.05687499999999995,0.5,4,0.044444444444444446,-0.645,0.25,-3.294305555555556
buy,london_ny,False,False,50.0,3,4.0,0.7,1.6,24,0.6,16,0.040100250626566414,-0.05687499999999995,0.5,4,0.044444444444444446,-0.645,0.25,-3.294305555555556
buy,london_ny,False,False,50.0,3,5.0,0.6,1.6,24,0.6,20,0.05012531328320802,-0.05849999999999993,0.5,4,0.044444444444444446,-0.645,0.25,-3.297555555555556
buy,london_ny,False,False,50.0,3,6.0,0.7,1.0,24,0.6,12,0.03007518796992481,-0.059166666666666624,0.5,4,0.044444444444444446,-0.645,0.25,-3.298888888888889
