period_id,scenario_key,variant,exit_type,exit_mode,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,expanded_short_hold,time,m5_failure_exit_shorter_hold_diagnostic,226,73,0.3230088495575221,-791.8199999999997,746.9499999999998,-1538.769999999999,0.4854201732552625,-34.01379999999998,-0.15050353982300876,0.4914333816275601,797.7799999999997,7.977799999999998,-0.9925292687206999,0,0.0,0,0.0,226,1.0,0.47025796460176983,0.48471327433628364,0.415929203539823,0.1902654867256637,0.11504424778761062,0.008849557522123894,0.0
full2025_validation,all,expanded_short_hold,tp,m5_failure_exit_shorter_hold_diagnostic,28,28,1.0,846.1199999999998,846.1199999999998,0,inf,36.7101,1.311075,inf,0.0,0.0,inf,0,0.0,28,1.0,0,0.0,1.3229714285714285,0.47613571428571433,1.0,1.0,1.0,0.7857142857142857,0.03571428571428571
full2025_validation,all,fibstruct,full_sl,m5_failure_exit,32,0,0.0,-754.63,0,-754.63,0.0,-32.66109999999999,-1.0206593749999997,0.0,754.63,7.5463000000000005,-1.0,32,1.0,0,0.0,0,0.0,0.48732500000000006,1.05095625,0.40625,0.1875,0.09375,0.03125,0.0
full2025_validation,all,fibstruct,time,m5_failure_exit,201,22,0.10945273631840796,-1628.4700000000005,181.92,-1810.39,0.10048663547633381,-71.95060000000001,-0.35796318407960204,0.10163826352307188,1628.4700000000005,16.284700000000004,-1.0,0,0.0,0,0.0,201,1.0,0.4627666666666667,0.5211004975124379,0.39800995024875624,0.18407960199004975,0.09950248756218906,0.004975124378109453,0.0
full2025_validation,all,fibstruct,tp,m5_failure_exit,48,48,1.0,1424.3000000000004,1424.3000000000004,0,inf,62.8379,1.3091229166666667,inf,0.0,0.0,inf,0,0.0,48,1.0,0,0.0,1.3165479166666665,0.4352333333333333,1.0,1.0,1.0,0.8333333333333334,0.020833333333333332
full2025_validation,all,light,full_sl,m5_failure_exit,7,0,0.0,-173.8,0,-173.8,0.0,-7.0955,-1.0136428571428573,0.0,173.8,1.738,-1.0,7,1.0,0,0.0,0,0.0,0.3142857142857142,1.0136428571428573,0.2857142857142857,0.0,0.0,0.0,0.0
full2025_validation,all,light,time,m5_failure_exit,28,4,0.14285714285714285,-171.66000000000005,48.61,-220.27000000000004,0.22068370636037585,-7.041700000000001,-0.25148928571428575,0.22061981184283344,183.07000000000005,1.8307000000000004,-0.9376741137269897,0,0.0,0,0.0,28,1.0,0.6100892857142857,0.4509535714285714,0.5357142857142857,0.32142857142857145,0.17857142857142858,0.0,0.0
full2025_validation,all,light,tp,m5_failure_exit,15,15,1.0,479.7500000000001,479.7500000000001,0,inf,19.6308,1.30872,inf,0.0,0.0,inf,0,0.0,15,1.0,0,0.0,1.3162599999999998,0.3643333333333334,1.0,1.0,1.0,0.8,0.0
full2025_validation,all,lowqual,full_sl,m5_failure_exit,33,0,0.0,-772.2100000000002,0,-772.2100000000002,0.0,-33.68159999999999,-1.020654545454545,0.0,772.2100000000002,7.722100000000001,-1.0,33,1.0,0,0.0,0,0.0,0.44158181818181824,1.0500333333333334,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0
full2025_validation,all,lowqual,time,m5_failure_exit,235,27,0.1148936170212766,-1820.96,199.15000000000003,-2020.1100000000001,0.0985837404893793,-81.18069999999999,-0.3454497872340425,0.0996608507787789,1820.96,18.209600000000002,-1.0,0,0.0,0,0.0,235,1.0,0.46844510638297854,0.5234059574468085,0.4085106382978723,0.19574468085106383,0.11063829787234042,0.00425531914893617,0.0
full2025_validation,all,lowqual,tp,m5_failure_exit,48,48,1.0,1413.21,1413.21,0,inf,62.9201,1.3108354166666667,inf,0.0,0.0,inf,0,0.0,48,1.0,0,0.0,1.3182604166666665,0.4784208333333333,1.0,1.0,1.0,0.7916666666666666,0.020833333333333332
full2025_validation,all,medlowqual,full_sl,m5_failure_exit,33,0,0.0,-772.2100000000002,0,-772.2100000000002,0.0,-33.68159999999999,-1.020654545454545,0.0,772.2100000000002,7.722100000000001,-1.0,33,1.0,0,0.0,0,0.0,0.44158181818181824,1.0500333333333334,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0
full2025_validation,all,medlowqual,time,m5_failure_exit,233,27,0.11587982832618025,-1802.9499999999998,199.15000000000003,-2002.1,0.09947055591628792,-80.35859999999998,-0.34488669527896987,0.10057787423316662,1818.12,18.1812,-0.9916562163113546,0,0.0,0,0.0,233,1.0,0.47269227467811137,0.5235240343347639,0.41201716738197425,0.2017167381974249,0.11158798283261803,0.004291845493562232,0.0
full2025_validation,all,medlowqual,tp,m5_failure_exit,48,48,1.0,1413.21,1413.21,0,inf,62.9201,1.3108354166666667,inf,0.0,0.0,inf,0,0.0,48,1.0,0,0.0,1.3182604166666665,0.4784208333333333,1.0,1.0,1.0,0.7916666666666666,0.020833333333333332
full2025_validation,all,nosess_expdiag,full_sl,m5_failure_exit,31,0,0.0,-728.8200000000002,0,-728.8200000000002,0.0,-31.681599999999992,-1.0219870967741933,0.0,728.8200000000002,7.288200000000002,-1.0,31,1.0,0,0.0,0,0.0,0.43765483870967753,1.0532612903225806,0.3548387096774194,0.16129032258064516,0.0967741935483871,0.0,0.0
full2025_validation,all,nosess_expdiag,time,m5_failure_exit,225,27,0.12,-1732.5600000000002,185.27000000000004,-1917.8300000000002,0.09660397428343494,-77.11389999999999,-0.3427284444444444,0.09770312646260415,1732.5600000000002,17.3256,-1.0,0,0.0,0,0.0,225,1.0,0.47733155555555534,0.5220902222222222,0.4177777777777778,0.2,0.11555555555555555,0.0044444444444444444,0.0
full2025_validation,all,nosess_expdiag,tp,m5_failure_exit,49,49,1.0,1441.65,1441.65,0,inf,64.2223,1.3106591836734696,inf,0.0,0.0,inf,0,0.0,49,1.0,0,0.0,1.3179326530612245,0.4716857142857143,1.0,1.0,1.0,0.7959183673469388,0.02040816326530612
full2025_validation,all,notopp,full_sl,m5_failure_exit,26,0,0.0,-612.0799999999998,0,-612.0799999999998,0.0,-26.406400000000005,-1.0156307692307693,0.0,612.0799999999998,6.120799999999998,-1.0,26,1.0,0,0.0,0,0.0,0.5076615384615385,1.019473076923077,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.0
full2025_validation,all,notopp,time,m5_failure_exit,162,17,0.10493827160493827,-1307.1200000000001,141.70000000000002,-1448.8200000000004,0.0978037299319446,-56.97509999999999,-0.3516981481481481,0.10114346655896711,1307.1200000000001,13.071200000000003,-1.0,0,0.0,0,0.0,162,1.0,0.5038999999999999,0.5167975308641977,0.4506172839506173,0.2222222222222222,0.12962962962962962,0.006172839506172839,0.0
full2025_validation,all,notopp,tp,m5_failure_exit,41,41,1.0,1219.17,1219.17,0,inf,53.7778,1.3116536585365854,inf,0.0,0.0,inf,0,0.0,41,1.0,0,0.0,1.3198975609756096,0.4481048780487806,1.0,1.0,1.0,0.8292682926829268,0.024390243902439025
full2025_validation,all,wave1or2,full_sl,m5_failure_exit,33,0,0.0,-772.2100000000002,0,-772.2100000000002,0.0,-33.68159999999999,-1.020654545454545,0.0,772.2100000000002,7.722100000000001,-1.0,33,1.0,0,0.0,0,0.0,0.44158181818181824,1.0500333333333334,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0
full2025_validation,all,wave1or2,time,m5_failure_exit,233,26,0.11158798283261803,-1807.15,201.13000000000002,-2008.28,0.10015037743740914,-80.63799999999999,-0.3460858369098712,0.10107073781136955,1822.3200000000002,18.223200000000002,-0.9916754466833486,0,0.0,0,0.0,233,1.0,0.4728914163090127,0.5197884120171674,0.41201716738197425,0.2017167381974249,0.11587982832618025,0.004291845493562232,0.0
full2025_validation,all,wave1or2,tp,m5_failure_exit,48,48,1.0,1413.21,1413.21,0,inf,62.9201,1.3108354166666667,inf,0.0,0.0,inf,0,0.0,48,1.0,0,0.0,1.3182604166666665,0.4784208333333333,1.0,1.0,1.0,0.7916666666666666,0.020833333333333332
full2025_validation,clean,clean_base,time,m5_failure_exit,6,0,0.0,-56.41,0,-56.41,0.0,-2.4234999999999998,-0.40391666666666665,0.0,56.41,0.5640999999999999,-1.0,0,0.0,0,0.0,6,1.0,0.40818333333333334,0.48785000000000006,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
full2025_validation,clean,clean_base,tp,m5_failure_exit,3,3,1.0,94.74000000000001,94.74000000000001,0,inf,3.9137,1.3045666666666667,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3045666666666667,0.6518666666666667,1.0,1.0,1.0,0.3333333333333333,0.0
full2025_validation,ldn,ldn_base,full_sl,m5_failure_exit,1,0,0.0,-25.4,0,-25.4,0.0,-1.0357,-1.0357,0.0,25.4,0.25399999999999995,-1.0,1,1.0,0,0.0,0,0.0,0.0655,1.0357,0.0,0.0,0.0,0.0,0.0
full2025_validation,ldn,ldn_base,time,m5_failure_exit,14,2,0.14285714285714285,-128.70000000000002,40.75,-169.45000000000002,0.2404839185600472,-5.4323999999999995,-0.3880285714285714,0.23419372118922427,145.74,1.4574,-0.8830794565664883,0,0.0,0,0.0,14,1.0,0.37455,0.608692857142857,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.0
full2025_validation,ldn,ldn_base,tp,m5_failure_exit,6,6,1.0,187.65,187.65,0,inf,7.8248999999999995,1.30415,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.30415,0.5814166666666667,1.0,1.0,1.0,0.6666666666666666,0.0
full2025_validation,ny,ny_base,full_sl,m5_failure_exit,2,0,0.0,-47.760000000000005,0,-47.760000000000005,0.0,-2.0362999999999998,-1.0181499999999999,0.0,47.760000000000005,0.4776000000000001,-1.0,2,1.0,0,0.0,0,0.0,0.25425,1.0181499999999999,0.0,0.0,0.0,0.0,0.0
full2025_validation,ny,ny_base,time,m5_failure_exit,20,2,0.1,-133.65,13.79,-147.44,0.09352957135105805,-5.676,-0.2838,0.0944624367830762,135.57,1.3557,-0.9858375746846648,0,0.0,0,0.0,20,1.0,0.36608,0.4393250000000001,0.25,0.05,0.0,0.0,0.0
full2025_validation,ny,ny_base,tp,m5_failure_exit,5,5,1.0,153.45,153.45,0,inf,6.5352,1.30704,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.31788,0.30472,1.0,1.0,1.0,1.0,0.0
full2025_validation,one,one_base,full_sl,m5_failure_exit,6,0,0.0,-149.51,0,-149.51,0.0,-6.1671,-1.02785,0.0,149.51,1.4950999999999999,-1.0,6,1.0,0,0.0,0,0.0,0.3597166666666667,1.02785,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
full2025_validation,one,one_base,time,m5_failure_exit,68,6,0.08823529411764706,-624.4,58.61,-683.0099999999998,0.0858113351195444,-26.0595,-0.3832279411764706,0.08581762308021527,640.8299999999999,6.408299999999999,-0.9743613750916781,0,0.0,0,0.0,68,1.0,0.39165000000000005,0.5444602941176471,0.27941176470588236,0.11764705882352941,0.058823529411764705,0.0,0.0
full2025_validation,one,one_base,tp,m5_failure_exit,22,22,1.0,684.1999999999999,684.1999999999999,0,inf,28.860300000000002,1.3118318181818183,inf,0.0,0.0,inf,0,0.0,22,1.0,0,0.0,1.3157454545454546,0.44265909090909084,1.0,1.0,1.0,0.8181818181818182,0.0
full2025_validation,one,onesym_expanded,full_sl,m5_failure_exit,7,0,0.0,-173.26999999999998,0,-173.26999999999998,0.0,-7.1671,-1.0238714285714285,0.0,173.26999999999998,1.7327,-1.0,7,1.0,0,0.0,0,0.0,0.42682857142857145,1.0238714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,time,m5_failure_exit,55,6,0.10909090909090909,-469.75999999999993,60.29,-530.0499999999998,0.11374398641637584,-19.589999999999993,-0.35618181818181804,0.11374308954859261,486.18999999999994,4.8618999999999994,-0.966206627038812,0,0.0,0,0.0,55,1.0,0.42855090909090904,0.5221199999999999,0.34545454545454546,0.12727272727272726,0.07272727272727272,0.0,0.0
full2025_validation,one,onesym_expanded,tp,m5_failure_exit,21,21,1.0,658.89,658.89,0,inf,27.5407,1.3114619047619047,inf,0.0,0.0,inf,0,0.0,21,1.0,0,0.0,1.3155619047619047,0.3956666666666666,1.0,1.0,1.0,0.8571428571428571,0.0
full2025_validation,one,onesym_quality,full_sl,m5_failure_exit,6,0,0.0,-149.51,0,-149.51,0.0,-6.1671,-1.02785,0.0,149.51,1.4950999999999999,-1.0,6,1.0,0,0.0,0,0.0,0.3597166666666667,1.02785,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
full2025_validation,one,onesym_quality,time,m5_failure_exit,66,6,0.09090909090909091,-569.3199999999998,58.61,-627.9299999999998,0.0933384294427723,-23.889799999999994,-0.36196666666666655,0.09288770926598852,585.7499999999998,5.857499999999997,-0.9719504908237303,0,0.0,0,0.0,66,1.0,0.3807666666666667,0.5252333333333332,0.25757575757575757,0.10606060606060606,0.045454545454545456,0.0,0.0
full2025_validation,one,onesym_quality,tp,m5_failure_exit,21,21,1.0,652.0,652.0,0,inf,27.544800000000002,1.3116571428571429,inf,0.0,0.0,inf,0,0.0,21,1.0,0,0.0,1.3157571428571428,0.42528571428571427,1.0,1.0,1.0,0.8095238095238095,0.0
full2025_validation,tky,tky_base,full_sl,m5_failure_exit,1,0,0.0,-25.49,0,-25.49,0.0,-1.02,-1.02,0.0,25.49,0.2549,-1.0,1,1.0,0,0.0,0,0.0,0.4867,1.02,0.0,0.0,0.0,0.0,0.0
full2025_validation,tky,tky_base,time,m5_failure_exit,10,2,0.2,-65.05,4.77,-69.82,0.06831853337152678,-2.7154999999999996,-0.27154999999999996,0.06632512721771422,65.05,0.6505,-1.0,0,0.0,0,0.0,10,1.0,0.61909,0.55543,0.5,0.4,0.2,0.0,0.0
full2025_validation,tky,tky_base,tp,m5_failure_exit,6,6,1.0,192.05,192.05,0,inf,7.9238,1.3206333333333333,inf,0.0,0.0,inf,0,0.0,6,1.0,0,0.0,1.3211333333333333,0.4214333333333333,1.0,1.0,1.0,0.6666666666666666,0.0
q1_quick,all,base,full_sl,m5_failure_exit,16,0,0.0,-387.21000000000004,0,-387.21000000000004,0.0,-16.3675,-1.02296875,0.0,387.21000000000004,3.8721000000000005,-1.0,16,1.0,0,0.0,0,0.0,0.45224375,1.0791312499999999,0.375,0.1875,0.0625,0.0,0.0
q1_quick,all,base,time,m5_failure_exit,78,13,0.16666666666666666,-568.4599999999998,78.28,-646.7399999999998,0.1210378204533507,-24.361900000000002,-0.3123320512820513,0.12468651418141578,582.3399999999998,5.823399999999998,-0.9761651269018099,0,0.0,0,0.0,78,1.0,0.4671269230769231,0.4916423076923078,0.4230769230769231,0.19230769230769232,0.10256410256410256,0.01282051282051282,0.0
q1_quick,all,base,tp,m5_failure_exit,13,13,1.0,393.77,393.77,0,inf,17.006800000000002,1.3082153846153848,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3104384615384617,0.45114615384615386,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,all,expanded,full_sl,m5_failure_exit,15,0,0.0,-362.85,0,-362.85,0.0,-15.295399999999999,-1.0196933333333333,0.0,362.85,3.6285000000000003,-1.0,15,1.0,0,0.0,0,0.0,0.41452666666666665,1.0796,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0
q1_quick,all,expanded,time,m5_failure_exit,64,11,0.171875,-511.38999999999993,61.919999999999995,-573.31,0.10800439552772496,-21.964999999999996,-0.34320312499999994,0.10767243270472958,511.38999999999993,5.113899999999999,-1.0,0,0.0,0,0.0,64,1.0,0.4523671875000001,0.5149109375000002,0.40625,0.1875,0.078125,0.03125,0.0
q1_quick,all,expanded,tp,m5_failure_exit,13,13,1.0,393.38999999999993,393.38999999999993,0,inf,17.0046,1.3080461538461539,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3102692307692307,0.4380769230769231,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,all,expanded_fixed_exit,full_sl,fixed_tp_sl,51,0,0.0,-1205.7100000000003,0,-1205.7100000000003,0.0,-51.79440000000001,-1.0155764705882355,0.0,1205.7100000000003,12.057100000000002,-1.0,51,1.0,0,0.0,0,0.0,0.35359215686274503,1.0331960784313727,0.27450980392156865,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0
q1_quick,all,expanded_fixed_exit,time,fixed_tp_sl,25,16,0.64,76.07,175.83,-99.76,1.7625300721732158,3.332900000000001,0.13331600000000005,1.762502859757492,33.59,0.33590000000000003,2.2646621018160165,0,0.0,0,0.0,25,1.0,0.8615999999999998,0.49958400000000014,0.96,0.52,0.32,0.08,0.0
q1_quick,all,expanded_fixed_exit,tp,fixed_tp_sl,16,16,1.0,485.94000000000005,485.94000000000005,0,inf,20.9575,1.30984375,inf,0.0,0.0,inf,0,0.0,16,1.0,0,0.0,1.31165,0.47399375,1.0,1.0,1.0,0.8125,0.0
q1_quick,all,expanded_short_hold,full_sl,m5_failure_exit_shorter_hold_diagnostic,15,0,0.0,-365.50000000000006,0,-365.50000000000006,0.0,-15.295399999999999,-1.0196933333333333,0.0,365.50000000000006,3.6550000000000007,-1.0,15,1.0,0,0.0,0,0.0,0.41452666666666665,1.0796,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0
q1_quick,all,expanded_short_hold,time,m5_failure_exit_shorter_hold_diagnostic,69,25,0.36231884057971014,-282.59999999999997,217.20999999999998,-499.8099999999999,0.4345851423540946,-12.0012,-0.1739304347826087,0.43914122413881723,289.28,2.8928,-0.9769081858407079,0,0.0,0,0.0,69,1.0,0.4253913043478261,0.47841449275362335,0.36231884057971014,0.14492753623188406,0.07246376811594203,0.028985507246376812,0.0
q1_quick,all,expanded_short_hold,tp,m5_failure_exit_shorter_hold_diagnostic,8,8,1.0,244.65,244.65,0,inf,10.466899999999999,1.3083624999999999,inf,0.0,0.0,inf,0,0.0,8,1.0,0,0.0,1.311975,0.49101249999999996,1.0,1.0,1.0,0.875,0.0
q1_quick,all,fibstruct,full_sl,m5_failure_exit,16,0,0.0,-388.85,0,-388.85,0.0,-16.3906,-1.0244125,0.0,388.85,3.8885000000000005,-1.0,16,1.0,0,0.0,0,0.0,0.4239625,1.080575,0.375,0.125,0.0,0.0,0.0
q1_quick,all,fibstruct,time,m5_failure_exit,63,10,0.15873015873015872,-514.25,59.989999999999995,-574.24,0.10446851490665923,-22.128999999999994,-0.35125396825396815,0.1040346579751807,514.25,5.1425,-1.0,0,0.0,0,0.0,63,1.0,0.4396476190476191,0.5200952380952382,0.3968253968253968,0.1746031746031746,0.06349206349206349,0.015873015873015872,0.0
q1_quick,all,fibstruct,tp,m5_failure_exit,13,13,1.0,393.38999999999993,393.38999999999993,0,inf,17.0046,1.3080461538461539,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3102692307692307,0.4380769230769231,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,all,light,full_sl,m5_failure_exit,2,0,0.0,-49.209999999999994,0,-49.209999999999994,0.0,-2.0042999999999997,-1.0021499999999999,0.0,49.209999999999994,0.4920999999999999,-1.0,2,1.0,0,0.0,0,0.0,0.32375,1.0021499999999999,0.0,0.0,0.0,0.0,0.0
q1_quick,all,light,time,m5_failure_exit,11,1,0.09090909090909091,-89.19000000000001,11.0,-100.19000000000001,0.1097913963469408,-3.6615999999999995,-0.3328727272727272,0.1129415184844227,89.19000000000001,0.8919000000000001,-1.0,0,0.0,0,0.0,11,1.0,0.5845727272727272,0.46894545454545467,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0
q1_quick,all,light,tp,m5_failure_exit,5,5,1.0,162.97,162.97,0,inf,6.5158,1.3031599999999999,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3031599999999999,0.52298,1.0,1.0,1.0,0.8,0.0
q1_quick,all,lowqual,full_sl,m5_failure_exit,16,0,0.0,-387.21000000000004,0,-387.21000000000004,0.0,-16.3675,-1.02296875,0.0,387.21000000000004,3.8721000000000005,-1.0,16,1.0,0,0.0,0,0.0,0.45224375,1.0791312499999999,0.375,0.1875,0.0625,0.0,0.0
q1_quick,all,lowqual,time,m5_failure_exit,78,13,0.16666666666666666,-568.4599999999998,78.28,-646.7399999999998,0.1210378204533507,-24.361900000000002,-0.3123320512820513,0.12468651418141578,582.3399999999998,5.823399999999998,-0.9761651269018099,0,0.0,0,0.0,78,1.0,0.4671269230769231,0.4916423076923078,0.4230769230769231,0.19230769230769232,0.10256410256410256,0.01282051282051282,0.0
q1_quick,all,lowqual,tp,m5_failure_exit,13,13,1.0,393.77,393.77,0,inf,17.006800000000002,1.3082153846153848,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3104384615384617,0.45114615384615386,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,all,medlowqual,full_sl,m5_failure_exit,16,0,0.0,-387.21000000000004,0,-387.21000000000004,0.0,-16.3675,-1.02296875,0.0,387.21000000000004,3.8721000000000005,-1.0,16,1.0,0,0.0,0,0.0,0.45224375,1.0791312499999999,0.375,0.1875,0.0625,0.0,0.0
q1_quick,all,medlowqual,time,m5_failure_exit,78,13,0.16666666666666666,-568.4599999999998,78.28,-646.7399999999998,0.1210378204533507,-24.361900000000002,-0.3123320512820513,0.12468651418141578,582.3399999999998,5.823399999999998,-0.9761651269018099,0,0.0,0,0.0,78,1.0,0.4671269230769231,0.4916423076923078,0.4230769230769231,0.19230769230769232,0.10256410256410256,0.01282051282051282,0.0
q1_quick,all,medlowqual,tp,m5_failure_exit,13,13,1.0,393.77,393.77,0,inf,17.006800000000002,1.3082153846153848,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3104384615384617,0.45114615384615386,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,all,nosess_expdiag,full_sl,m5_failure_exit,16,0,0.0,-387.21000000000004,0,-387.21000000000004,0.0,-16.3675,-1.02296875,0.0,387.21000000000004,3.8721000000000005,-1.0,16,1.0,0,0.0,0,0.0,0.45224375,1.0791312499999999,0.375,0.1875,0.0625,0.0,0.0
q1_quick,all,nosess_expdiag,time,m5_failure_exit,82,14,0.17073170731707318,-593.1999999999998,79.57000000000001,-672.7699999999999,0.11827221784562335,-25.4572,-0.31045365853658535,0.12167486664964565,607.0799999999998,6.070799999999998,-0.9771364564802003,0,0.0,0,0.0,82,1.0,0.4604353658536586,0.4840951219512197,0.4146341463414634,0.18292682926829268,0.0975609756097561,0.012195121951219513,0.0
q1_quick,all,nosess_expdiag,tp,m5_failure_exit,13,13,1.0,393.77,393.77,0,inf,17.006800000000002,1.3082153846153848,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.3104384615384617,0.45114615384615386,1.0,1.0,1.0,0.8461538461538461,0.0
q1_quick,all,notopp,full_sl,m5_failure_exit,13,0,0.0,-311.57,0,-311.57,0.0,-13.226300000000002,-1.0174076923076925,0.0,311.57,3.1157,-1.0,13,1.0,0,0.0,0,0.0,0.4673538461538462,1.0196384615384617,0.38461538461538464,0.23076923076923078,0.0,0.0,0.0
q1_quick,all,notopp,time,m5_failure_exit,54,8,0.14814814814814814,-424.26,49.760000000000005,-474.02,0.10497447365090082,-18.1665,-0.33641666666666664,0.10958568396700374,424.26,4.2425999999999995,-1.0,0,0.0,0,0.0,54,1.0,0.4764092592592593,0.49048518518518525,0.4444444444444444,0.2222222222222222,0.09259259259259259,0.018518518518518517,0.0
