period_id,scenario_key,variant,m15_wave2_fib_zone,m15_wave2_type,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,expanded,too_deep,deep_pullback,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,expanded_fixed_exit,deep_618_786,deep_pullback,12,3,0.25,-148.25,47.88999999999999,-196.14,0.24416233302742937,-6.518600000000001,-0.5432166666666668,0.24643947100712105,158.29,1.5829,-0.9365721144734349,8,0.6666666666666666,1,0.08333333333333333,3,0.25,0.6879333333333334,0.8297333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0
full2025_validation,all,expanded_fixed_exit,deep_618_786,fib_pullback,2,0,0.0,-45.61,0,-45.61,0.0,-2.0316,-1.0158,0.0,45.61,0.4561,-1.0,2,1.0,0,0.0,0,0.0,0.18685000000000002,1.0158,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,expanded_fixed_exit,no_fib,ma_pullback,9,4,0.4444444444444444,3.729999999999997,102.05,-98.32,1.0379373474369407,0.11740000000000017,0.013044444444444463,1.026318149210904,42.730000000000004,0.42730000000000007,0.0872923004914579,4,0.4444444444444444,3,0.3333333333333333,2,0.2222222222222222,0.9792000000000001,0.6875888888888889,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.0
full2025_validation,all,expanded_fixed_exit,no_fib,structure_pullback,127,47,0.3700787401574803,-516.19,1003.84,-1520.0299999999997,0.6604080182627976,-22.937899999999992,-0.18061338582677158,0.6620148939242575,544.45,5.444500000000001,-0.9480944071999265,61,0.48031496062992124,29,0.2283464566929134,37,0.29133858267716534,0.691199212598425,0.7677496062992131,0.5984251968503937,0.3779527559055118,0.3228346456692913,0.1968503937007874,0.007874015748031496
full2025_validation,all,expanded_fixed_exit,preferred_382_618,deep_pullback,7,4,0.5714285714285714,-15.920000000000003,54.730000000000004,-70.65,0.7746638358103326,-0.7842,-0.11202857142857144,0.7545616725611092,36.14,0.3614,-0.4405091311566133,3,0.42857142857142855,0,0.0,4,0.5714285714285714,0.6513571428571429,0.7036428571428571,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0,0.0
full2025_validation,all,expanded_fixed_exit,preferred_382_618,fib_pullback,45,26,0.5777777777777777,124.20000000000002,493.65,-369.45000000000005,1.3361753958587086,5.666499999999998,0.12592222222222219,1.342836226351167,148.32999999999998,1.4832999999999998,0.8373221870154387,15,0.3333333333333333,12,0.26666666666666666,18,0.4,0.7810377777777779,0.6724799999999999,0.6666666666666666,0.4888888888888889,0.37777777777777777,0.2222222222222222,0.0
full2025_validation,all,expanded_fixed_exit,preferred_382_618,shallow_pullback,2,1,0.5,7.440000000000001,28.77,-21.33,1.348804500703235,0.29899999999999993,0.14949999999999997,1.299,21.33,0.2133,0.348804500703235,1,0.5,1,0.5,0,0.0,0.7043499999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,expanded_fixed_exit,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,expanded_fixed_exit,shallow_236_382,shallow_pullback,75,28,0.37333333333333335,-507.07000000000005,535.8000000000001,-1042.8700000000001,0.5137744877117953,-21.1822,-0.28242933333333337,0.5316884437664435,526.9000000000001,5.269000000000001,-0.9623647750996394,43,0.5733333333333334,14,0.18666666666666668,18,0.24,0.7292559999999998,0.7923413333333332,0.6266666666666667,0.4266666666666667,0.3466666666666667,0.18666666666666668,0.0
full2025_validation,all,expanded_fixed_exit,too_deep,deep_pullback,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,expanded_short_hold,deep_618_786,deep_pullback,12,3,0.25,-68.53999999999998,34.8,-103.33999999999999,0.3367524675827366,-2.8684999999999996,-0.23904166666666662,0.34600214313399147,88.76999999999998,0.8876999999999998,-0.7721076940407795,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.5996416666666667,0.5272249999999999,0.5833333333333334,0.25,0.08333333333333333,0.0,0.0
full2025_validation,all,expanded_short_hold,deep_618_786,fib_pullback,2,0,0.0,-19.880000000000003,0,-19.880000000000003,0.0,-0.8891,-0.44455,0.0,19.880000000000003,0.19880000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.18685000000000002,0.636,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,expanded_short_hold,no_fib,ma_pullback,10,6,0.6,45.72999999999999,89.09,-43.36,2.054658671586716,1.855,0.1855,1.9368213726579466,17.9,0.179,2.554748603351955,0,0.0,2,0.2,8,0.8,0.69524,0.40332999999999997,0.5,0.5,0.4,0.2,0.0
full2025_validation,all,expanded_short_hold,no_fib,structure_pullback,128,47,0.3671875,-323.93000000000006,689.8299999999999,-1013.7600000000002,0.6804667771464644,-13.870500000000005,-0.10836328125000004,0.6858259851276698,361.9800000000001,3.6198000000000006,-0.8948836952317808,14,0.109375,11,0.0859375,103,0.8046875,0.52172578125,0.5548039062500002,0.453125,0.2421875,0.171875,0.078125,0.0078125
full2025_validation,all,expanded_short_hold,preferred_382_618,deep_pullback,7,3,0.42857142857142855,-15.04,28.869999999999997,-43.910000000000004,0.6574812115691185,-0.6265,-0.0895,0.6722640719815861,19.23,0.1923,-0.782111284451378,0,0.0,0,0.0,7,1.0,0.4128571428571428,0.4983428571428572,0.2857142857142857,0.0,0.0,0.0,0.0
full2025_validation,all,expanded_short_hold,preferred_382_618,fib_pullback,45,16,0.35555555555555557,6.080000000000031,310.83,-304.74999999999994,1.0199507793273177,0.23240000000000186,0.005164444444444485,1.017430043575109,80.64999999999998,0.8064999999999998,0.07538747675139533,2,0.044444444444444446,7,0.15555555555555556,36,0.8,0.6026466666666668,0.46946000000000004,0.5111111111111111,0.28888888888888886,0.24444444444444444,0.1111111111111111,0.0
full2025_validation,all,expanded_short_hold,preferred_382_618,shallow_pullback,2,1,0.5,-1.0799999999999983,22.62,-23.7,0.9544303797468355,-0.03920000000000001,-0.019600000000000006,0.9608,23.7,0.23700000000000002,-0.04556962025316449,1,0.5,0,0.0,1,0.5,0.6013999999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,expanded_short_hold,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,expanded_short_hold,shallow_236_382,shallow_pullback,75,24,0.32,-270.43000000000006,385.24000000000007,-655.6699999999998,0.5875516647093815,-10.915899999999999,-0.1455453333333333,0.6066072992385064,270.43000000000006,2.704300000000001,-1.0,10,0.13333333333333333,6,0.08,59,0.7866666666666666,0.5625973333333333,0.5707039999999999,0.4666666666666667,0.29333333333333333,0.21333333333333335,0.09333333333333334,0.0
full2025_validation,all,expanded_short_hold,too_deep,deep_pullback,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,fibstruct,deep_618_786,deep_pullback,12,1,0.08333333333333333,-79.88,29.66,-109.53999999999999,0.2707686689793683,-3.5435,-0.2952916666666667,0.2674481104771355,94.13999999999999,0.9413999999999999,-0.8485234756745273,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.6047666666666668,0.5474666666666667,0.5833333333333334,0.25,0.08333333333333333,0.0,0.0
full2025_validation,all,fibstruct,deep_618_786,fib_pullback,2,0,0.0,-19.880000000000003,0,-19.880000000000003,0.0,-0.8891,-0.44455,0.0,19.880000000000003,0.19880000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.18685000000000002,0.636,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,fibstruct,no_fib,structure_pullback,130,34,0.26153846153846155,-373.09999999999974,772.1699999999998,-1145.2700000000002,0.674225291852576,-16.343899999999998,-0.1257223076923077,0.6767514348890658,409.72999999999973,4.097299999999997,-0.9105996631928343,14,0.1076923076923077,24,0.18461538461538463,92,0.7076923076923077,0.5976630769230766,0.5655500000000002,0.5,0.3076923076923077,0.26153846153846155,0.16923076923076924,0.007692307692307693
full2025_validation,all,fibstruct,preferred_382_618,deep_pullback,7,3,0.42857142857142855,-1.8900000000000023,42.019999999999996,-43.910000000000004,0.9569574128900021,-0.06379999999999997,-0.00911428571428571,0.9666248169073027,19.509999999999998,0.1951,-0.09687339825730408,0,0.0,0,0.0,7,1.0,0.5689571428571428,0.4983428571428572,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,all,fibstruct,preferred_382_618,fib_pullback,46,12,0.2608695652173913,-85.59000000000002,287.61,-373.20000000000005,0.7706591639871382,-3.9246000000000003,-0.08531739130434783,0.7628697795823668,162.11,1.6211,-0.5279748319042626,4,0.08695652173913043,8,0.17391304347826086,34,0.7391304347826086,0.638708695652174,0.5058152173913043,0.5217391304347826,0.34782608695652173,0.2608695652173913,0.13043478260869565,0.0
full2025_validation,all,fibstruct,preferred_382_618,shallow_pullback,2,1,0.5,7.440000000000001,28.77,-21.33,1.348804500703235,0.29899999999999993,0.14949999999999997,1.299,21.33,0.2133,0.348804500703235,1,0.5,1,0.5,0,0.0,0.7043499999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,fibstruct,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,fibstruct,shallow_236_382,shallow_pullback,80,18,0.225,-414.0399999999999,414.2,-828.2399999999998,0.5000965903602822,-17.599599999999988,-0.21999499999999986,0.5110013308845797,414.0399999999999,4.140399999999999,-1.0,11,0.1375,13,0.1625,56,0.7,0.6246974999999997,0.59793,0.5,0.35,0.2625,0.1625,0.0
full2025_validation,all,fibstruct,too_deep,deep_pullback,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,light,deep_618_786,deep_pullback,1,0,0.0,-24.22,0,-24.22,0.0,-1.0,-1.0,0.0,24.22,0.24219999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2287,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,light,deep_618_786,fib_pullback,3,0,0.0,-47.34,0,-47.34,0.0,-1.8891,-0.6297,0.0,47.34,0.47340000000000004,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.15103333333333335,0.7573333333333334,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,light,deep_618_786,shallow_pullback,1,0,0.0,-7.9,0,-7.9,0.0,-0.319,-0.319,0.0,7.9,0.079,-1.0,0,0.0,0,0.0,1,1.0,0.4267,0.3664,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,light,preferred_382_618,deep_pullback,4,2,0.5,13.79,43.68,-29.89,1.4613583138173303,0.5481999999999998,0.13704999999999995,1.4489762489762488,25.11,0.2511,0.5491835921943449,1,0.25,1,0.25,2,0.5,0.7035,0.557175,0.75,0.25,0.25,0.25,0.0
full2025_validation,all,light,preferred_382_618,fib_pullback,11,4,0.36363636363636365,40.83,110.35,-69.52000000000001,1.5873130034522436,1.6621000000000001,0.1511,1.5766775379918117,29.0,0.29,1.4079310344827585,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0.8404909090909091,0.40671818181818187,0.7272727272727273,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.0
full2025_validation,all,light,preferred_382_618,shallow_pullback,17,8,0.47058823529411764,78.41999999999999,212.85999999999996,-134.44,1.5833085391252602,3.2068000000000003,0.18863529411764707,1.5786045504573911,72.6,0.7259999999999999,1.0801652892561984,3,0.17647058823529413,6,0.35294117647058826,8,0.47058823529411764,0.9009294117647059,0.5395294117647059,0.7058823529411765,0.5882352941176471,0.47058823529411764,0.17647058823529413,0.0
full2025_validation,all,light,shallow_236_382,deep_pullback,1,0,0.0,-4.49,0,-4.49,0.0,-0.1815,-0.1815,0.0,4.49,0.0449,-1.0,0,0.0,0,0.0,1,1.0,0.8427,0.1976,1.0,1.0,0.0,0.0,0.0
full2025_validation,all,light,shallow_236_382,fib_pullback,2,1,0.5,7.699999999999999,31.79,-24.09,1.319634703196347,0.30289999999999995,0.15144999999999997,1.3029,24.09,0.2409,0.319634703196347,1,0.5,1,0.5,0,0.0,0.6811499999999999,0.91145,0.5,0.5,0.5,0.5,0.0
full2025_validation,all,light,shallow_236_382,shallow_pullback,10,4,0.4,77.5,129.68,-52.18,2.4852433882713685,3.1632,0.31632,2.5095924405841363,29.830000000000002,0.2983,2.5980556486758295,0,0.0,4,0.4,6,0.6,0.8337700000000001,0.36537000000000003,0.7,0.5,0.5,0.4,0.0
full2025_validation,all,lowqual,deep_618_786,deep_pullback,12,1,0.08333333333333333,-80.43,28.56,-108.99000000000001,0.2620423892100192,-3.5435,-0.2952916666666667,0.2674481104771355,94.22,0.9421999999999999,-0.8536404160475484,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.6047666666666668,0.5474666666666667,0.5833333333333334,0.25,0.08333333333333333,0.0,0.0
full2025_validation,all,lowqual,deep_618_786,fib_pullback,2,0,0.0,-19.880000000000003,0,-19.880000000000003,0.0,-0.8891,-0.44455,0.0,19.880000000000003,0.19880000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.18685000000000002,0.636,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,lowqual,no_fib,ma_pullback,7,3,0.42857142857142855,26.549999999999997,62.47,-35.92,1.739142538975501,1.1217000000000001,0.16024285714285716,1.680230442692541,22.88,0.2288,1.160402097902098,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.7981,0.43197142857142856,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0
full2025_validation,all,lowqual,no_fib,structure_pullback,108,28,0.25925925925925924,-287.80999999999995,668.5899999999999,-956.4000000000005,0.6990694270179836,-12.546500000000005,-0.11617129629629634,0.7039865612517667,296.17999999999995,2.9617999999999993,-0.9717401580120197,13,0.12037037037037036,21,0.19444444444444445,74,0.6851851851851852,0.6154555555555553,0.5830037037037038,0.5277777777777778,0.3333333333333333,0.2777777777777778,0.17592592592592593,0.009259259259259259
full2025_validation,all,lowqual,no_fib,unknown,68,13,0.19117647058823528,-399.42000000000013,192.66,-592.08,0.3253952168625861,-17.7828,-0.2615117647058824,0.3248157583995565,405.0500000000001,4.050500000000001,-0.9861004814220466,5,0.07352941176470588,5,0.07352941176470588,58,0.8529411764705882,0.5415808823529414,0.5758308823529412,0.47058823529411764,0.2647058823529412,0.19117647058823528,0.058823529411764705,0.0
full2025_validation,all,lowqual,preferred_382_618,deep_pullback,7,3,0.42857142857142855,-2.4200000000000035,39.78,-42.2,0.942654028436019,-0.06379999999999997,-0.00911428571428571,0.9666248169073027,17.800000000000004,0.17800000000000005,-0.13595505617977544,0,0.0,0,0.0,7,1.0,0.5689571428571428,0.4983428571428572,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,all,lowqual,preferred_382_618,fib_pullback,44,12,0.2727272727272727,-43.290000000000006,283.62,-326.90999999999997,0.8675782325410665,-2.0385999999999997,-0.046331818181818175,0.860983061018521,119.81,1.1981,-0.36132209331441456,3,0.06818181818181818,8,0.18181818181818182,33,0.75,0.6433318181818183,0.4859431818181818,0.5,0.36363636363636365,0.2727272727272727,0.13636363636363635,0.0
full2025_validation,all,lowqual,preferred_382_618,shallow_pullback,2,1,0.5,7.440000000000001,28.77,-21.33,1.348804500703235,0.29899999999999993,0.14949999999999997,1.299,21.33,0.2133,0.348804500703235,1,0.5,1,0.5,0,0.0,0.7043499999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,lowqual,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,lowqual,shallow_236_382,shallow_pullback,64,13,0.203125,-388.83999999999986,276.12,-664.9600000000002,0.4152430221366698,-16.790299999999995,-0.2623484374999999,0.4242661152887362,388.83999999999986,3.888399999999999,-1.0,9,0.140625,9,0.140625,46,0.71875,0.5623609374999998,0.6164046875,0.453125,0.296875,0.21875,0.109375,0.0
full2025_validation,all,lowqual,too_deep,deep_pullback,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,medlowqual,deep_618_786,deep_pullback,12,1,0.08333333333333333,-80.43,28.56,-108.99000000000001,0.2620423892100192,-3.5435,-0.2952916666666667,0.2674481104771355,94.22,0.9421999999999999,-0.8536404160475484,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.6047666666666668,0.5474666666666667,0.5833333333333334,0.25,0.08333333333333333,0.0,0.0
full2025_validation,all,medlowqual,deep_618_786,fib_pullback,2,0,0.0,-19.880000000000003,0,-19.880000000000003,0.0,-0.8891,-0.44455,0.0,19.880000000000003,0.19880000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.18685000000000002,0.636,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,medlowqual,no_fib,ma_pullback,8,3,0.375,15.969999999999999,62.47,-46.5,1.3434408602150538,0.6432000000000002,0.08040000000000003,1.3023266745005875,22.88,0.2288,0.6979895104895105,0,0.0,2,0.25,6,0.75,0.8095375,0.4400875,0.625,0.625,0.5,0.25,0.0
full2025_validation,all,medlowqual,no_fib,structure_pullback,106,28,0.2641509433962264,-269.40999999999997,668.5899999999999,-938.0000000000006,0.7127825159914707,-11.683200000000005,-0.11021886792452834,0.7186235597857501,284.03999999999996,2.8403999999999994,-0.9484931699760597,13,0.12264150943396226,21,0.19811320754716982,72,0.6792452830188679,0.6212858490566036,0.5848820754716982,0.5283018867924528,0.33962264150943394,0.2830188679245283,0.1792452830188679,0.009433962264150943
full2025_validation,all,medlowqual,no_fib,unknown,67,13,0.19402985074626866,-389.8800000000001,192.66,-582.5400000000001,0.3307240704500978,-17.3455,-0.25888805970149253,0.3302999181479822,395.5100000000001,3.955100000000001,-0.9857652145331345,5,0.07462686567164178,5,0.07462686567164178,57,0.8507462686567164,0.5463208955223884,0.5762268656716417,0.47761194029850745,0.26865671641791045,0.19402985074626866,0.05970149253731343,0.0
full2025_validation,all,medlowqual,preferred_382_618,deep_pullback,7,3,0.42857142857142855,-2.4200000000000035,39.78,-42.2,0.942654028436019,-0.06379999999999997,-0.00911428571428571,0.9666248169073027,17.800000000000004,0.17800000000000005,-0.13595505617977544,0,0.0,0,0.0,7,1.0,0.5689571428571428,0.4983428571428572,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,all,medlowqual,preferred_382_618,fib_pullback,44,12,0.2727272727272727,-43.290000000000006,283.62,-326.90999999999997,0.8675782325410665,-2.0385999999999997,-0.046331818181818175,0.860983061018521,119.81,1.1981,-0.36132209331441456,3,0.06818181818181818,8,0.18181818181818182,33,0.75,0.6433318181818183,0.4859431818181818,0.5,0.36363636363636365,0.2727272727272727,0.13636363636363635,0.0
full2025_validation,all,medlowqual,preferred_382_618,shallow_pullback,2,1,0.5,7.440000000000001,28.77,-21.33,1.348804500703235,0.29899999999999993,0.14949999999999997,1.299,21.33,0.2133,0.348804500703235,1,0.5,1,0.5,0,0.0,0.7043499999999999,0.73775,0.5,0.5,0.5,0.0,0.0
full2025_validation,all,medlowqual,shallow_236_382,fib_pullback,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,medlowqual,shallow_236_382,shallow_pullback,64,13,0.203125,-388.1899999999999,276.12,-664.3100000000001,0.41564932034742813,-16.790299999999995,-0.2623484374999999,0.4242661152887362,388.1899999999999,3.8818999999999986,-1.0,9,0.140625,9,0.140625,46,0.71875,0.5623609374999998,0.6164046875,0.453125,0.296875,0.21875,0.109375,0.0
full2025_validation,all,medlowqual,too_deep,deep_pullback,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_expdiag,deep_618_786,deep_pullback,12,1,0.08333333333333333,-80.09,28.56,-108.65,0.2628624022089277,-3.5435,-0.2952916666666667,0.2674481104771355,93.88,0.9387999999999999,-0.8531103536429485,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.6047666666666668,0.5474666666666667,0.5833333333333334,0.25,0.08333333333333333,0.0,0.0
full2025_validation,all,nosess_expdiag,deep_618_786,fib_pullback,2,0,0.0,-19.880000000000003,0,-19.880000000000003,0.0,-0.8891,-0.44455,0.0,19.880000000000003,0.19880000000000003,-1.0,0,0.0,0,0.0,2,1.0,0.18685000000000002,0.636,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_expdiag,no_fib,ma_pullback,8,3,0.375,19.249999999999993,62.47,-43.220000000000006,1.4453956501619618,0.7963,0.0995375,1.4033123987034035,30.180000000000003,0.3018,0.6378396288933065,0,0.0,2,0.25,6,0.75,0.7268125000000001,0.4279,0.5,0.5,0.5,0.25,0.0
full2025_validation,all,nosess_expdiag,no_fib,structure_pullback,104,30,0.28846153846153844,-191.19000000000003,698.3199999999998,-889.5100000000003,0.7850614383199734,-8.047499999999998,-0.07737980769230766,0.794938895740539,274.24,2.7424,-0.6971630688448075,12,0.11538461538461539,22,0.21153846153846154,70,0.6730769230769231,0.637876923076923,0.5728673076923078,0.5384615384615384,0.34615384615384615,0.2980769230769231,0.19230769230769232,0.009615384615384616
full2025_validation,all,nosess_expdiag,no_fib,unknown,66,13,0.19696969696969696,-362.0900000000001,192.66,-554.7500000000001,0.3472915727805317,-16.1412,-0.24456363636363637,0.34640692255052413,370.55,3.7055000000000007,-0.9771690729995954,4,0.06060606060606061,5,0.07575757575757576,57,0.8636363636363636,0.5562954545454548,0.5651848484848484,0.48484848484848486,0.2727272727272727,0.19696969696969696,0.06060606060606061,0.0
full2025_validation,all,nosess_expdiag,preferred_382_618,deep_pullback,6,3,0.5,11.459999999999997,39.78,-28.32,1.4046610169491525,0.5966,0.09943333333333333,1.4768222506393862,17.17,0.17170000000000002,0.667443214909726,0,0.0,0,0.0,6,1.0,0.6134666666666667,0.4713333333333334,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0
