period_id,scenario_key,variant,mfe_1r_bucket,mfe_13r_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,expanded_short_hold,mfe_ge_1r,mfe_lt_1_3r,31,26,0.8387096774193549,426.97,502.61,-75.64,6.644764674775251,18.922100000000004,0.6103903225806453,6.757172848145558,44.45999999999998,0.4445999999999998,9.603463787674318,1,0.03225806451612903,6,0.1935483870967742,24,0.7741935483870968,1.1611290322580643,0.4388451612903225,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,expanded_short_hold,mfe_lt_1r,mfe_lt_1_3r,227,52,0.2290748898678414,-1708.1099999999985,411.34,-2119.4499999999994,0.19407865248059641,-73.56260000000003,-0.3240643171806169,0.19635334731690265,1708.1099999999985,17.081099999999985,-1.0,27,0.11894273127753303,0,0.0,200,0.8810572687224669,0.38317709251101323,0.558909251101322,0.33480176211453744,0.0881057268722467,0.0,0.0,0.0
full2025_validation,all,fibstruct,mfe_ge_1r,mfe_ge_1_3r,42,40,0.9523809523809523,1151.26,1188.8,-37.54,31.66755460841769,50.8709,1.2112119047619048,33.076990983038016,23.75,0.2375,48.474105263157895,1,0.023809523809523808,40,0.9523809523809523,1,0.023809523809523808,1.3255285714285714,0.46788809523809516,1.0,1.0,1.0,1.0,0.023809523809523808
full2025_validation,all,fibstruct,mfe_ge_1r,mfe_lt_1_3r,29,18,0.6206896551724138,219.87,331.67,-111.80000000000001,2.966636851520572,9.8296,0.338951724137931,2.9832136227907347,42.69,0.42689999999999995,5.150386507378777,2,0.06896551724137931,8,0.27586206896551724,19,0.6551724137931034,1.1995137931034483,0.46247241379310344,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,fibstruct,mfe_lt_1r,mfe_lt_1_3r,210,12,0.05714285714285714,-2329.9300000000007,85.75,-2415.6800000000007,0.03549725129156178,-102.47429999999997,-0.487972857142857,0.03517004567379439,2329.9300000000007,23.299300000000006,-1.0,29,0.1380952380952381,0,0.0,181,0.861904761904762,0.38736523809523804,0.6009523809523811,0.3333333333333333,0.09523809523809523,0.0,0.0,0.0
full2025_validation,all,light,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,383.61,383.61,0,inf,15.7357,1.3113083333333333,inf,0.0,0.0,inf,0,0.0,12,1.0,0,0.0,1.3207333333333333,0.3497416666666668,1.0,1.0,1.0,1.0,0.0
full2025_validation,all,light,mfe_ge_1r,mfe_lt_1_3r,8,5,0.625,112.99,128.8,-15.809999999999999,8.146742567994941,4.5501,0.5687625,7.8618609561152155,10.719999999999999,0.10719999999999998,10.540111940298509,0,0.0,3,0.375,5,0.625,1.2572875,0.3951375,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,light,mfe_lt_1r,mfe_lt_1_3r,30,2,0.06666666666666667,-362.31,15.95,-378.26,0.042166763601755405,-14.792199999999998,-0.49307333333333325,0.04365310265461552,362.31,3.6231,-1.0,7,0.23333333333333334,0,0.0,23,0.7666666666666667,0.43731000000000003,0.5943066666666665,0.4,0.13333333333333333,0.0,0.0,0.0
full2025_validation,all,lowqual,mfe_ge_1r,mfe_ge_1_3r,39,39,1.0,1123.5899999999997,1123.5899999999997,0,inf,50.0226,1.2826307692307692,inf,0.0,0.0,inf,0,0.0,38,0.9743589743589743,1,0.02564102564102564,1.32411282051282,0.4891974358974359,1.0,1.0,1.0,1.0,0.02564102564102564
full2025_validation,all,lowqual,mfe_ge_1r,mfe_lt_1_3r,38,20,0.5263157894736842,186.52,366.64,-180.12,2.035531867643793,8.4881,0.22337105263157894,2.064645603120649,65.81,0.6581,2.8342197234462847,3,0.07894736842105263,10,0.2631578947368421,25,0.6578947368421053,1.1818131578947366,0.4955157894736842,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,lowqual,mfe_lt_1r,mfe_lt_1_3r,239,16,0.06694560669456066,-2490.0699999999997,122.12999999999998,-2612.2,0.04675369420411913,-110.45289999999996,-0.46214602510460234,0.046798422792699426,2490.0699999999997,24.900699999999997,-1.0,30,0.12552301255230125,0,0.0,209,0.8744769874476988,0.38235983263598333,0.597102092050209,0.3305439330543933,0.09623430962343096,0.0,0.0,0.0
full2025_validation,all,medlowqual,mfe_ge_1r,mfe_ge_1_3r,39,39,1.0,1123.5899999999997,1123.5899999999997,0,inf,50.0226,1.2826307692307692,inf,0.0,0.0,inf,0,0.0,38,0.9743589743589743,1,0.02564102564102564,1.32411282051282,0.4891974358974359,1.0,1.0,1.0,1.0,0.02564102564102564
full2025_validation,all,medlowqual,mfe_ge_1r,mfe_lt_1_3r,38,20,0.5263157894736842,186.52,366.64,-180.12,2.035531867643793,8.4881,0.22337105263157894,2.064645603120649,65.81,0.6581,2.8342197234462847,3,0.07894736842105263,10,0.2631578947368421,25,0.6578947368421053,1.1818131578947366,0.4955157894736842,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,medlowqual,mfe_lt_1r,mfe_lt_1_3r,237,16,0.06751054852320675,-2472.06,122.12999999999998,-2594.19,0.047078278769095545,-109.63079999999995,-0.4625772151898732,0.04713281461857779,2487.23,24.8723,-0.9939008455189106,30,0.12658227848101267,0,0.0,207,0.8734177215189873,0.3858088607594937,0.5978400843881856,0.3333333333333333,0.10126582278481013,0.0,0.0,0.0
full2025_validation,all,nosess_expdiag,mfe_ge_1r,mfe_ge_1_3r,40,40,1.0,1152.0299999999997,1152.0299999999997,0,inf,51.324799999999996,1.2831199999999998,inf,0.0,0.0,inf,0,0.0,39,0.975,1,0.025,1.3235649999999997,0.4806775,1.0,1.0,1.0,1.0,0.025
full2025_validation,all,nosess_expdiag,mfe_ge_1r,mfe_lt_1_3r,38,20,0.5263157894736842,186.92,366.64,-179.72000000000003,2.0400623191631424,8.4881,0.22337105263157894,2.064645603120649,65.81,0.6581,2.8402978270779515,3,0.07894736842105263,10,0.2631578947368421,25,0.6578947368421053,1.1818131578947366,0.4955157894736842,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,nosess_expdiag,mfe_lt_1r,mfe_lt_1_3r,227,16,0.07048458149779736,-2358.6800000000007,108.25,-2466.93,0.043880450600544,-104.38609999999996,-0.45985066079295134,0.043846046042561856,2358.6800000000007,23.586800000000007,-1.0,28,0.12334801762114538,0,0.0,199,0.8766519823788547,0.38631762114537455,0.5954947136563877,0.33480176211453744,0.09251101321585903,0.0,0.0,0.0
full2025_validation,all,notopp,mfe_ge_1r,mfe_ge_1_3r,36,34,0.9444444444444444,971.9799999999997,1009.5199999999996,-37.54,26.891848694725617,43.1076,1.1974333333333333,28.181789520146282,23.75,0.2375,40.925473684210516,1,0.027777777777777776,34,0.9444444444444444,1,0.027777777777777776,1.3302916666666669,0.4896472222222223,1.0,1.0,1.0,1.0,0.027777777777777776
full2025_validation,all,notopp,mfe_ge_1r,mfe_lt_1_3r,28,16,0.5714285714285714,203.51,298.36,-94.85,3.145598313125989,8.950899999999999,0.319675,3.1491788321167884,43.879999999999995,0.43879999999999997,4.637876025524157,1,0.03571428571428571,7,0.25,20,0.7142857142857143,1.190307142857143,0.4374321428571428,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,notopp,mfe_lt_1r,mfe_lt_1_3r,165,8,0.048484848484848485,-1875.5200000000004,52.989999999999995,-1928.5100000000004,0.027477171495092056,-81.6622,-0.4949224242424242,0.028315637794957032,1875.5200000000004,18.755200000000006,-1.0,24,0.14545454545454545,0,0.0,141,0.8545454545454545,0.410470909090909,0.5983296969696972,0.37575757575757573,0.11515151515151516,0.0,0.0,0.0
full2025_validation,all,wave1or2,mfe_ge_1r,mfe_ge_1_3r,39,39,1.0,1123.5899999999997,1123.5899999999997,0,inf,50.0226,1.2826307692307692,inf,0.0,0.0,inf,0,0.0,38,0.9743589743589743,1,0.02564102564102564,1.32411282051282,0.4891974358974359,1.0,1.0,1.0,1.0,0.02564102564102564
full2025_validation,all,wave1or2,mfe_ge_1r,mfe_lt_1_3r,39,20,0.5128205128205128,189.74999999999997,371.91,-182.16000000000003,2.0416666666666665,8.622499999999999,0.22108974358974356,2.068291353313592,65.81,0.6581,2.883300410271995,3,0.07692307692307693,10,0.2564102564102564,26,0.6666666666666666,1.1806820512820513,0.49013589743589736,1.0,1.0,1.0,0.0,0.0
full2025_validation,all,wave1or2,mfe_lt_1r,mfe_lt_1_3r,236,15,0.0635593220338983,-2479.49,118.83999999999999,-2598.33,0.045737069579306705,-110.04459999999996,-0.4662906779661015,0.04570271985902937,2494.66,24.9466,-0.993919011007512,30,0.1271186440677966,0,0.0,206,0.8728813559322034,0.3828194915254237,0.5954745762711864,0.3305084745762712,0.09745762711864407,0.0,0.0,0.0
full2025_validation,clean,clean_base,mfe_ge_1r,mfe_ge_1_3r,1,1,1.0,32.2,32.2,0,inf,1.3155,1.3155,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3155,0.8075,1.0,1.0,1.0,1.0,0.0
full2025_validation,clean,clean_base,mfe_ge_1r,mfe_lt_1_3r,3,2,0.6666666666666666,60.03,62.54,-2.51,24.916334661354583,2.4939999999999998,0.8313333333333333,24.934740882917463,2.51,0.025099999999999997,23.916334661354583,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2584333333333333,0.5065333333333334,1.0,1.0,1.0,0.0,0.0
full2025_validation,clean,clean_base,mfe_lt_1r,mfe_lt_1_3r,5,0,0.0,-53.9,0,-53.9,0.0,-2.3192999999999997,-0.46385999999999994,0.0,53.9,0.539,-1.0,0,0.0,0,0.0,5,1.0,0.2544,0.51112,0.2,0.0,0.0,0.0,0.0
full2025_validation,ldn,ldn_base,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,123.57,123.57,0,inf,5.226800000000001,1.3067000000000002,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3067000000000002,0.566325,1.0,1.0,1.0,1.0,0.0
full2025_validation,ldn,ldn_base,mfe_ge_1r,mfe_lt_1_3r,3,3,1.0,87.78999999999999,87.78999999999999,0,inf,3.5671,1.1890333333333334,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2237666666666667,0.5833333333333334,1.0,1.0,1.0,0.0,0.0
full2025_validation,ldn,ldn_base,mfe_lt_1r,mfe_lt_1_3r,14,1,0.07142857142857142,-177.81,17.04,-194.85,0.08745188606620477,-7.4371,-0.5312214285714286,0.08516003641105124,194.85,1.9485,-0.9125481139337953,1,0.07142857142857142,0,0.0,13,0.9285714285714286,0.30257142857142855,0.6450428571428571,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0
full2025_validation,ny,ny_base,mfe_ge_1r,mfe_ge_1_3r,5,5,1.0,153.45,153.45,0,inf,6.5352,1.30704,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.31788,0.30472,1.0,1.0,1.0,1.0,0.0
full2025_validation,ny,ny_base,mfe_lt_1r,mfe_lt_1_3r,22,2,0.09090909090909091,-181.41000000000003,13.79,-195.2,0.07064549180327868,-7.712299999999999,-0.3505590909090909,0.07129955204469919,183.33,1.8333000000000002,-0.9895270823105875,2,0.09090909090909091,0,0.0,20,0.9090909090909091,0.3559136363636364,0.4919454545454546,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0
full2025_validation,one,one_base,mfe_ge_1r,mfe_ge_1_3r,18,18,1.0,560.41,560.41,0,inf,23.663400000000003,1.3146333333333335,inf,0.0,0.0,inf,0,0.0,18,1.0,0,0.0,1.3194166666666667,0.4270333333333333,1.0,1.0,1.0,1.0,0.0
full2025_validation,one,one_base,mfe_ge_1r,mfe_lt_1_3r,8,5,0.625,105.46000000000001,147.5,-42.04,3.5085632730732637,4.463699999999999,0.5579624999999999,3.622312301727177,21.319999999999993,0.21319999999999995,4.9465290806754245,0,0.0,4,0.5,4,0.5,1.2211,0.5796375,1.0,1.0,1.0,0.0,0.0
full2025_validation,one,one_base,mfe_lt_1r,mfe_lt_1_3r,70,5,0.07142857142857142,-755.5799999999999,34.9,-790.4799999999999,0.04415038963667645,-31.493399999999998,-0.44990571428571424,0.04480644936261591,772.0099999999999,7.7200999999999995,-0.9787178922552817,6,0.08571428571428572,0,0.0,64,0.9142857142857143,0.34598,0.5800742857142857,0.22857142857142856,0.07142857142857142,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,mfe_ge_1r,mfe_ge_1_3r,18,18,1.0,563.41,563.41,0,inf,23.643,1.3135000000000001,inf,0.0,0.0,inf,0,0.0,18,1.0,0,0.0,1.3182833333333333,0.38498333333333334,1.0,1.0,1.0,1.0,0.0
full2025_validation,one,onesym_expanded,mfe_ge_1r,mfe_lt_1_3r,7,4,0.5714285714285714,93.32,119.19,-25.869999999999997,4.607267104754542,3.8268000000000004,0.5466857142857143,4.679969227810366,21.930000000000007,0.21930000000000005,4.255357957136341,0,0.0,3,0.42857142857142855,4,0.5714285714285714,1.2082,0.5365571428571428,1.0,1.0,1.0,0.0,0.0
full2025_validation,one,onesym_expanded,mfe_lt_1r,mfe_lt_1_3r,58,5,0.08620689655172414,-640.87,36.58,-677.4499999999999,0.05399660491549192,-26.68619999999999,-0.46010689655172393,0.05473338197893127,657.3,6.5729999999999995,-0.9750038034383083,7,0.1206896551724138,0,0.0,51,0.8793103448275862,0.37928275862068966,0.5777086206896551,0.29310344827586204,0.08620689655172414,0.0,0.0,0.0
full2025_validation,one,onesym_quality,mfe_ge_1r,mfe_ge_1_3r,17,17,1.0,528.21,528.21,0,inf,22.347900000000003,1.3145823529411766,inf,0.0,0.0,inf,0,0.0,17,1.0,0,0.0,1.3196470588235294,0.4046529411764706,1.0,1.0,1.0,1.0,0.0
full2025_validation,one,onesym_quality,mfe_ge_1r,mfe_lt_1_3r,7,5,0.7142857142857143,126.78,147.5,-20.72,7.118725868725869,5.341099999999999,0.7630142857142855,7.475630455868091,18.21,0.1821,6.962108731466227,0,0.0,4,0.5714285714285714,3,0.42857142857142855,1.2203428571428572,0.5371,1.0,1.0,1.0,0.0,0.0
full2025_validation,one,onesym_quality,mfe_lt_1r,mfe_lt_1_3r,69,5,0.07246376811594203,-721.82,34.9,-756.7199999999998,0.04612009726186701,-30.20109999999999,-0.4376971014492752,0.04663429971210668,738.25,7.3825,-0.9777446664409076,6,0.08695652173913043,0,0.0,63,0.9130434782608695,0.34700579710144935,0.5670246376811595,0.21739130434782608,0.07246376811594203,0.0,0.0,0.0
full2025_validation,tky,tky_base,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,128.67000000000002,128.67000000000002,0,inf,5.325,1.33125,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3319999999999999,0.424975,1.0,1.0,1.0,1.0,0.0
full2025_validation,tky,tky_base,mfe_ge_1r,mfe_lt_1_3r,4,2,0.5,40.160000000000004,63.379999999999995,-23.22,2.7295434969853574,1.6172000000000002,0.40430000000000005,2.647514262428688,20.71,0.2071,1.939159826170932,0,0.0,2,0.5,2,0.5,1.250575,0.5194,1.0,1.0,1.0,0.0,0.0
full2025_validation,tky,tky_base,mfe_lt_1r,mfe_lt_1_3r,9,2,0.2222222222222222,-67.32000000000001,4.77,-72.09,0.066167290886392,-2.7539,-0.30598888888888887,0.06546083887606897,67.32000000000001,0.6732000000000001,-1.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,0.4749,0.5917111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0
q1_quick,all,base,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,334.5,334.5,0,inf,14.489600000000001,1.2074666666666667,inf,0.0,0.0,inf,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3149916666666668,0.4242916666666667,1.0,1.0,1.0,1.0,0.0
q1_quick,all,base,mfe_ge_1r,mfe_lt_1_3r,10,3,0.3,-3.1199999999999974,62.69,-65.81,0.952590791672998,-0.18970000000000042,-0.018970000000000042,0.9337732160312803,65.81,0.6581,-0.047409208327001934,1,0.1,2,0.2,7,0.7,1.16409,0.47378,1.0,1.0,1.0,0.0,0.0
q1_quick,all,base,mfe_lt_1r,mfe_lt_1_3r,85,11,0.12941176470588237,-893.28,74.85999999999999,-968.14,0.07732352758898504,-38.022499999999994,-0.4473235294117646,0.08014457376624823,907.16,9.071599999999998,-0.9846995017416994,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3916082352941177,0.607644705882353,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0
q1_quick,all,expanded,mfe_ge_1r,mfe_ge_1_3r,13,12,0.9230769230769231,320.66,334.45,-13.79,24.253081943437273,13.9202,1.0707846153846154,25.541960507757402,13.789999999999992,0.1378999999999999,23.253081943437287,0,0.0,11,0.8461538461538461,2,0.15384615384615385,1.3221615384615386,0.4388615384615384,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded,mfe_ge_1r,mfe_lt_1_3r,5,3,0.6,59.69,62.69,-3.0,20.896666666666665,2.5413999999999994,0.5082799999999998,20.06526631657914,3.0000000000000036,0.030000000000000034,19.896666666666643,0,0.0,2,0.4,3,0.6,1.21624,0.31884,1.0,1.0,1.0,0.0,0.0
q1_quick,all,expanded,mfe_lt_1r,mfe_lt_1_3r,74,9,0.12162162162162163,-861.2000000000002,58.17,-919.3700000000001,0.06327158815275677,-36.717400000000005,-0.49618108108108117,0.06357768239467691,861.2000000000002,8.612000000000002,-1.0,15,0.20270270270270271,0,0.0,59,0.7972972972972973,0.3909945945945946,0.6424851351351353,0.35135135135135137,0.12162162162162163,0.0,0.0,0.0
q1_quick,all,expanded_fixed_exit,mfe_ge_1r,mfe_ge_1_3r,16,13,0.8125,345.93999999999994,394.29,-48.349999999999994,8.154912099276114,14.974100000000004,0.9358812500000002,8.164298358930196,24.299999999999997,0.243,14.236213991769546,1,0.0625,13,0.8125,2,0.125,1.32484375,0.515975,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded_fixed_exit,mfe_ge_1r,mfe_lt_1_3r,9,8,0.8888888888888888,175.70999999999998,176.72,-1.01,174.97029702970298,7.6123,0.8458111111111112,163.30916844349684,1.0100000000000051,0.010100000000000052,173.97029702970207,0,0.0,3,0.3333333333333333,6,0.6666666666666666,1.1835444444444443,0.46465555555555543,1.0,1.0,1.0,0.0,0.0
q1_quick,all,expanded_fixed_exit,mfe_lt_1r,mfe_lt_1_3r,67,11,0.16417910447761194,-1165.3500000000001,90.76,-1256.1100000000001,0.07225481844742897,-50.090399999999995,-0.7476179104477612,0.07288759245137742,1165.3500000000001,11.653500000000001,-1.0,50,0.746268656716418,0,0.0,17,0.2537313432835821,0.428510447761194,0.9004328358208957,0.43283582089552236,0.11940298507462686,0.0,0.0,0.0
q1_quick,all,expanded_short_hold,mfe_ge_1r,mfe_ge_1_3r,9,8,0.8888888888888888,212.12,225.91000000000003,-13.79,16.3821609862219,9.0677,1.0075222222222222,16.986777150916783,13.789999999999992,0.1378999999999999,15.382160986221908,0,0.0,7,0.7777777777777778,2,0.2222222222222222,1.3277111111111113,0.4580555555555555,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded_short_hold,mfe_ge_1r,mfe_lt_1_3r,4,4,1.0,71.50999999999999,71.50999999999999,0,inf,3.1220999999999997,0.7805249999999999,inf,0.0,0.0,inf,0,0.0,1,0.25,3,0.75,1.102225,0.34195,1.0,1.0,1.0,0.0,0.0
q1_quick,all,expanded_short_hold,mfe_lt_1r,mfe_lt_1_3r,79,21,0.26582278481012656,-687.0799999999999,164.44000000000003,-851.5200000000001,0.19311349116873358,-29.01949999999999,-0.36733544303797455,0.19671650136604832,687.0799999999999,6.870799999999999,-1.0,15,0.189873417721519,0,0.0,64,0.810126582278481,0.37604303797468347,0.6030683544303799,0.31645569620253167,0.08860759493670886,0.0,0.0,0.0
q1_quick,all,fibstruct,mfe_ge_1r,mfe_ge_1_3r,12,11,0.9166666666666666,318.73,332.52,-13.79,24.113125453226978,13.8393,1.153275,25.399330042313114,13.789999999999992,0.1378999999999999,23.113125453226992,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3204833333333335,0.46222499999999994,1.0,1.0,1.0,1.0,0.0
q1_quick,all,fibstruct,mfe_ge_1r,mfe_lt_1_3r,5,3,0.6,59.69,62.69,-3.0,20.896666666666665,2.5413999999999994,0.5082799999999998,20.06526631657914,3.0000000000000036,0.030000000000000034,19.896666666666643,0,0.0,2,0.4,3,0.6,1.21624,0.31884,1.0,1.0,1.0,0.0,0.0
q1_quick,all,fibstruct,mfe_lt_1r,mfe_lt_1_3r,75,9,0.12,-888.1300000000001,58.17,-946.3000000000002,0.06147099228574447,-37.8957,-0.505276,0.06172286239186306,888.1300000000001,8.881300000000001,-1.0,16,0.21333333333333335,0,0.0,59,0.7866666666666666,0.39450266666666667,0.6481239999999999,0.36,0.12,0.0,0.0,0.0
q1_quick,all,light,mfe_ge_1r,mfe_ge_1_3r,4,4,1.0,130.35,130.35,0,inf,5.218500000000001,1.3046250000000001,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3046250000000001,0.5226500000000001,1.0,1.0,1.0,1.0,0.0
q1_quick,all,light,mfe_ge_1r,mfe_lt_1_3r,2,1,0.5,29.029999999999998,32.62,-3.59,9.086350974930362,1.1499,0.57495,8.801221166892807,3.59,0.0359,8.086350974930362,0,0.0,1,0.5,1,0.5,1.28005,0.49934999999999996,1.0,1.0,1.0,0.0,0.0
q1_quick,all,light,mfe_lt_1r,mfe_lt_1_3r,12,1,0.08333333333333333,-134.81,11.0,-145.81,0.07544064193128043,-5.518499999999999,-0.45987499999999987,0.0778986415359166,134.81,1.3481,-1.0,2,0.16666666666666666,0,0.0,10,0.8333333333333334,0.48458333333333337,0.5573583333333334,0.4166666666666667,0.25,0.0,0.0,0.0
q1_quick,all,lowqual,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,334.5,334.5,0,inf,14.489600000000001,1.2074666666666667,inf,0.0,0.0,inf,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3149916666666668,0.4242916666666667,1.0,1.0,1.0,1.0,0.0
q1_quick,all,lowqual,mfe_ge_1r,mfe_lt_1_3r,10,3,0.3,-3.1199999999999974,62.69,-65.81,0.952590791672998,-0.18970000000000042,-0.018970000000000042,0.9337732160312803,65.81,0.6581,-0.047409208327001934,1,0.1,2,0.2,7,0.7,1.16409,0.47378,1.0,1.0,1.0,0.0,0.0
q1_quick,all,lowqual,mfe_lt_1r,mfe_lt_1_3r,85,11,0.12941176470588237,-893.28,74.85999999999999,-968.14,0.07732352758898504,-38.022499999999994,-0.4473235294117646,0.08014457376624823,907.16,9.071599999999998,-0.9846995017416994,15,0.17647058823529413,0,0.0,70,0.8235294117647058,0.3916082352941177,0.607644705882353,0.35294117647058826,0.10588235294117647,0.0,0.0,0.0
q1_quick,all,medlowqual,mfe_ge_1r,mfe_ge_1_3r,12,12,1.0,334.5,334.5,0,inf,14.489600000000001,1.2074666666666667,inf,0.0,0.0,inf,0,0.0,11,0.9166666666666666,1,0.08333333333333333,1.3149916666666668,0.4242916666666667,1.0,1.0,1.0,1.0,0.0
