period_id,scenario_key,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,clean,clean_base,double_top,neckline_break_retest,2,2,1.0,64.18,64.18,0,inf,2.6147,1.30735,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30735,0.74005,1.0,1.0,1.0,0.5,0.0
full2025_validation,clean,clean_base,head_and_shoulders,neckline_break_retest,3,0,0.0,-32.69,0,-32.69,0.0,-1.4143,-0.4714333333333333,0.0,32.69,0.32689999999999997,-1.0,0,0.0,0,0.0,3,1.0,0.7110333333333333,0.5789,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,clean,clean_base,inverse_head_and_shoulders,neckline_break_retest,2,0,0.0,-13.11,0,-13.11,0.0,-0.5499,-0.27495,0.0,13.11,0.1311,-1.0,0,0.0,0,0.0,2,1.0,0.11495,0.32245,0.0,0.0,0.0,0.0,0.0
full2025_validation,ldn,ldn_base,double_bottom,neckline_break_retest,2,2,1.0,64.06,64.06,0,inf,2.6173,1.30865,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30865,0.59555,1.0,1.0,1.0,0.5,0.0
full2025_validation,ldn,ldn_base,double_top,neckline_break_retest,3,1,0.3333333333333333,-17.279999999999998,30.94,-48.22,0.6416424720033181,-0.6537000000000001,-0.2179,0.6654041050314787,25.4,0.25399999999999995,-0.6803149606299213,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.6027,0.7470666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ldn,ldn_base,head_and_shoulders,neckline_break_retest,7,2,0.2857142857142857,-30.229999999999997,40.75,-70.98,0.5741053817976894,-1.3409999999999997,-0.19157142857142853,0.5533424374646104,63.22,0.6322,-0.47817146472635236,0,0.0,0,0.0,7,1.0,0.5954142857142857,0.5649571428571428,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,ldn,ldn_base,inverse_head_and_shoulders,neckline_break_retest,9,3,0.3333333333333333,16.999999999999996,92.64999999999999,-75.65,1.2247191011235954,0.7341999999999999,0.08157777777777776,1.23136068569988,37.64,0.3764,0.4516471838469712,0,0.0,3,0.3333333333333333,6,0.6666666666666666,0.5045333333333333,0.6287666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0
full2025_validation,ny,ny_base,double_bottom,neckline_break_retest,5,1,0.2,-24.41,27.9,-52.31,0.5333588224048939,-0.8554000000000002,-0.17108000000000004,0.605424604455925,45.83,0.45829999999999993,-0.5326205542221253,1,0.2,1,0.2,3,0.6,0.47908,0.56032,0.2,0.2,0.2,0.2,0.0
full2025_validation,ny,ny_base,double_top,neckline_break_retest,3,0,0.0,-25.16,0,-25.16,0.0,-1.0604,-0.35346666666666665,0.0,25.16,0.2516,-1.0,0,0.0,0,0.0,3,1.0,0.4941,0.5379666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,ny,ny_base,head_and_shoulders,neckline_break_retest,8,3,0.375,-17.130000000000003,44.54,-61.67,0.7222312307442841,-0.8318999999999999,-0.10398749999999998,0.6952412353005826,38.78,0.3878,-0.44172253739040745,1,0.125,1,0.125,6,0.75,0.536525,0.41596249999999996,0.375,0.125,0.125,0.125,0.0
full2025_validation,ny,ny_base,inverse_head_and_shoulders,neckline_break_retest,11,3,0.2727272727272727,38.74000000000001,94.8,-56.06,1.6910453085979307,1.5705999999999998,0.14278181818181815,1.6693658370269349,31.78,0.3178,1.219005663939585,0,0.0,3,0.2727272727272727,8,0.7272727272727273,0.5681454545454545,0.4184727272727272,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.0
full2025_validation,one,one_base,double_bottom,neckline_break_retest,12,4,0.3333333333333333,19.279999999999987,122.27,-102.99000000000001,1.1872026410331098,0.9677999999999998,0.08064999999999999,1.226762576442747,58.82000000000001,0.5882000000000001,0.32777966678000653,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.6191833333333334,0.5933666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.0
full2025_validation,one,one_base,double_top,neckline_break_retest,21,7,0.3333333333333333,-29.85000000000002,221.23,-251.07999999999998,0.8811135892942489,-1.0765999999999996,-0.05126666666666665,0.8954198844042938,124.98000000000002,1.2498000000000002,-0.2388382141142584,4,0.19047619047619047,7,0.3333333333333333,10,0.47619047619047616,0.7228238095238095,0.7052666666666665,0.47619047619047616,0.42857142857142855,0.38095238095238093,0.2857142857142857,0.0
full2025_validation,one,one_base,head_and_shoulders,neckline_break_retest,31,9,0.2903225806451613,-19.96,210.82000000000002,-230.78,0.9135107028338678,-0.9305999999999993,-0.030019354838709655,0.9047111948474826,68.56,0.6856,-0.2911318553092182,1,0.03225806451612903,5,0.16129032258064516,25,0.8064516129032258,0.6345322580645161,0.4164838709677419,0.4838709677419355,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0
full2025_validation,one,one_base,inverse_head_and_shoulders,neckline_break_retest,32,8,0.25,-59.18000000000001,188.49,-247.67000000000002,0.7610530140913312,-2.3268999999999997,-0.07271562499999999,0.7750570356908086,100.09,1.0009000000000001,-0.5912678589269658,0,0.0,6,0.1875,26,0.8125,0.483028125,0.5652156250000001,0.375,0.28125,0.21875,0.15625,0.0
full2025_validation,one,onesym_expanded,double_bottom,neckline_break_retest,11,6,0.5454545454545454,90.9,160.94,-70.03999999999999,2.2978298115362654,3.8777999999999992,0.35252727272727263,2.334916864608076,45.83,0.45829999999999993,1.9834169757800568,1,0.09090909090909091,5,0.45454545454545453,5,0.45454545454545453,0.7884454545454546,0.5353,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.0
full2025_validation,one,onesym_expanded,double_top,neckline_break_retest,21,5,0.23809523809523808,-116.74000000000002,157.63,-274.37,0.5745161643036775,-4.6589,-0.22185238095238097,0.5852229730331276,116.74000000000002,1.1674000000000002,-1.0,5,0.23809523809523808,5,0.23809523809523808,11,0.5238095238095238,0.688752380952381,0.7150476190476189,0.47619047619047616,0.42857142857142855,0.3333333333333333,0.23809523809523808,0.0
full2025_validation,one,onesym_expanded,head_and_shoulders,neckline_break_retest,28,10,0.35714285714285715,54.179999999999986,241.46000000000004,-187.28,1.28929944468176,2.2322000000000006,0.0797214285714286,1.2823175281723094,38.35,0.3835,1.412777053455019,1,0.03571428571428571,6,0.21428571428571427,21,0.75,0.7009785714285716,0.4118714285714286,0.6071428571428571,0.35714285714285715,0.2857142857142857,0.17857142857142858,0.0
full2025_validation,one,onesym_expanded,inverse_head_and_shoulders,neckline_break_retest,23,6,0.2608695652173913,-12.479999999999999,159.15,-171.63,0.9272854396084601,-0.6675000000000004,-0.0290217391304348,0.9076431358441484,73.31,0.7331,-0.1702359841767835,0,0.0,5,0.21739130434782608,18,0.782608695652174,0.4965565217391305,0.5111304347826087,0.391304347826087,0.2608695652173913,0.21739130434782608,0.17391304347826086,0.0
full2025_validation,one,onesym_quality,double_bottom,neckline_break_retest,11,4,0.36363636363636365,32.269999999999996,122.27,-90.0,1.3585555555555555,1.5048,0.1368,1.4033343161167544,45.83,0.45829999999999993,0.7041239362862753,1,0.09090909090909091,4,0.36363636363636365,6,0.5454545454545454,0.6714363636363636,0.5712181818181817,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,one,onesym_quality,double_top,neckline_break_retest,18,6,0.3333333333333333,-23.380000000000006,189.03,-212.41,0.8899298526434726,-0.7837999999999993,-0.043544444444444406,0.9097649144620202,107.63000000000001,1.0763000000000003,-0.21722568057233116,4,0.2222222222222222,6,0.3333333333333333,8,0.4444444444444444,0.6915888888888889,0.6886,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.0
full2025_validation,one,onesym_quality,head_and_shoulders,neckline_break_retest,30,9,0.3,4.080000000000005,210.82000000000002,-206.74,1.0197349327657927,-0.0035999999999992705,-0.00011999999999997568,0.9995927187157063,60.25,0.6025,0.06771784232365154,1,0.03333333333333333,5,0.16666666666666666,24,0.8,0.6290333333333333,0.39892000000000005,0.4666666666666667,0.3,0.23333333333333334,0.13333333333333333,0.0
full2025_validation,one,onesym_quality,inverse_head_and_shoulders,neckline_break_retest,34,8,0.23529411764705882,-79.80000000000001,188.49,-268.29,0.702560661970256,-3.2294999999999994,-0.09498529411764704,0.7128567618031476,113.92,1.1392,-0.7004915730337079,0,0.0,6,0.17647058823529413,28,0.8235294117647058,0.47689411764705886,0.5622852941176472,0.35294117647058826,0.2647058823529412,0.20588235294117646,0.14705882352941177,0.0
full2025_validation,tky,tky_base,double_bottom,neckline_break_retest,1,0,0.0,-11.23,0,-11.23,0.0,-0.4593,-0.4593,0.0,11.23,0.11230000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.0861,0.5455,0.0,0.0,0.0,0.0,0.0
full2025_validation,tky,tky_base,double_top,neckline_break_retest,6,4,0.6666666666666666,83.16,129.36,-46.2,2.8000000000000003,3.4008000000000003,0.5668000000000001,2.79234742278908,25.49,0.2549,3.2624558650451156,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,1.1690500000000001,0.6562666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.0
full2025_validation,tky,tky_base,head_and_shoulders,neckline_break_retest,6,2,0.3333333333333333,40.74,62.69,-21.949999999999996,2.8560364464692487,1.7226000000000001,0.2871,2.9076411960132895,19.439999999999998,0.1944,2.095679012345679,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.93935,0.31321666666666664,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.0
full2025_validation,tky,tky_base,inverse_head_and_shoulders,neckline_break_retest,4,2,0.5,-11.16,4.77,-15.93,0.29943502824858753,-0.47580000000000006,-0.11895000000000001,0.28847016599371916,15.93,0.1593,-0.7005649717514124,0,0.0,0,0.0,4,1.0,0.46697500000000003,0.685125,0.5,0.25,0.0,0.0,0.0
q1_quick,all,base,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,base,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,base,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,base,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,base,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,base,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,base,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-72.79,81.98,-154.76999999999998,0.5296892162563805,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,136.13,1.3613,-0.5347094688900317,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,expanded,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded,double_bottom,neckline_break_retest,12,1,0.08333333333333333,-125.47000000000001,29.31,-154.78,0.1893655511047939,-5.2661,-0.43884166666666663,0.19974166096801152,125.47000000000001,1.2547000000000001,-1.0,1,0.08333333333333333,1,0.08333333333333333,10,0.8333333333333334,0.3408416666666667,0.6604916666666667,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
q1_quick,all,expanded,double_top,neckline_break_retest,25,5,0.2,-268.58000000000004,121.35,-389.93,0.31120970430590106,-11.054499999999997,-0.4421799999999999,0.3241648733248558,268.58000000000004,2.6858000000000004,-1.0,10,0.4,4,0.16,11,0.44,0.648096,0.7584839999999998,0.52,0.32,0.24,0.2,0.0
q1_quick,all,expanded,head_and_shoulders,neckline_break_retest,32,9,0.28125,-108.44999999999999,167.33,-275.78000000000003,0.6067517586481979,-4.774400000000002,-0.14920000000000005,0.5997283679440638,139.93,1.3993,-0.7750303723290215,4,0.125,4,0.125,24,0.75,0.5981718750000001,0.538871875,0.53125,0.375,0.1875,0.125,0.0
q1_quick,all,expanded,inverse_head_and_shoulders,neckline_break_retest,22,8,0.36363636363636365,-10.14,105.53,-115.66999999999999,0.9123368202645458,-0.46369999999999956,-0.02107727272727271,0.9080981449183448,83.24000000000001,0.8324000000000001,-0.1218164344065353,0,0.0,3,0.13636363636363635,19,0.8636363636363636,0.5211818181818182,0.44947727272727284,0.45454545454545453,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.0
q1_quick,all,expanded_fixed_exit,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded_fixed_exit,double_bottom,neckline_break_retest,12,3,0.25,-117.94999999999999,93.12,-211.07000000000002,0.4411806509688729,-5.1387,-0.428225,0.4353201028548824,150.98,1.5097999999999998,-0.7812293018942906,9,0.75,3,0.25,0,0.0,0.5211749999999999,0.897425,0.4166666666666667,0.25,0.25,0.16666666666666666,0.0
q1_quick,all,expanded_fixed_exit,double_top,neckline_break_retest,25,6,0.24,-332.28,123.32000000000001,-455.59999999999997,0.27067603160667253,-13.834299999999995,-0.5533719999999999,0.2801009522818338,332.28,3.3228,-1.0,18,0.72,4,0.16,3,0.12,0.6701040000000001,0.8911920000000001,0.56,0.32,0.24,0.2,0.0
q1_quick,all,expanded_fixed_exit,head_and_shoulders,neckline_break_retest,32,12,0.375,-159.54000000000002,234.52,-394.06000000000006,0.5951377962746789,-7.008200000000002,-0.21900625000000007,0.5924991278055588,159.54000000000002,1.5954000000000004,-1.0,14,0.4375,5,0.15625,13,0.40625,0.7211625,0.7389499999999999,0.6875,0.46875,0.28125,0.1875,0.0
q1_quick,all,expanded_fixed_exit,inverse_head_and_shoulders,neckline_break_retest,22,10,0.45454545454545453,-65.71999999999997,179.01999999999998,-244.74,0.7314701315681947,-2.8256999999999985,-0.12844090909090902,0.7346810388537305,116.63999999999999,1.1663999999999999,-0.5634430727023317,10,0.45454545454545453,3,0.13636363636363635,9,0.4090909090909091,0.5987636363636365,0.6931045454545454,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0
q1_quick,all,expanded_short_hold,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,expanded_short_hold,double_bottom,neckline_break_retest,12,1,0.08333333333333333,-133.23,13.18,-146.41,0.09002117341711632,-5.6347000000000005,-0.46955833333333336,0.09490000803148341,133.23,1.3323,-1.0,1,0.08333333333333333,0,0.0,11,0.9166666666666666,0.282575,0.6379083333333333,0.25,0.0,0.0,0.0,0.0
q1_quick,all,expanded_short_hold,double_top,neckline_break_retest,25,6,0.24,-282.67999999999995,92.86,-375.53999999999996,0.24727059700697665,-11.688,-0.46752000000000005,0.2540352176049731,282.67999999999995,2.8267999999999995,-1.0,10,0.4,2,0.08,13,0.52,0.5724760000000001,0.748432,0.44,0.28,0.16,0.12,0.0
q1_quick,all,expanded_short_hold,head_and_shoulders,neckline_break_retest,32,13,0.40625,-72.97,180.11,-253.08000000000007,0.7116721985143036,-3.027,-0.09459375,0.7210729522773973,110.26999999999998,1.1026999999999998,-0.6617393670082525,4,0.125,3,0.09375,25,0.78125,0.536334375,0.521525,0.46875,0.25,0.15625,0.125,0.0
q1_quick,all,expanded_short_hold,inverse_head_and_shoulders,neckline_break_retest,22,12,0.5454545454545454,53.63999999999999,143.92,-90.27999999999999,1.594151528577758,2.2171000000000003,0.10077727272727274,1.5616892987434134,44.32000000000001,0.4432000000000001,1.2102888086642596,0,0.0,2,0.09090909090909091,20,0.9090909090909091,0.4498772727272727,0.4206954545454545,0.36363636363636365,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.0
q1_quick,all,fibstruct,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,fibstruct,double_bottom,neckline_break_retest,13,1,0.07692307692307693,-134.85000000000002,29.31,-164.16000000000003,0.17854532163742687,-5.732800000000001,-0.4409846153846155,0.18651379271199908,134.85000000000002,1.3485000000000003,-1.0,1,0.07692307692307693,1,0.07692307692307693,11,0.8461538461538461,0.3381307692307693,0.6489999999999999,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0
q1_quick,all,fibstruct,double_top,neckline_break_retest,25,5,0.2,-268.58000000000004,121.35,-389.93,0.31120970430590106,-11.054499999999997,-0.4421799999999999,0.3241648733248558,268.58000000000004,2.6858000000000004,-1.0,10,0.4,4,0.16,11,0.44,0.648096,0.7584839999999998,0.52,0.32,0.24,0.2,0.0
q1_quick,all,fibstruct,head_and_shoulders,neckline_break_retest,32,8,0.25,-136.99,165.4,-302.39000000000004,0.5469757597804159,-5.950500000000002,-0.18595312500000005,0.543081140435073,166.54000000000002,1.6654000000000002,-0.8225651495136304,5,0.15625,4,0.125,23,0.71875,0.5738968750000001,0.5681437500000001,0.53125,0.34375,0.15625,0.09375,0.0
q1_quick,all,fibstruct,inverse_head_and_shoulders,neckline_break_retest,21,8,0.38095238095238093,-1.0799999999999983,105.53,-106.60999999999999,0.9898696182346873,-0.08009999999999962,-0.003814285714285696,0.982818532818533,74.18,0.7418000000000001,-0.014559180372067918,0,0.0,3,0.14285714285714285,18,0.8571428571428571,0.5356666666666667,0.4451238095238096,0.47619047619047616,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.0
q1_quick,all,light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,light,double_bottom,neckline_break_retest,5,2,0.4,23.559999999999995,65.3,-41.74,1.5644465740297075,0.8835999999999997,0.17671999999999993,1.5147084522630627,32.34,0.3234,0.7285095856524426,0,0.0,2,0.4,3,0.6,0.86496,0.60536,0.8,0.6,0.4,0.2,0.0
q1_quick,all,light,double_top,neckline_break_retest,2,1,0.5,7.73,32.72,-24.99,1.3093237294917968,0.3078000000000001,0.15390000000000004,1.3064821268545257,24.99,0.24989999999999998,0.30932372949179676,1,0.5,1,0.5,0,0.0,0.86545,0.81255,0.5,0.5,0.5,0.5,0.0
q1_quick,all,light,head_and_shoulders,neckline_break_retest,9,2,0.2222222222222222,-33.730000000000004,44.16,-77.89,0.5669533958146104,-1.4313000000000002,-0.15903333333333336,0.5524390243902438,48.629999999999995,0.48629999999999995,-0.6936047707176641,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0.6724555555555556,0.44848888888888894,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0
q1_quick,all,light,inverse_head_and_shoulders,neckline_break_retest,1,0,0.0,-4.78,0,-4.78,0.0,-0.2131,-0.2131,0.0,4.78,0.0478,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0
q1_quick,all,lowqual,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,lowqual,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,lowqual,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,lowqual,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,lowqual,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,lowqual,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,lowqual,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-72.79,81.98,-154.76999999999998,0.5296892162563805,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,136.13,1.3613,-0.5347094688900317,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,medlowqual,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,medlowqual,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,medlowqual,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,medlowqual,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,medlowqual,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,medlowqual,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,medlowqual,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-72.79,81.98,-154.76999999999998,0.5296892162563805,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,136.13,1.3613,-0.5347094688900317,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,nosess_expdiag,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,nosess_expdiag,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,nosess_expdiag,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_expdiag,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_expdiag,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-147.38,29.31,-176.69,0.16588375120267135,-6.269200000000001,-0.4478000000000001,0.1733213777097948,147.38,1.4738,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
