period_id,scenario_key,variant,m15_wave2_expansion_mode,m15_wave2_type,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,wave1or2,wave1_or_wave2_context,deep_pullback,20,4,0.2,-106.15999999999998,68.34,-174.49999999999997,0.39163323782234966,-4.6185,-0.230925,0.4048324742268041,106.15999999999998,1.0615999999999999,-1.0,2,0.1,1,0.05,17,0.85,0.583345,0.55346,0.5,0.25,0.1,0.0,0.0
full2025_validation,all,wave1or2,wave1_or_wave2_context,fib_pullback,47,13,0.2765957446808511,-31.380000000000003,315.41,-346.79,0.9095129617347675,-1.6247999999999991,-0.034570212765957425,0.8955347670942232,139.69,1.3969,-0.22464027489440908,3,0.06382978723404255,9,0.19148936170212766,35,0.7446808510638298,0.637940425531915,0.4994978723404255,0.48936170212765956,0.3617021276595745,0.2765957446808511,0.14893617021276595,0.0
full2025_validation,all,wave1or2,wave1_or_wave2_context,ma_pullback,10,3,0.3,3.289999999999999,62.47,-59.18,1.0555931057789794,0.0779000000000003,0.00779000000000003,1.0289289958407606,33.519999999999996,0.33519999999999994,0.09815035799522671,0,0.0,2,0.2,8,0.8,0.7654099999999999,0.42756,0.6,0.6,0.5,0.2,0.0
full2025_validation,all,wave1or2,wave1_or_wave2_context,shallow_pullback,66,14,0.21212121212121213,-380.7499999999999,304.89,-685.6400000000001,0.4446794236042237,-16.491299999999995,-0.24986818181818174,0.4532660551067025,380.7499999999999,3.807499999999999,-1.0,10,0.15151515151515152,10,0.15151515151515152,46,0.696969696969697,0.5666636363636363,0.6200818181818182,0.45454545454545453,0.30303030303030304,0.22727272727272727,0.10606060606060606,0.0
full2025_validation,all,wave1or2,wave1_or_wave2_context,structure_pullback,108,29,0.26851851851851855,-274.1499999999999,674.3399999999999,-948.4900000000005,0.7109616337547044,-11.978900000000001,-0.11091574074074075,0.7152863441358576,289.6599999999999,2.8965999999999994,-0.9464544638541739,13,0.12037037037037036,21,0.19444444444444445,74,0.6851851851851852,0.6230648148148147,0.5820129629629631,0.5277777777777778,0.3425925925925926,0.28703703703703703,0.17592592592592593,0.009259259259259259
full2025_validation,all,wave1or2,wave1_or_wave2_context,unknown,63,11,0.1746031746031746,-377.0000000000001,188.89000000000001,-565.89,0.3337927865839651,-16.7639,-0.26609365079365077,0.33325776558087733,382.6300000000001,3.826300000000001,-0.9852860465724068,5,0.07936507936507936,5,0.07936507936507936,53,0.8412698412698413,0.5402761904761907,0.5733650793650794,0.47619047619047616,0.25396825396825395,0.19047619047619047,0.06349206349206349,0.0
full2025_validation,clean,clean_base,off,shallow_pullback,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,clean,clean_base,off,structure_pullback,4,1,0.25,4.190000000000003,32.2,-28.009999999999998,1.149589432345591,0.1293999999999998,0.03234999999999995,1.1090970407216927,25.5,0.255,0.1643137254901962,0,0.0,1,0.25,3,0.75,0.7879499999999999,0.569575,0.75,0.5,0.5,0.25,0.0
full2025_validation,clean,clean_base,off,unknown,4,1,0.25,3.580000000000002,31.98,-28.4,1.1260563380281692,0.06179999999999991,0.015449999999999978,1.0499434297721026,17.79,0.1779,0.20123664980326036,0,0.0,1,0.25,3,0.75,0.478,0.5322250000000001,0.25,0.25,0.25,0.0,0.0
full2025_validation,ldn,ldn_base,off,fib_pullback,5,2,0.4,5.6,48.45,-42.85,1.130688448074679,0.21410000000000007,0.04282000000000001,1.1201661334680362,30.58,0.3058,0.18312622629169392,0,0.0,1,0.2,4,0.8,0.5843400000000001,0.5298,0.4,0.4,0.2,0.2,0.0
