period_id,scenario_key,variant,direction,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,lowqual,SHORT,182,44,0.24175824175824176,-773.0000000000003,991.6999999999998,-1764.7000000000005,0.5619652065506883,-33.84979999999998,-0.185987912087912,0.5663928798343959,779.7800000000003,7.797800000000003,-0.9913052399394702,30,0.16483516483516483,29,0.15934065934065933,123,0.6758241758241759,0.6646950549450548,0.5913807692307693,0.5714285714285714,0.37362637362637363,0.2692307692307692,0.12637362637362637,0.0
full2025_validation,all,medlowqual,LONG,132,31,0.23484848484848486,-386.7599999999999,620.66,-1007.4199999999998,0.6160886224216315,-17.176799999999997,-0.1301272727272727,0.6171635404036802,393.32999999999987,3.9332999999999987,-0.9832964686141408,3,0.022727272727272728,19,0.14393939393939395,110,0.8333333333333334,0.5055159090909089,0.5443424242424241,0.3939393939393939,0.24242424242424243,0.21212121212121213,0.12121212121212122,0.007575757575757576
full2025_validation,all,medlowqual,SHORT,182,44,0.24175824175824176,-775.1900000000004,991.6999999999998,-1766.8900000000003,0.5612686698096654,-33.94329999999999,-0.18650164835164829,0.5657153165786201,790.3600000000004,7.9036000000000035,-0.9808062148894175,30,0.16483516483516483,29,0.15934065934065933,123,0.6758241758241759,0.6662521978021976,0.5919956043956044,0.5714285714285714,0.3791208791208791,0.2692307692307692,0.12637362637362637,0.0
full2025_validation,all,nosess_expdiag,LONG,124,31,0.25,-308.1499999999998,620.66,-928.8099999999996,0.6682313928575276,-13.646599999999998,-0.11005322580645159,0.6698696083411956,314.7199999999998,3.147199999999998,-0.9791243009659379,3,0.024193548387096774,19,0.1532258064516129,102,0.8225806451612904,0.5265056451612903,0.5460846774193545,0.4112903225806452,0.25806451612903225,0.22580645161290322,0.12903225806451613,0.008064516129032258
full2025_validation,all,nosess_expdiag,SHORT,181,45,0.24861878453038674,-711.5800000000003,1006.2599999999999,-1717.8400000000006,0.5857705024915006,-30.92659999999999,-0.1708651933701657,0.5920436467630322,711.5800000000003,7.115800000000003,-1.0,28,0.15469613259668508,30,0.16574585635359115,123,0.6795580110497238,0.6644138121546959,0.5829806629834253,0.569060773480663,0.3701657458563536,0.27624309392265195,0.13259668508287292,0.0
full2025_validation,all,notopp,LONG,90,27,0.3,-7.060000000000002,642.6999999999999,-649.76,0.989134449642945,-0.29959999999999987,-0.0033288888888888873,0.9895397635623465,165.26000000000002,1.6526000000000003,-0.04272056153939248,3,0.03333333333333333,20,0.2222222222222222,67,0.7444444444444445,0.5755088888888888,0.5366355555555556,0.4222222222222222,0.3,0.26666666666666666,0.2,0.011111111111111112
full2025_validation,all,notopp,SHORT,139,31,0.22302158273381295,-692.9699999999999,718.17,-1411.1400000000003,0.5089289510608442,-29.304099999999988,-0.21082086330935243,0.5207895890160066,692.9699999999999,6.9296999999999995,-1.0,23,0.16546762589928057,21,0.1510791366906475,95,0.6834532374100719,0.6989280575539567,0.5777165467625903,0.6330935251798561,0.4028776978417266,0.28776978417266186,0.12949640287769784,0.0
full2025_validation,all,wave1or2,LONG,132,31,0.23484848484848486,-389.49999999999983,623.12,-1012.6199999999998,0.6153542296221683,-17.367699999999992,-0.1315734848484848,0.615432988572175,396.0699999999998,3.9606999999999983,-0.983412023127225,3,0.022727272727272728,19,0.14393939393939395,110,0.8333333333333334,0.5065992424242423,0.5377719696969696,0.3939393939393939,0.24242424242424243,0.2196969696969697,0.12121212121212122,0.007575757575757576
full2025_validation,all,wave1or2,SHORT,182,43,0.23626373626373626,-776.6500000000004,991.2199999999998,-1767.8700000000006,0.5606860232935676,-34.03179999999998,-0.186987912087912,0.5649464872852973,791.8200000000004,7.918200000000004,-0.9808416054153722,30,0.16483516483516483,29,0.15934065934065933,123,0.6758241758241759,0.6657214285714284,0.5919785714285715,0.5714285714285714,0.3791208791208791,0.2692307692307692,0.12637362637362637,0.0
full2025_validation,clean,clean_base,LONG,4,1,0.25,6.84,30.56,-23.72,1.2883642495784149,0.2897999999999999,0.07244999999999997,1.2871581450653982,13.11,0.1311,0.5217391304347826,0,0.0,1,0.25,3,0.75,0.40375,0.41647500000000004,0.25,0.25,0.25,0.0,0.0
full2025_validation,clean,clean_base,SHORT,5,2,0.4,31.490000000000002,64.18,-32.69,1.9632915264606916,1.2004,0.24008,1.8487591034433997,17.16,0.1716,1.8350815850815851,0,0.0,2,0.4,3,0.6,0.94956,0.64336,0.8,0.6,0.6,0.2,0.0
full2025_validation,ldn,ldn_base,LONG,11,5,0.45454545454545453,81.05999999999999,156.71,-75.65,2.0715135492399206,3.3515,0.3046818181818182,2.0561227705300302,37.64,0.3764,2.1535600425079697,0,0.0,5,0.45454545454545453,6,0.5454545454545454,0.6507363636363636,0.6227272727272729,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.0
full2025_validation,ldn,ldn_base,SHORT,10,3,0.3,-47.51,71.69,-119.2,0.6014261744966443,-1.9947000000000004,-0.19947000000000004,0.5975181598062954,70.09,0.7009000000000001,-0.6778427735768298,1,0.1,1,0.1,8,0.8,0.5975999999999999,0.61959,0.5,0.3,0.2,0.1,0.0
full2025_validation,ny,ny_base,LONG,16,4,0.25,14.329999999999988,122.69999999999999,-108.37,1.1322321675740517,0.7151999999999994,0.04469999999999996,1.1584298783864606,57.0,0.5700000000000001,0.25140350877192963,1,0.0625,4,0.25,11,0.6875,0.5403125000000001,0.4628,0.375,0.3125,0.25,0.25,0.0
full2025_validation,ny,ny_base,SHORT,11,3,0.2727272727272727,-42.29,44.54,-86.83000000000001,0.5129563514914199,-1.8922999999999999,-0.17202727272727272,0.5007255745230997,63.94,0.6394,-0.6614013137316234,1,0.09090909090909091,1,0.09090909090909091,9,0.8181818181818182,0.5249545454545455,0.44923636363636366,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
full2025_validation,one,one_base,LONG,44,12,0.2727272727272727,-39.9,310.76,-350.66,0.8862145668168595,-1.3590999999999998,-0.030888636363636358,0.9069893172190551,116.32,1.1632,-0.34301925722145804,1,0.022727272727272728,10,0.22727272727272727,33,0.75,0.5201613636363636,0.5728931818181819,0.38636363636363635,0.29545454545454547,0.25,0.18181818181818182,0.0
full2025_validation,one,one_base,SHORT,52,16,0.3076923076923077,-49.81000000000001,432.05,-481.85999999999984,0.8966297264765702,-2.0072000000000014,-0.03860000000000003,0.8999431721882697,154.96,1.5496,-0.32143779039752196,5,0.09615384615384616,12,0.23076923076923078,35,0.6730769230769231,0.6701884615384617,0.5331076923076923,0.4807692307692308,0.34615384615384615,0.28846153846153844,0.19230769230769232,0.0
full2025_validation,one,onesym_expanded,LONG,34,12,0.35294117647058826,78.42000000000002,320.09000000000003,-241.67000000000002,1.3244920759713659,3.2102999999999993,0.09442058823529409,1.3168382302142654,56.96999999999999,0.5696999999999999,1.3765139547130074,1,0.029411764705882353,10,0.29411764705882354,23,0.6764705882352942,0.5909911764705881,0.51895,0.4411764705882353,0.3235294117647059,0.29411764705882354,0.23529411764705882,0.0
full2025_validation,one,onesym_expanded,SHORT,49,15,0.30612244897959184,-62.55999999999998,399.09000000000003,-461.6499999999999,0.8644860825300554,-2.4267000000000007,-0.049524489795918385,0.8732065416165942,125.92999999999998,1.2592999999999999,-0.49678392757881357,6,0.12244897959183673,11,0.22448979591836735,32,0.6530612244897959,0.6957387755102042,0.5418040816326529,0.5510204081632653,0.3877551020408163,0.30612244897959184,0.20408163265306123,0.0
full2025_validation,one,onesym_quality,LONG,45,12,0.26666666666666666,-47.52999999999999,310.76,-358.2900000000001,0.8673420971838453,-1.7247000000000001,-0.03832666666666667,0.8848503461767001,103.32999999999998,1.0332999999999999,-0.45998258008322845,1,0.022222222222222223,10,0.2222222222222222,34,0.7555555555555555,0.524448888888889,0.5644688888888889,0.37777777777777777,0.28888888888888886,0.24444444444444444,0.17777777777777778,0.0
full2025_validation,one,onesym_quality,SHORT,48,15,0.3125,-19.30000000000002,399.84999999999997,-419.1499999999999,0.9539544315877372,-0.7874000000000013,-0.016404166666666695,0.9550706692610114,137.61,1.3761,-0.14025143521546413,5,0.10416666666666667,11,0.22916666666666666,32,0.6666666666666666,0.6524916666666667,0.50755,0.4583333333333333,0.3333333333333333,0.2708333333333333,0.1875,0.0
full2025_validation,tky,tky_base,LONG,5,2,0.4,-22.39,4.77,-27.16,0.17562592047128128,-0.9351,-0.18702000000000002,0.17101063829787233,23.400000000000002,0.234,-0.9568376068376068,0,0.0,0,0.0,5,1.0,0.39080000000000004,0.6572,0.4,0.2,0.0,0.0,0.0
full2025_validation,tky,tky_base,SHORT,12,6,0.5,123.9,192.05,-68.15,2.818048422597212,5.1234,0.42695,2.8295243536637624,44.93,0.4493,2.757622969062987,1,0.08333333333333333,6,0.5,5,0.4166666666666667,1.0542,0.4847416666666666,0.75,0.75,0.6666666666666666,0.3333333333333333,0.0
q1_quick,all,base,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0
q1_quick,all,base,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0
q1_quick,all,expanded,LONG,34,9,0.2647058823529412,-135.60999999999999,134.84,-270.45000000000005,0.4985764466629691,-5.729800000000001,-0.16852352941176474,0.5071606127592226,159.41,1.5941,-0.8506994542375007,1,0.029411764705882353,4,0.11764705882352941,29,0.8529411764705882,0.4575323529411765,0.5239529411764706,0.38235294117647056,0.17647058823529413,0.14705882352941177,0.08823529411764706,0.0
q1_quick,all,expanded,SHORT,58,15,0.25862068965517243,-345.24,320.46999999999997,-665.7100000000003,0.48139580297727214,-14.525999999999996,-0.2504482758620689,0.4864361297804114,370.40999999999997,3.7041,-0.9320482708350207,14,0.2413793103448276,9,0.15517241379310345,35,0.603448275862069,0.6318413793103448,0.6384293103448274,0.5344827586206896,0.3620689655172414,0.22413793103448276,0.1724137931034483,0.0
q1_quick,all,expanded_fixed_exit,LONG,34,13,0.38235294117647056,-183.67000000000002,272.14,-455.81000000000006,0.5970470152037032,-7.964399999999998,-0.23424705882352934,0.5967474076474402,243.97,2.4396999999999998,-0.7528384637455425,19,0.5588235294117647,6,0.17647058823529413,9,0.2647058823529412,0.5713794117647057,0.7652176470588234,0.5,0.2647058823529412,0.2647058823529412,0.11764705882352941,0.0
q1_quick,all,expanded_fixed_exit,SHORT,58,19,0.3275862068965517,-460.03000000000003,389.62999999999994,-849.66,0.45857166395970145,-19.539599999999997,-0.33688965517241376,0.4634189207744062,460.03000000000003,4.6003,-1.0,32,0.5517241379310345,10,0.1724137931034483,16,0.27586206896551724,0.7091844827586206,0.8060189655172414,0.6379310344827587,0.41379310344827586,0.27586206896551724,0.20689655172413793,0.0
q1_quick,all,expanded_short_hold,LONG,34,13,0.38235294117647056,-79.59,157.1,-236.69000000000003,0.6637373780049853,-3.4176000000000006,-0.10051764705882354,0.6640419947506561,122.92000000000002,1.2292,-0.64749430523918,1,0.029411764705882353,2,0.058823529411764705,31,0.9117647058823529,0.3908294117647059,0.49735882352941185,0.3235294117647059,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.0
q1_quick,all,expanded_short_hold,SHORT,58,20,0.3448275862068966,-323.8600000000001,304.75999999999993,-628.6200000000001,0.48480799210970044,-13.412099999999999,-0.23124310344827584,0.49427614759847077,323.8600000000001,3.2386000000000013,-1.0,14,0.2413793103448276,6,0.10344827586206896,38,0.6551724137931034,0.5651293103448274,0.6245258620689654,0.46551724137931033,0.27586206896551724,0.1724137931034483,0.13793103448275862,0.0
q1_quick,all,fibstruct,LONG,34,9,0.2647058823529412,-135.93,134.84,-270.77,0.4979872216272113,-5.812900000000001,-0.17096764705882356,0.5035613022238922,160.34,1.6034,-0.8477610078583011,1,0.029411764705882353,4,0.11764705882352941,29,0.8529411764705882,0.4601382352941177,0.5230764705882354,0.38235294117647056,0.17647058823529413,0.14705882352941177,0.08823529411764706,0.0
q1_quick,all,fibstruct,SHORT,58,14,0.2413793103448276,-373.78000000000003,318.53999999999996,-692.3200000000003,0.46010515368615645,-15.702099999999994,-0.27072586206896543,0.46554957641108385,397.02,3.9702,-0.9414639061004485,15,0.25862068965517243,9,0.15517241379310345,34,0.5862068965517241,0.618448275862069,0.6545793103448276,0.5344827586206896,0.3448275862068966,0.20689655172413793,0.15517241379310345,0.0
q1_quick,all,light,LONG,6,2,0.3333333333333333,18.779999999999994,65.3,-46.52,1.4036973344797934,0.6704999999999999,0.11174999999999997,1.347445331122396,37.12,0.3712,0.5059267241379309,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7512833333333333,0.5488666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0
q1_quick,all,light,SHORT,12,4,0.3333333333333333,5.789999999999992,108.66999999999999,-102.88000000000001,1.056279160186625,0.1794,0.01495,1.042690907360255,73.62,0.7362000000000001,0.07864710676446607,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.7571583333333334,0.5403666666666667,0.5833333333333334,0.5,0.3333333333333333,0.25,0.0
q1_quick,all,lowqual,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0
q1_quick,all,lowqual,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0
q1_quick,all,medlowqual,LONG,42,9,0.21428571428571427,-249.52,111.29,-360.80999999999995,0.3084448878911339,-10.721800000000005,-0.2552809523809525,0.3111286726675789,263.08,2.6308,-0.9484567431959862,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0
q1_quick,all,medlowqual,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0
q1_quick,all,nosess_expdiag,LONG,42,9,0.21428571428571427,-247.96,111.29,-359.2499999999999,0.30978427279053594,-10.721800000000005,-0.2552809523809525,0.3111286726675789,261.52,2.6151999999999997,-0.9481492811257266,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.4764690476190474,0.5389333333333334,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0
q1_quick,all,nosess_expdiag,SHORT,69,18,0.2608695652173913,-338.67999999999995,362.05,-700.7300000000002,0.5166754670129721,-14.096099999999998,-0.20429130434782605,0.5267700674791018,367.79999999999995,3.6779999999999995,-0.920826536160957,14,0.2028985507246377,10,0.14492753623188406,45,0.6521739130434783,0.6089217391304348,0.5824869565217391,0.5217391304347826,0.3333333333333333,0.21739130434782608,0.14492753623188406,0.0
q1_quick,all,notopp,LONG,29,7,0.2413793103448276,-114.16,126.88999999999999,-241.04999999999998,0.5264053101016386,-4.965399999999999,-0.17122068965517237,0.5283624620060788,153.12,1.5312000000000001,-0.7455590386624869,2,0.06896551724137931,4,0.13793103448275862,23,0.7931034482758621,0.4727758620689655,0.5386620689655174,0.3793103448275862,0.20689655172413793,0.1724137931034483,0.10344827586206896,0.0
q1_quick,all,notopp,SHORT,46,9,0.1956521739130435,-381.2099999999999,163.33,-544.5400000000001,0.2999412348036875,-15.9508,-0.3467565217391304,0.30950711236937567,381.2099999999999,3.8120999999999996,-1.0,11,0.2391304347826087,4,0.08695652173913043,31,0.6739130434782609,0.6210391304347826,0.6019326086956521,0.5652173913043478,0.3695652173913043,0.17391304347826086,0.08695652173913043,0.0
q1_quick,all,wave1or2,LONG,42,9,0.21428571428571427,-255.45000000000002,111.29,-366.7399999999999,0.3034574903201179,-11.016300000000005,-0.26229285714285727,0.30535097233081937,269.01,2.6900999999999997,-0.9495929519348724,2,0.047619047619047616,3,0.07142857142857142,37,0.8809523809523809,0.47093095238095223,0.5460380952380953,0.40476190476190477,0.19047619047619047,0.16666666666666666,0.047619047619047616,0.0
q1_quick,all,wave1or2,SHORT,65,17,0.26153846153846155,-312.38000000000005,360.76,-673.1400000000001,0.5359360608491546,-13.0008,-0.20001230769230768,0.5459885316775741,340.21000000000004,3.4021000000000003,-0.9181975838452721,14,0.2153846153846154,10,0.15384615384615385,41,0.6307692307692307,0.6260892307692307,0.5975984615384615,0.5384615384615384,0.35384615384615387,0.23076923076923078,0.15384615384615385,0.0
q1_quick,one,onesym_expanded,LONG,10,2,0.2,-47.42999999999999,32.64,-80.07,0.40764331210191085,-2.0277000000000003,-0.20277000000000003,0.39779038341599593,54.279999999999994,0.5428,-0.8738025055268975,1,0.1,1,0.1,8,0.8,0.4105599999999999,0.55999,0.3,0.2,0.1,0.0,0.0
q1_quick,one,onesym_expanded,SHORT,17,6,0.35294117647058826,-56.02999999999999,137.37,-193.39999999999998,0.7102895553257499,-2.210600000000001,-0.1300352941176471,0.7254356439332778,109.77,1.0977,-0.5104309009747653,5,0.29411764705882354,4,0.23529411764705882,8,0.47058823529411764,0.6385294117647059,0.6209470588235294,0.5294117647058824,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.0
q1_quick,one,onesym_quality,LONG,13,2,0.15384615384615385,-93.78999999999999,30.770000000000003,-124.55999999999999,0.24702954399486196,-3.8356999999999997,-0.2950538461538461,0.2588162547583621,98.77,0.9877,-0.9495798319327731,1,0.07692307692307693,1,0.07692307692307693,11,0.8461538461538461,0.42743076923076917,0.5798384615384615,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,0.0
q1_quick,one,onesym_quality,SHORT,18,5,0.2777777777777778,-99.26,107.16,-206.42,0.5191357426605949,-4.062600000000001,-0.22570000000000004,0.527120774746252,132.2,1.3219999999999998,-0.7508320726172467,5,0.2777777777777778,3,0.16666666666666666,10,0.5555555555555556,0.5811611111111111,0.5747222222222224,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.0
