period_id,scenario_key,variant,m15_wave2_fib_zone,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,all,expanded_short_hold,deep_618_786,14,3,0.21428571428571427,-88.41999999999999,34.8,-123.21999999999998,0.28242168479143,-3.7576000000000005,-0.2684,0.28768577494692144,108.64999999999998,1.0864999999999998,-0.813805798435343,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.5406714285714286,0.5427642857142857,0.5,0.21428571428571427,0.07142857142857142,0.0,0.0
full2025_validation,all,expanded_short_hold,no_fib,138,53,0.38405797101449274,-278.2000000000002,778.9199999999998,-1057.1200000000003,0.7368321477221125,-12.015500000000001,-0.08706884057971015,0.7395250730556785,316.2500000000002,3.1625000000000023,-0.8796837944664032,14,0.10144927536231885,13,0.09420289855072464,111,0.8043478260869565,0.5342992753623187,0.5438275362318842,0.45652173913043476,0.2608695652173913,0.18840579710144928,0.08695652173913043,0.007246376811594203
full2025_validation,all,expanded_short_hold,preferred_382_618,54,20,0.37037037037037035,-10.039999999999992,362.32,-372.3599999999999,0.97303684606295,-0.433299999999999,-0.008024074074074057,0.973327013401129,89.08999999999999,0.8908999999999998,-0.11269502750028054,3,0.05555555555555555,7,0.12962962962962962,44,0.8148148148148148,0.5779981481481481,0.48314074074074076,0.48148148148148145,0.25925925925925924,0.2222222222222222,0.09259259259259259,0.0
full2025_validation,all,expanded_short_hold,shallow_236_382,76,25,0.32894736842105265,-238.64000000000007,417.03000000000003,-655.6699999999998,0.6360364207604438,-9.613000000000001,-0.12648684210526318,0.6535618654970972,238.64000000000007,2.3864000000000005,-1.0,10,0.13157894736842105,7,0.09210526315789473,59,0.7763157894736842,0.5723381578947366,0.5740223684210525,0.47368421052631576,0.3026315789473684,0.2236842105263158,0.10526315789473684,0.0
full2025_validation,all,expanded_short_hold,too_deep,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,fibstruct,deep_618_786,14,1,0.07142857142857142,-99.76,29.66,-129.42,0.22917632514294548,-4.432600000000001,-0.3166142857142858,0.22592249794806415,114.02,1.1401999999999999,-0.8749342220663042,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.5450642857142858,0.5601142857142857,0.5,0.21428571428571427,0.07142857142857142,0.0,0.0
full2025_validation,all,fibstruct,no_fib,130,34,0.26153846153846155,-373.09999999999974,772.1699999999998,-1145.2700000000002,0.674225291852576,-16.343899999999998,-0.1257223076923077,0.6767514348890658,409.72999999999973,4.097299999999997,-0.9105996631928343,14,0.1076923076923077,24,0.18461538461538463,92,0.7076923076923077,0.5976630769230766,0.5655500000000002,0.5,0.3076923076923077,0.26153846153846155,0.16923076923076924,0.007692307692307693
full2025_validation,all,fibstruct,preferred_382_618,55,16,0.2909090909090909,-80.03999999999998,358.40000000000003,-438.4400000000001,0.8174436638992791,-3.6894000000000013,-0.06708000000000003,0.810430582673929,156.55999999999997,1.5655999999999997,-0.5112416964741952,5,0.09090909090909091,9,0.16363636363636364,41,0.7454545454545455,0.632218181818182,0.5132981818181819,0.509090909090909,0.34545454545454546,0.2545454545454545,0.10909090909090909,0.0
full2025_validation,all,fibstruct,shallow_236_382,81,19,0.2345679012345679,-382.25,445.99,-828.2399999999998,0.5384791847773593,-16.29669999999999,-0.20119382716049372,0.5472019471480447,382.25,3.8225000000000002,-1.0,11,0.13580246913580246,14,0.1728395061728395,56,0.691358024691358,0.6330703703703702,0.6007074074074075,0.5061728395061729,0.35802469135802467,0.2716049382716049,0.1728395061728395,0.0
full2025_validation,all,fibstruct,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,light,deep_618_786,5,0,0.0,-79.46000000000001,0,-79.46000000000001,0.0,-3.2081,-0.64162,0.0,79.46000000000001,0.7946,-1.0,2,0.4,0,0.0,3,0.6,0.2217,0.7276800000000001,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,light,preferred_382_618,32,14,0.4375,133.04000000000002,366.8900000000001,-233.85,1.568911695531324,5.4171000000000005,0.16928437500000001,1.5616194080141,68.39,0.6839000000000001,1.9453136423453725,4,0.125,10,0.3125,18,0.5625,0.855475,0.4960812499999999,0.71875,0.53125,0.4375,0.21875,0.0
full2025_validation,all,light,shallow_236_382,13,5,0.38461538461538464,80.70999999999998,161.46999999999997,-80.75999999999999,1.9993808816245664,3.2846,0.2526615384615385,2.0023497818059752,36.31,0.36310000000000003,2.2228036353621583,1,0.07692307692307693,5,0.38461538461538464,7,0.5384615384615384,0.8109769230769229,0.4364769230769231,0.6923076923076923,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.0
full2025_validation,all,lowqual,deep_618_786,14,1,0.07142857142857142,-100.30999999999999,28.56,-128.86999999999998,0.22161868549701252,-4.432600000000001,-0.3166142857142858,0.22592249794806415,114.09999999999998,1.1409999999999998,-0.8791411042944786,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.5450642857142858,0.5601142857142857,0.5,0.21428571428571427,0.07142857142857142,0.0,0.0
full2025_validation,all,lowqual,no_fib,183,44,0.24043715846994534,-660.6800000000001,923.7199999999998,-1584.4,0.5830093410754859,-29.20759999999999,-0.1596043715846994,0.5849518839986583,665.35,6.653499999999999,-0.9929811377470504,18,0.09836065573770492,28,0.15300546448087432,137,0.7486338797814208,0.5949912568306006,0.5745612021857925,0.5081967213114754,0.31693989071038253,0.2568306010928962,0.1366120218579235,0.00546448087431694
full2025_validation,all,lowqual,preferred_382_618,53,16,0.3018867924528302,-38.27000000000001,352.17,-390.44000000000005,0.9019823788546255,-1.8034,-0.034026415094339624,0.897394173873464,114.79000000000002,1.1479000000000001,-0.333391410401603,4,0.07547169811320754,9,0.16981132075471697,40,0.7547169811320755,0.6358113207547171,0.49708301886792455,0.49056603773584906,0.3584905660377358,0.2641509433962264,0.11320754716981132,0.0
full2025_validation,all,lowqual,shallow_236_382,65,14,0.2153846153846154,-357.05,307.90999999999997,-664.9600000000002,0.4630504090471606,-15.487399999999994,-0.2382676923076922,0.46894212932007,357.05,3.5705,-1.0,9,0.13846153846153847,10,0.15384615384615385,46,0.7076923076923077,0.573753846153846,0.6195815384615385,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.12307692307692308,0.0
full2025_validation,all,lowqual,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,medlowqual,deep_618_786,14,1,0.07142857142857142,-100.30999999999999,28.56,-128.86999999999998,0.22161868549701252,-4.432600000000001,-0.3166142857142858,0.22592249794806415,114.09999999999998,1.1409999999999998,-0.8791411042944786,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.5450642857142858,0.5601142857142857,0.5,0.21428571428571427,0.07142857142857142,0.0,0.0
full2025_validation,all,medlowqual,no_fib,181,44,0.2430939226519337,-643.3199999999999,923.7199999999998,-1567.04,0.5894680416581579,-28.385499999999986,-0.15682596685082864,0.5918662247751598,647.9899999999999,6.4799,-0.99279309865893,18,0.09944751381215469,28,0.15469613259668508,135,0.7458563535911602,0.6018569060773475,0.5752784530386742,0.5138121546961326,0.3259668508287293,0.2596685082872928,0.13812154696132597,0.0055248618784530384
full2025_validation,all,medlowqual,preferred_382_618,53,16,0.3018867924528302,-38.27000000000001,352.17,-390.44000000000005,0.9019823788546255,-1.8034,-0.034026415094339624,0.897394173873464,114.79000000000002,1.1479000000000001,-0.333391410401603,4,0.07547169811320754,9,0.16981132075471697,40,0.7547169811320755,0.6358113207547171,0.49708301886792455,0.49056603773584906,0.3584905660377358,0.2641509433962264,0.11320754716981132,0.0
full2025_validation,all,medlowqual,shallow_236_382,65,14,0.2153846153846154,-356.40000000000003,307.90999999999997,-664.3100000000001,0.46350348481883447,-15.487399999999994,-0.2382676923076922,0.46894212932007,356.40000000000003,3.5640000000000005,-1.0,9,0.13846153846153847,10,0.15384615384615385,46,0.7076923076923077,0.573753846153846,0.6195815384615385,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.12307692307692308,0.0
full2025_validation,all,medlowqual,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,nosess_expdiag,deep_618_786,14,1,0.07142857142857142,-99.96999999999998,28.56,-128.52999999999997,0.22220493270053687,-4.432600000000001,-0.3166142857142858,0.22592249794806415,113.75999999999998,1.1375999999999997,-0.8787798874824192,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.5450642857142858,0.5601142857142857,0.5,0.21428571428571427,0.07142857142857142,0.0,0.0
full2025_validation,all,nosess_expdiag,no_fib,178,46,0.25842696629213485,-534.03,953.4499999999998,-1487.4800000000002,0.6409834081802779,-23.392399999999974,-0.13141797752808973,0.6451121066708739,538.6999999999999,5.387,-0.9913309819936886,16,0.0898876404494382,29,0.16292134831460675,133,0.7471910112359551,0.6116247191011233,0.5635033707865169,0.5168539325842697,0.3258426966292135,0.2696629213483146,0.14606741573033707,0.0056179775280898875
full2025_validation,all,nosess_expdiag,preferred_382_618,49,15,0.30612244897959184,-19.110000000000007,337.0,-356.11000000000007,0.9463368060430764,-0.8801,-0.017961224489795917,0.9448572717475754,114.2,1.142,-0.16733800350262704,4,0.08163265306122448,9,0.1836734693877551,36,0.7346938775510204,0.650357142857143,0.4991530612244898,0.5102040816326531,0.3673469387755102,0.2857142857142857,0.12244897959183673,0.0
full2025_validation,all,nosess_expdiag,shallow_236_382,63,14,0.2222222222222222,-342.97,307.90999999999997,-650.8800000000001,0.4730672320550638,-14.856899999999994,-0.23582380952380944,0.47930451971064864,342.97,3.4297,-1.0,9,0.14285714285714285,10,0.15873015873015872,44,0.6984126984126984,0.5833492063492062,0.6288746031746032,0.47619047619047616,0.31746031746031744,0.23809523809523808,0.12698412698412698,0.0
full2025_validation,all,nosess_expdiag,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,all,notopp,deep_618_786,10,1,0.1,-81.44000000000001,29.66,-111.10000000000001,0.26696669666966694,-3.4884999999999993,-0.34884999999999994,0.27052402659863667,91.39,0.9138999999999999,-0.8911259437575229,1,0.1,1,0.1,8,0.8,0.60253,0.5908599999999999,0.5,0.3,0.1,0.0,0.0
full2025_validation,all,notopp,no_fib,104,28,0.2692307692307692,-225.79000000000005,692.36,-918.1500000000002,0.7540815770843543,-9.785800000000005,-0.09409423076923082,0.7572261792236341,338.20000000000005,3.382,-0.6676227084565346,11,0.10576923076923077,22,0.21153846153846154,71,0.6826923076923077,0.6453913461538462,0.580260576923077,0.5576923076923077,0.3557692307692308,0.28846153846153844,0.18269230769230768,0.009615384615384616
full2025_validation,all,notopp,preferred_382_618,42,12,0.2857142857142857,-117.18000000000002,253.33,-370.51000000000005,0.6837332325713206,-4.9571,-0.11802619047619047,0.6942571839169076,122.64000000000001,1.2264000000000002,-0.9554794520547946,6,0.14285714285714285,6,0.14285714285714285,30,0.7142857142857143,0.6800619047619045,0.5287023809523811,0.5952380952380952,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.0
full2025_validation,all,notopp,shallow_236_382,73,17,0.2328767123287671,-275.62,385.5199999999999,-661.1400000000001,0.5831140151858908,-11.372300000000003,-0.15578493150684936,0.600815057145264,277.44,2.7744,-0.9934400230680508,8,0.1095890410958904,12,0.1643835616438356,53,0.726027397260274,0.6470986301369861,0.5498438356164383,0.5205479452054794,0.3698630136986301,0.2876712328767123,0.1780821917808219,0.0
full2025_validation,all,wave1or2,deep_618_786,14,1,0.07142857142857142,-99.96999999999998,28.56,-128.52999999999997,0.22220493270053687,-4.432600000000001,-0.3166142857142858,0.22592249794806415,113.75999999999998,1.1375999999999997,-0.8787798874824192,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0.5450642857142858,0.5601142857142857,0.5,0.21428571428571427,0.07142857142857142,0.0,0.0
full2025_validation,all,wave1or2,no_fib,181,43,0.23756906077348067,-647.86,925.6999999999998,-1573.56,0.5882838913037951,-28.66489999999998,-0.15836961325966842,0.5899701470333701,652.53,6.525299999999999,-0.9928432409237891,18,0.09944751381215469,28,0.15469613259668508,135,0.7458563535911602,0.6021132596685079,0.5704696132596686,0.5138121546961326,0.3259668508287293,0.26519337016574585,0.13812154696132597,0.0055248618784530384
full2025_validation,all,wave1or2,preferred_382_618,53,16,0.3018867924528302,-38.27000000000001,352.17,-390.44000000000005,0.9019823788546255,-1.8034,-0.034026415094339624,0.897394173873464,114.79000000000002,1.1479000000000001,-0.333391410401603,4,0.07547169811320754,9,0.16981132075471697,40,0.7547169811320755,0.6358113207547171,0.49708301886792455,0.49056603773584906,0.3584905660377358,0.2641509433962264,0.11320754716981132,0.0
full2025_validation,all,wave1or2,shallow_236_382,65,14,0.2153846153846154,-356.40000000000003,307.90999999999997,-664.3100000000001,0.46350348481883447,-15.487399999999994,-0.2382676923076922,0.46894212932007,356.40000000000003,3.5640000000000005,-1.0,9,0.13846153846153847,10,0.15384615384615385,46,0.7076923076923077,0.573753846153846,0.6195815384615385,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.12307692307692308,0.0
full2025_validation,all,wave1or2,too_deep,1,0,0.0,-23.65,0,-23.65,0.0,-1.0112,-1.0112,0.0,23.65,0.2365,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,clean,clean_base,no_fib,8,2,0.25,7.770000000000003,64.18,-56.41,1.1377415351887965,0.19119999999999998,0.023899999999999998,1.0788941613369096,30.27,0.30269999999999997,0.25668979187314184,0,0.0,2,0.25,6,0.75,0.632975,0.5509000000000001,0.5,0.375,0.375,0.125,0.0
full2025_validation,clean,clean_base,preferred_382_618,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,ldn,ldn_base,no_fib,12,4,0.3333333333333333,-2.4400000000000013,115.88999999999999,-118.33,0.9793797008366432,-0.08619999999999994,-0.007183333333333329,0.9826185147097375,48.0,0.48,-0.05083333333333336,0,0.0,3,0.25,9,0.75,0.618825,0.6441916666666667,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,ldn,ldn_base,preferred_382_618,6,3,0.5,37.96,80.81,-42.85,1.8858809801633605,1.5131000000000001,0.25218333333333337,1.849245102991525,30.58,0.3058,1.2413342053629823,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.70345,0.5207499999999999,0.5,0.5,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,ldn,ldn_base,shallow_236_382,3,1,0.3333333333333333,-1.9700000000000024,31.7,-33.67,0.9414909414909414,-0.07010000000000005,-0.023366666666666685,0.9495102276001152,33.67,0.3367,-0.058509058509058576,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.49583333333333335,0.7303666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ny,ny_base,deep_618_786,1,0,0.0,-2.06,0,-2.06,0.0,-0.0898,-0.0898,0.0,2.06,0.0206,-1.0,0,0.0,0,0.0,1,1.0,0.6356,0.3433,1.0,0.0,0.0,0.0,0.0
full2025_validation,ny,ny_base,no_fib,14,2,0.14285714285714285,-61.550000000000004,64.99000000000001,-126.54,0.5135925399083294,-2.8223999999999996,-0.20159999999999997,0.4809952005295967,70.09,0.7009000000000001,-0.8781566557283493,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.37507142857142867,0.5294428571428572,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
full2025_validation,ny,ny_base,preferred_382_618,5,2,0.4,21.82,42.62,-20.799999999999997,2.0490384615384616,0.917,0.1834,2.0225245316681533,20.799999999999997,0.208,1.0490384615384616,0,0.0,1,0.2,4,0.8,0.7193400000000001,0.29008,0.6,0.2,0.2,0.2,0.0
full2025_validation,ny,ny_base,shallow_236_382,6,3,0.5,38.7,59.629999999999995,-20.93,2.8490205446727184,1.8293000000000001,0.30488333333333334,3.1062751871042025,11.069999999999999,0.11069999999999999,3.495934959349594,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7515333333333333,0.3548833333333333,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,ny,ny_base,too_deep,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,deep_618_786,3,0,0.0,-19.9,0,-19.9,0.0,-0.8147,-0.2715666666666667,0.0,19.9,0.199,-1.0,0,0.0,0,0.0,3,1.0,0.4765000000000001,0.41179999999999994,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one,one_base,no_fib,57,15,0.2631578947368421,-114.36,402.78999999999996,-517.1499999999999,0.7788649328047956,-4.6979999999999995,-0.08242105263157894,0.782533224090764,174.74,1.7474,-0.6544580519629163,3,0.05263157894736842,12,0.21052631578947367,42,0.7368421052631579,0.5731368421052634,0.5882982456140349,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.17543859649122806,0.0
full2025_validation,one,one_base,preferred_382_618,18,8,0.4444444444444444,108.10999999999999,215.87,-107.76,2.0032479584261322,4.523499999999999,0.2513055555555555,1.9973542057105056,42.89,0.4289,2.520634180461646,0,0.0,6,0.3333333333333333,12,0.6666666666666666,0.7274277777777778,0.40412222222222227,0.5,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.0
full2025_validation,one,one_base,shallow_236_382,17,5,0.29411764705882354,-38.68999999999999,124.14999999999999,-162.83999999999997,0.7624048145418817,-1.3659,-0.08034705882352941,0.7963835306043349,75.57999999999998,0.7557999999999999,-0.5119079121460703,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0.5951705882352942,0.5808882352941176,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.0
full2025_validation,one,one_base,too_deep,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,deep_618_786,3,0,0.0,-19.9,0,-19.9,0.0,-0.8147,-0.2715666666666667,0.0,19.9,0.199,-1.0,0,0.0,0,0.0,3,1.0,0.4765000000000001,0.41179999999999994,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_expanded,no_fib,39,12,0.3076923076923077,-32.50999999999999,315.72,-348.22999999999996,0.906642161789622,-1.5873999999999997,-0.04070256410256409,0.8912918424368597,121.57,1.2157,-0.26741794850703293,4,0.10256410256410256,9,0.23076923076923078,26,0.6666666666666666,0.6480153846153848,0.5719948717948717,0.5384615384615384,0.38461538461538464,0.3076923076923077,0.20512820512820512,0.0
full2025_validation,one,onesym_expanded,preferred_382_618,19,9,0.47368421052631576,139.54000000000002,247.88000000000002,-108.34,2.287982278013661,5.835599999999999,0.3071368421052631,2.2866497629809275,43.47,0.43470000000000003,3.21002990568208,0,0.0,7,0.3684210526315789,12,0.631578947368421,0.7582,0.41552631578947374,0.5263157894736842,0.42105263157894735,0.3684210526315789,0.2631578947368421,0.0
full2025_validation,one,onesym_expanded,shallow_236_382,21,6,0.2857142857142857,-46.39999999999999,155.57999999999998,-201.98000000000002,0.7702742845826318,-1.6386999999999996,-0.07803333333333332,0.8027445079747216,94.39000000000001,0.9439000000000001,-0.49157749761627273,2,0.09523809523809523,5,0.23809523809523808,14,0.6666666666666666,0.6023809523809525,0.5592047619047618,0.47619047619047616,0.3333333333333333,0.2857142857142857,0.23809523809523808,0.0
full2025_validation,one,onesym_expanded,too_deep,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_quality,deep_618_786,3,0,0.0,-19.9,0,-19.9,0.0,-0.8147,-0.2715666666666667,0.0,19.9,0.199,-1.0,0,0.0,0,0.0,3,1.0,0.4765000000000001,0.41179999999999994,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,one,onesym_quality,no_fib,52,14,0.2692307692307692,-88.44000000000001,370.5899999999999,-459.03,0.8073328540618259,-3.6641000000000004,-0.07046346153846154,0.8096956980144282,151.51,1.5151,-0.5837238466107849,3,0.057692307692307696,11,0.21153846153846154,38,0.7307692307692307,0.5775807692307694,0.5757980769230768,0.4230769230769231,0.3269230769230769,0.2692307692307692,0.17307692307692307,0.0
full2025_validation,one,onesym_quality,preferred_382_618,20,8,0.4,97.51999999999998,215.87,-118.35000000000001,1.8239966201943387,4.078399999999999,0.20391999999999996,1.8188571658033164,42.95000000000002,0.4295000000000002,2.2705471478463317,0,0.0,6,0.3,14,0.7,0.68628,0.3982850000000001,0.45,0.35,0.3,0.2,0.0
full2025_validation,one,onesym_quality,shallow_236_382,17,5,0.29411764705882354,-31.139999999999986,124.14999999999999,-155.28999999999996,0.7994719556957951,-1.1004999999999998,-0.06473529411764704,0.8291891724095113,75.57999999999998,0.7557999999999999,-0.41201376025403535,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0.547264705882353,0.5652764705882353,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.0
full2025_validation,one,onesym_quality,too_deep,1,0,0.0,-24.87,0,-24.87,0.0,-1.0112,-1.0112,0.0,24.87,0.2487,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,tky,tky_base,no_fib,12,6,0.5,72.21999999999998,133.06,-60.84,2.1870479947403023,3.0124000000000004,0.2510333333333334,2.2154125479120435,37.92,0.37920000000000004,1.9045358649789024,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.8340583333333332,0.571975,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.25,0.0
