comparison,feature,left_n,right_n,left_mean,right_mean,left_median,right_median,standardized_difference,p_value
REV_SUCCESS_VS_FAIL,f04,615,9375,-0.025240463057834145,0.0005213206349567978,-0.013102191142,0.003151816078,-0.0889264572189331,0.06052559201028573
REV_SUCCESS_VS_FAIL,f05,615,9375,-0.15121951219512195,-0.00672,-1.0,-1.0,-0.1452720311403559,0.0005172536938024786
REV_SUCCESS_VS_FAIL,f06,615,9375,-0.06016260162601626,0.023786666666666668,-1.0,1.0,-0.08400085976026946,0.043693950466115204
REV_SUCCESS_VS_FAIL,f07,615,9375,-0.06991869918699187,-0.018453333333333332,-1.0,-1.0,-0.05151048053403631,0.21623229019688617
REV_SUCCESS_VS_FAIL,f08,615,9375,-0.030894308943089432,0.06218666666666667,-1.0,1.0,-0.09315292360762084,0.025116638229566442
REV_SUCCESS_VS_FAIL,f09,615,9375,-0.10569105691056911,0.025493333333333333,-1.0,1.0,-0.13151700403799957,0.0016223930600282705
REV_SUCCESS_VS_FAIL,f10,615,9375,1.1808928268292683e-05,4.10216229856e-06,-6.747433e-06,-3.498075e-06,0.02324115165070621,0.6991048641484612
REV_SUCCESS_VS_FAIL,f11,615,9375,3.301044932520327e-05,6.742436579626667e-06,2.3527791e-05,3.323855e-06,0.0433071615138107,0.3242121016323669
REV_SUCCESS_VS_FAIL,f12,615,9375,-1.2188372634146329e-05,-2.67077153088e-06,4.0401592e-05,7.952191e-06,-0.010966727767235339,0.8883675014364457
REV_SUCCESS_VS_FAIL,f13,615,9375,0.0002871543722487805,0.00016612848790016,0.000240363263,0.000135817896,0.21619484097817726,5.438893133771874e-06
REV_SUCCESS_VS_FAIL,f14,615,9375,0.2794542574492732,0.27726739135505507,0.235181644359,0.234184239734,0.010766590215381993,0.9763610339055037
REV_SUCCESS_VS_FAIL,f15,615,9375,0.46884928313497565,0.5034423593292712,0.469712015889,0.498054474708,-0.11457030818451652,0.0054579951616574056
REV_SUCCESS_VS_FAIL,f16,615,9375,0.03297104807219349,0.011824122154045547,0.037079069916,0.000254530159,0.9517246940574106,2.631151688019942e-144
REV_SUCCESS_VS_FAIL,f17,615,9375,0.07420019044086179,0.027042691511836588,0.084747617466,0.000570672007,0.9686170945181225,2.7606824636280713e-133
REV_SUCCESS_VS_FAIL,f18,615,9375,0.12132590073139352,0.04647238966039627,0.14437325017,0.000898891351,0.956233294328368,4.232213854821953e-124
REV_SUCCESS_VS_FAIL,f19,615,9375,0.00024320608011869918,0.00018065302190261334,0.00016990525,0.00012680901,0.2470802248113923,3.0410784441494453e-09
REV_SUCCESS_VS_FAIL,f20,615,9375,0.0002371697593804878,0.00017917480645824,0.000207257705,0.000153868025,0.38799714056187584,4.021305294434063e-34
REV_SUCCESS_VS_FAIL,f21,615,9375,0.0002255726987430894,0.00017131391878357334,0.000203260772,0.000151569589,0.5194141356797501,1.2923262693590332e-53
REV_SUCCESS_VS_FAIL,f22,615,9375,1.0191732454439772,1.0402315488539702,0.812984661706,0.873716112524,-0.025886829330109835,0.3040248554812567
REV_SUCCESS_VS_FAIL,f23,615,9375,0.3951248620718959,0.3680543049466599,0.126715701524,0.141119776446,0.02966973272847229,0.11328594784878185
REV_SUCCESS_VS_FAIL,f24,615,9375,0.5935213414634146,0.59587,0.640625,0.640625,-0.00748413538930611,0.8322850576518535
REV_SUCCESS_VS_FAIL,f25,615,9375,0.012938813008130082,0.005859418666666666,0.017,0.00026,0.832017315261337,3.585218077806531e-42
REV_SUCCESS_VS_FAIL,f26,615,9375,0.5066549367174292,1.113733373059802,0.441752243235,0.94782471006,-0.9884635227026136,5.137484130929661e-159
REV_SUCCESS_VS_FAIL,f27,615,9375,0.8620043944739886,1.742878317142619,0.700881771999,1.463197593845,-0.7870207005747918,4.5456343349050056e-128
REV_SUCCESS_VS_FAIL,f28,615,9375,141.44227642276422,97.33002666666667,141.0,89.0,0.9453633875156116,1.1000844504899908e-97
REV_SUCCESS_VS_FAIL,f29,615,9375,337.47317073170734,342.2208,248.0,249.0,-0.01811866139363622,0.6395693668453525
REV_SUCCESS_VS_FAIL,f30,615,9375,1.4780487804878049,1.39744,1.0,1.0,0.14943474114106323,2.043967117334332e-05
REV_SUCCESS_VS_FAIL,f31,615,9375,0.40933953369156745,0.23940782516465017,0.190476190476,0.1,0.29909954676874323,9.219389497718605e-23
REV_SUCCESS_VS_FAIL,f32,615,9375,250.0,250.0,250.0,250.0,,1.0
REV_SUCCESS_VS_FAIL,f33,615,9375,4.099186991869919,2.0744533333333335,1.0,0.0,0.23366083691494166,2.2358045595392535e-19
REV_SUCCESS_VS_FAIL,f34,615,9375,0.24855327116175935,0.21362176271934954,0.0,0.0,0.06061692753909183,0.12540963593002938
REV_SUCCESS_VS_FAIL,f35,615,9375,0.8829268292682927,0.85984,1.0,1.0,0.06897533279640355,0.10862529098190996
REV_SUCCESS_VS_FAIL,f36,615,9375,0.2682926829268293,0.19808,1.0,1.0,0.07223165425082598,0.08435179860793696
CONT_ONLY_VS_REV_ONLY,f01,696,615,0.10524638495274855,-0.10010676520027315,0.091882398997,-0.075182517715,0.10040404267024328,0.24581258497866176
CONT_ONLY_VS_REV_ONLY,f02,696,615,0.02655329909030318,-0.25514433938229275,-0.139930890041,-0.233550327493,0.10189860251185637,0.21402033685274247
CONT_ONLY_VS_REV_ONLY,f03,696,615,0.010500453637951155,-0.015236646315183733,-0.013688675531,-0.006989474577,0.057057710949503196,0.5593805002183326
CONT_ONLY_VS_REV_ONLY,f04,696,615,-0.006567331036709768,-0.025240463057834145,-0.0035867653425,-0.013102191142,0.06670822553791936,0.45724661403627787
CONT_ONLY_VS_REV_ONLY,f05,696,615,-0.04885057471264368,-0.15121951219512195,-1.0,-1.0,0.10294255871290067,0.06321447129634453
CONT_ONLY_VS_REV_ONLY,f06,696,615,0.022988505747126436,-0.06016260162601626,1.0,-1.0,0.08317371606429261,0.13309303781154602
CONT_ONLY_VS_REV_ONLY,f07,696,615,-0.09482758620689655,-0.06991869918699187,-1.0,-1.0,-0.024976629854391034,0.6517067403256053
CONT_ONLY_VS_REV_ONLY,f08,696,615,0.06321839080459771,-0.030894308943089432,1.0,-1.0,0.09415721873777742,0.08910746855049781
CONT_ONLY_VS_REV_ONLY,f09,696,615,0.031609195402298854,-0.10569105691056911,1.0,-1.0,0.13761443580344496,0.013093322062750917
CONT_ONLY_VS_REV_ONLY,f10,696,615,2.797946154022989e-05,1.1808928268292683e-05,-3.399747e-06,-6.747433e-06,0.040793949247387794,0.4623943094759688
CONT_ONLY_VS_REV_ONLY,f11,696,615,6.0556787790229895e-05,3.301044932520327e-05,1.8421974e-05,2.3527791e-05,0.03968672375979113,0.44984871054645326
CONT_ONLY_VS_REV_ONLY,f12,696,615,7.676000215948276e-05,-1.2188372634146329e-05,7.3349409e-05,4.0401592e-05,0.09368089711422603,0.30608784868927874
CONT_ONLY_VS_REV_ONLY,f13,696,615,0.00018527752574999998,0.0002871543722487805,0.000155242296,0.000240363263,-0.15614990052729422,0.016296061124117585
CONT_ONLY_VS_REV_ONLY,f14,696,615,0.2394077434149382,0.2794542574492732,0.2031377318335,0.235181644359,-0.2069117927872463,0.0020274345011597095
CONT_ONLY_VS_REV_ONLY,f15,696,615,0.4733177986580373,0.46884928313497565,0.4743710164375,0.469712015889,0.014784926672974461,0.7693998376163713
CONT_ONLY_VS_REV_ONLY,f16,696,615,0.03325957205861207,0.03297104807219349,0.033711532254999996,0.037079069916,0.011272381280469005,0.6298941483879829
CONT_ONLY_VS_REV_ONLY,f17,696,615,0.0717735768671207,0.07420019044086179,0.076318598259,0.084747617466,-0.04455777935339532,0.21577636527277122
CONT_ONLY_VS_REV_ONLY,f18,696,615,0.1177344905070115,0.12132590073139352,0.128903691563,0.14437325017,-0.04212876371800452,0.36203469197669513
CONT_ONLY_VS_REV_ONLY,f19,696,615,0.0002510381802729885,0.00024320608011869918,0.00016797858,0.00016990525,0.025223802991947614,0.8824539911710667
CONT_ONLY_VS_REV_ONLY,f20,696,615,0.0002516384004568966,0.0002371697593804878,0.000199098576,0.000207257705,0.08180258831765157,0.5139123383218867
CONT_ONLY_VS_REV_ONLY,f21,696,615,0.00023722629621551725,0.0002255726987430894,0.000202837412,0.000203260772,0.08723231019541991,0.9410955345843803
CONT_ONLY_VS_REV_ONLY,f22,696,615,1.0371115074511796,1.0191732454439772,0.825016630964,0.812984661706,0.02144141717942276,0.813542677016096
CONT_ONLY_VS_REV_ONLY,f23,696,615,0.407059225039454,0.3951248620718959,0.144225757557,0.126715701524,0.01186400124326895,0.7768297991431022
CONT_ONLY_VS_REV_ONLY,f24,696,615,0.6061983656609196,0.5935213414634146,0.65625,0.640625,0.04087520677383836,0.4692163781281601
CONT_ONLY_VS_REV_ONLY,f25,696,615,0.012763678160919539,0.012938813008130082,0.017,0.017,-0.021163482685897687,0.421379570105615
CONT_ONLY_VS_REV_ONLY,f26,696,615,0.5306624080496509,0.5066549367174292,0.453924325939,0.441752243235,0.08494444108090864,0.3781910763796621
CONT_ONLY_VS_REV_ONLY,f27,696,615,0.8963370273803392,0.8620043944739886,0.7611135940065,0.700881771999,0.05334988878135563,0.012129929457340012
CONT_ONLY_VS_REV_ONLY,f28,696,615,144.41091954022988,141.44227642276422,144.5,141.0,0.0617196513635777,0.25416283969519926
CONT_ONLY_VS_REV_ONLY,f29,696,615,345.96264367816093,337.47317073170734,263.0,248.0,0.03302256530666722,0.6351458898099263
CONT_ONLY_VS_REV_ONLY,f30,696,615,1.4252873563218391,1.4780487804878049,1.0,1.0,-0.09685850676508802,0.02798815185122217
CONT_ONLY_VS_REV_ONLY,f31,696,615,0.39292251904525716,0.40933953369156745,0.185185185186,0.190476190476,-0.025926432569017388,0.9254003199558664
CONT_ONLY_VS_REV_ONLY,f32,696,615,250.0,250.0,250.0,250.0,,1.0
CONT_ONLY_VS_REV_ONLY,f33,696,615,5.140804597701149,4.099186991869919,1.0,1.0,0.09493526175618636,0.45875439418385766
CONT_ONLY_VS_REV_ONLY,f34,696,615,0.3008314220679727,0.24855327116175935,0.0,0.0,0.08882752999212498,0.07320289021894358
CONT_ONLY_VS_REV_ONLY,f35,696,615,0.8649425287356322,0.8829268292682927,1.0,1.0,-0.05416068363130446,0.3287210567638662
CONT_ONLY_VS_REV_ONLY,f36,696,615,0.07183908045977011,0.2682926829268293,1.0,1.0,-0.20020240336258255,0.0003218622612294176
SUCCESS_VS_NEITHER,f01,1311,8679,0.008913671494237222,-0.00444631982793802,0.048543533645,-0.027492337455,0.00678810198499115,0.9693319023971176
SUCCESS_VS_NEITHER,f02,1311,8679,-0.10559319035336309,0.007872647108989514,-0.181593698823,0.011641492195,-0.041419054329349864,0.10424457852702722
SUCCESS_VS_NEITHER,f03,1311,8679,-0.0015730143034507998,-0.0013117567150044943,-0.011374589606,0.001457343843,-0.0005580660925811785,0.7549366068440151
SUCCESS_VS_NEITHER,f04,1311,8679,-0.015327038277740655,0.0010897849238702634,-0.009776593658,0.00377513021,-0.056538747653529176,0.04872550937789947
SUCCESS_VS_NEITHER,f05,1311,8679,-0.09687261632341723,-0.003341398778661136,-1.0,-1.0,-0.09373117291390244,0.0015953707619782947
SUCCESS_VS_NEITHER,f06,1311,8679,-0.016018306636155607,0.023850674040788108,-1.0,1.0,-0.03986845351496666,0.17840732275930626
SUCCESS_VS_NEITHER,f07,1311,8679,-0.08314263920671243,-0.012328609286784191,-1.0,-1.0,-0.0709238944695037,0.016834850497488386
SUCCESS_VS_NEITHER,f08,1311,8679,0.01906941266209001,0.062103929024081114,1.0,1.0,-0.04307052404884685,0.14578327511565572
SUCCESS_VS_NEITHER,f09,1311,8679,-0.03279938977879481,0.0250028805161885,-1.0,1.0,-0.057814170319984516,0.051065650029159144
SUCCESS_VS_NEITHER,f10,1311,8679,2.039374227078566e-05,2.1873564139877867e-06,-3.399747e-06,-3.49903e-06,0.05335491392687817,0.7460284306486921
SUCCESS_VS_NEITHER,f11,1311,8679,4.763459240045767e-05,2.426871601797443e-06,2.3527791e-05,0.0,0.07691244037638756,0.022213134368220103
SUCCESS_VS_NEITHER,f12,1311,8679,3.5033647851258596e-05,-9.04060889561009e-06,6.4797116e-05,3.365117e-06,0.05236742755925953,0.12390466949179572
SUCCESS_VS_NEITHER,f13,1311,8679,0.00023306872376430206,0.00016459285817974423,0.000190736782,0.000135634871,0.1238082674820882,0.00015089628302747445
SUCCESS_VS_NEITHER,f14,1311,8679,0.25819386555919144,0.2803034917083586,0.212204007286,0.236842105263,-0.11188612883200635,0.00017292163737751468
SUCCESS_VS_NEITHER,f15,1311,8679,0.4712215842822304,0.5058581554149005,0.472313777192,0.502598752599,-0.11480335974387691,9.7494468743282e-05
SUCCESS_VS_NEITHER,f16,1311,8679,0.03312422327779786,0.010105136886897452,0.035234030846,0.000238732315,1.0399776511208394,0.0
SUCCESS_VS_NEITHER,f17,1311,8679,0.0729119196191045,0.023455562095166724,0.080186701288,0.0005339279,1.0326760870265326,1.011247180667784e-282
SUCCESS_VS_NEITHER,f18,1311,8679,0.11941924816375821,0.0407576273387873,0.137406243789,0.000863217568,1.0161944855876597,2.887781488688779e-264
SUCCESS_VS_NEITHER,f19,1311,8679,0.00024736408294660566,0.00017500858472946191,0.000168109608,0.000124944627,0.27209020009453344,5.755747197357698e-19
SUCCESS_VS_NEITHER,f20,1311,8679,0.0002448510516681922,0.00017336369211061182,0.000204300078,0.000150124396,0.4769310764107232,9.44147544418273e-79
SUCCESS_VS_NEITHER,f21,1311,8679,0.0002317595056392067,0.00016602816988477934,0.000203251957,0.000148465855,0.5732718224125074,4.137107280864414e-114
SUCCESS_VS_NEITHER,f22,1311,8679,1.0286965332830413,1.040481756114754,0.819871030053,0.876541010411,-0.014398398320750178,0.20313075270789482
SUCCESS_VS_NEITHER,f23,1311,8679,0.40146072524918075,0.3649263611300239,0.133467756381,0.140363066348,0.04094929165490396,0.044628964302541596
SUCCESS_VS_NEITHER,f24,1311,8679,0.6002514778794813,0.5950417314782809,0.6484375,0.640625,0.01666981664667489,0.6741558030900848
SUCCESS_VS_NEITHER,f25,1311,8679,0.012845835240274599,0.00530574144486692,0.017,0.00026,0.887656874249192,1.9327777793763794e-99
SUCCESS_VS_NEITHER,f26,1311,8679,0.5194003219555882,1.1604919157083864,0.447779122452,1.010264053507,-1.0266087229774927,0.0
SUCCESS_VS_NEITHER,f27,1311,8679,0.8802313300215246,1.8107654859033686,0.742276162541,1.546197743754,-0.8444767214551874,3.9567758763188196e-261
SUCCESS_VS_NEITHER,f28,1311,8679,143.01830663615561,93.55444175596267,143.0,85.0,1.0655574370919505,6.6329621510375774e-226
SUCCESS_VS_NEITHER,f29,1311,8679,341.9801678108314,341.9207281944924,254.0,248.0,0.00022553493951999975,0.2547330416275274
SUCCESS_VS_NEITHER,f30,1311,8679,1.4500381388253243,1.3952068210623343,1.0,1.0,0.10039427530013222,0.00010736752740130472
SUCCESS_VS_NEITHER,f31,1311,8679,0.4006238645887208,0.22709693370930936,0.187499999999,0.095238095238,0.3307974445971703,1.3767076760452975e-46
SUCCESS_VS_NEITHER,f32,1311,8679,250.0,250.0,250.0,250.0,,1.0
SUCCESS_VS_NEITHER,f33,1311,8679,4.6521739130434785,1.8285516764604217,1.0,0.0,0.31735942855681076,1.179735354186364e-45
SUCCESS_VS_NEITHER,f34,1311,8679,0.2763073467000694,0.2066281087377109,0.0,0.0,0.12413671141246174,1.2490109389141473e-06
SUCCESS_VS_NEITHER,f35,1311,8679,0.8733790999237223,0.8594308100011522,1.0,1.0,0.04099815663398902,0.1732904306995956
SUCCESS_VS_NEITHER,f36,1311,8679,0.16399694889397406,0.20820371010485078,1.0,1.0,-0.045002255468846564,0.12877360133582566
