time,event,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,entry_pattern,entry_trigger,neckline_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_price,nearest_obstacle_distance_r,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,obstacle_block_reason,obstacle_count_before_target,hard_obstacle_count_before_target,soft_obstacle_count_before_target,target_reward_multiple,target_price,entry_price,stop_loss_price,initial_risk_price_distance,take_profit,reward_r,atr,spread_points,score,result_r,failure_type,session_invalidated,invalidation_reason,reason
2025.01.02 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.52500000,157.58700000,157.54333333,157.58700000,session_high,0.02400000,0.0688,false,true,true,false,not_blocked,7,5,2,1.50,158.08600000,157.56300000,157.21400000,0.34900000,158.08600000,1.499,0.12671429,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.02 03:15:00,order_sent,tokyo_first120_reference,USDJPY,LONG,2025.01.02 03:00:00,3,0,9,tokyo,2025.01.02 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.52500000,157.58700000,157.54333333,157.58700000,session_high,0.02400000,0.0688,false,true,true,false,not_blocked,7,5,2,1.50,158.08600000,157.56300000,157.21400000,0.34900000,158.08600000,1.499,0.12671429,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.03 03:15:00,signal,tokyo_first120_reference,EURJPY,SHORT,2025.01.03 03:00:00,3,0,9,tokyo,2025.01.03 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,161.55100000,161.48100000,161.45600000,161.45600000,pre_session_low,0.02300000,0.1429,false,true,true,false,not_blocked,4,3,1,1.50,161.23800000,161.47900000,161.64000000,0.16100000,161.23800000,1.497,0.09171429,30.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.03 03:15:00,blocked,tokyo_first120_reference,EURJPY,SHORT,2025.01.03 03:00:00,3,0,9,tokyo,2025.01.03 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,161.55100000,161.48100000,161.45600000,161.45600000,pre_session_low,0.02300000,0.1429,false,true,true,false,not_blocked,4,3,1,1.50,161.23800000,161.47900000,161.64000000,0.16100000,161.23800000,1.497,0.09171429,30.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 03:15:00,signal,tokyo_first120_reference,GBPUSD,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.24309000,1.24500000,1.24331000,1.24500000,round_number,0.00160000,0.8939,false,false,true,false,not_blocked,1,0,1,1.50,1.24608000,1.24340000,1.24161000,0.00179000,1.24608000,1.497,0.00066500,20.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.06 03:15:00,blocked,tokyo_first120_reference,GBPUSD,LONG,2025.01.06 03:00:00,3,0,9,tokyo,2025.01.06 00:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.24309000,1.24500000,1.24331000,1.24500000,round_number,0.00160000,0.8939,false,false,true,false,not_blocked,1,0,1,1.50,1.24608000,1.24340000,1.24161000,0.00179000,1.24608000,1.497,0.00066500,20.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.07 03:15:00,signal,tokyo_first120_reference,EURUSD,SHORT,2025.01.07 03:00:00,3,0,9,tokyo,2025.01.07 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.03818000,1.03792800,1.03767000,1.03767000,session_low,0.00020000,0.1709,false,true,true,false,not_blocked,4,3,1,1.50,1.03612000,1.03787000,1.03904000,0.00117000,1.03612000,1.496,0.00043214,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.07 03:15:00,blocked,tokyo_first120_reference,EURUSD,SHORT,2025.01.07 03:00:00,3,0,9,tokyo,2025.01.07 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.03818000,1.03792800,1.03767000,1.03767000,session_low,0.00020000,0.1709,false,true,true,false,not_blocked,4,3,1,1.50,1.03612000,1.03787000,1.03904000,0.00117000,1.03612000,1.496,0.00043214,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.08 03:15:00,signal,tokyo_first120_reference,EURJPY,LONG,2025.01.08 03:00:00,3,0,9,tokyo,2025.01.08 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,163.45200000,163.64200000,163.49775000,163.64200000,pre_session_high,0.11500000,0.5425,false,true,true,false,not_blocked,6,4,2,1.50,163.84600000,163.52700000,163.31500000,0.21200000,163.84600000,1.505,0.11878571,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.08 03:15:00,blocked,tokyo_first120_reference,EURJPY,LONG,2025.01.08 03:00:00,3,0,9,tokyo,2025.01.08 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,163.45200000,163.64200000,163.49775000,163.64200000,pre_session_high,0.11500000,0.5425,false,true,true,false,not_blocked,6,4,2,1.50,163.84600000,163.52700000,163.31500000,0.21200000,163.84600000,1.505,0.11878571,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.09 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.09 03:00:00,3,0,9,tokyo,2025.01.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.21800000,158.21228571,158.13700000,158.13700000,h1_confirmed_swing_low,0.04100000,0.1783,false,true,true,false,not_blocked,8,6,2,1.50,157.83300000,158.17800000,158.40800000,0.23000000,157.83300000,1.500,0.08714286,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.09 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.09 03:00:00,3,0,9,tokyo,2025.01.09 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.21800000,158.21228571,158.13700000,158.13700000,h1_confirmed_swing_low,0.04100000,0.1783,false,true,true,false,not_blocked,8,6,2,1.50,157.83300000,158.17800000,158.40800000,0.23000000,157.83300000,1.500,0.08714286,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.10 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.10 03:00:00,3,0,9,tokyo,2025.01.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.04900000,158.04900000,157.99400000,157.99400000,failed_breakout_level,0.01800000,0.1161,false,true,true,false,not_blocked,5,4,1,1.50,157.78000000,158.01200000,158.16700000,0.15500000,157.78000000,1.497,0.09278571,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.10 03:15:00,blocked,tokyo_first120_reference,USDJPY,SHORT,2025.01.10 03:00:00,3,0,9,tokyo,2025.01.10 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.04900000,158.04900000,157.99400000,157.99400000,failed_breakout_level,0.01800000,0.1161,false,true,true,false,not_blocked,5,4,1,1.50,157.78000000,158.01200000,158.16700000,0.15500000,157.78000000,1.497,0.09278571,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.13 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.13 03:00:00,3,0,9,tokyo,2025.01.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.80800000,157.84212500,157.80800000,157.84212500,recent_equal_lows,0.00212500,0.0119,false,true,true,false,not_blocked,8,4,4,1.50,158.10600000,157.84000000,157.66200000,0.17800000,158.10600000,1.494,0.08678571,22.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.13 03:15:00,blocked,tokyo_first120_reference,USDJPY,LONG,2025.01.13 03:00:00,3,0,9,tokyo,2025.01.13 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.80800000,157.84212500,157.80800000,157.84212500,recent_equal_lows,0.00212500,0.0119,false,true,true,false,not_blocked,8,4,4,1.50,158.10600000,157.84000000,157.66200000,0.17800000,158.10600000,1.494,0.08678571,22.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.14 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.14 03:00:00,3,0,9,tokyo,2025.01.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.44600000,157.52020000,157.44600000,157.52020000,recent_equal_highs,0.04220000,0.1063,false,true,true,false,not_blocked,8,5,3,1.50,158.07300000,157.47800000,157.08100000,0.39700000,158.07300000,1.499,0.15428571,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.14 03:15:00,order_sent,tokyo_first120_reference,USDJPY,LONG,2025.01.14 03:00:00,3,0,9,tokyo,2025.01.14 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,157.44600000,157.52020000,157.44600000,157.52020000,recent_equal_highs,0.04220000,0.1063,false,true,true,false,not_blocked,8,5,3,1.50,158.07300000,157.47800000,157.08100000,0.39700000,158.07300000,1.499,0.15428571,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.15 03:15:00,signal,tokyo_first120_reference,EURJPY,SHORT,2025.01.15 03:00:00,3,0,9,tokyo,2025.01.15 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.73200000,162.73200000,162.66400000,162.66400000,failed_breakout_level,0.02800000,0.1905,false,true,true,false,not_blocked,6,2,4,1.50,162.47100000,162.69200000,162.83900000,0.14700000,162.47100000,1.503,0.08892857,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.15 03:15:00,blocked,tokyo_first120_reference,EURJPY,SHORT,2025.01.15 03:00:00,3,0,9,tokyo,2025.01.15 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.73200000,162.73200000,162.66400000,162.66400000,failed_breakout_level,0.02800000,0.1905,false,true,true,false,not_blocked,6,2,4,1.50,162.47100000,162.69200000,162.83900000,0.14700000,162.47100000,1.503,0.08892857,30.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.16 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.18500000,156.16300000,156.00300000,156.00300000,current_day_low,0.10700000,0.3066,false,true,true,false,not_blocked,6,4,2,1.50,155.58700000,156.11000000,156.45900000,0.34900000,155.58700000,1.499,0.11628571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.16 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.16 03:00:00,3,0,9,tokyo,2025.01.16 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.18500000,156.16300000,156.00300000,156.00300000,current_day_low,0.10700000,0.3066,false,true,true,false,not_blocked,6,4,2,1.50,155.58700000,156.11000000,156.45900000,0.34900000,155.58700000,1.499,0.11628571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.17 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.17 03:00:00,3,0,9,tokyo,2025.01.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.19000000,155.26280000,155.19000000,155.26280000,recent_equal_highs,0.00180000,0.0109,false,true,true,false,not_blocked,8,4,4,1.50,155.50800000,155.26100000,155.09600000,0.16500000,155.50800000,1.497,0.10850000,22.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.17 03:15:00,blocked,tokyo_first120_reference,USDJPY,LONG,2025.01.17 03:00:00,3,0,9,tokyo,2025.01.17 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.19000000,155.26280000,155.19000000,155.26280000,recent_equal_highs,0.00180000,0.0109,false,true,true,false,not_blocked,8,4,4,1.50,155.50800000,155.26100000,155.09600000,0.16500000,155.50800000,1.497,0.10850000,22.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.20 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.20 03:00:00,3,0,9,tokyo,2025.01.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.04800000,155.97600000,155.85600000,155.85600000,current_day_low,0.05100000,0.1209,false,true,true,false,not_blocked,4,2,2,1.50,155.27400000,155.90700000,156.32900000,0.42200000,155.27400000,1.500,0.14064286,21.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.20 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.20 03:00:00,3,0,9,tokyo,2025.01.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.04800000,155.97600000,155.85600000,155.85600000,current_day_low,0.05100000,0.1209,false,true,true,false,not_blocked,4,2,2,1.50,155.27400000,155.90700000,156.32900000,0.42200000,155.27400000,1.500,0.14064286,21.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.21 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.21 03:00:00,3,0,9,tokyo,2025.01.21 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.74500000,156.00000000,155.79700000,156.00000000,round_number,0.11000000,0.2439,false,true,true,false,not_blocked,6,4,2,1.50,156.56700000,155.89000000,155.43900000,0.45100000,156.56700000,1.501,0.24657143,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.21 03:15:00,blocked,tokyo_first120_reference,USDJPY,LONG,2025.01.21 03:00:00,3,0,9,tokyo,2025.01.21 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.74500000,156.00000000,155.79700000,156.00000000,round_number,0.11000000,0.2439,false,true,true,false,not_blocked,6,4,2,1.50,156.56700000,155.89000000,155.43900000,0.45100000,156.56700000,1.501,0.24657143,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,session_invalidated
2025.01.22 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.51800000,155.55224000,155.51800000,155.55224000,recent_equal_highs,0.00324000,0.0177,false,true,true,false,not_blocked,5,3,2,1.50,155.82400000,155.54900000,155.36600000,0.18300000,155.82400000,1.503,0.13600000,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.22 03:15:00,order_sent,tokyo_first120_reference,USDJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.51800000,155.55224000,155.51800000,155.55224000,recent_equal_highs,0.00324000,0.0177,false,true,true,false,not_blocked,5,3,2,1.50,155.82400000,155.54900000,155.36600000,0.18300000,155.82400000,1.503,0.13600000,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.23 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.23 03:00:00,3,0,9,tokyo,2025.01.23 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.37400000,156.33300000,156.30400000,156.30400000,pre_session_low,0.00300000,0.0139,false,true,true,false,not_blocked,5,3,2,1.50,155.98200000,156.30700000,156.52300000,0.21600000,155.98200000,1.505,0.07428571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.23 03:15:00,blocked,tokyo_first120_reference,USDJPY,SHORT,2025.01.23 03:00:00,3,0,9,tokyo,2025.01.23 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.37400000,156.33300000,156.30400000,156.30400000,pre_session_low,0.00300000,0.0139,false,true,true,false,not_blocked,5,3,2,1.50,155.98200000,156.30700000,156.52300000,0.21600000,155.98200000,1.505,0.07428571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.01.24 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.24 03:00:00,3,0,9,tokyo,2025.01.24 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,156.12400000,156.25200000,156.13066667,156.25200000,session_high,0.07200000,0.2707,false,true,true,false,not_blocked,5,3,2,1.50,156.57900000,156.18000000,155.91400000,0.26600000,156.57900000,1.500,0.08857143,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.24 03:15:00,blocked,tokyo_first120_reference,USDJPY,LONG,2025.01.24 03:00:00,3,0,9,tokyo,2025.01.24 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,156.12400000,156.25200000,156.13066667,156.25200000,session_high,0.07200000,0.2707,false,true,true,false,not_blocked,5,3,2,1.50,156.57900000,156.18000000,155.91400000,0.26600000,156.57900000,1.500,0.08857143,22.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.27 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.27 03:00:00,3,0,9,tokyo,2025.01.27 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.45400000,155.45400000,155.38200000,155.38200000,pre_session_low,0.01200000,0.0286,false,true,true,false,not_blocked,7,4,3,1.50,154.76600000,155.39400000,155.81300000,0.41900000,154.76600000,1.499,0.16028571,17.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.27 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.27 03:00:00,3,0,9,tokyo,2025.01.27 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.45400000,155.45400000,155.38200000,155.38200000,pre_session_low,0.01200000,0.0286,false,true,true,false,not_blocked,7,4,3,1.50,154.76600000,155.39400000,155.81300000,0.41900000,154.76600000,1.499,0.16028571,17.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.28 03:15:00,signal,tokyo_first120_reference,EURJPY,LONG,2025.01.28 03:00:00,3,0,9,tokyo,2025.01.28 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,162.01100000,162.50000000,162.37100000,162.50000000,round_number,0.11300000,0.2112,false,false,true,false,not_blocked,1,0,1,1.50,163.18900000,162.38700000,161.85200000,0.53500000,163.18900000,1.499,0.17828571,30.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.28 03:15:00,order_sent,tokyo_first120_reference,EURJPY,LONG,2025.01.28 03:00:00,3,0,9,tokyo,2025.01.28 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,162.01100000,162.50000000,162.37100000,162.50000000,round_number,0.11300000,0.2112,false,false,true,false,not_blocked,1,0,1,1.50,163.18900000,162.38700000,161.85200000,0.53500000,163.18900000,1.499,0.17828571,30.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.29 03:15:00,signal,tokyo_first120_reference,USDJPY,LONG,2025.01.29 03:00:00,3,0,9,tokyo,2025.01.29 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.62600000,155.75100000,155.64200000,155.75100000,h1_confirmed_swing_high,0.01100000,0.0440,false,true,true,false,not_blocked,6,4,2,1.50,156.11600000,155.74000000,155.49000000,0.25000000,156.11600000,1.504,0.08350000,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.29 03:15:00,order_sent,tokyo_first120_reference,USDJPY,LONG,2025.01.29 03:00:00,3,0,9,tokyo,2025.01.29 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.62600000,155.75100000,155.64200000,155.75100000,h1_confirmed_swing_high,0.01100000,0.0440,false,true,true,false,not_blocked,6,4,2,1.50,156.11600000,155.74000000,155.49000000,0.25000000,156.11600000,1.504,0.08350000,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.30 03:15:00,signal,tokyo_first120_reference,GBPUSD,LONG,2025.01.30 03:00:00,3,0,9,tokyo,2025.01.30 00:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.24504000,1.24540000,1.24519333,1.24540000,session_high,0.00014000,0.0814,false,true,true,false,not_blocked,8,6,2,1.50,1.24784000,1.24526000,1.24354000,0.00172000,1.24784000,1.500,0.00062643,20.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.30 03:15:00,blocked,tokyo_first120_reference,GBPUSD,LONG,2025.01.30 03:00:00,3,0,9,tokyo,2025.01.30 00:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.24504000,1.24540000,1.24519333,1.24540000,session_high,0.00014000,0.0814,false,true,true,false,not_blocked,8,6,2,1.50,1.24784000,1.24526000,1.24354000,0.00172000,1.24784000,1.500,0.00062643,20.00,4.700,0.0000,opposite_break_first,true,opposite_break_first,spread_too_high
2025.01.31 03:15:00,signal,tokyo_first120_reference,USDJPY,SHORT,2025.01.31 03:00:00,3,0,9,tokyo,2025.01.31 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,154.15500000,154.14900000,154.04100000,154.04100000,session_low,0.06400000,0.1561,false,true,true,false,not_blocked,8,6,2,1.50,153.49000000,154.10500000,154.51500000,0.41000000,153.49000000,1.500,0.13885714,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.01.31 03:15:00,order_sent,tokyo_first120_reference,USDJPY,SHORT,2025.01.31 03:00:00,3,0,9,tokyo,2025.01.31 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,154.15500000,154.14900000,154.04100000,154.04100000,session_low,0.06400000,0.1561,false,true,true,false,not_blocked,8,6,2,1.50,153.49000000,154.10500000,154.51500000,0.41000000,153.49000000,1.500,0.13885714,16.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.02.03 03:15:00,signal,tokyo_first120_reference,EURUSD,SHORT,2025.02.03 03:00:00,3,0,9,tokyo,2025.02.03 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.02340000,1.02377000,1.02340000,1.02340000,neckline_level,0.00004000,0.0100,false,true,true,false,not_blocked,8,5,3,1.50,1.01742000,1.02344000,1.02745000,0.00401000,1.01742000,1.501,0.00263714,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.02.03 03:15:00,order_sent,tokyo_first120_reference,EURUSD,SHORT,2025.02.03 03:00:00,3,0,9,tokyo,2025.02.03 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.02340000,1.02377000,1.02340000,1.02340000,neckline_level,0.00004000,0.0100,false,true,true,false,not_blocked,8,5,3,1.50,1.01742000,1.02344000,1.02745000,0.00401000,1.01742000,1.501,0.00263714,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,
2025.02.04 03:15:00,signal,tokyo_first120_reference,EURJPY,SHORT,2025.02.04 03:00:00,3,0,9,tokyo,2025.02.04 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,double_top,neckline_break_retest,160.25100000,160.25100000,160.14600000,160.14600000,session_low,0.00100000,0.0036,false,true,true,false,not_blocked,9,6,3,1.50,159.73200000,160.14700000,160.42400000,0.27700000,159.73200000,1.498,0.16550000,30.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.02.04 03:15:00,order_sent,tokyo_first120_reference,EURJPY,SHORT,2025.02.04 03:00:00,3,0,9,tokyo,2025.02.04 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,double_top,neckline_break_retest,160.25100000,160.25100000,160.14600000,160.14600000,session_low,0.00100000,0.0036,false,true,true,false,not_blocked,9,6,3,1.50,159.73200000,160.14700000,160.42400000,0.27700000,159.73200000,1.498,0.16550000,30.00,4.400,0.0000,neckline_retest_failed,false,not_invalidated,
2025.02.05 03:15:00,signal,tokyo_first120_reference,EURUSD,LONG,2025.02.05 03:00:00,3,0,9,tokyo,2025.02.05 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.03788000,1.03814065,1.03798000,1.03814065,recent_equal_highs,0.00001065,0.0088,false,true,true,false,not_blocked,7,5,2,1.50,1.03994000,1.03813000,1.03692000,0.00121000,1.03994000,1.496,0.00048571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
2025.02.05 03:15:00,blocked,tokyo_first120_reference,EURUSD,LONG,2025.02.05 03:00:00,3,0,9,tokyo,2025.02.05 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.03788000,1.03814065,1.03798000,1.03814065,recent_equal_highs,0.00001065,0.0088,false,true,true,false,not_blocked,7,5,2,1.50,1.03994000,1.03813000,1.03692000,0.00121000,1.03994000,1.496,0.00048571,18.00,4.700,0.0000,no_followthrough_after_retest,false,not_invalidated,spread_too_high
