entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,entry_pattern,entry_trigger,neckline_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id
2025.02.06 16:15:00,2025.02.06 20:28:41,overlap_first120_reference,USDJPY,SHORT,2025.02.06 16:00:00,16,13,22,london_newyork_overlap,2025.02.06 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,152.20800000,152.18600000,152.10700000,152.10700000,previous_day_low,0.1166,false,true,true,false,1.50,151.55000000,152.15400000,151.54900000,152.55700000,151.55000000,0.40300000,1.5012,35.93,0.00,0.00,35.93,0.090,1.499,16,0.13428571,17.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,22
2025.02.07 16:15:00,2025.02.07 17:04:01,overlap_first120_reference,USDJPY,SHORT,2025.02.07 16:00:00,16,13,22,london_newyork_overlap,2025.02.07 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,151.97500000,151.97500000,151.80100000,151.80100000,h4_confirmed_swing_low,0.1239,false,true,true,false,1.50,151.31200000,151.84500000,151.31100000,152.20000000,151.31200000,0.35500000,1.5042,35.29,0.00,0.00,35.29,0.100,1.501,3,0.19471429,17.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,24
2025.02.10 16:15:00,2025.02.10 20:55:06,overlap_first120_reference,USDJPY,SHORT,2025.02.10 16:00:00,16,13,22,london_newyork_overlap,2025.02.10 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,151.76100000,151.76100000,151.50000000,151.50000000,round_number,0.7349,false,false,true,false,1.50,151.24600000,151.74400000,152.07600000,152.07600000,151.24600000,0.33200000,-1.0000,-24.01,0.00,0.00,-24.01,0.110,1.500,18,0.11071429,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,26
2025.02.13 16:15:00,2025.02.13 17:12:18,overlap_first120_reference,GBPUSD,SHORT,2025.02.13 16:00:00,16,13,22,london_newyork_overlap,2025.02.13 13:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.24726000,1.24702000,1.24622000,1.24622000,wick_cluster_zone,0.2061,false,true,true,false,1.50,1.24158000,1.24696000,1.25059000,1.25055000,1.24158000,0.00359000,-1.0111,-21.78,0.00,0.00,-21.78,0.060,1.499,3,0.00119500,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,28
2025.02.17 16:15:00,2025.02.17 22:15:00,overlap_first120_reference,USDJPY,SHORT,2025.02.17 16:00:00,16,13,22,london_newyork_overlap,2025.02.17 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,151.48200000,151.46600000,151.44520000,151.44520000,recent_equal_lows,0.0115,false,true,true,false,1.50,151.08300000,151.44800000,151.41000000,151.69100000,151.08300000,0.24300000,0.1564,3.76,0.00,0.00,3.76,0.150,1.502,24,0.08107143,16.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,30
2025.02.19 16:15:00,2025.02.19 22:15:00,overlap_first120_reference,USDJPY,SHORT,2025.02.19 16:00:00,16,13,22,london_newyork_overlap,2025.02.19 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,151.70600000,151.68300000,151.63400000,151.63400000,session_low,0.0618,false,true,true,false,1.50,151.23800000,151.65100000,151.53900000,151.92600000,151.23800000,0.27500000,0.4073,9.61,0.00,0.00,9.61,0.130,1.502,24,0.09171429,16.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,32
2025.02.21 16:15:00,2025.02.21 16:45:00,overlap_first120_reference,USDJPY,SHORT,2025.02.21 16:00:00,16,13,22,london_newyork_overlap,2025.02.21 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,150.34400000,150.33500000,150.32900000,150.32900000,session_low,0.0071,false,true,false,false,1.50,150.12000000,150.33000000,150.06800000,150.47000000,150.12000000,0.14000000,1.8714,45.39,0.00,0.00,45.39,0.260,1.500,2,0.09535714,19.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,34
2025.02.25 16:15:00,2025.02.25 17:29:22,overlap_first120_reference,USDJPY,SHORT,2025.02.25 16:00:00,16,13,22,london_newyork_overlap,2025.02.25 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,149.47500000,149.45962500,149.33400000,149.33400000,session_low,0.0739,false,true,true,false,1.50,148.67800000,149.36800000,148.67500000,149.82800000,148.67800000,0.46000000,1.5065,37.29,0.00,0.00,37.29,0.080,1.500,4,0.15621429,20.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,36
2025.02.26 16:15:00,2025.02.26 16:35:09,overlap_first120_reference,USDJPY,LONG,2025.02.26 16:00:00,16,13,22,london_newyork_overlap,2025.02.26 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,149.58600000,149.67700000,149.63900000,149.67700000,pre_session_high,0.0669,false,true,true,false,1.50,150.17000000,149.65400000,149.30900000,149.31000000,150.17000000,0.34400000,-1.0029,-23.11,0.00,0.00,-23.11,0.100,1.500,1,0.13271429,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,38
2025.02.27 16:15:00,2025.02.27 16:33:30,overlap_first120_reference,USDJPY,SHORT,2025.02.27 16:00:00,16,13,22,london_newyork_overlap,2025.02.27 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,149.78100000,149.78100000,149.63300000,149.63300000,session_low,0.4025,false,true,true,false,1.50,149.37400000,149.72800000,149.96500000,149.96400000,149.37400000,0.23600000,-1.0042,-23.71,0.00,0.00,-23.71,0.150,1.500,1,0.16164286,15.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,40
2025.02.28 16:15:00,2025.02.28 16:33:36,overlap_first120_reference,USDJPY,LONG,2025.02.28 16:00:00,16,13,22,london_newyork_overlap,2025.02.28 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,150.56500000,150.84500000,150.77900000,150.84500000,failed_breakout_level,0.1432,false,true,true,false,1.50,151.43200000,150.78300000,150.34600000,150.35000000,151.43200000,0.43300000,-1.0092,-23.25,0.00,0.00,-23.25,0.080,1.499,1,0.14421429,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,42
2025.03.04 16:15:00,2025.03.04 22:15:00,overlap_first120_reference,USDJPY,LONG,2025.03.04 16:00:00,16,13,22,london_newyork_overlap,2025.03.04 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,148.49500000,149.00000000,148.63200000,149.00000000,round_number,0.6354,false,true,true,false,1.50,149.47900000,148.64800000,149.28200000,148.09400000,149.47900000,0.55400000,1.1444,25.48,0.00,0.00,25.48,0.060,1.500,24,0.21200000,17.00,4.700,other,false,not_invalidated,DEAL_REASON_EXPERT,44
2025.03.05 16:15:00,2025.03.05 19:41:15,overlap_first120_reference,GBPUSD,LONG,2025.03.05 16:00:00,16,13,22,london_newyork_overlap,2025.03.05 13:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.28356000,1.28500000,1.28412000,1.28500000,round_number,0.3216,false,true,true,false,1.50,1.28800000,1.28418000,1.28800000,1.28163000,1.28800000,0.00255000,1.4980,34.38,0.00,0.00,34.38,0.090,1.498,13,0.00138000,20.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,46
2025.03.07 16:15:00,2025.03.07 20:05:09,overlap_first120_reference,USDJPY,SHORT,2025.03.07 16:00:00,16,13,22,london_newyork_overlap,2025.03.07 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,147.19700000,147.14600000,147.10800000,147.10800000,pre_session_low,0.0220,false,true,true,false,1.50,146.16600000,147.12200000,147.75900000,147.75900000,146.16600000,0.63700000,-1.0000,-21.56,0.00,0.00,-21.56,0.050,1.501,15,0.21235714,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,48
2025.03.10 16:15:00,2025.03.10 22:15:00,overlap_first120_reference,EURJPY,SHORT,2025.03.10 16:00:00,16,13,22,london_newyork_overlap,2025.03.10 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,159.54800000,159.45450000,159.26300000,159.26300000,previous_day_low,0.1948,false,true,true,false,1.50,158.55900000,159.36800000,159.33000000,159.90700000,158.55900000,0.53900000,0.0705,1.54,0.00,0.00,1.54,0.060,1.501,24,0.28050000,36.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,50
2025.03.11 16:15:00,2025.03.11 17:27:40,overlap_first120_reference,USDJPY,LONG,2025.03.11 16:00:00,16,13,22,london_newyork_overlap,2025.03.11 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,147.71500000,148.00000000,147.94800000,148.00000000,round_number,0.0604,false,true,true,false,1.50,148.76400000,147.96800000,147.42800000,147.43800000,148.76400000,0.53000000,-1.0189,-21.98,0.00,0.00,-21.98,0.060,1.502,4,0.17678571,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,52
2025.03.12 16:15:00,2025.03.12 22:15:00,overlap_first120_reference,GBPUSD,LONG,2025.03.12 16:00:00,16,13,22,london_newyork_overlap,2025.03.12 13:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,1.29445000,1.29515000,1.29445000,1.29515000,session_high,0.0722,false,true,true,false,1.50,1.29910000,1.29495000,1.29683000,1.29218000,1.29910000,0.00277000,0.6787,15.04,0.00,0.00,15.04,0.080,1.498,24,0.00138500,20.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,54
2025.03.13 16:15:00,2025.03.13 17:54:41,overlap_first120_reference,USDJPY,LONG,2025.03.13 16:00:00,16,13,22,london_newyork_overlap,2025.03.13 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,148.22900000,148.34500000,148.24800000,148.34500000,session_high,0.0153,false,true,true,false,1.50,149.02600000,148.33800000,147.87600000,147.87900000,149.02600000,0.45900000,-1.0065,-21.87,0.00,0.00,-21.87,0.070,1.499,6,0.15285714,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,56
2025.03.14 16:15:00,2025.03.14 22:15:00,overlap_first120_reference,USDJPY,SHORT,2025.03.14 16:00:00,16,13,22,london_newyork_overlap,2025.03.14 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,148.70000000,148.66700000,148.66066667,148.66066667,recent_equal_lows,0.0095,false,true,true,false,1.50,148.13700000,148.66400000,148.58500000,149.01600000,148.13700000,0.35200000,0.2244,5.32,0.00,0.00,5.32,0.100,1.497,24,0.13107143,17.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,58
2025.03.20 16:15:00,2025.03.20 19:47:07,overlap_first120_reference,EURUSD,SHORT,2025.03.20 16:00:00,16,13,22,london_newyork_overlap,2025.03.20 13:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.08386000,1.08383000,1.08343750,1.08343750,recent_equal_lows,0.0124,false,true,true,false,1.50,1.08073000,1.08346000,1.08530000,1.08528000,1.08073000,0.00182000,-1.0110,-23.92,0.00,0.00,-23.92,0.130,1.500,14,0.00100429,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,60
2025.03.24 16:15:00,2025.03.24 16:53:14,overlap_first120_reference,USDJPY,LONG,2025.03.24 16:00:00,16,13,22,london_newyork_overlap,2025.03.24 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,149.74500000,149.78000000,149.75550000,149.78000000,wick_cluster_zone,0.0170,false,true,true,false,1.50,150.12800000,149.77600000,150.12900000,149.54100000,150.12800000,0.23500000,1.5021,35.27,0.00,0.00,35.27,0.150,1.498,2,0.08664286,17.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,62
2025.03.26 16:15:00,2025.03.26 22:15:00,overlap_first120_reference,USDJPY,LONG,2025.03.26 16:00:00,16,13,22,london_newyork_overlap,2025.03.26 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,150.31200000,150.42800000,150.31900000,150.42800000,session_high,0.2981,false,true,true,false,1.50,150.74600000,150.34900000,150.46000000,150.08400000,150.74600000,0.26500000,0.4189,10.33,0.00,0.00,10.33,0.140,1.498,24,0.10535714,17.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,64
2025.03.31 16:15:00,2025.03.31 18:01:37,overlap_first120_reference,EURJPY,LONG,2025.03.31 16:00:00,16,13,22,london_newyork_overlap,2025.03.31 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,161.66800000,161.74000000,161.70900000,161.74000000,h1_confirmed_swing_high,0.0483,false,true,true,false,1.50,162.13100000,161.72700000,161.45600000,161.45800000,162.13100000,0.26900000,-1.0074,-23.41,0.00,0.00,-23.41,0.130,1.502,7,0.16221429,30.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,66
2025.04.01 16:15:00,2025.04.01 22:15:00,overlap_first120_reference,EURJPY,SHORT,2025.04.01 16:00:00,16,13,22,london_newyork_overlap,2025.04.01 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,161.23800000,161.17150000,161.06400000,161.06400000,session_low,0.1350,false,true,true,false,1.50,160.14400000,161.15500000,161.27700000,161.82900000,160.14400000,0.67400000,-0.1810,-4.05,0.00,0.00,-4.05,0.050,1.500,24,0.22471429,30.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,68
2025.04.03 16:15:00,2025.04.03 21:52:46,overlap_first120_reference,USDJPY,SHORT,2025.04.03 16:00:00,16,13,22,london_newyork_overlap,2025.04.03 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,146.00300000,145.74300000,145.62500000,145.62500000,current_day_low,0.0147,false,true,true,false,1.50,144.40900000,145.63700000,146.45900000,146.45500000,144.40900000,0.81800000,-1.0049,-22.45,0.00,0.00,-22.45,0.040,1.501,22,0.27278571,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,70
2025.04.04 16:15:00,2025.04.04 19:37:59,overlap_first120_reference,USDJPY,LONG,2025.04.04 16:00:00,16,13,22,london_newyork_overlap,2025.04.04 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,145.42100000,145.50000000,145.42100000,145.50000000,round_number,0.1191,false,true,true,false,1.50,146.40500000,145.42200000,146.41100000,144.76700000,146.40500000,0.65500000,1.5099,33.77,0.00,0.00,33.77,0.050,1.501,13,0.45028571,17.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,72
2025.04.08 16:15:00,2025.04.08 16:34:30,overlap_first120_reference,USDJPY,SHORT,2025.04.08 16:00:00,16,13,22,london_newyork_overlap,2025.04.08 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,146.85100000,146.88600000,146.85100000,146.85100000,neckline_level,0.0518,false,true,true,false,1.50,146.31900000,146.87000000,147.24100000,147.23700000,146.31900000,0.36700000,-1.0109,-22.68,0.00,0.00,-22.68,0.090,1.501,1,0.22992857,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,74
2025.04.10 16:15:00,2025.04.10 18:52:14,overlap_first120_reference,GBPJPY,SHORT,2025.04.10 16:00:00,16,13,22,london_newyork_overlap,2025.04.10 13:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,187.72100000,187.64200000,187.57200000,187.57200000,current_day_low,0.1117,false,true,true,false,1.50,186.71500000,187.64100000,186.71400000,188.25900000,186.71500000,0.61800000,1.5000,31.48,0.00,0.00,31.48,0.050,1.498,10,0.31457143,38.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,76
2025.04.11 16:15:00,2025.04.11 16:39:15,overlap_first120_reference,USDJPY,SHORT,2025.04.11 16:00:00,16,13,22,london_newyork_overlap,2025.04.11 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,142.49900000,142.25300000,142.21200000,142.21200000,session_low,0.0473,false,true,true,false,1.50,140.98500000,142.25200000,143.09800000,143.09700000,140.98500000,0.84500000,-1.0012,-23.65,0.00,0.00,-23.65,0.040,1.499,1,0.35314286,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,78
2025.04.14 16:15:00,2025.04.14 22:15:00,overlap_first120_reference,EURJPY,SHORT,2025.04.14 16:00:00,16,13,22,london_newyork_overlap,2025.04.14 13:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,162.79800000,162.77000000,162.60900000,162.60900000,session_low,0.3251,false,true,true,false,1.50,162.08800000,162.75300000,162.44600000,163.19600000,162.08800000,0.44300000,0.6930,15.02,0.00,0.00,15.02,0.070,1.501,24,0.20107143,30.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,80
2025.04.16 16:15:00,2025.04.16 18:25:11,overlap_first120_reference,USDJPY,SHORT,2025.04.16 16:00:00,16,13,22,london_newyork_overlap,2025.04.16 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,142.60100000,142.59000000,142.50700000,142.50700000,session_low,0.2941,false,true,true,false,1.50,142.19900000,142.58200000,142.84300000,142.83700000,142.19900000,0.25500000,-1.0235,-23.75,0.00,0.00,-23.75,0.130,1.502,8,0.16785714,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,82
2025.04.21 16:15:00,2025.04.21 22:15:00,overlap_first120_reference,USDJPY,LONG,2025.04.21 16:00:00,16,13,22,london_newyork_overlap,2025.04.21 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,140.81300000,140.86500000,140.82300000,140.86500000,session_high,0.0368,false,true,true,false,1.50,141.34200000,140.85300000,140.64600000,140.52700000,141.34200000,0.32600000,-0.6350,-14.72,0.00,0.00,-14.72,0.100,1.500,24,0.14514286,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,84
2025.04.22 16:15:00,2025.04.22 19:44:53,overlap_first120_reference,USDJPY,LONG,2025.04.22 16:00:00,16,13,22,london_newyork_overlap,2025.04.22 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,140.54900000,140.62500000,140.55600000,140.62500000,h1_confirmed_swing_high,0.0025,false,true,true,false,1.50,141.23500000,140.62400000,141.23500000,140.21700000,141.23500000,0.40700000,1.5012,34.61,0.00,0.00,34.61,0.080,1.501,13,0.13571429,16.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,86
2025.04.23 16:15:00,2025.04.23 16:37:48,overlap_first120_reference,USDJPY,LONG,2025.04.23 16:00:00,16,13,22,london_newyork_overlap,2025.04.23 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,141.78000000,141.87900000,141.78000000,141.87900000,session_high,0.0230,false,true,true,false,1.50,142.26400000,141.87300000,142.27200000,141.61200000,142.26400000,0.26100000,1.5287,36.46,0.00,0.00,36.46,0.130,1.498,1,0.16571429,19.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,88
