period_id,variant,near_miss_group,m15_wave2_completion_quality_bucket,m15_wave2_depth_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,best_two,B_reject_mfe1_winner,good,too_shallow,4,4,1.0,104.49,104.49,0,inf,4.3955,1.098875,inf,0.0,0.0,inf,0,0.0,3,0.75,1,0.25,1.2659,0.35475,1.0,1.0,1.0,0.0,0.0
full2025_validation,best_two,B_reject_mfe1_winner,strong,preferred_382_618,1,1,1.0,14.57,14.57,0,inf,0.6102,0.6102,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1757,0.5527,1.0,1.0,1.0,0.0,0.0
full2025_validation,best_two,B_reject_mfe1_winner,strong,shallow_236_382,1,1,1.0,1.06,1.06,0,inf,0.0454,0.0454,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1443,0.5959,1.0,1.0,1.0,0.0,0.0
full2025_validation,best_two,B_reject_mfe1_winner,weak,none,1,1,1.0,16.73,16.73,0,inf,0.7383,0.7383,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.081,0.6137,1.0,1.0,1.0,0.0,0.0
full2025_validation,best_two,B_reject_mfe1_winner,weak,shallow_236_382,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2153,0.0574,1.0,1.0,1.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,good,deep_618_786,5,0,0.0,-66.96000000000001,0,-66.96000000000001,0.0,-2.7694,-0.55388,0.0,66.96000000000001,0.6696000000000001,-1.0,1,0.2,0,0.0,4,0.8,0.63756,0.59646,0.6,0.4,0.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,good,preferred_382_618,1,0,0.0,-6.54,0,-6.54,0.0,-0.3048,-0.3048,0.0,6.54,0.0654,-1.0,0,0.0,0,0.0,1,1.0,0.0,0.3486,0.0,0.0,0.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,good,shallow_236_382,15,0,0.0,-186.53000000000003,0,-186.53000000000003,0.0,-7.8653,-0.5243533333333333,0.0,186.53000000000003,1.8653000000000004,-1.0,2,0.13333333333333333,0,0.0,13,0.8666666666666667,0.3837866666666666,0.6097533333333335,0.2,0.13333333333333333,0.13333333333333333,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,good,too_shallow,38,2,0.05263157894736842,-430.68,14.240000000000002,-444.92,0.03200575384338758,-18.064200000000003,-0.4753736842105264,0.03251514356258,430.68,4.3068,-1.0,7,0.18421052631578946,0,0.0,31,0.8157894736842105,0.5637368421052632,0.6173526315789475,0.47368421052631576,0.23684210526315788,0.10526315789473684,0.02631578947368421,0.02631578947368421
full2025_validation,best_two,C_reject_loser_or_no_mfe1,strong,preferred_382_618,9,1,0.1111111111111111,-49.730000000000004,17.55,-67.28,0.2608501783590963,-2.0311,-0.22567777777777775,0.2752542372881356,67.28,0.6728000000000001,-0.7391498216409037,0,0.0,0,0.0,9,1.0,0.6253222222222222,0.4252222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,strong,shallow_236_382,2,0,0.0,-22.78,0,-22.78,0.0,-0.9390000000000001,-0.46950000000000003,0.0,22.78,0.2278,-1.0,0,0.0,0,0.0,2,1.0,0.3881,0.62195,0.0,0.0,0.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,weak,none,15,1,0.06666666666666667,-158.1,0.92,-159.02,0.0057854357942397185,-6.751800000000001,-0.4501200000000001,0.005933363760839799,158.1,1.5810000000000002,-1.0,0,0.0,0,0.0,15,1.0,0.3553466666666667,0.5545466666666666,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,weak,shallow_236_382,3,0,0.0,-25.7,0,-25.7,0.0,-1.0868,-0.3622666666666667,0.0,25.7,0.257,-1.0,0,0.0,0,0.0,3,1.0,0.25706666666666667,0.5833666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,weak,too_shallow,13,1,0.07692307692307693,-144.92,7.37,-152.29,0.04839451047343884,-6.170999999999999,-0.47469230769230764,0.048654148552400335,152.29,1.5229,-0.9516054895265611,2,0.15384615384615385,0,0.0,11,0.8461538461538461,0.4782615384615384,0.5902153846153846,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,good,shallow_236_382,4,4,1.0,119.16,119.16,0,inf,5.246499999999999,1.3116249999999998,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3116249999999998,0.38280000000000003,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,good,too_shallow,11,11,1.0,346.45000000000005,346.45000000000005,0,inf,14.4683,1.3153,inf,0.0,0.0,inf,0,0.0,11,1.0,0,0.0,1.3301909090909092,0.34669090909090905,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,poor,none,1,1,1.0,31.09,31.09,0,inf,1.3059,1.3059,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3059,0.3059,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,strong,shallow_236_382,1,1,1.0,0.43,0.43,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,weak,none,3,3,1.0,92.56,92.56,0,inf,3.9493,1.3164333333333333,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3174333333333335,0.4008666666666667,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,weak,too_shallow,2,2,1.0,64.41,64.41,0,inf,2.6048999999999998,1.3024499999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3024499999999999,0.49760000000000004,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,good,preferred_382_618,11,3,0.2727272727272727,3.530000000000003,72.24000000000001,-68.71000000000001,1.0513753456556543,0.0709000000000003,0.006445454545454573,1.0240951571792694,37.56,0.37560000000000004,0.0939829605963792,0,0.0,2,0.18181818181818182,9,0.8181818181818182,0.6315090909090908,0.4684090909090909,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0
full2025_validation,best_two,E_reject_not_near_miss,good,shallow_236_382,7,1,0.14285714285714285,-70.15,31.27,-101.41999999999999,0.30832183001380403,-2.9437,-0.4205285714285715,0.3063364516813158,70.15,0.7015,-1.0,2,0.2857142857142857,1,0.14285714285714285,4,0.5714285714285714,0.5853571428571429,0.8305857142857144,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
full2025_validation,best_two,E_reject_not_near_miss,good,too_shallow,9,2,0.2222222222222222,-13.069999999999993,61.63,-74.7,0.8250334672021419,-0.5278999999999998,-0.05865555555555554,0.8315786115364983,39.19,0.39189999999999997,-0.3335034447563152,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.6253666666666667,0.4616777777777778,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,best_two,E_reject_not_near_miss,good,very_deep_786_100,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,poor,none,9,0,0.0,-79.78999999999999,0,-79.78999999999999,0.0,-3.3709000000000007,-0.3745444444444445,0.0,79.78999999999999,0.7979,-1.0,0,0.0,0,0.0,9,1.0,0.42314444444444443,0.5041111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,poor,too_shallow,1,1,1.0,0.56,0.56,0,inf,0.0232,0.0232,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1942,0.258,1.0,1.0,1.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,strong,deep_618_786,1,0,0.0,-5.32,0,-5.32,0.0,-0.2269,-0.2269,0.0,5.32,0.053200000000000004,-1.0,0,0.0,0,0.0,1,1.0,0.3769,0.2808,0.0,0.0,0.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,strong,preferred_382_618,4,2,0.5,12.579999999999998,46.68,-34.1,1.3689149560117302,0.5229,0.130725,1.354941623676351,34.1,0.341,0.36891495601173013,1,0.25,1,0.25,2,0.5,0.70165,0.481275,0.5,0.5,0.25,0.25,0.0
full2025_validation,best_two,E_reject_not_near_miss,strong,shallow_236_382,6,0,0.0,-119.94,0,-119.94,0.0,-5.0764000000000005,-0.8460666666666667,0.0,119.94,1.1994,-1.0,3,0.5,0,0.0,3,0.5,0.2764333333333333,0.8732833333333333,0.0,0.0,0.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,weak,deep_618_786,2,0,0.0,-14.29,0,-14.29,0.0,-0.6091,-0.30455,0.0,14.29,0.1429,-1.0,0,0.0,0,0.0,2,1.0,0.4538,0.4849,0.5,0.0,0.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,weak,none,8,1,0.125,-45.52,29.55,-75.07000000000001,0.39363260956440654,-1.8416,-0.2302,0.41514227642276424,75.07000000000001,0.7507,-0.6063673904355934,1,0.125,1,0.125,6,0.75,0.5550750000000001,0.543075,0.375,0.25,0.25,0.125,0.0
full2025_validation,best_two,E_reject_not_near_miss,weak,shallow_236_382,3,1,0.3333333333333333,-7.599999999999998,28.48,-36.08,0.7893569844789358,-0.17359999999999998,-0.05786666666666666,0.8821772770462876,36.08,0.36079999999999995,-0.21064301552106426,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.5472333333333333,0.5964333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,weak,too_shallow,18,10,0.5555555555555556,75.68,167.34,-91.66,1.8256600480034912,3.2860999999999985,0.18256111111111104,1.8508583413169002,53.95999999999998,0.5395999999999999,1.4025203854707198,1,0.05555555555555555,4,0.2222222222222222,13,0.7222222222222222,0.7064666666666667,0.5506,0.6111111111111112,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.0
full2025_validation,exhaustion,A_required_light_pass,good,deep_618_786,4,0,0.0,-51.5,0,-51.5,0.0,-2.2081,-0.552025,0.0,51.5,0.515,-1.0,1,0.25,0,0.0,3,0.75,0.25727500000000003,0.6596000000000001,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,A_required_light_pass,good,shallow_236_382,3,2,0.6666666666666666,49.599999999999994,64.15,-14.55,4.40893470790378,2.0365,0.6788333333333334,4.436550793115086,14.55,0.14550000000000002,3.4089347079037795,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.0961333333333334,0.6326999999999999,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,exhaustion,A_required_light_pass,strong,preferred_382_618,21,12,0.5714285714285714,199.12999999999997,319.03,-119.90000000000002,2.6608006672226847,8.505299999999998,0.40501428571428566,2.6843845925339145,55.52000000000001,0.5552000000000001,3.586635446685878,3,0.14285714285714285,9,0.42857142857142855,9,0.42857142857142855,0.9511380952380951,0.4610142857142857,0.8095238095238095,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.0
full2025_validation,exhaustion,A_required_light_pass,strong,shallow_236_382,2,1,0.5,24.27,31.32,-7.05,4.4425531914893615,0.9945999999999999,0.49729999999999996,4.251389342922524,7.050000000000001,0.07050000000000001,3.4425531914893615,0,0.0,1,0.5,1,0.5,0.71105,0.1999,0.5,0.5,0.5,0.5,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,good,shallow_236_382,3,3,1.0,41.02,41.02,0,inf,1.7167,0.5722333333333333,inf,0.0,0.0,inf,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.2041,0.3292,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,good,too_shallow,4,4,1.0,104.49,104.49,0,inf,4.3955,1.098875,inf,0.0,0.0,inf,0,0.0,3,0.75,1,0.25,1.2659,0.35475,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,strong,preferred_382_618,1,1,1.0,14.57,14.57,0,inf,0.6102,0.6102,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1757,0.5527,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,strong,shallow_236_382,1,1,1.0,1.06,1.06,0,inf,0.0454,0.0454,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1443,0.5959,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,weak,none,1,1,1.0,16.73,16.73,0,inf,0.7383,0.7383,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.081,0.6137,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,weak,shallow_236_382,1,1,1.0,1.82,1.82,0,inf,0.0766,0.0766,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2153,0.0574,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,good,deep_618_786,5,0,0.0,-66.96000000000001,0,-66.96000000000001,0.0,-2.7694,-0.55388,0.0,66.96000000000001,0.6696000000000001,-1.0,1,0.2,0,0.0,4,0.8,0.63756,0.59646,0.6,0.4,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,good,preferred_382_618,1,0,0.0,-6.54,0,-6.54,0.0,-0.3048,-0.3048,0.0,6.54,0.0654,-1.0,0,0.0,0,0.0,1,1.0,0.0,0.3486,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,good,shallow_236_382,15,0,0.0,-186.53000000000003,0,-186.53000000000003,0.0,-7.8653,-0.5243533333333333,0.0,186.53000000000003,1.8653000000000004,-1.0,2,0.13333333333333333,0,0.0,13,0.8666666666666667,0.3837866666666666,0.6097533333333335,0.2,0.13333333333333333,0.13333333333333333,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,good,too_shallow,38,2,0.05263157894736842,-430.68,14.240000000000002,-444.92,0.03200575384338758,-18.064200000000003,-0.4753736842105264,0.03251514356258,430.68,4.3068,-1.0,7,0.18421052631578946,0,0.0,31,0.8157894736842105,0.5637368421052632,0.6173526315789475,0.47368421052631576,0.23684210526315788,0.10526315789473684,0.02631578947368421,0.02631578947368421
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,strong,preferred_382_618,9,1,0.1111111111111111,-49.730000000000004,17.55,-67.28,0.2608501783590963,-2.0311,-0.22567777777777775,0.2752542372881356,67.28,0.6728000000000001,-0.7391498216409037,0,0.0,0,0.0,9,1.0,0.6253222222222222,0.4252222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,strong,shallow_236_382,2,0,0.0,-22.78,0,-22.78,0.0,-0.9390000000000001,-0.46950000000000003,0.0,22.78,0.2278,-1.0,0,0.0,0,0.0,2,1.0,0.3881,0.62195,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,weak,none,15,1,0.06666666666666667,-158.1,0.92,-159.02,0.0057854357942397185,-6.751800000000001,-0.4501200000000001,0.005933363760839799,158.1,1.5810000000000002,-1.0,0,0.0,0,0.0,15,1.0,0.3553466666666667,0.5545466666666666,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,weak,shallow_236_382,3,0,0.0,-25.7,0,-25.7,0.0,-1.0868,-0.3622666666666667,0.0,25.7,0.257,-1.0,0,0.0,0,0.0,3,1.0,0.25706666666666667,0.5833666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,weak,too_shallow,13,1,0.07692307692307693,-144.92,7.37,-152.29,0.04839451047343884,-6.170999999999999,-0.47469230769230764,0.048654148552400335,152.29,1.5229,-0.9516054895265611,2,0.15384615384615385,0,0.0,11,0.8461538461538461,0.4782615384615384,0.5902153846153846,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,good,shallow_236_382,4,4,1.0,119.16,119.16,0,inf,5.246499999999999,1.3116249999999998,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3116249999999998,0.38280000000000003,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,good,too_shallow,11,11,1.0,346.45000000000005,346.45000000000005,0,inf,14.4683,1.3153,inf,0.0,0.0,inf,0,0.0,11,1.0,0,0.0,1.3301909090909092,0.34669090909090905,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,poor,none,1,1,1.0,31.09,31.09,0,inf,1.3059,1.3059,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3059,0.3059,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,strong,shallow_236_382,1,1,1.0,0.43,0.43,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,weak,none,3,3,1.0,92.56,92.56,0,inf,3.9493,1.3164333333333333,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3174333333333335,0.4008666666666667,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,weak,too_shallow,2,2,1.0,64.41,64.41,0,inf,2.6048999999999998,1.3024499999999999,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3024499999999999,0.49760000000000004,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,good,preferred_382_618,11,3,0.2727272727272727,3.530000000000003,72.24000000000001,-68.71000000000001,1.0513753456556543,0.0709000000000003,0.006445454545454573,1.0240951571792694,37.56,0.37560000000000004,0.0939829605963792,0,0.0,2,0.18181818181818182,9,0.8181818181818182,0.6315090909090908,0.4684090909090909,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,good,shallow_236_382,7,1,0.14285714285714285,-70.15,31.27,-101.41999999999999,0.30832183001380403,-2.9437,-0.4205285714285715,0.3063364516813158,70.15,0.7015,-1.0,2,0.2857142857142857,1,0.14285714285714285,4,0.5714285714285714,0.5853571428571429,0.8305857142857144,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,good,too_shallow,9,2,0.2222222222222222,-13.069999999999993,61.63,-74.7,0.8250334672021419,-0.5278999999999998,-0.05865555555555554,0.8315786115364983,39.19,0.39189999999999997,-0.3335034447563152,1,0.1111111111111111,2,0.2222222222222222,6,0.6666666666666666,0.6253666666666667,0.4616777777777778,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,good,very_deep_786_100,1,0,0.0,-24.26,0,-24.26,0.0,-1.0112,-1.0112,0.0,24.26,0.2426,-1.0,1,1.0,0,0.0,0,0.0,0.427,1.0112,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,poor,none,9,0,0.0,-79.78999999999999,0,-79.78999999999999,0.0,-3.3709000000000007,-0.3745444444444445,0.0,79.78999999999999,0.7979,-1.0,0,0.0,0,0.0,9,1.0,0.42314444444444443,0.5041111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,poor,too_shallow,1,1,1.0,0.56,0.56,0,inf,0.0232,0.0232,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.1942,0.258,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,strong,deep_618_786,1,0,0.0,-5.32,0,-5.32,0.0,-0.2269,-0.2269,0.0,5.32,0.053200000000000004,-1.0,0,0.0,0,0.0,1,1.0,0.3769,0.2808,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,strong,preferred_382_618,4,2,0.5,12.579999999999998,46.68,-34.1,1.3689149560117302,0.5229,0.130725,1.354941623676351,34.1,0.341,0.36891495601173013,1,0.25,1,0.25,2,0.5,0.70165,0.481275,0.5,0.5,0.25,0.25,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,strong,shallow_236_382,6,0,0.0,-119.94,0,-119.94,0.0,-5.0764000000000005,-0.8460666666666667,0.0,119.94,1.1994,-1.0,3,0.5,0,0.0,3,0.5,0.2764333333333333,0.8732833333333333,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,weak,deep_618_786,2,0,0.0,-14.29,0,-14.29,0.0,-0.6091,-0.30455,0.0,14.29,0.1429,-1.0,0,0.0,0,0.0,2,1.0,0.4538,0.4849,0.5,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,weak,none,8,1,0.125,-45.52,29.55,-75.07000000000001,0.39363260956440654,-1.8416,-0.2302,0.41514227642276424,75.07000000000001,0.7507,-0.6063673904355934,1,0.125,1,0.125,6,0.75,0.5550750000000001,0.543075,0.375,0.25,0.25,0.125,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,weak,shallow_236_382,3,1,0.3333333333333333,-7.599999999999998,28.48,-36.08,0.7893569844789358,-0.17359999999999998,-0.05786666666666666,0.8821772770462876,36.08,0.36079999999999995,-0.21064301552106426,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0.5472333333333333,0.5964333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,weak,too_shallow,18,10,0.5555555555555556,75.68,167.34,-91.66,1.8256600480034912,3.2860999999999985,0.18256111111111104,1.8508583413169002,53.95999999999998,0.5395999999999999,1.4025203854707198,1,0.05555555555555555,4,0.2222222222222222,13,0.7222222222222222,0.7064666666666667,0.5506,0.6111111111111112,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.0
full2025_validation,granville,A_required_light_pass,good,deep_618_786,3,0,0.0,-42.59,0,-42.59,0.0,-1.8891,-0.6297,0.0,42.59,0.42590000000000006,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.2008,0.7573333333333334,0.0,0.0,0.0,0.0,0.0
full2025_validation,granville,A_required_light_pass,good,shallow_236_382,4,2,0.5,26.549999999999997,62.44,-35.89,1.7397603789356366,1.0365,0.259125,1.650822554313701,35.89,0.3589,0.7397603789356366,1,0.25,2,0.5,1,0.25,0.83695,0.7245250000000001,0.75,0.5,0.5,0.5,0.0
