period_id,variant,near_miss_group,post_break_hold_bucket,no_immediate_failure_pass,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,best_two,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,6,1,0.16666666666666666,-78.16000000000001,0.92,-79.08,0.01163378856853819,-3.2653,-0.5442166666666667,0.012191432720232334,78.16000000000001,0.7816000000000002,-1.0,0,0.0,0,0.0,6,1.0,0.20261666666666667,0.6269333333333332,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,best_two,C_reject_loser_or_no_mfe1,none,false,59,3,0.05084745762711865,-676.1599999999999,21.610000000000003,-697.7699999999999,0.030970090430944303,-28.352400000000003,-0.4805491525423729,0.031518252713056485,683.5299999999999,6.835299999999998,-0.9892177373341331,10,0.1694915254237288,0,0.0,49,0.8305084745762712,0.4852847457627121,0.6172118644067797,0.4067796610169492,0.22033898305084745,0.0847457627118644,0.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,failed_1bar,false,1,1,1.0,0.43,0.43,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,failed_2bars,false,1,1,1.0,32.25,32.25,0,inf,1.3039,1.3039,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3039,0.5583,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,held_clean,true,3,3,1.0,91.93,91.93,0,inf,3.9557,1.3185666666666667,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3185666666666667,0.37379999999999997,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,no_following_closed_bar,false,1,1,1.0,31.92,31.92,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3226,0.4135,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,none,false,16,16,1.0,497.56999999999994,497.56999999999994,0,inf,20.995700000000003,1.3122312500000002,inf,0.0,0.0,inf,0,0.0,16,1.0,0,0.0,1.3224687500000003,0.35970624999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,failed_1bar,false,4,1,0.25,-10.739999999999998,32.31,-43.05,0.7505226480836238,-0.4511999999999999,-0.11279999999999997,0.748144013396595,24.42,0.24420000000000003,-0.4398034398034397,1,0.25,1,0.25,2,0.5,0.6706500000000001,0.567725,0.5,0.25,0.25,0.25,0.0
full2025_validation,best_two,E_reject_not_near_miss,failed_2bars,false,2,0,0.0,-27.44,0,-27.44,0.0,-1.1918,-0.5959,0.0,27.44,0.2744,-1.0,0,0.0,0,0.0,2,1.0,0.52435,0.6557,0.5,0.0,0.0,0.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,held_clean,true,27,6,0.2222222222222222,-98.2,116.66,-214.86,0.542958205343014,-4.180400000000001,-0.15482962962962965,0.5391467313416383,114.43,1.1443,-0.858166564712051,3,0.1111111111111111,3,0.1111111111111111,21,0.7777777777777778,0.4967296296296297,0.4838481481481483,0.2962962962962963,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.0
full2025_validation,best_two,E_reject_not_near_miss,no_following_closed_bar,false,13,4,0.3076923076923077,-49.11999999999998,79.84,-128.96,0.6191066997518611,-2.0357000000000003,-0.15659230769230773,0.6268741522783092,97.37999999999998,0.9737999999999999,-0.5044156911070035,2,0.15384615384615385,2,0.15384615384615385,9,0.6923076923076923,0.679,0.7108307692307693,0.6153846153846154,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.0
full2025_validation,best_two,E_reject_not_near_miss,none,false,34,10,0.29411764705882354,-102.08999999999997,208.94,-311.0300000000001,0.671767996656271,-4.019100000000001,-0.11820882352941178,0.6923177033492824,144.81,1.4481000000000002,-0.7049927491195358,5,0.14705882352941177,6,0.17647058823529413,23,0.6764705882352942,0.6082441176470588,0.5735588235294119,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.0
full2025_validation,exhaustion,A_required_light_pass,failed_1bar,false,1,1,1.0,31.41,31.41,0,inf,1.3035,1.3035,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3035,0.4903,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,A_required_light_pass,failed_2bars,false,1,1,1.0,30.56,30.56,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,A_required_light_pass,held_clean,true,4,3,0.75,66.83,73.88,-7.05,10.479432624113475,2.7784,0.6946,10.082706766917292,7.049999999999997,0.07049999999999997,9.479432624113478,0,0.0,2,0.5,2,0.5,0.8584499999999999,0.24295,0.75,0.5,0.5,0.5,0.0
full2025_validation,exhaustion,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,A_required_light_pass,none,false,23,10,0.43478260869565216,116.39999999999998,278.65,-162.25,1.7174114021571647,4.947400000000001,0.215104347826087,1.7222270882601964,74.26,0.7426,1.5674656611904116,3,0.13043478260869565,8,0.34782608695652173,12,0.5217391304347826,0.8507608695652173,0.5078260869565218,0.6956521739130435,0.5652173913043478,0.4782608695652174,0.30434782608695654,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,held_clean,true,3,3,1.0,47.42,47.42,0,inf,2.0832,0.6944,inf,0.0,0.0,inf,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.1749333333333334,0.5368666666666667,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,none,false,8,8,1.0,132.26999999999998,132.26999999999998,0,inf,5.499499999999999,0.6874374999999999,inf,0.0,0.0,inf,0,0.0,3,0.375,5,0.625,1.220925,0.32696250000000004,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,failed_1bar,false,6,0,0.0,-56.82000000000001,0,-56.82000000000001,0.0,-2.3832,-0.3972,0.0,56.82000000000001,0.5682,-1.0,0,0.0,0,0.0,6,1.0,0.6993666666666666,0.5296,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,failed_2bars,false,3,0,0.0,-42.69,0,-42.69,0.0,-1.8397999999999999,-0.6132666666666666,0.0,42.69,0.42689999999999995,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.27796666666666664,0.7548666666666666,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,held_clean,true,26,1,0.038461538461538464,-210.53000000000003,17.55,-228.07999999999998,0.07694668537355315,-9.0141,-0.3466961538461538,0.0788309233048899,210.53000000000003,2.1053,-1.0,0,0.0,0,0.0,26,1.0,0.3968846153846154,0.46156538461538454,0.34615384615384615,0.11538461538461539,0.038461538461538464,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,held_no_close_back,false,1,0,0.0,-27.58,0,-27.58,0.0,-1.1286,-1.1286,0.0,27.58,0.2758,-1.0,1,1.0,0,0.0,0,0.0,3.8929,1.1286,1.0,1.0,1.0,1.0,1.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,6,1,0.16666666666666666,-78.16000000000001,0.92,-79.08,0.01163378856853819,-3.2653,-0.5442166666666667,0.012191432720232334,78.16000000000001,0.7816000000000002,-1.0,0,0.0,0,0.0,6,1.0,0.20261666666666667,0.6269333333333332,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,none,false,59,3,0.05084745762711865,-676.1599999999999,21.610000000000003,-697.7699999999999,0.030970090430944303,-28.352400000000003,-0.4805491525423729,0.031518252713056485,683.5299999999999,6.835299999999998,-0.9892177373341331,10,0.1694915254237288,0,0.0,49,0.8305084745762712,0.4852847457627121,0.6172118644067797,0.4067796610169492,0.22033898305084745,0.0847457627118644,0.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,failed_1bar,false,1,1,1.0,0.43,0.43,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,failed_2bars,false,1,1,1.0,32.25,32.25,0,inf,1.3039,1.3039,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3039,0.5583,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,held_clean,true,3,3,1.0,91.93,91.93,0,inf,3.9557,1.3185666666666667,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3185666666666667,0.37379999999999997,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,no_following_closed_bar,false,1,1,1.0,31.92,31.92,0,inf,1.3196,1.3196,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3226,0.4135,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,none,false,16,16,1.0,497.56999999999994,497.56999999999994,0,inf,20.995700000000003,1.3122312500000002,inf,0.0,0.0,inf,0,0.0,16,1.0,0,0.0,1.3224687500000003,0.35970624999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,failed_1bar,false,4,1,0.25,-10.739999999999998,32.31,-43.05,0.7505226480836238,-0.4511999999999999,-0.11279999999999997,0.748144013396595,24.42,0.24420000000000003,-0.4398034398034397,1,0.25,1,0.25,2,0.5,0.6706500000000001,0.567725,0.5,0.25,0.25,0.25,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,failed_2bars,false,2,0,0.0,-27.44,0,-27.44,0.0,-1.1918,-0.5959,0.0,27.44,0.2744,-1.0,0,0.0,0,0.0,2,1.0,0.52435,0.6557,0.5,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,held_clean,true,27,6,0.2222222222222222,-98.2,116.66,-214.86,0.542958205343014,-4.180400000000001,-0.15482962962962965,0.5391467313416383,114.43,1.1443,-0.858166564712051,3,0.1111111111111111,3,0.1111111111111111,21,0.7777777777777778,0.4967296296296297,0.4838481481481483,0.2962962962962963,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,no_following_closed_bar,false,13,4,0.3076923076923077,-49.11999999999998,79.84,-128.96,0.6191066997518611,-2.0357000000000003,-0.15659230769230773,0.6268741522783092,97.37999999999998,0.9737999999999999,-0.5044156911070035,2,0.15384615384615385,2,0.15384615384615385,9,0.6923076923076923,0.679,0.7108307692307693,0.6153846153846154,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,none,false,34,10,0.29411764705882354,-102.08999999999997,208.94,-311.0300000000001,0.671767996656271,-4.019100000000001,-0.11820882352941178,0.6923177033492824,144.81,1.4481000000000002,-0.7049927491195358,5,0.14705882352941177,6,0.17647058823529413,23,0.6764705882352942,0.6082441176470588,0.5735588235294119,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.0
full2025_validation,granville,A_required_light_pass,failed_1bar,false,3,1,0.3333333333333333,6.95,29.17,-22.220000000000002,1.3127812781278128,0.36150000000000004,0.12050000000000001,1.3837579617834395,18.26,0.1826,0.38061336254107336,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.6390666666666668,0.5033333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,granville,A_required_light_pass,failed_2bars,false,1,1,1.0,28.77,28.77,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.4755,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,A_required_light_pass,held_clean,true,5,3,0.6,53.63,71.63,-18.0,3.9794444444444443,2.2941000000000003,0.45882000000000006,3.903189066059225,10.95,0.10949999999999999,4.89771689497717,0,0.0,2,0.4,3,0.6,0.77376,0.32172,0.6,0.4,0.4,0.4,0.0
full2025_validation,granville,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,granville,A_required_light_pass,none,false,23,9,0.391304347826087,34.29,229.71,-195.42000000000002,1.1754682222904513,1.4432000000000005,0.06274782608695655,1.1684643040575242,145.7,1.4569999999999999,0.23534660260809884,4,0.17391304347826086,7,0.30434782608695654,12,0.5217391304347826,0.7824478260869566,0.5584173913043479,0.6521739130434783,0.5217391304347826,0.391304347826087,0.2608695652173913,0.0
full2025_validation,granville,B_reject_mfe1_winner,held_clean,true,1,1,1.0,31.02,31.02,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,B_reject_mfe1_winner,no_following_closed_bar,false,1,1,1.0,26.96,26.96,0,inf,1.2984,1.2984,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2984,2.4476,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,B_reject_mfe1_winner,none,false,6,6,1.0,120.94,120.94,0,inf,5.2808,0.8801333333333333,inf,0.0,0.0,inf,0,0.0,3,0.5,3,0.5,1.1727666666666667,0.46320000000000006,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,failed_1bar,false,3,0,0.0,-31.019999999999996,0,-31.019999999999996,0.0,-1.3213,-0.4404333333333333,0.0,31.019999999999996,0.3102,-1.0,0,0.0,0,0.0,3,1.0,0.5912000000000001,0.5105666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,failed_2bars,false,4,0,0.0,-46.410000000000004,0,-46.410000000000004,0.0,-2.0806999999999998,-0.5201749999999999,0.0,46.410000000000004,0.4641,-1.0,1,0.25,0,0.0,3,0.75,0.45235,0.552225,0.25,0.25,0.25,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,held_clean,true,23,0,0.0,-228.86999999999998,0,-228.86999999999998,0.0,-10.273699999999998,-0.4466826086956521,0.0,228.86999999999998,2.2887,-1.0,1,0.043478260869565216,0,0.0,22,0.9565217391304348,0.40895217391304345,0.5317652173913043,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,held_no_close_back,false,1,0,0.0,-10.34,0,-10.34,0.0,-0.4498,-0.4498,0.0,10.34,0.10339999999999999,-1.0,0,0.0,0,0.0,1,1.0,0.5837,0.5789,1.0,0.0,0.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,no_following_closed_bar,false,3,1,0.3333333333333333,-41.27,0.92,-42.19,0.02180611519317374,-1.8112,-0.6037333333333333,0.021766135565757495,41.27,0.41270000000000007,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.36319999999999997,0.7652,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,none,false,68,4,0.058823529411764705,-756.5900000000001,33.49,-790.08,0.04238811259619279,-32.8478,-0.48305588235294117,0.04397152386884214,763.4000000000001,7.634,-0.9910793817133875,11,0.16176470588235295,0,0.0,57,0.8382352941176471,0.48575882352941163,0.6164014705882351,0.45588235294117646,0.20588235294117646,0.08823529411764706,0.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,failed_1bar,false,1,1,1.0,30.4,30.4,0,inf,1.3223,1.3223,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3223,0.3223,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,failed_2bars,false,1,1,1.0,26.5,26.5,0,inf,1.3027,1.3027,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3027,0.1003,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,held_clean,true,2,2,1.0,53.78,53.78,0,inf,2.6178,1.3089,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3089,0.5561,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,no_following_closed_bar,false,2,2,1.0,59.47,59.47,0,inf,2.6744000000000003,1.3372000000000002,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.4637,1.1139999999999999,1.0,1.0,1.0,1.0,0.5
full2025_validation,granville,D_reject_strong_mfe13_winner,none,false,13,13,1.0,382.15999999999997,382.15999999999997,0,inf,17.0375,1.310576923076923,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.312530769230769,0.3669846153846154,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,E_reject_not_near_miss,failed_1bar,false,4,1,0.25,-28.33,13.44,-41.769999999999996,0.32176203016519034,-1.2195,-0.304875,0.3258706467661691,28.33,0.2833,-1.0,0,0.0,0,0.0,4,1.0,0.5432750000000001,0.612825,0.5,0.25,0.0,0.0,0.0
full2025_validation,granville,E_reject_not_near_miss,failed_2bars,false,4,1,0.25,-23.17,27.03,-50.2,0.5384462151394422,-0.9117,-0.227925,0.588360122810186,50.2,0.502,-0.46155378486055776,1,0.25,1,0.25,2,0.5,0.6799,0.6935,0.5,0.25,0.25,0.25,0.0
full2025_validation,granville,E_reject_not_near_miss,held_clean,true,40,10,0.25,-133.55000000000004,146.09,-279.64,0.5224216850236018,-5.9781,-0.14945250000000002,0.5267307920674503,142.81000000000003,1.4281000000000004,-0.9351586023387719,2,0.05,4,0.1,34,0.85,0.5445000000000002,0.4578225000000001,0.425,0.3,0.175,0.1,0.0
full2025_validation,granville,E_reject_not_near_miss,no_following_closed_bar,false,10,1,0.1,-80.52000000000001,29.55,-110.07,0.26846552194058326,-3.5234,-0.35234,0.27060820601995605,110.07000000000001,1.1007,-0.7315344780594167,1,0.1,1,0.1,8,0.8,0.66654,0.6225799999999999,0.7,0.4,0.1,0.1,0.0
full2025_validation,granville,E_reject_not_near_miss,none,false,48,7,0.14583333333333334,-375.24999999999994,126.09,-501.34,0.251505964016436,-16.6408,-0.3466833333333333,0.24879017695919114,393.96999999999997,3.9396999999999993,-0.9524836916516485,6,0.125,3,0.0625,39,0.8125,0.50099375,0.5547312499999999,0.4375,0.22916666666666666,0.14583333333333334,0.041666666666666664,0.0
full2025_validation,invalidation,A_required_light_pass,failed_1bar,false,2,1,0.5,24.85,29.17,-4.32,6.752314814814815,1.1162,0.5581,6.959423384943941,4.32,0.0432,5.752314814814815,0,0.0,1,0.5,1,0.5,0.7542000000000001,0.37765000000000004,0.5,0.5,0.5,0.5,0.0
full2025_validation,invalidation,A_required_light_pass,failed_2bars,false,2,1,0.5,21.049999999999997,30.56,-9.51,3.213459516298633,0.8989999999999999,0.44949999999999996,3.2474999999999996,9.510000000000002,0.09510000000000002,2.213459516298632,0,0.0,1,0.5,1,0.5,0.9706999999999999,0.43775,1.0,0.5,0.5,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,held_clean,true,4,1,0.25,-16.04,11.19,-27.23,0.41094381197208957,-0.6984,-0.1746,0.4003091190108191,27.229999999999997,0.2723,-0.5890561880279104,0,0.0,0,0.0,4,1.0,0.6552749999999999,0.498875,0.75,0.25,0.25,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,no_following_closed_bar,false,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,none,false,28,12,0.42857142857142855,157.48999999999998,316.17999999999995,-158.68999999999997,1.9924380868359697,6.482700000000001,0.23152500000000004,1.9495261670059905,60.839999999999996,0.6084,2.5885930309007232,2,0.07142857142857142,9,0.32142857142857145,17,0.6071428571428571,0.8523999999999999,0.4552071428571428,0.6785714285714286,0.5714285714285714,0.4642857142857143,0.2857142857142857,0.0
full2025_validation,invalidation,B_reject_mfe1_winner,held_clean,true,1,1,1.0,30.97,30.97,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,failed_1bar,false,8,0,0.0,-93.47999999999999,0,-93.47999999999999,0.0,-3.9797000000000002,-0.49746250000000003,0.0,93.47999999999999,0.9347999999999999,-1.0,0,0.0,0,0.0,8,1.0,0.6864375,0.632125,0.75,0.375,0.25,0.0,0.0
