period_id,variant,near_miss_group,target_room_bucket,clean_path_to_1r,clean_path_to_1_3r,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,granville,E_reject_not_near_miss,lt_1_0r,false,false,106,20,0.18867924528301888,-640.82,342.20000000000005,-983.02,0.3481109234807024,-28.2735,-0.26673113207547167,0.3520884368862848,683.84,6.8384,-0.9370905474964905,10,0.09433962264150944,9,0.08490566037735849,87,0.8207547169811321,0.5413754716981132,0.5319915094339619,0.46226415094339623,0.27358490566037735,0.1509433962264151,0.07547169811320754,0.0
full2025_validation,invalidation,A_required_light_pass,lt_1_0r,false,false,37,15,0.40540540540540543,163.65000000000003,387.09999999999997,-223.44999999999996,1.7323786081897519,6.799500000000001,0.1837702702702703,1.70981919158176,65.06,0.6506000000000001,2.515370427297879,3,0.08108108108108109,11,0.2972972972972973,23,0.6216216216216216,0.8121027027027026,0.46951621621621603,0.6756756756756757,0.5135135135135135,0.43243243243243246,0.24324324324324326,0.0
full2025_validation,invalidation,B_reject_mfe1_winner,lt_1_0r,false,false,1,1,1.0,30.97,30.97,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,62,3,0.04838709677419355,-651.2399999999999,35.760000000000005,-686.9999999999999,0.05205240174672491,-27.955499999999997,-0.45089516129032253,0.05360068790878438,651.2399999999999,6.512399999999999,-1.0,5,0.08064516129032258,0,0.0,57,0.9193548387096774,0.45777096774193565,0.5616032258064515,0.41935483870967744,0.1935483870967742,0.08064516129032258,0.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,lt_1_0r,false,false,9,9,1.0,271.88,271.88,0,inf,11.792200000000001,1.3102444444444445,inf,0.0,0.0,inf,0,0.0,9,1.0,0,0.0,1.317588888888889,0.4373222222222222,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,lt_1_0r,false,false,78,20,0.2564102564102564,-285.44,372.13000000000005,-657.5699999999999,0.5659169365999058,-12.367200000000004,-0.1585538461538462,0.5678116252494294,298.3,2.983,-0.9568890378813275,7,0.08974358974358974,10,0.1282051282051282,61,0.782051282051282,0.5932051282051282,0.5726807692307693,0.47435897435897434,0.3333333333333333,0.21794871794871795,0.10256410256410256,0.0
full2025_validation,light,A_required_light_pass,none,false,false,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0
full2025_validation,m15completion,A_required_light_pass,lt_1_0r,false,false,16,8,0.5,117.54,206.83,-89.28999999999999,2.316384813528951,4.981000000000001,0.31131250000000005,2.258591065292096,47.33,0.4733,2.4834143249524616,1,0.0625,6,0.375,9,0.5625,0.7671812499999999,0.5015125000000001,0.625,0.5,0.4375,0.3125,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,lt_1_0r,false,false,9,9,1.0,186.54999999999998,186.54999999999998,0,inf,8.3209,0.9245444444444444,inf,0.0,0.0,inf,0,0.0,5,0.5555555555555556,4,0.4444444444444444,1.2526777777777778,0.41424444444444447,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,145,5,0.034482758620689655,-1625.5600000000002,39.39999999999999,-1664.96,0.02366423217374591,-70.89540000000001,-0.48893379310344837,0.02363130807463852,1625.5600000000002,16.2556,-1.0,20,0.13793103448275862,0,0.0,125,0.8620689655172413,0.48166482758620666,0.5911000000000002,0.4206896551724138,0.2,0.10344827586206896,0.020689655172413793,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,lt_1_0r,false,false,28,28,1.0,803.9899999999998,803.9899999999998,0,inf,35.5181,1.2685035714285713,inf,0.0,0.0,inf,0,0.0,27,0.9642857142857143,1,0.03571428571428571,1.3203142857142856,0.40750000000000003,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,lt_1_0r,false,false,72,16,0.2222222222222222,-354.99999999999994,339.43000000000006,-694.4299999999998,0.48878936681883006,-15.527499999999995,-0.21565972222222216,0.4891698413638369,360.15999999999997,3.6016,-0.985673034207019,11,0.1527777777777778,10,0.1388888888888889,51,0.7083333333333334,0.5609375000000001,0.5544777777777778,0.4027777777777778,0.2777777777777778,0.20833333333333334,0.125,0.0
full2025_validation,nearmiss_diag,A_required_light_pass,lt_1_0r,false,false,16,8,0.5,111.75,200.6,-88.85,2.257737760270118,4.981000000000001,0.31131250000000005,2.258591065292096,51.93,0.5193,2.151935297515887,1,0.0625,6,0.375,9,0.5625,0.7671812499999999,0.5015125000000001,0.625,0.5,0.4375,0.3125,0.0
full2025_validation,nearmiss_diag,B_reject_mfe1_winner,lt_1_0r,false,false,12,12,1.0,224.59000000000003,224.59000000000003,0,inf,9.9591,0.8299249999999999,inf,0.0,0.0,inf,0,0.0,6,0.5,6,0.5,1.2220833333333332,0.39176666666666665,1.0,1.0,1.0,0.0,0.0
full2025_validation,nearmiss_diag,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,147,7,0.047619047619047616,-1578.7600000000007,47.83,-1626.5900000000004,0.029405074419491074,-69.65810000000002,-0.4738646258503403,0.029227109356382036,1585.5700000000006,15.855700000000006,-0.9957050146004276,17,0.11564625850340136,0,0.0,130,0.8843537414965986,0.4613551020408161,0.591008843537415,0.4217687074829932,0.17687074829931973,0.08843537414965986,0.0,0.0
full2025_validation,nearmiss_diag,D_reject_strong_mfe13_winner,lt_1_0r,false,false,25,25,1.0,730.3699999999998,730.3699999999998,0,inf,32.8674,1.314696,inf,0.0,0.0,inf,0,0.0,25,1.0,0,0.0,1.325628,0.51732,1.0,1.0,1.0,1.0,0.04
full2025_validation,nearmiss_diag,E_reject_not_near_miss,lt_1_0r,false,false,118,25,0.211864406779661,-632.8399999999999,444.03999999999996,-1076.8799999999999,0.4123393507168858,-28.470100000000002,-0.2412720338983051,0.4085425517549419,632.8399999999999,6.328399999999999,-1.0,15,0.1271186440677966,12,0.1016949152542373,91,0.7711864406779662,0.5251745762711866,0.5820872881355931,0.4152542372881356,0.2542372881355932,0.17796610169491525,0.0847457627118644,0.0
full2025_validation,nofail,A_required_light_pass,lt_1_0r,false,false,36,15,0.4166666666666667,145.39999999999998,388.81,-243.41000000000003,1.5973460416581076,6.080600000000001,0.1689055555555556,1.590458434080073,75.46000000000001,0.7546,1.9268486615425386,4,0.1111111111111111,11,0.3055555555555556,21,0.5833333333333334,0.7763249999999999,0.48595277777777757,0.6388888888888888,0.5,0.3888888888888889,0.25,0.0
full2025_validation,nofail,B_reject_mfe1_winner,lt_1_0r,false,false,5,5,1.0,98.64,98.64,0,inf,4.1347000000000005,0.8269400000000001,inf,0.0,0.0,inf,0,0.0,2,0.4,3,0.6,1.1735200000000001,0.37490000000000007,1.0,1.0,1.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,1_0_1_3r,true,false,1,0,0.0,-3.91,0,-3.91,0.0,-0.166,-0.166,0.0,3.91,0.0391,-1.0,0,0.0,0,0.0,1,1.0,0.2713,0.3846,0.0,0.0,0.0,0.0,0.0
full2025_validation,nofail,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,52,3,0.057692307692307696,-470.71000000000004,27.869999999999997,-498.58,0.05589875245697781,-20.340099999999996,-0.39115576923076917,0.056529120359203676,470.71000000000004,4.7071000000000005,-1.0,4,0.07692307692307693,0,0.0,48,0.9230769230769231,0.42187692307692315,0.507726923076923,0.3269230769230769,0.1346153846153846,0.07692307692307693,0.0,0.0
full2025_validation,nofail,D_reject_strong_mfe13_winner,lt_1_0r,false,false,9,9,1.0,271.45000000000005,271.45000000000005,0,inf,11.794500000000001,1.3105000000000002,inf,0.0,0.0,inf,0,0.0,9,1.0,0,0.0,1.3145111111111114,0.34735555555555553,1.0,1.0,1.0,1.0,0.0
full2025_validation,nofail,E_reject_not_near_miss,lt_1_0r,false,false,78,14,0.1794871794871795,-386.7099999999999,250.54999999999998,-637.2600000000001,0.393167623889778,-16.509300000000003,-0.21165769230769235,0.3976532656166195,386.7099999999999,3.867099999999999,-1.0,4,0.05128205128205128,7,0.08974358974358974,67,0.8589743589743589,0.4749269230769231,0.5021948717948715,0.3717948717948718,0.24358974358974358,0.15384615384615385,0.07692307692307693,0.0
full2025_validation,one_best_single,A_required_light_pass,lt_1_0r,false,false,34,16,0.47058823529411764,209.04,432.45000000000005,-223.41000000000003,1.9356787968309386,8.471700000000002,0.24916764705882358,1.9193679664015104,70.88000000000001,0.7088000000000001,2.949209932279909,3,0.08823529411764706,12,0.35294117647058826,19,0.5588235294117647,0.8033470588235294,0.5039470588235294,0.6470588235294118,0.5,0.47058823529411764,0.2647058823529412,0.0
full2025_validation,one_best_two,A_required_light_pass,lt_1_0r,false,false,8,6,0.75,172.06,186.25,-14.19,13.125440451021847,7.227399999999999,0.9034249999999999,12.617746343031666,9.369999999999997,0.09369999999999998,18.36286019210246,0,0.0,6,0.75,2,0.25,1.0427374999999999,0.40524999999999994,0.75,0.75,0.75,0.625,0.0
full2025_validation,one_best_two,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,34,1,0.029411764705882353,-382.03000000000003,0.92,-382.95,0.0024024024024024027,-16.0585,-0.4723088235294117,0.0025032921708450324,382.03000000000003,3.8203,-1.0,3,0.08823529411764706,0,0.0,31,0.9117647058823529,0.3592176470588235,0.548314705882353,0.2647058823529412,0.11764705882352941,0.0,0.0,0.0
full2025_validation,one_best_two,D_reject_strong_mfe13_winner,lt_1_0r,false,false,8,8,1.0,216.41,216.41,0,inf,9.211,1.151375,inf,0.0,0.0,inf,0,0.0,7,0.875,1,0.125,1.315725,0.40688749999999996,1.0,1.0,1.0,1.0,0.0
full2025_validation,one_best_two,E_reject_not_near_miss,lt_1_0r,false,false,25,7,0.28,-45.44,148.73000000000002,-194.17,0.7659782664675286,-1.7443000000000004,-0.06977200000000001,0.7857914773425027,81.11,0.8111,-0.5602268524226359,2,0.08,4,0.16,19,0.76,0.580264,0.510236,0.4,0.28,0.24,0.16,0.0
full2025_validation,retest,A_required_light_pass,lt_1_0r,false,false,35,16,0.45714285714285713,195.57000000000005,420.13999999999993,-224.57,1.8708643184753082,8.2144,0.23469714285714285,1.867889442988758,50.13999999999999,0.5014,3.900478659752694,3,0.08571428571428572,12,0.34285714285714286,20,0.5714285714285714,0.8134599999999998,0.4754514285714284,0.6857142857142857,0.5428571428571428,0.42857142857142855,0.2857142857142857,0.0
full2025_validation,retest,B_reject_mfe1_winner,lt_1_0r,false,false,5,5,1.0,97.34,97.34,0,inf,4.1347000000000005,0.8269400000000001,inf,0.0,0.0,inf,0,0.0,2,0.4,3,0.6,1.1735200000000001,0.37490000000000007,1.0,1.0,1.0,0.0,0.0
full2025_validation,retest,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,55,3,0.05454545454545454,-493.27000000000004,27.869999999999997,-521.14,0.05347891161684,-21.1394,-0.38435272727272723,0.05450820955269008,493.27000000000004,4.9327000000000005,-1.0,4,0.07272727272727272,0,0.0,51,0.9272727272727272,0.4429418181818184,0.5200254545454545,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,0.0
full2025_validation,retest,D_reject_strong_mfe13_winner,lt_1_0r,false,false,9,9,1.0,277.45000000000005,277.45000000000005,0,inf,11.783100000000001,1.3092333333333335,inf,0.0,0.0,inf,0,0.0,9,1.0,0,0.0,1.3132444444444444,0.39242222222222223,1.0,1.0,1.0,1.0,0.0
full2025_validation,retest,E_reject_not_near_miss,lt_1_0r,false,false,73,11,0.1506849315068493,-484.8499999999999,161.76,-646.6100000000001,0.25016625168184836,-20.793200000000002,-0.2848383561643836,0.2520162595776825,485.3799999999999,4.853799999999999,-0.9989080720260415,6,0.0821917808219178,4,0.0547945205479452,63,0.863013698630137,0.46480547945205475,0.5293808219178082,0.3698630136986301,0.1917808219178082,0.1232876712328767,0.0547945205479452,0.0
full2025_validation,targetroom,A_required_light_pass,lt_1_0r,false,false,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0
q1_quick,base,E_reject_not_near_miss,none,false,false,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,best_single,A_required_light_pass,lt_1_0r,false,false,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,best_two,A_required_light_pass,lt_1_0r,false,false,12,6,0.5,81.20999999999998,166.54999999999998,-85.34,1.9516053433325518,3.3708,0.2809,1.9334293309703146,43.18000000000001,0.4318000000000001,1.8807318202871692,2,0.16666666666666666,5,0.4166666666666667,5,0.4166666666666667,0.8330166666666666,0.5736666666666667,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.0
q1_quick,best_two,B_reject_mfe1_winner,lt_1_0r,false,false,4,4,1.0,62.04,62.04,0,inf,2.6138,0.65345,inf,0.0,0.0,inf,0,0.0,1,0.25,3,0.75,1.190825,0.31322500000000003,1.0,1.0,1.0,0.0,0.0
q1_quick,best_two,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,34,2,0.058823529411764705,-408.65999999999985,18.470000000000002,-427.1299999999999,0.04324210427738629,-17.174000000000003,-0.5051176470588237,0.045130297958934036,408.65999999999985,4.086599999999999,-1.0,7,0.20588235294117646,0,0.0,27,0.7941176470588235,0.5753588235294117,0.6276794117647059,0.4411764705882353,0.29411764705882354,0.11764705882352941,0.029411764705882353,0.029411764705882353
q1_quick,best_two,D_reject_strong_mfe13_winner,lt_1_0r,false,false,5,5,1.0,153.96,153.96,0,inf,6.5632,1.31264,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3192,0.36234,1.0,1.0,1.0,1.0,0.0
q1_quick,best_two,E_reject_not_near_miss,lt_1_0r,false,false,20,6,0.3,-99.84000000000002,101.46,-201.3,0.5040238450074515,-3.9932000000000003,-0.19966,0.5216636120793953,100.70000000000002,1.0070000000000003,-0.9914597815292949,4,0.2,3,0.15,13,0.65,0.49141,0.6240200000000001,0.35,0.2,0.2,0.15,0.0
q1_quick,exhaustion,A_required_light_pass,lt_1_0r,false,false,12,6,0.5,81.20999999999998,166.54999999999998,-85.34,1.9516053433325518,3.3708,0.2809,1.9334293309703146,43.18000000000001,0.4318000000000001,1.8807318202871692,2,0.16666666666666666,5,0.4166666666666667,5,0.4166666666666667,0.8330166666666666,0.5736666666666667,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.0
q1_quick,exhaustion,B_reject_mfe1_winner,lt_1_0r,false,false,4,4,1.0,62.04,62.04,0,inf,2.6138,0.65345,inf,0.0,0.0,inf,0,0.0,1,0.25,3,0.75,1.190825,0.31322500000000003,1.0,1.0,1.0,0.0,0.0
q1_quick,exhaustion,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,34,2,0.058823529411764705,-408.65999999999985,18.470000000000002,-427.1299999999999,0.04324210427738629,-17.174000000000003,-0.5051176470588237,0.045130297958934036,408.65999999999985,4.086599999999999,-1.0,7,0.20588235294117646,0,0.0,27,0.7941176470588235,0.5753588235294117,0.6276794117647059,0.4411764705882353,0.29411764705882354,0.11764705882352941,0.029411764705882353,0.029411764705882353
q1_quick,exhaustion,D_reject_strong_mfe13_winner,lt_1_0r,false,false,5,5,1.0,153.96,153.96,0,inf,6.5632,1.31264,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.3192,0.36234,1.0,1.0,1.0,1.0,0.0
q1_quick,exhaustion,E_reject_not_near_miss,lt_1_0r,false,false,20,6,0.3,-99.84000000000002,101.46,-201.3,0.5040238450074515,-3.9932000000000003,-0.19966,0.5216636120793953,100.70000000000002,1.0070000000000003,-0.9914597815292949,4,0.2,3,0.15,13,0.65,0.49141,0.6240200000000001,0.35,0.2,0.2,0.15,0.0
q1_quick,granville,A_required_light_pass,lt_1_0r,false,false,12,4,0.3333333333333333,-17.67000000000001,104.50999999999999,-122.18,0.8553773121623832,-0.8550000000000002,-0.07125000000000002,0.8367292378788169,72.48,0.7248,-0.24379139072847694,2,0.16666666666666666,3,0.25,7,0.5833333333333334,0.6931333333333334,0.6218166666666666,0.5833333333333334,0.4166666666666667,0.25,0.25,0.0
q1_quick,granville,B_reject_mfe1_winner,lt_1_0r,false,false,3,3,1.0,91.29,91.29,0,inf,3.8935999999999997,1.2978666666666665,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.2978666666666665,0.4186,1.0,1.0,1.0,0.0,0.0
q1_quick,granville,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,40,4,0.1,-461.99,27.6,-489.59000000000003,0.05637370044322801,-19.485099999999996,-0.4871274999999999,0.05962665173788405,461.99,4.6199,-1.0,9,0.225,0,0.0,31,0.775,0.47715250000000003,0.6043175,0.425,0.225,0.15,0.0,0.0
q1_quick,granville,D_reject_strong_mfe13_winner,lt_1_0r,false,false,3,3,1.0,88.9,88.9,0,inf,3.9316999999999998,1.3105666666666667,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3105666666666667,0.39053333333333334,1.0,1.0,1.0,1.0,0.0
q1_quick,granville,E_reject_not_near_miss,lt_1_0r,false,false,32,7,0.21875,-166.25,105.93,-272.18,0.3891909765596297,-7.160299999999999,-0.22375937499999998,0.3880922267040404,202.5,2.025,-0.8209876543209876,1,0.03125,2,0.0625,29,0.90625,0.5501906249999999,0.48623125,0.53125,0.21875,0.15625,0.0625,0.0
q1_quick,invalidation,A_required_light_pass,lt_1_0r,false,false,12,5,0.4166666666666667,67.38,139.28,-71.89999999999999,1.9371349095966623,2.6085000000000003,0.217375,1.8488447770907908,44.269999999999996,0.4426999999999999,1.522023943980122,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0.8237916666666666,0.5482416666666666,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.25,0.0
q1_quick,invalidation,B_reject_mfe1_winner,lt_1_0r,false,false,1,1,1.0,30.97,30.97,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
q1_quick,invalidation,C_reject_loser_or_no_mfe1,lt_1_0r,false,false,23,2,0.08695652173913043,-210.70000000000002,18.44,-229.14000000000004,0.08047481888801605,-8.897799999999998,-0.3868608695652173,0.08359853751480509,210.70000000000002,2.107,-1.0,1,0.043478260869565216,0,0.0,22,0.9565217391304348,0.4618391304347826,0.5276260869565218,0.43478260869565216,0.21739130434782608,0.13043478260869565,0.0,0.0
q1_quick,invalidation,D_reject_strong_mfe13_winner,lt_1_0r,false,false,3,3,1.0,92.48,92.48,0,inf,3.9330000000000003,1.3110000000000002,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3252666666666666,0.3807666666666667,1.0,1.0,1.0,1.0,0.0
q1_quick,invalidation,E_reject_not_near_miss,lt_1_0r,false,false,25,5,0.2,-168.54000000000002,79.60000000000001,-248.14000000000001,0.3207866526960587,-7.0402,-0.28160799999999997,0.3247458277383464,196.52,1.9651999999999998,-0.857622633828618,2,0.08,2,0.08,21,0.84,0.4730680000000001,0.5732600000000001,0.36,0.2,0.12,0.08,0.0
q1_quick,light,A_required_light_pass,none,false,false,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,m15completion,A_required_light_pass,lt_1_0r,false,false,6,3,0.5,46.06,73.21000000000001,-27.15,2.6965009208103137,1.9111999999999998,0.3185333333333333,2.6335042735042733,17.78,0.1778,2.590551181102362,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7486,0.5307,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.0
