period_id,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,base,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,base,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,base,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,base,double_bottom,neckline_break_retest,50,15,0.3,-53.93999999999998,350.44,-404.38,0.8666106137791186,-2.085000000000001,-0.041700000000000015,0.8837514008374362,148.06,1.4806,-0.3643117655004727,2,0.04,11,0.22,37,0.74,0.625714,0.5848460000000001,0.5,0.34,0.32,0.18,0.02
full2025_validation,base,double_top,neckline_break_retest,88,24,0.2727272727272727,-407.14999999999986,569.3299999999999,-976.4800000000002,0.583043175487465,-17.353500000000004,-0.19719886363636369,0.5937432694378637,413.95999999999987,4.139599999999999,-0.9835491351821432,22,0.25,18,0.20454545454545456,48,0.5454545454545454,0.7273806818181818,0.6744806818181817,0.6477272727272727,0.4318181818181818,0.32954545454545453,0.14772727272727273,0.0
full2025_validation,base,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-390.8300000000001,397.39,-788.22,0.504161274771003,-17.4836,-0.18599574468085106,0.5054144271570012,406.0000000000001,4.060000000000001,-0.9626354679802955,8,0.0851063829787234,10,0.10638297872340426,76,0.8085106382978723,0.5988648936170216,0.5080372340425532,0.5,0.30851063829787234,0.20212765957446807,0.09574468085106383,0.0
full2025_validation,base,inverse_head_and_shoulders,neckline_break_retest,83,17,0.20481927710843373,-296.09000000000003,298.48,-594.5699999999999,0.5020098558622198,-13.462000000000003,-0.16219277108433738,0.4940543303417069,328.79,3.2879000000000005,-0.9005444204507437,0,0.0,9,0.10843373493975904,74,0.891566265060241,0.4321469879518074,0.5149746987951807,0.3253012048192771,0.18072289156626506,0.14457831325301204,0.0963855421686747,0.0
full2025_validation,best_single,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_single,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0
full2025_validation,best_single,double_top,neckline_break_retest,11,4,0.36363636363636365,-32.92999999999999,101.19,-134.12,0.7544736057262152,-1.326,-0.12054545454545455,0.7576798669614957,77.71,0.7770999999999999,-0.4237549864882254,4,0.36363636363636365,3,0.2727272727272727,4,0.36363636363636365,0.8189454545454548,0.6967000000000001,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0
full2025_validation,best_single,head_and_shoulders,neckline_break_retest,22,7,0.3181818181818182,56.0,199.99,-143.99,1.3889158969372872,2.3963999999999994,0.1089272727272727,1.4041623800448617,74.88,0.7488,0.7478632478632479,1,0.045454545454545456,6,0.2727272727272727,15,0.6818181818181818,0.7706954545454544,0.37568636363636365,0.5909090909090909,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.0
full2025_validation,best_single,inverse_head_and_shoulders,neckline_break_retest,5,1,0.2,6.76,31.41,-24.65,1.274239350912779,0.2911000000000001,0.058220000000000015,1.2875345713156856,12.58,0.1258,0.5373608903020668,0,0.0,1,0.2,4,0.8,0.4279,0.35666000000000003,0.2,0.2,0.2,0.2,0.0
full2025_validation,best_single,sweep_high_reclaim,sweep_reclaim_retest,2,1,0.5,-8.29,17.19,-25.48,0.674646781789639,-0.30489999999999995,-0.15244999999999997,0.6951,25.48,0.25479999999999997,-0.325353218210361,1,0.5,0,0.0,1,0.5,0.6890999999999999,0.7012,0.5,0.5,0.5,0.0,0.0
full2025_validation,best_two,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,double_bottom,neckline_break_retest,49,16,0.32653061224489793,-62.97,364.23999999999995,-427.2099999999999,0.8526017649399593,-2.3260000000000005,-0.04746938775510205,0.8710285555863598,206.3,2.063,-0.30523509452253994,3,0.061224489795918366,10,0.20408163265306123,36,0.7346938775510204,0.6574183673469387,0.5901387755102041,0.4897959183673469,0.40816326530612246,0.32653061224489793,0.14285714285714285,0.0
full2025_validation,best_two,double_top,neckline_break_retest,64,22,0.34375,-118.02000000000005,544.1500000000001,-662.17,0.821767823972696,-4.7828,-0.07473125,0.8262770965304819,182.44000000000003,1.8244000000000002,-0.6468976101732078,15,0.234375,16,0.25,33,0.515625,0.8486140624999997,0.6350140625,0.6875,0.53125,0.421875,0.234375,0.015625
full2025_validation,best_two,head_and_shoulders,neckline_break_retest,77,20,0.2597402597402597,-120.32999999999998,501.86,-622.1899999999998,0.8066024847715331,-5.086399999999999,-0.06605714285714284,0.8072004184703093,172.66000000000003,1.7266000000000004,-0.696918799953666,8,0.1038961038961039,14,0.18181818181818182,55,0.7142857142857143,0.6502675324675325,0.4759402597402596,0.5454545454545454,0.35064935064935066,0.2597402597402597,0.16883116883116883,0.0
full2025_validation,best_two,inverse_head_and_shoulders,neckline_break_retest,52,14,0.2692307692307692,-71.16,267.63,-338.79,0.7899583812981492,-3.1609,-0.06078653846153846,0.7819843432079181,131.39,1.3138999999999998,-0.5415937285942614,1,0.019230769230769232,8,0.15384615384615385,43,0.8269230769230769,0.47345192307692313,0.4552903846153847,0.3269230769230769,0.21153846153846154,0.19230769230769232,0.1346153846153846,0.0
full2025_validation,best_two,sweep_high_reclaim,sweep_reclaim_retest,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,double_bottom,neckline_break_retest,49,16,0.32653061224489793,-62.97,364.23999999999995,-427.2099999999999,0.8526017649399593,-2.3260000000000005,-0.04746938775510205,0.8710285555863598,206.3,2.063,-0.30523509452253994,3,0.061224489795918366,10,0.20408163265306123,36,0.7346938775510204,0.6574183673469387,0.5901387755102041,0.4897959183673469,0.40816326530612246,0.32653061224489793,0.14285714285714285,0.0
full2025_validation,exhaustion,double_top,neckline_break_retest,64,22,0.34375,-118.02000000000005,544.1500000000001,-662.17,0.821767823972696,-4.7828,-0.07473125,0.8262770965304819,182.44000000000003,1.8244000000000002,-0.6468976101732078,15,0.234375,16,0.25,33,0.515625,0.8486140624999997,0.6350140625,0.6875,0.53125,0.421875,0.234375,0.015625
full2025_validation,exhaustion,head_and_shoulders,neckline_break_retest,77,20,0.2597402597402597,-120.32999999999998,501.86,-622.1899999999998,0.8066024847715331,-5.086399999999999,-0.06605714285714284,0.8072004184703093,172.66000000000003,1.7266000000000004,-0.696918799953666,8,0.1038961038961039,14,0.18181818181818182,55,0.7142857142857143,0.6502675324675325,0.4759402597402596,0.5454545454545454,0.35064935064935066,0.2597402597402597,0.16883116883116883,0.0
full2025_validation,exhaustion,inverse_head_and_shoulders,neckline_break_retest,52,14,0.2692307692307692,-71.16,267.63,-338.79,0.7899583812981492,-3.1609,-0.06078653846153846,0.7819843432079181,131.39,1.3138999999999998,-0.5415937285942614,1,0.019230769230769232,8,0.15384615384615385,43,0.8269230769230769,0.47345192307692313,0.4552903846153847,0.3269230769230769,0.21153846153846154,0.19230769230769232,0.1346153846153846,0.0
full2025_validation,exhaustion,sweep_high_reclaim,sweep_reclaim_retest,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,choch_down,first_pullback_after_choch,2,1,0.5,-6.96,3.62,-10.58,0.34215500945179583,-0.306,-0.153,0.3605015673981191,10.58,0.10579999999999999,-0.6578449905482041,0,0.0,0,0.0,2,1.0,0.8508,0.49360000000000004,1.0,1.0,0.0,0.0,0.0
full2025_validation,granville,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,granville,double_bottom,neckline_break_retest,37,8,0.21621621621621623,-249.74000000000007,157.98999999999998,-407.73,0.38748681725651773,-10.800400000000005,-0.29190270270270285,0.3973865398993449,278.00000000000006,2.7800000000000007,-0.8983453237410073,4,0.10810810810810811,4,0.10810810810810811,29,0.7837837837837838,0.5691918918918919,0.6889810810810812,0.5135135135135135,0.32432432432432434,0.16216216216216217,0.08108108108108109,0.02702702702702703
full2025_validation,granville,double_top,neckline_break_retest,58,18,0.3103448275862069,-224.58999999999997,426.29,-650.88,0.654944075712881,-9.295199999999998,-0.1602620689655172,0.671247992869825,291.75,2.9175,-0.769802913453299,15,0.25862068965517243,14,0.2413793103448276,29,0.5,0.6981603448275864,0.6806999999999997,0.603448275862069,0.39655172413793105,0.3103448275862069,0.1896551724137931,0.0
full2025_validation,granville,head_and_shoulders,neckline_break_retest,94,20,0.2127659574468085,-283.26000000000005,505.50999999999993,-788.7699999999999,0.6408839078565362,-12.460300000000002,-0.13255638297872344,0.6431880920472377,283.70000000000005,2.837,-0.9984490659146986,8,0.0851063829787234,15,0.1595744680851064,71,0.7553191489361702,0.6612372340425533,0.4744287234042552,0.5319148936170213,0.3723404255319149,0.26595744680851063,0.1276595744680851,0.0
full2025_validation,granville,inverse_head_and_shoulders,neckline_break_retest,74,18,0.24324324324324326,-160.34999999999997,341.92,-502.26999999999987,0.6807493977342866,-7.028799999999999,-0.09498378378378376,0.68672475653511,166.35999999999996,1.6635999999999995,-0.963873527290214,1,0.013513513513513514,10,0.13513513513513514,63,0.8513513513513513,0.5042256756756758,0.48445945945945945,0.40540540540540543,0.22972972972972974,0.20270270270270271,0.12162162162162163,0.0
full2025_validation,invalidation,bos_down,first_pullback_after_bos,2,2,1.0,34.76,34.76,0,inf,1.4274,0.7137,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.11185,0.7058,1.0,1.0,0.5,0.5,0.0
full2025_validation,invalidation,bos_up,first_pullback_after_bos,1,0,0.0,-13.07,0,-13.07,0.0,-0.6377,-0.6377,0.0,13.07,0.1307,-1.0,0,0.0,0,0.0,1,1.0,0.1302,0.6477,0.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,double_bottom,neckline_break_retest,16,5,0.3125,-29.539999999999992,110.45,-139.98999999999998,0.7889849274948212,-1.3707000000000005,-0.08566875000000003,0.7709583089648258,84.22999999999999,0.8422999999999998,-0.35070639914519763,0,0.0,3,0.1875,13,0.8125,0.63596875,0.5728312500000001,0.5625,0.4375,0.3125,0.0625,0.0
full2025_validation,invalidation,double_top,neckline_break_retest,31,12,0.3870967741935484,-45.609999999999985,303.84,-349.45,0.8694806123908999,-1.9961999999999995,-0.06439354838709675,0.8661678633922646,146.53,1.4653,-0.3112673172729133,8,0.25806451612903225,9,0.2903225806451613,14,0.45161290322580644,0.7842161290322582,0.6990129032258066,0.6451612903225806,0.5161290322580645,0.3870967741935484,0.22580645161290322,0.0
full2025_validation,invalidation,head_and_shoulders,neckline_break_retest,77,17,0.22077922077922077,-207.33999999999997,451.58,-658.9200000000001,0.6853335761549201,-8.8624,-0.11509610389610389,0.6887797923185246,257.67,2.5767,-0.80467264330345,6,0.07792207792207792,13,0.16883116883116883,58,0.7532467532467533,0.6778207792207793,0.5123012987012987,0.5844155844155844,0.37662337662337664,0.2597402597402597,0.15584415584415584,0.0
full2025_validation,invalidation,inverse_head_and_shoulders,neckline_break_retest,58,11,0.1896551724137931,-222.12999999999997,180.76,-402.89,0.44865844275112315,-9.520100000000003,-0.16413965517241386,0.45759670003475433,222.12999999999997,2.2213,-1.0,1,0.017241379310344827,5,0.08620689655172414,52,0.896551724137931,0.4729827586206898,0.48282931034482773,0.3620689655172414,0.20689655172413793,0.15517241379310345,0.08620689655172414,0.0
full2025_validation,invalidation,sweep_high_reclaim,sweep_reclaim_retest,1,1,1.0,16.45,16.45,0,inf,0.6951,0.6951,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.2988,0.4024,1.0,1.0,1.0,0.0,0.0
full2025_validation,light,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
full2025_validation,light,double_bottom,neckline_break_retest,9,5,0.5555555555555556,80.96,146.79,-65.83,2.2298344219960504,3.1340999999999997,0.3482333333333333,2.15364228659771,33.489999999999995,0.3349,2.4174380412063305,1,0.1111111111111111,4,0.4444444444444444,4,0.4444444444444444,0.9157888888888888,0.5833111111111111,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0
