period_id,variant,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,best_two,AUDJPY,10,6,0.6,87.8,142.06,-54.260000000000005,2.618134906008109,3.826599999999999,0.3826599999999999,2.6862468602652805,24.760000000000005,0.24760000000000004,3.5460420032310167,1,0.1,4,0.4,5,0.5,0.8995200000000001,0.5614700000000001,0.7,0.7,0.5,0.4,0.0
full2025_validation,best_two,EURJPY,23,6,0.2608695652173913,-77.18,152.97,-230.15,0.664653486856398,-3.3276,-0.1446782608695652,0.661219877218167,135.23000000000002,1.3523000000000003,-0.5707313465946905,4,0.17391304347826086,4,0.17391304347826086,15,0.6521739130434783,0.5985391304347825,0.5556826086956521,0.4782608695652174,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.0
full2025_validation,best_two,EURUSD,34,11,0.3235294117647059,-74.46000000000001,240.63000000000002,-315.0899999999999,0.7636865657431213,-3.405599999999999,-0.1001647058823529,0.746480760498165,152.82,1.5281999999999998,-0.4872398900667453,5,0.14705882352941177,7,0.20588235294117646,22,0.6470588235294118,0.62095,0.5613088235294119,0.47058823529411764,0.3235294117647059,0.29411764705882354,0.20588235294117646,0.0
full2025_validation,best_two,GBPJPY,20,8,0.4,91.27999999999999,202.91,-111.63000000000001,1.8177013347666395,3.8928000000000003,0.19464,1.8124556497057225,37.45,0.37450000000000006,2.437383177570093,1,0.05,6,0.3,13,0.65,0.84093,0.4671100000000001,0.7,0.55,0.55,0.2,0.0
full2025_validation,best_two,GBPUSD,14,3,0.21428571428571427,-55.45999999999999,69.01,-124.47000000000001,0.554430786534908,-2.2981999999999996,-0.16415714285714283,0.566074429318581,55.45999999999999,0.5545999999999999,-1.0,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.5589999999999999,0.6215357142857142,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0
full2025_validation,best_two,USDJPY,143,40,0.27972027972027974,-296.21999999999997,918.5400000000002,-1214.7599999999998,0.7561493628371039,-12.046100000000001,-0.08423846153846154,0.7630301826143577,334.67999999999995,3.3468,-0.8850842595912514,15,0.1048951048951049,26,0.18181818181818182,102,0.7132867132867133,0.6664202797202796,0.5285447552447555,0.5244755244755245,0.36363636363636365,0.27972027972027974,0.15384615384615385,0.006993006993006993
full2025_validation,exhaustion,AUDJPY,10,6,0.6,87.8,142.06,-54.260000000000005,2.618134906008109,3.826599999999999,0.3826599999999999,2.6862468602652805,24.760000000000005,0.24760000000000004,3.5460420032310167,1,0.1,4,0.4,5,0.5,0.8995200000000001,0.5614700000000001,0.7,0.7,0.5,0.4,0.0
full2025_validation,exhaustion,EURJPY,23,6,0.2608695652173913,-77.18,152.97,-230.15,0.664653486856398,-3.3276,-0.1446782608695652,0.661219877218167,135.23000000000002,1.3523000000000003,-0.5707313465946905,4,0.17391304347826086,4,0.17391304347826086,15,0.6521739130434783,0.5985391304347825,0.5556826086956521,0.4782608695652174,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.0
full2025_validation,exhaustion,EURUSD,34,11,0.3235294117647059,-74.46000000000001,240.63000000000002,-315.0899999999999,0.7636865657431213,-3.405599999999999,-0.1001647058823529,0.746480760498165,152.82,1.5281999999999998,-0.4872398900667453,5,0.14705882352941177,7,0.20588235294117646,22,0.6470588235294118,0.62095,0.5613088235294119,0.47058823529411764,0.3235294117647059,0.29411764705882354,0.20588235294117646,0.0
full2025_validation,exhaustion,GBPJPY,20,8,0.4,91.27999999999999,202.91,-111.63000000000001,1.8177013347666395,3.8928000000000003,0.19464,1.8124556497057225,37.45,0.37450000000000006,2.437383177570093,1,0.05,6,0.3,13,0.65,0.84093,0.4671100000000001,0.7,0.55,0.55,0.2,0.0
full2025_validation,exhaustion,GBPUSD,14,3,0.21428571428571427,-55.45999999999999,69.01,-124.47000000000001,0.554430786534908,-2.2981999999999996,-0.16415714285714283,0.566074429318581,55.45999999999999,0.5545999999999999,-1.0,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0.5589999999999999,0.6215357142857142,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0
full2025_validation,exhaustion,USDJPY,143,40,0.27972027972027974,-296.21999999999997,918.5400000000002,-1214.7599999999998,0.7561493628371039,-12.046100000000001,-0.08423846153846154,0.7630301826143577,334.67999999999995,3.3468,-0.8850842595912514,15,0.1048951048951049,26,0.18181818181818182,102,0.7132867132867133,0.6664202797202796,0.5285447552447555,0.5244755244755245,0.36363636363636365,0.27972027972027974,0.15384615384615385,0.006993006993006993
full2025_validation,granville,AUDJPY,12,2,0.16666666666666666,-78.67000000000002,58.18,-136.85000000000002,0.4251370113262696,-3.592,-0.29933333333333334,0.42060778114717073,84.87000000000002,0.8487000000000001,-0.9269470955579121,2,0.16666666666666666,2,0.16666666666666666,8,0.6666666666666666,0.5937166666666666,0.646575,0.5,0.4166666666666667,0.25,0.16666666666666666,0.0
full2025_validation,granville,EURJPY,27,7,0.25925925925925924,-83.04999999999998,166.17999999999998,-249.23000000000002,0.6667736628816754,-3.7365999999999997,-0.1383925925925926,0.6612544988078726,154.58999999999997,1.5458999999999996,-0.5372275050132609,4,0.14814814814814814,5,0.18518518518518517,18,0.6666666666666666,0.6075555555555554,0.5341925925925926,0.48148148148148145,0.3333333333333333,0.2222222222222222,0.14814814814814814,0.0
full2025_validation,granville,EURUSD,35,8,0.22857142857142856,-168.85,174.54000000000002,-343.3899999999999,0.5082850403331491,-7.634499999999998,-0.21812857142857137,0.5015408521695981,192.94000000000003,1.9294000000000002,-0.8751425313568983,6,0.17142857142857143,5,0.14285714285714285,24,0.6857142857142857,0.5921542857142856,0.5548857142857143,0.4857142857142857,0.2571428571428571,0.2,0.14285714285714285,0.0
full2025_validation,granville,GBPJPY,22,8,0.36363636363636365,15.729999999999999,185.36,-169.63,1.0927312385780819,1.1730999999999994,0.053322727272727244,1.1575286360767567,81.85,0.8185,0.19218081857055588,2,0.09090909090909091,6,0.2727272727272727,14,0.6363636363636364,0.801,0.5405045454545455,0.7727272727272727,0.5,0.4090909090909091,0.2727272727272727,0.0
full2025_validation,granville,GBPUSD,23,5,0.21739130434782608,-113.14000000000003,85.22,-198.36,0.42962290784432344,-5.045,-0.21934782608695652,0.4301624234757269,113.14000000000003,1.1314000000000002,-1.0,2,0.08695652173913043,2,0.08695652173913043,19,0.8260869565217391,0.564904347826087,0.5049739130434784,0.4782608695652174,0.34782608695652173,0.21739130434782608,0.08695652173913043,0.0
full2025_validation,granville,USDJPY,149,36,0.24161073825503357,-493.7999999999999,797.6399999999999,-1291.44,0.6176361271139192,-20.9923,-0.14088791946308726,0.6279656255925937,528.8699999999999,5.288699999999999,-0.9336888082137387,13,0.087248322147651,24,0.1610738255033557,112,0.7516778523489933,0.6058315436241611,0.559904697986577,0.4966442953020134,0.3288590604026846,0.24161073825503357,0.11409395973154363,0.006711409395973154
full2025_validation,invalidation,AUDJPY,8,2,0.25,-9.520000000000003,47.29,-56.81,0.8324238690371413,-0.3518999999999999,-0.043987499999999985,0.8548806136335518,27.36,0.2736,-0.3479532163742691,0,0.0,1,0.125,7,0.875,0.7127875,0.5546,0.625,0.625,0.25,0.125,0.0
full2025_validation,invalidation,EURJPY,20,5,0.25,-77.64000000000001,133.75,-211.39,0.6327167794124604,-3.4212,-0.17106,0.628566465453598,180.95,1.8094999999999999,-0.42906880353688875,3,0.15,4,0.2,13,0.65,0.5207499999999998,0.5988500000000001,0.35,0.25,0.25,0.15,0.0
full2025_validation,invalidation,EURUSD,29,7,0.2413793103448276,-145.29999999999998,166.54,-311.8399999999999,0.534055926115957,-6.3111999999999995,-0.21762758620689654,0.5348569828202503,158.77999999999997,1.5877999999999997,-0.9151026577654617,6,0.20689655172413793,5,0.1724137931034483,18,0.6206896551724138,0.6323310344827584,0.6126931034482759,0.4827586206896552,0.3103448275862069,0.27586206896551724,0.1724137931034483,0.0
full2025_validation,invalidation,GBPJPY,18,6,0.3333333333333333,-36.099999999999994,95.44,-131.54,0.7255587653945568,-1.5919000000000008,-0.08843888888888893,0.7217493139431227,96.28999999999999,0.9628999999999999,-0.3749091286737979,1,0.05555555555555555,2,0.1111111111111111,15,0.8333333333333334,0.7180388888888889,0.5358944444444443,0.6666666666666666,0.5,0.2777777777777778,0.1111111111111111,0.0
full2025_validation,invalidation,GBPUSD,14,4,0.2857142857142857,-50.54,69.36,-119.89999999999999,0.5784820683903253,-2.3977999999999997,-0.17127142857142855,0.5562423659177556,75.0,0.75,-0.6738666666666666,2,0.14285714285714285,2,0.14285714285714285,10,0.7142857142857143,0.6525214285714286,0.5931928571428571,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0
full2025_validation,invalidation,USDJPY,98,24,0.24489795918367346,-151.08,585.46,-736.5399999999996,0.7948787574334053,-6.3580000000000005,-0.06487755102040817,0.7975468718157734,252.41,2.5241,-0.5985499782100552,3,0.030612244897959183,17,0.17346938775510204,78,0.7959183673469388,0.625938775510204,0.4984489795918369,0.5306122448979592,0.336734693877551,0.24489795918367346,0.1326530612244898,0.0
full2025_validation,light,EURJPY,6,2,0.3333333333333333,4.899999999999999,65.66,-60.760000000000005,1.0806451612903225,0.15629999999999988,0.02604999999999998,1.0636167528185927,60.76,0.6076,0.08064516129032256,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.6624666666666666,0.5585,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
full2025_validation,light,EURUSD,9,5,0.5555555555555556,77.29,140.73,-63.440000000000005,2.2183165195460273,3.1967,0.3551888888888889,2.1973107607026487,30.830000000000005,0.3083000000000001,2.506973726889393,2,0.2222222222222222,4,0.4444444444444444,3,0.3333333333333333,0.9307888888888889,0.4690888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.0
full2025_validation,light,GBPJPY,4,1,0.25,-24.560000000000002,11.0,-35.56,0.3093363329583802,-1.0267000000000002,-0.25667500000000004,0.31227811641771047,26.16,0.2616,-0.9388379204892967,0,0.0,0,0.0,4,1.0,0.396575,0.52325,0.5,0.0,0.0,0.0,0.0
full2025_validation,light,USDJPY,31,11,0.3548387096774194,76.66000000000001,310.97,-234.31,1.3271734027570314,3.167300000000001,0.10217096774193551,1.3330214072422928,82.27000000000001,0.8227000000000002,0.9318098942506382,4,0.12903225806451613,9,0.2903225806451613,18,0.5806451612903226,0.8092967741935484,0.500690322580645,0.6774193548387096,0.5161290322580645,0.3870967741935484,0.1935483870967742,0.0
full2025_validation,m15completion,AUDJPY,13,5,0.38461538461538464,5.409999999999997,104.86,-99.45,1.0543991955756662,0.3370000000000002,0.025923076923076938,1.0764918174183444,47.0,0.47000000000000003,0.11510638297872333,2,0.15384615384615385,3,0.23076923076923078,8,0.6153846153846154,0.7003538461538461,0.5706307692307692,0.6153846153846154,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.0
full2025_validation,m15completion,EURJPY,22,5,0.22727272727272727,-99.16,120.77,-219.92999999999998,0.549129268403583,-4.1642,-0.1892818181818182,0.5647329361346296,146.95,1.4695,-0.6747873426335489,4,0.18181818181818182,3,0.13636363636363635,15,0.6818181818181818,0.6122363636363637,0.5533409090909089,0.45454545454545453,0.36363636363636365,0.22727272727272727,0.18181818181818182,0.0
full2025_validation,m15completion,EURUSD,39,9,0.23076923076923078,-201.46999999999997,172.67000000000002,-374.1399999999999,0.46151173357566705,-8.8158,-0.22604615384615384,0.4629980446740209,213.01999999999998,2.1302,-0.9457797389916439,5,0.1282051282051282,5,0.1282051282051282,29,0.7435897435897436,0.5192205128205126,0.5569256410256409,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.1282051282051282,0.0
full2025_validation,m15completion,GBPJPY,22,7,0.3181818181818182,-29.040000000000006,138.0,-167.04000000000002,0.8261494252873562,-1.1700000000000002,-0.05318181818181819,0.8403623910166323,51.650000000000006,0.5165000000000001,-0.5622458857696031,2,0.09090909090909091,4,0.18181818181818182,16,0.7272727272727273,0.7208909090909091,0.5215636363636365,0.6818181818181818,0.4090909090909091,0.3181818181818182,0.18181818181818182,0.0
full2025_validation,m15completion,GBPUSD,24,4,0.16666666666666666,-157.78,91.35,-249.13,0.3666760325934251,-7.140700000000001,-0.2975291666666667,0.3615139755718092,157.78,1.5778,-1.0,4,0.16666666666666666,3,0.125,17,0.7083333333333334,0.6313000000000001,0.597525,0.5,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.0
full2025_validation,m15completion,USDJPY,150,36,0.24,-390.43999999999994,948.5499999999997,-1338.9899999999998,0.7084070829505821,-16.6492,-0.11099466666666667,0.7132572782760853,390.43999999999994,3.9043999999999994,-1.0,15,0.1,30,0.2,105,0.7,0.6460833333333333,0.5444499999999999,0.5133333333333333,0.3466666666666667,0.2733333333333333,0.16666666666666666,0.0
full2025_validation,nearmiss_diag,AUDJPY,15,6,0.4,11.519999999999992,134.76999999999998,-123.25,1.093468559837728,0.6526999999999998,0.04351333333333332,1.1199110817166371,46.28,0.4628,0.24891961970613638,2,0.13333333333333333,4,0.26666666666666666,9,0.6,0.6967200000000001,0.6147400000000001,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.0
full2025_validation,nearmiss_diag,EURJPY,27,7,0.25925925925925924,-81.27999999999999,175.51999999999998,-256.8,0.6834890965732087,-3.567300000000001,-0.13212222222222225,0.6859328778701226,152.48,1.5248,-0.5330535152151101,4,0.14814814814814814,5,0.18518518518518517,18,0.6666666666666666,0.6016259259259259,0.578048148148148,0.48148148148148145,0.37037037037037035,0.25925925925925924,0.14814814814814814,0.0
full2025_validation,nearmiss_diag,EURUSD,44,9,0.20454545454545456,-292.12,143.26000000000002,-435.37999999999994,0.3290458909458405,-13.063699999999999,-0.2969022727272727,0.3289723754635765,301.12,3.0112,-0.9701115834218916,5,0.11363636363636363,4,0.09090909090909091,35,0.7954545454545454,0.49610454545454535,0.5924159090909091,0.38636363636363635,0.20454545454545456,0.18181818181818182,0.06818181818181818,0.0
full2025_validation,nearmiss_diag,GBPJPY,23,8,0.34782608695652173,8.399999999999999,160.48,-152.07999999999998,1.055234087322462,0.8679999999999999,0.0377391304347826,1.1316927371758887,73.23,0.7323000000000001,0.11470708725931993,1,0.043478260869565216,5,0.21739130434782608,17,0.7391304347826086,0.7437956521739129,0.5020695652173913,0.6521739130434783,0.43478260869565216,0.391304347826087,0.21739130434782608,0.0
full2025_validation,nearmiss_diag,GBPUSD,25,3,0.12,-204.76,64.9,-269.66,0.24067344062894014,-9.3618,-0.374472,0.23550931748027892,204.76,2.0475999999999996,-1.0,4,0.16,2,0.08,19,0.76,0.51998,0.6232479999999999,0.44,0.32,0.2,0.08,0.0
full2025_validation,nearmiss_diag,USDJPY,184,44,0.2391304347826087,-586.6500000000002,968.4999999999997,-1555.1499999999999,0.6227695077645241,-25.84859999999999,-0.1404815217391304,0.6239749671596717,621.7200000000001,6.217200000000001,-0.9435919706620345,17,0.09239130434782608,29,0.15760869565217392,138,0.75,0.604566847826087,0.5608668478260871,0.5108695652173914,0.30978260869565216,0.2391304347826087,0.11956521739130435,0.005434782608695652
full2025_validation,nofail,AUDJPY,7,3,0.42857142857142855,16.179999999999996,49.74,-33.56,1.4821215733015494,0.5973999999999999,0.08534285714285714,1.3909685863874346,20.3,0.203,0.7970443349753692,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.8035,0.4827285714285714,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.0
full2025_validation,nofail,EURJPY,20,4,0.2,-93.76000000000003,104.07999999999998,-197.84,0.5260816821674079,-4.0351,-0.201755,0.5263522396469152,156.23000000000002,1.5623000000000002,-0.6001408180247073,3,0.15,3,0.15,14,0.7,0.48356999999999994,0.542425,0.35,0.2,0.2,0.1,0.0
full2025_validation,nofail,EURUSD,23,9,0.391304347826087,46.319999999999986,201.93,-155.61,1.297667245035666,1.7732999999999997,0.07709999999999999,1.254568684592084,71.38000000000001,0.7138000000000001,0.6489212664611933,2,0.08695652173913043,6,0.2608695652173913,15,0.6521739130434783,0.6449565217391303,0.43587391304347833,0.4782608695652174,0.391304347826087,0.34782608695652173,0.21739130434782608,0.0
full2025_validation,nofail,GBPJPY,16,3,0.1875,-64.37,45.89,-110.25999999999999,0.41619807727190283,-2.8736999999999995,-0.17960624999999997,0.4024453639974216,95.25,0.9525,-0.6758005249343833,0,0.0,1,0.0625,15,0.9375,0.468375,0.47976874999999997,0.375,0.1875,0.125,0.0625,0.0
full2025_validation,nofail,GBPUSD,10,2,0.2,-45.58,35.7,-81.28,0.43922244094488194,-1.9386000000000003,-0.19386000000000003,0.4481953774336787,45.58,0.4558,-1.0,1,0.1,1,0.1,8,0.8,0.42686999999999997,0.4791899999999999,0.4,0.1,0.1,0.1,0.0
full2025_validation,nofail,USDJPY,105,25,0.23809523809523808,-204.63000000000005,599.98,-804.61,0.7456780303501075,-8.528900000000004,-0.08122761904761908,0.7498548208283716,278.87000000000006,2.7887000000000004,-0.7337827661634454,6,0.05714285714285714,17,0.1619047619047619,82,0.780952380952381,0.6000619047619047,0.4926828571428571,0.47619047619047616,0.34285714285714286,0.24761904761904763,0.13333333333333333,0.0
full2025_validation,one_best_single,EURJPY,4,1,0.25,-3.269999999999996,32.5,-35.769999999999996,0.9085826111266425,-0.1398999999999999,-0.03497499999999998,0.9036899352884483,35.769999999999996,0.35769999999999996,-0.09141738887335746,0,0.0,1,0.25,3,0.75,0.563875,0.5632,0.5,0.25,0.25,0.25,0.0
full2025_validation,one_best_single,EURUSD,7,3,0.42857142857142855,15.21,78.65,-63.440000000000005,1.2397540983606556,0.5594999999999998,0.07992857142857139,1.209558410427357,32.94,0.32939999999999997,0.4617486338797815,2,0.2857142857142857,2,0.2857142857142857,3,0.42857142857142855,0.8115714285714285,0.5441285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0
full2025_validation,one_best_single,GBPJPY,4,1,0.25,-25.409999999999997,10.71,-36.12,0.29651162790697677,-1.0267000000000002,-0.25667500000000004,0.31227811641771047,26.04,0.2604,-0.9758064516129031,0,0.0,0,0.0,4,1.0,0.396575,0.52325,0.5,0.0,0.0,0.0,0.0
full2025_validation,one_best_single,USDJPY,19,11,0.5789473684210527,222.50999999999996,310.59000000000003,-88.08000000000001,3.526226158038147,9.0788,0.4778315789473684,3.522379351540577,26.210000000000008,0.2621000000000001,8.489507821442194,1,0.05263157894736842,9,0.47368421052631576,9,0.47368421052631576,0.9363684210526317,0.47260526315789475,0.7368421052631579,0.631578947368421,0.5789473684210527,0.3157894736842105,0.0
full2025_validation,one_best_two,AUDJPY,4,3,0.75,82.5,91.64,-9.14,10.026258205689278,3.5978,0.89945,10.594133333333334,9.14,0.09140000000000001,9.026258205689278,0,0.0,3,0.75,1,0.25,1.0802999999999998,0.52025,0.75,0.75,0.75,0.75,0.0
full2025_validation,one_best_two,EURJPY,5,1,0.2,-39.660000000000004,16.43,-56.09,0.29292208949901943,-1.6347,-0.32694,0.29750752041254835,56.09,0.5609000000000001,-0.7070779105009806,1,0.2,0,0.0,4,0.8,0.5518,0.5309,0.4,0.4,0.0,0.0,0.0
full2025_validation,one_best_two,EURUSD,9,2,0.2222222222222222,-41.55,34.11,-75.66,0.450832672482157,-1.8748000000000002,-0.20831111111111114,0.4331499062707867,44.699999999999996,0.4469999999999999,-0.9295302013422819,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0.4507555555555556,0.5147999999999999,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0
full2025_validation,one_best_two,GBPJPY,4,0,0.0,-32.08,0,-32.08,0.0,-1.4258,-0.35645,0.0,32.08,0.3208,-1.0,0,0.0,0,0.0,4,1.0,0.27835,0.4125,0.0,0.0,0.0,0.0,0.0
full2025_validation,one_best_two,GBPUSD,2,1,0.5,16.799999999999997,29.52,-12.72,2.320754716981132,0.7696,0.3848,2.4374299589092265,12.720000000000002,0.12720000000000004,1.3207547169811316,0,0.0,1,0.5,1,0.5,0.7611,0.7521,0.5,0.5,0.5,0.5,0.0
full2025_validation,one_best_two,USDJPY,51,15,0.29411764705882354,-25.01000000000004,380.61,-405.61999999999995,0.9383413046693951,-0.7965,-0.01561764705882353,0.9528511303297758,120.26000000000002,1.2026000000000001,-0.20796607350740093,3,0.058823529411764705,12,0.23529411764705882,36,0.7058823529411765,0.6238254901960786,0.4975058823529412,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.0
full2025_validation,retest,AUDJPY,5,3,0.6,36.480000000000004,49.74,-13.260000000000002,3.7511312217194566,1.5416,0.30832000000000004,3.6406303528605686,13.259999999999998,0.13259999999999997,2.751131221719458,0,0.0,1,0.2,4,0.8,1.1076400000000002,0.47778,1.0,1.0,0.6,0.2,0.0
full2025_validation,retest,EURJPY,21,6,0.2857142857142857,-12.850000000000009,167.65,-180.5,0.928808864265928,-0.6670999999999994,-0.03176666666666664,0.9139847336118416,140.58,1.4058000000000002,-0.09140702802674638,3,0.14285714285714285,5,0.23809523809523808,13,0.6190476190476191,0.5598380952380951,0.5041333333333334,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.19047619047619047,0.0
full2025_validation,retest,EURUSD,26,8,0.3076923076923077,-27.690000000000005,200.57,-228.25999999999996,0.878690966441777,-1.4921999999999995,-0.05739230769230767,0.8521490993401108,100.06,1.0006000000000002,-0.27673395962422553,4,0.15384615384615385,6,0.23076923076923078,16,0.6153846153846154,0.5617653846153845,0.5138499999999999,0.38461538461538464,0.3076923076923077,0.2692307692307692,0.19230769230769232,0.0
full2025_validation,retest,GBPJPY,15,3,0.2,-64.93,45.89,-110.82000000000001,0.4140949287132286,-2.8737000000000004,-0.19158000000000003,0.4024453639974216,95.57000000000001,0.9557000000000001,-0.6793973004080779,0,0.0,1,0.06666666666666667,14,0.9333333333333333,0.5149199999999999,0.5306333333333334,0.4666666666666667,0.26666666666666666,0.2,0.06666666666666667,0.0
full2025_validation,retest,GBPUSD,11,3,0.2727272727272727,-41.010000000000005,39.14,-80.14999999999999,0.4883343730505303,-1.8391000000000004,-0.16719090909090914,0.4844560311720349,44.45,0.4445,-0.9226096737907762,1,0.09090909090909091,1,0.09090909090909091,9,0.8181818181818182,0.5803,0.4696818181818181,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0
full2025_validation,retest,USDJPY,99,21,0.21212121212121213,-297.76,481.56999999999994,-779.33,0.6179282203944413,-12.469899999999994,-0.1259585858585858,0.6199765340484861,391.23,3.9123000000000006,-0.7610868287196789,5,0.050505050505050504,13,0.13131313131313133,81,0.8181818181818182,0.5903303030303029,0.5033484848484849,0.494949494949495,0.32323232323232326,0.2222222222222222,0.1111111111111111,0.0
full2025_validation,targetroom,EURJPY,6,2,0.3333333333333333,4.899999999999999,65.66,-60.760000000000005,1.0806451612903225,0.15629999999999988,0.02604999999999998,1.0636167528185927,60.76,0.6076,0.08064516129032256,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0.6624666666666666,0.5585,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
