period_id,variant,near_miss_group,retest_quality_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,best_two,D_reject_strong_mfe13_winner,none,16,16,1.0,497.56999999999994,497.56999999999994,0,inf,20.995700000000003,1.3122312500000002,inf,0.0,0.0,inf,0,0.0,16,1.0,0,0.0,1.3224687500000003,0.35970624999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,D_reject_strong_mfe13_winner,weak_retest,1,1,1.0,0.43,0.43,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,best_two,E_reject_not_near_miss,clean_retest,27,4,0.14814814814814814,-204.53,56.03,-260.56,0.21503684372121584,-8.6835,-0.3216111111111111,0.20872061235647893,204.53,2.0453,-1.0,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.41637777777777785,0.5131370370370372,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0
full2025_validation,best_two,E_reject_not_near_miss,no_retest,14,5,0.35714285714285715,-18.009999999999984,110.94999999999999,-128.96,0.8603442928039701,-0.7406000000000005,-0.05290000000000004,0.8642545547857325,97.37999999999998,0.9737999999999999,-0.18494557403984377,2,0.14285714285714285,3,0.21428571428571427,9,0.6428571428571429,0.7230071428571428,0.6963571428571429,0.6428571428571429,0.5,0.2857142857142857,0.14285714285714285,0.0
full2025_validation,best_two,E_reject_not_near_miss,none,34,10,0.29411764705882354,-102.08999999999997,208.94,-311.0300000000001,0.671767996656271,-4.019100000000001,-0.11820882352941178,0.6923177033492824,144.81,1.4481000000000002,-0.7049927491195358,5,0.14705882352941177,6,0.17647058823529413,23,0.6764705882352942,0.6082441176470588,0.5735588235294119,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.0
full2025_validation,best_two,E_reject_not_near_miss,strong_retest,4,1,0.25,4.729999999999999,29.52,-24.79,1.190802743041549,0.2246999999999999,0.056174999999999975,1.2079977783948903,14.38,0.1438,0.3289290681502085,0,0.0,1,0.25,3,0.75,0.81635,0.5224,0.75,0.5,0.5,0.25,0.0
full2025_validation,best_two,E_reject_not_near_miss,weak_retest,1,1,1.0,32.31,32.31,0,inf,1.3403,1.3403,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3403,0.1937,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,A_required_light_pass,clean_retest,3,2,0.6666666666666666,55.72,62.769999999999996,-7.05,8.90354609929078,2.3152,0.7717333333333333,8.568486433474993,7.050000000000001,0.07050000000000001,7.90354609929078,0,0.0,2,0.6666666666666666,1,0.3333333333333333,0.9338666666666667,0.3222666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
full2025_validation,exhaustion,A_required_light_pass,no_retest,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,A_required_light_pass,none,23,10,0.43478260869565216,116.39999999999998,278.65,-162.25,1.7174114021571647,4.947400000000001,0.215104347826087,1.7222270882601964,74.26,0.7426,1.5674656611904116,3,0.13043478260869565,8,0.34782608695652173,12,0.5217391304347826,0.8507608695652173,0.5078260869565218,0.6956521739130435,0.5652173913043478,0.4782608695652174,0.30434782608695654,0.0
full2025_validation,exhaustion,A_required_light_pass,strong_retest,1,1,1.0,11.2,11.2,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,A_required_light_pass,weak_retest,2,2,1.0,61.879999999999995,61.879999999999995,0,inf,2.5995,1.29975,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.29975,0.2847,1.0,1.0,1.0,0.5,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,clean_retest,2,2,1.0,17.79,17.79,0,inf,0.7837,0.39185,inf,0.0,0.0,inf,0,0.0,0,0.0,2,1.0,1.11265,0.6048,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,no_retest,1,1,1.0,29.63,29.63,0,inf,1.2995,1.2995,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2995,0.401,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,none,8,8,1.0,132.26999999999998,132.26999999999998,0,inf,5.499499999999999,0.6874374999999999,inf,0.0,0.0,inf,0,0.0,3,0.375,5,0.625,1.220925,0.32696250000000004,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,clean_retest,19,1,0.05263157894736842,-169.65999999999997,17.55,-187.20999999999998,0.09374499225468727,-7.2738000000000005,-0.38283157894736847,0.09588325958335406,169.65999999999997,1.6965999999999999,-1.0,1,0.05263157894736842,0,0.0,18,0.9473684210526315,0.4516210526315789,0.5627894736842104,0.42105263157894735,0.15789473684210525,0.05263157894736842,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,no_retest,11,1,0.09090909090909091,-106.96000000000001,0.92,-107.88000000000002,0.008527994067482387,-4.5203,-0.4109363636363636,0.008836556593430689,106.96000000000001,1.0696,-1.0,0,0.0,0,0.0,11,1.0,0.3093454545454546,0.4817636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,none,59,3,0.05084745762711865,-676.1599999999999,21.610000000000003,-697.7699999999999,0.030970090430944303,-28.352400000000003,-0.4805491525423729,0.031518252713056485,683.5299999999999,6.835299999999998,-0.9892177373341331,10,0.1694915254237288,0,0.0,49,0.8305084745762712,0.4852847457627121,0.6172118644067797,0.4067796610169492,0.22033898305084745,0.0847457627118644,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,strong_retest,6,0,0.0,-55.56999999999999,0,-55.56999999999999,0.0,-2.3626,-0.39376666666666665,0.0,55.56999999999999,0.5557,-1.0,0,0.0,0,0.0,6,1.0,0.23396666666666666,0.4035,0.16666666666666666,0.0,0.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,weak_retest,6,0,0.0,-83.59,0,-83.59,0.0,-3.4742999999999995,-0.57905,0.0,83.59,0.8359,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,1.1783833333333333,0.6532833333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,clean_retest,3,3,1.0,95.47,95.47,0,inf,3.9443,1.3147666666666666,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3147666666666666,0.509,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,no_retest,2,2,1.0,60.63,60.63,0,inf,2.6349,1.31745,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.31895,0.2831,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,none,16,16,1.0,497.56999999999994,497.56999999999994,0,inf,20.995700000000003,1.3122312500000002,inf,0.0,0.0,inf,0,0.0,16,1.0,0,0.0,1.3224687500000003,0.35970624999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,weak_retest,1,1,1.0,0.43,0.43,0,inf,0.0176,0.0176,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,1.3294,0.2765,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,clean_retest,27,4,0.14814814814814814,-204.53,56.03,-260.56,0.21503684372121584,-8.6835,-0.3216111111111111,0.20872061235647893,204.53,2.0453,-1.0,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0.41637777777777785,0.5131370370370372,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,no_retest,14,5,0.35714285714285715,-18.009999999999984,110.94999999999999,-128.96,0.8603442928039701,-0.7406000000000005,-0.05290000000000004,0.8642545547857325,97.37999999999998,0.9737999999999999,-0.18494557403984377,2,0.14285714285714285,3,0.21428571428571427,9,0.6428571428571429,0.7230071428571428,0.6963571428571429,0.6428571428571429,0.5,0.2857142857142857,0.14285714285714285,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,none,34,10,0.29411764705882354,-102.08999999999997,208.94,-311.0300000000001,0.671767996656271,-4.019100000000001,-0.11820882352941178,0.6923177033492824,144.81,1.4481000000000002,-0.7049927491195358,5,0.14705882352941177,6,0.17647058823529413,23,0.6764705882352942,0.6082441176470588,0.5735588235294119,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,strong_retest,4,1,0.25,4.729999999999999,29.52,-24.79,1.190802743041549,0.2246999999999999,0.056174999999999975,1.2079977783948903,14.38,0.1438,0.3289290681502085,0,0.0,1,0.25,3,0.75,0.81635,0.5224,0.75,0.5,0.5,0.25,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,weak_retest,1,1,1.0,32.31,32.31,0,inf,1.3403,1.3403,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3403,0.1937,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,A_required_light_pass,clean_retest,4,2,0.5,40.290000000000006,58.290000000000006,-18.0,3.2383333333333337,1.8309000000000002,0.45772500000000005,3.3170083523158698,10.95,0.10949999999999999,3.6794520547945213,0,0.0,2,0.5,2,0.5,0.80915,0.4009,0.5,0.5,0.5,0.5,0.0
full2025_validation,granville,A_required_light_pass,no_retest,1,0,0.0,-21.33,0,-21.33,0.0,-1.0,-1.0,0.0,21.33,0.2133,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,granville,A_required_light_pass,none,23,9,0.391304347826087,34.29,229.71,-195.42000000000002,1.1754682222904513,1.4432000000000005,0.06274782608695655,1.1684643040575242,145.7,1.4569999999999999,0.23534660260809884,4,0.17391304347826086,7,0.30434782608695654,12,0.5217391304347826,0.7824478260869566,0.5584173913043479,0.6521739130434783,0.5217391304347826,0.391304347826087,0.2608695652173913,0.0
full2025_validation,granville,A_required_light_pass,strong_retest,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,granville,A_required_light_pass,weak_retest,4,2,0.5,37.87,60.09,-22.220000000000002,2.7043204320432044,1.6574999999999998,0.41437499999999994,2.7595541401273884,18.26,0.1826,2.0739320920043807,0,0.0,2,0.5,2,0.5,0.8033,0.39727500000000004,0.5,0.5,0.5,0.25,0.0
full2025_validation,granville,B_reject_mfe1_winner,clean_retest,1,1,1.0,31.02,31.02,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,B_reject_mfe1_winner,no_retest,1,1,1.0,26.96,26.96,0,inf,1.2984,1.2984,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2984,2.4476,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,B_reject_mfe1_winner,none,6,6,1.0,120.94,120.94,0,inf,5.2808,0.8801333333333333,inf,0.0,0.0,inf,0,0.0,3,0.5,3,0.5,1.1727666666666667,0.46320000000000006,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,clean_retest,23,0,0.0,-249.79000000000002,0,-249.79000000000002,0.0,-11.181599999999996,-0.48615652173913027,0.0,249.79000000000002,2.4979,-1.0,2,0.08695652173913043,0,0.0,21,0.9130434782608695,0.3939043478260869,0.5625304347826086,0.30434782608695654,0.13043478260869565,0.08695652173913043,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,no_retest,7,1,0.14285714285714285,-61.65,0.92,-62.57,0.014703532044110597,-2.7026,-0.38608571428571425,0.014692478763352656,61.65,0.6164999999999999,-1.0,1,0.14285714285714285,0,0.0,6,0.8571428571428571,0.46728571428571436,0.5206571428571428,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,none,68,4,0.058823529411764705,-756.5900000000001,33.49,-790.08,0.04238811259619279,-32.8478,-0.48305588235294117,0.04397152386884214,763.4000000000001,7.634,-0.9910793817133875,11,0.16176470588235295,0,0.0,57,0.8382352941176471,0.48575882352941163,0.6164014705882351,0.45588235294117646,0.20588235294117646,0.08823529411764706,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,strong_retest,1,0,0.0,-15.45,0,-15.45,0.0,-0.7312,-0.7312,0.0,15.45,0.1545,-1.0,0,0.0,0,0.0,1,1.0,0.5578,0.7312,1.0,0.0,0.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,weak_retest,3,0,0.0,-31.019999999999996,0,-31.019999999999996,0.0,-1.3213,-0.4404333333333333,0.0,31.019999999999996,0.3102,-1.0,0,0.0,0,0.0,3,1.0,0.5912000000000001,0.5105666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,clean_retest,3,3,1.0,80.28,80.28,0,inf,3.9204999999999997,1.3068333333333333,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3068333333333333,0.4041666666666666,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,no_retest,2,2,1.0,59.47,59.47,0,inf,2.6744000000000003,1.3372000000000002,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.4637,1.1139999999999999,1.0,1.0,1.0,1.0,0.5
full2025_validation,granville,D_reject_strong_mfe13_winner,none,13,13,1.0,382.15999999999997,382.15999999999997,0,inf,17.0375,1.310576923076923,inf,0.0,0.0,inf,0,0.0,13,1.0,0,0.0,1.312530769230769,0.3669846153846154,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,weak_retest,1,1,1.0,30.4,30.4,0,inf,1.3223,1.3223,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3223,0.3223,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,E_reject_not_near_miss,clean_retest,36,8,0.2222222222222222,-204.45000000000005,89.13,-293.58000000000004,0.30359697527079493,-9.1459,-0.25405277777777774,0.30711304044788895,211.43000000000006,2.1143000000000005,-0.9669867095492597,3,0.08333333333333333,2,0.05555555555555555,31,0.8611111111111112,0.5134611111111111,0.5003027777777779,0.3888888888888889,0.25,0.1388888888888889,0.05555555555555555,0.0
full2025_validation,granville,E_reject_not_near_miss,no_retest,15,2,0.13333333333333333,-85.32000000000001,58.5,-143.82000000000002,0.40675844806007505,-3.7748,-0.25165333333333334,0.40873705809564087,114.87,1.1487,-0.7427526769391486,1,0.06666666666666667,2,0.13333333333333333,12,0.8,0.6248199999999999,0.5519466666666666,0.6,0.4,0.13333333333333333,0.13333333333333333,0.0
full2025_validation,granville,E_reject_not_near_miss,none,48,7,0.14583333333333334,-375.24999999999994,126.09,-501.34,0.251505964016436,-16.6408,-0.3466833333333333,0.24879017695919114,393.96999999999997,3.9396999999999993,-0.9524836916516485,6,0.125,3,0.0625,39,0.8125,0.50099375,0.5547312499999999,0.4375,0.22916666666666666,0.14583333333333334,0.041666666666666664,0.0
full2025_validation,granville,E_reject_not_near_miss,strong_retest,4,2,0.5,36.03,55.04,-19.009999999999998,2.895318253550763,1.7649000000000001,0.44122500000000003,3.112387791741472,13.58,0.1358,2.653166421207658,0,0.0,2,0.5,2,0.5,0.917375,0.443775,0.75,0.5,0.5,0.5,0.0
full2025_validation,granville,E_reject_not_near_miss,weak_retest,3,1,0.3333333333333333,-11.83,13.44,-25.27,0.5318559556786704,-0.4769,-0.15896666666666667,0.5527944486121531,25.27,0.25270000000000004,-0.46814404432132967,0,0.0,0,0.0,3,1.0,0.6039,0.5662666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,clean_retest,5,1,0.2,-7.5699999999999985,29.17,-36.74,0.7939575394665215,-0.2611,-0.05222,0.8331202863351657,27.23,0.27230000000000004,-0.2780022034520749,0,0.0,1,0.2,4,0.8,0.78636,0.49688,0.8,0.4,0.4,0.2,0.0
full2025_validation,invalidation,A_required_light_pass,no_retest,1,0,0.0,-23.7,0,-23.7,0.0,-1.0,-1.0,0.0,23.7,0.23700000000000002,-1.0,1,1.0,0,0.0,0,0.0,0.1097,1.0,0.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,none,28,12,0.42857142857142855,157.48999999999998,316.17999999999995,-158.68999999999997,1.9924380868359697,6.482700000000001,0.23152500000000004,1.9495261670059905,60.839999999999996,0.6084,2.5885930309007232,2,0.07142857142857142,9,0.32142857142857145,17,0.6071428571428571,0.8523999999999999,0.4552071428571428,0.6785714285714286,0.5714285714285714,0.4642857142857143,0.2857142857142857,0.0
full2025_validation,invalidation,A_required_light_pass,strong_retest,1,1,1.0,11.19,11.19,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,weak_retest,2,1,0.5,26.24,30.56,-4.32,7.0740740740740735,1.1117,0.55585,6.935397757608115,4.32,0.0432,6.0740740740740735,0,0.0,1,0.5,1,0.5,0.75195,0.37024999999999997,0.5,0.5,0.5,0.0,0.0
full2025_validation,invalidation,B_reject_mfe1_winner,clean_retest,1,1,1.0,30.97,30.97,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,clean_retest,25,1,0.04,-197.79000000000002,17.52,-215.31,0.08137104639821652,-8.589699999999999,-0.34358799999999995,0.08240484558438646,197.79000000000002,1.9779000000000002,-1.0,0,0.0,0,0.0,25,1.0,0.5107680000000001,0.4920399999999998,0.48,0.24,0.12,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,no_retest,25,2,0.08,-313.02000000000004,18.240000000000002,-331.26,0.05506248867958704,-13.404099999999996,-0.5361639999999999,0.05711170512099044,313.02000000000004,3.1302000000000003,-1.0,5,0.2,0,0.0,20,0.8,0.392016,0.6307999999999999,0.32,0.16,0.04,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,strong_retest,5,0,0.0,-47.76,0,-47.76,0.0,-2.0195,-0.4039,0.0,47.76,0.47759999999999997,-1.0,0,0.0,0,0.0,5,1.0,0.2679,0.41558,0.2,0.0,0.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,weak_retest,7,0,0.0,-92.67000000000002,0,-92.67000000000002,0.0,-3.9421999999999997,-0.5631714285714285,0.0,92.67000000000002,0.9267000000000001,-1.0,0,0.0,0,0.0,7,1.0,0.6389571428571428,0.6672142857142856,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,clean_retest,4,4,1.0,123.64999999999999,123.64999999999999,0,inf,5.2477,1.311925,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.311925,0.5007,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,no_retest,5,5,1.0,148.23,148.23,0,inf,6.544499999999999,1.3089,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.32212,0.38662,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,clean_retest,34,7,0.20588235294117646,-156.26,94.30000000000001,-250.55999999999997,0.3763569604086846,-6.796700000000001,-0.19990294117647062,0.37704963108931766,162.44,1.6244,-0.9619551834523516,2,0.058823529411764705,2,0.058823529411764705,30,0.8823529411764706,0.5174441176470589,0.5101852941176472,0.38235294117647056,0.2647058823529412,0.17647058823529413,0.058823529411764705,0.0
