"timestamp","run_index","run_id","status","exit_code","duration_seconds","report_path","summary_path"
"2026-07-08T20:50:03.2696278+09:00","1","q1_base","completed","0","71","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_base_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_base\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:50:40.4952001+09:00","2","q1_light","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_light_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_light\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:51:34.0113459+09:00","3","q1_nearmiss_diag","completed","0","53","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_nearmiss_diag_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_nearmiss_diag\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:52:21.2851485+09:00","4","q1_invalidation","completed","0","47","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_invalidation_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_invalidation\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:53:06.3572012+09:00","5","q1_nofail","completed","0","45","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_nofail_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_nofail\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:53:53.6198211+09:00","6","q1_retest","completed","0","47","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_retest_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_retest\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:54:44.8362479+09:00","7","q1_exhaustion","completed","0","51","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_exhaustion_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_exhaustion\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:55:36.0770316+09:00","8","q1_m15completion","completed","0","51","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_m15completion_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_m15completion\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:56:13.7701558+09:00","9","q1_targetroom","completed","0","38","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_targetroom_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_targetroom\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:57:02.8737736+09:00","10","q1_granville","completed","0","49","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_granville_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_granville\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:57:50.1275137+09:00","11","q1_best_single","completed","0","47","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_best_single_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_best_single\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:58:37.1415225+09:00","12","q1_best_two","completed","0","47","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_best_two_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_best_two\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
"2026-07-08T20:59:14.0878129+09:00","13","q1_one_best_single","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_one_best_single_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_one_best_single\fxsessionrev_session_reversal_pullback_one_symbol_first120_summary.csv"
"2026-07-08T20:59:51.1150416+09:00","14","q1_one_best_two","completed","0","37","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_q1_one_best_two_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_q1_one_best_two\fxsessionrev_session_reversal_pullback_one_symbol_first120_summary.csv"
"2026-07-08T21:03:53.8306001+09:00","15","full2025_base","completed","0","198","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\2FA8A7E69CED7DC259B1AD86A247F675\MQL5\Experts\dev\reports\backtest\ExpectedValue_MultiCurrency_FXSessionReversalPullbackTrader_full2025_base_report.html","C:\Users\windows\AppData\Roaming\MetaQuotes\Terminal\Common\Files\fx_session_reversal_nearmiss_separator_full2025_base\fxsessionrev_session_reversal_pullback_all_symbols_first120_summary.csv"
