period_id,variant,near_miss_group,m5_corrective_exhaustion_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,exhaustion,A_required_light_pass,none,5,4,0.8,100.58,107.98,-7.4,14.591891891891892,4.3141,0.8628199999999999,14.52382445141066,7.400000000000006,0.07400000000000005,13.591891891891882,0,0.0,3,0.6,2,0.4,1.14354,0.25822,0.8,0.8,0.8,0.6,0.0
full2025_validation,exhaustion,A_required_light_pass,strong_exhaustion,6,5,0.8333333333333334,149.62,156.28,-6.66,23.465465465465464,6.264799999999999,1.0441333333333331,22.38156996587031,6.659999999999997,0.06659999999999996,22.465465465465478,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1.1063666666666665,0.4649666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.0
full2025_validation,exhaustion,B_reject_mfe1_winner,strong_exhaustion,11,11,1.0,179.68999999999997,179.68999999999997,0,inf,7.5827,0.6893363636363636,inf,0.0,0.0,inf,0,0.0,4,0.36363636363636365,7,0.6363636363636364,1.2083818181818182,0.38420909090909083,1.0,1.0,1.0,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,mild_exhaustion,18,2,0.1111111111111111,-155.89,24.92,-180.81,0.137824235385211,-6.5067,-0.3614833333333334,0.1431449754401675,163.26,1.6326,-0.954857282861693,1,0.05555555555555555,0,0.0,17,0.9444444444444444,0.47892777777777784,0.5072055555555555,0.4444444444444444,0.16666666666666666,0.05555555555555555,0.0,0.0
full2025_validation,exhaustion,C_reject_loser_or_no_mfe1,strong_exhaustion,83,3,0.03614457831325301,-936.05,15.16,-951.2099999999999,0.015937595273388633,-39.476700000000015,-0.47562289156626525,0.016134941344478747,936.05,9.3605,-1.0,11,0.13253012048192772,0,0.0,72,0.8674698795180723,0.48757590361445785,0.5978180722891566,0.3855421686746988,0.1927710843373494,0.0963855421686747,0.012048192771084338,0.012048192771084338
full2025_validation,exhaustion,D_reject_strong_mfe13_winner,strong_exhaustion,22,22,1.0,654.1,654.1,0,inf,27.592500000000005,1.2542045454545456,inf,0.0,0.0,inf,0,0.0,21,0.9545454545454546,1,0.045454545454545456,1.3214136363636366,0.3693181818181818,1.0,1.0,1.0,1.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,mild_exhaustion,7,1,0.14285714285714285,-79.72,3.15,-82.87,0.038011343067455045,-3.3259000000000003,-0.47512857142857146,0.037505426132252925,79.72,0.7972,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0.41638571428571425,0.6613857142857144,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0
full2025_validation,exhaustion,E_reject_not_near_miss,strong_exhaustion,73,20,0.273972602739726,-207.86999999999995,434.6,-642.47,0.6764518187619656,-8.552300000000002,-0.11715479452054797,0.6846159803223796,237.15999999999997,2.3716,-0.8764968797436329,9,0.1232876712328767,12,0.1643835616438356,52,0.7123287671232876,0.599117808219178,0.5583328767123287,0.4520547945205479,0.3287671232876712,0.2328767123287671,0.136986301369863,0.0
full2025_validation,granville,A_required_light_pass,mild_exhaustion,2,0,0.0,-34.55,0,-34.55,0.0,-1.5960999999999999,-0.7980499999999999,0.0,34.55,0.3455,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,granville,A_required_light_pass,no_shrink,15,4,0.26666666666666666,-65.6,85.96000000000001,-151.56000000000003,0.5671681182370018,-2.907800000000001,-0.19385333333333338,0.5594909862142099,120.12,1.2012,-0.5461205461205461,3,0.2,2,0.13333333333333333,10,0.6666666666666666,0.6496,0.5510133333333334,0.6,0.4,0.26666666666666666,0.13333333333333333,0.0
full2025_validation,granville,A_required_light_pass,none,3,3,1.0,88.5,88.5,0,inf,3.938,1.3126666666666666,inf,0.0,0.0,inf,0,0.0,3,1.0,0,0.0,1.3307333333333333,0.1741,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,A_required_light_pass,strong_exhaustion,13,7,0.5384615384615384,113.96000000000001,184.82000000000002,-70.86,2.6082416031611633,4.963700000000001,0.381823076923077,2.6002127728166604,26.47,0.2647,4.305251227805063,1,0.07692307692307693,6,0.46153846153846156,6,0.46153846153846156,0.8456076923076922,0.5210307692307692,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.0
full2025_validation,granville,B_reject_mfe1_winner,no_shrink,3,3,1.0,69.24,69.24,0,inf,2.9348,0.9782666666666667,inf,0.0,0.0,inf,0,0.0,2,0.6666666666666666,1,0.3333333333333333,1.2051333333333334,0.31770000000000004,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,B_reject_mfe1_winner,none,3,3,1.0,52.91,52.91,0,inf,2.3469,0.7823000000000001,inf,0.0,0.0,inf,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.1407,0.5603666666666668,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,B_reject_mfe1_winner,strong_exhaustion,2,2,1.0,56.769999999999996,56.769999999999996,0,inf,2.5965,1.29825,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.29825,1.3884,1.0,1.0,1.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,mild_exhaustion,11,1,0.09090909090909091,-125.51999999999998,6.81,-132.32999999999998,0.051462253457265926,-5.5573999999999995,-0.5052181818181818,0.05373744253362847,132.32999999999998,1.3233,-0.948537746542734,2,0.18181818181818182,0,0.0,9,0.8181818181818182,0.4568181818181818,0.5735454545454545,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,no_shrink,26,1,0.038461538461538464,-273.62,11.93,-285.55,0.041779022938189456,-12.028999999999996,-0.462653846153846,0.04086433042299566,273.62,2.7362,-1.0,3,0.11538461538461539,0,0.0,23,0.8846153846153846,0.48936923076923067,0.5973230769230768,0.4230769230769231,0.19230769230769232,0.15384615384615385,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,none,19,1,0.05263157894736842,-220.08999999999997,1.92,-222.01,0.008648259087428493,-9.5989,-0.5052052631578947,0.008675087009057204,220.08999999999997,2.2009,-1.0,3,0.15789473684210525,0,0.0,16,0.8421052631578947,0.44327894736842105,0.5839473684210528,0.42105263157894735,0.21052631578947367,0.0,0.0,0.0
full2025_validation,granville,C_reject_loser_or_no_mfe1,strong_exhaustion,46,2,0.043478260869565216,-495.27,13.75,-509.02,0.027012691053396723,-21.599200000000003,-0.4695478260869566,0.02873434000953314,495.27,4.9527,-1.0,6,0.13043478260869565,0,0.0,40,0.8695652173913043,0.4678891304347827,0.6049260869565217,0.3695652173913043,0.1956521739130435,0.13043478260869565,0.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,no_shrink,5,5,1.0,142.57,142.57,0,inf,6.6088,1.3217599999999998,inf,0.0,0.0,inf,0,0.0,5,1.0,0,0.0,1.37684,0.71028,1.0,1.0,1.0,1.0,0.2
full2025_validation,granville,D_reject_strong_mfe13_winner,none,4,4,1.0,119.22,119.22,0,inf,5.2325,1.308125,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.308125,0.4124,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,D_reject_strong_mfe13_winner,strong_exhaustion,10,10,1.0,290.52,290.52,0,inf,13.113399999999999,1.31134,inf,0.0,0.0,inf,0,0.0,10,1.0,0,0.0,1.31164,0.33325999999999995,1.0,1.0,1.0,1.0,0.0
full2025_validation,granville,E_reject_not_near_miss,mild_exhaustion,3,1,0.3333333333333333,-15.78,3.15,-18.93,0.1664025356576862,-0.73,-0.24333333333333332,0.15076779897626805,18.93,0.1893,-0.8335974643423137,0,0.0,0,0.0,3,1.0,0.5443666666666667,0.38730000000000003,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
full2025_validation,granville,E_reject_not_near_miss,no_shrink,31,7,0.22580645161290322,-178.96999999999994,90.59,-269.56,0.3360661819261018,-7.620700000000001,-0.24582903225806454,0.351170255336177,181.44999999999993,1.8144999999999993,-0.9863323229539819,2,0.06451612903225806,2,0.06451612903225806,27,0.8709677419354839,0.5153193548387096,0.5223225806451611,0.41935483870967744,0.22580645161290322,0.12903225806451613,0.06451612903225806,0.0
full2025_validation,granville,E_reject_not_near_miss,none,21,2,0.09523809523809523,-200.14000000000001,24.81,-224.95000000000002,0.11029117581684818,-8.9487,-0.42612857142857147,0.10566660003997601,200.14000000000001,2.0014,-1.0,3,0.14285714285714285,0,0.0,18,0.8571428571428571,0.38633333333333325,0.5592809523809523,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.0,0.0
full2025_validation,granville,E_reject_not_near_miss,strong_exhaustion,51,10,0.19607843137254902,-245.93000000000004,223.65,-469.57999999999987,0.4762766727714129,-10.9741,-0.21517843137254902,0.4780948304560802,288.95000000000005,2.8895000000000004,-0.8511161100536425,5,0.09803921568627451,7,0.13725490196078433,39,0.7647058823529411,0.6208784313725491,0.5351431372549019,0.5490196078431373,0.37254901960784315,0.19607843137254902,0.11764705882352941,0.0
full2025_validation,invalidation,A_required_light_pass,mild_exhaustion,3,0,0.0,-46.449999999999996,0,-46.449999999999996,0.0,-1.9960999999999998,-0.6653666666666666,0.0,46.449999999999996,0.46449999999999997,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.36810000000000004,0.7589333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,invalidation,A_required_light_pass,no_shrink,17,5,0.29411764705882354,-14.440000000000003,118.22,-132.66,0.8911503090607569,-0.6591000000000002,-0.03877058823529413,0.8833884750800588,84.31,0.8431000000000001,-0.17127268414185745,2,0.11764705882352941,3,0.17647058823529413,12,0.7058823529411765,0.7310470588235295,0.4949294117647059,0.7058823529411765,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.0
full2025_validation,invalidation,A_required_light_pass,none,5,4,0.8,100.30999999999999,107.71,-7.4,14.555405405405404,4.3141,0.8628199999999999,14.52382445141066,7.400000000000006,0.07400000000000005,13.555405405405393,0,0.0,3,0.6,2,0.4,1.14354,0.25822,0.8,0.8,0.8,0.6,0.0
full2025_validation,invalidation,A_required_light_pass,strong_exhaustion,12,6,0.5,124.22999999999999,161.17,-36.940000000000005,4.363021115322143,5.1406,0.42838333333333334,4.188957816377171,25.799999999999997,0.258,4.815116279069768,0,0.0,5,0.4166666666666667,7,0.5833333333333334,0.8998333333333334,0.4492,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.0
full2025_validation,invalidation,B_reject_mfe1_winner,no_shrink,1,1,1.0,30.97,30.97,0,inf,1.299,1.299,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.299,0.1842,1.0,1.0,1.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,mild_exhaustion,9,1,0.1111111111111111,-74.84,17.52,-92.35999999999999,0.18969250757903858,-3.111,-0.3456666666666667,0.1986915310117453,74.84,0.7484000000000001,-1.0,0,0.0,0,0.0,9,1.0,0.34111111111111114,0.5243,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,no_shrink,16,0,0.0,-192.71999999999997,0,-192.71999999999997,0.0,-8.3228,-0.520175,0.0,192.71999999999997,1.9271999999999998,-1.0,2,0.125,0,0.0,14,0.875,0.553225,0.5772749999999999,0.5,0.25,0.1875,0.0,0.0
full2025_validation,invalidation,C_reject_loser_or_no_mfe1,strong_exhaustion,37,2,0.05405405405405406,-383.67999999999995,18.240000000000002,-401.92,0.045382165605095545,-16.521699999999996,-0.4465324324324323,0.04683966400516917,383.67999999999995,3.8367999999999993,-1.0,3,0.08108108108108109,0,0.0,34,0.918918918918919,0.4448702702702702,0.5639,0.43243243243243246,0.1891891891891892,0.05405405405405406,0.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,no_shrink,2,2,1.0,59.53,59.53,0,inf,2.6083,1.30415,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3142999999999998,0.45945,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,D_reject_strong_mfe13_winner,strong_exhaustion,7,7,1.0,212.35000000000002,212.35000000000002,0,inf,9.183900000000001,1.3119857142857145,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.3185285714285713,0.431,1.0,1.0,1.0,1.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,mild_exhaustion,6,0,0.0,-82.45,0,-82.45,0.0,-3.5626,-0.5937666666666667,0.0,82.45,0.8245,-1.0,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0.23528333333333337,0.7044833333333332,0.0,0.0,0.0,0.0,0.0
full2025_validation,invalidation,E_reject_not_near_miss,no_shrink,25,5,0.2,-139.28,83.8,-223.07999999999998,0.37564999103460645,-6.113999999999999,-0.24455999999999997,0.3740658080632282,139.28,1.3928,-1.0,2,0.08,2,0.08,21,0.84,0.4928239999999999,0.605668,0.4,0.24,0.12,0.04,0.0
full2025_validation,invalidation,E_reject_not_near_miss,strong_exhaustion,47,15,0.3191489361702128,-63.710000000000036,288.33,-352.03999999999996,0.8190262470173845,-2.690599999999999,-0.05724680851063828,0.8239700619565713,123.65,1.2365000000000002,-0.5152446421350589,3,0.06382978723404255,8,0.1702127659574468,36,0.7659574468085106,0.6922914893617022,0.5383085106382979,0.574468085106383,0.425531914893617,0.2978723404255319,0.14893617021276595,0.0
full2025_validation,light,A_required_light_pass,mild_exhaustion,3,0,0.0,-48.209999999999994,0,-48.209999999999994,0.0,-1.9960999999999998,-0.6653666666666666,0.0,48.209999999999994,0.4821,-1.0,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0.36810000000000004,0.7589333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
full2025_validation,light,A_required_light_pass,no_shrink,21,6,0.2857142857142857,-51.750000000000014,156.34,-208.09000000000003,0.7513095295304916,-2.2294,-0.10616190476190476,0.7384223679733425,136.36,1.3636000000000001,-0.3795101202698739,4,0.19047619047619047,4,0.19047619047619047,13,0.6190476190476191,0.6918714285714287,0.543242857142857,0.6666666666666666,0.38095238095238093,0.2857142857142857,0.14285714285714285,0.0
full2025_validation,light,A_required_light_pass,none,6,4,0.6666666666666666,77.78,111.16,-33.38,3.3301378070701015,3.3141000000000003,0.55235,3.5125852918877944,25.480000000000004,0.2548,3.052590266875981,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0.9661833333333334,0.38185,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.0
full2025_validation,light,A_required_light_pass,strong_exhaustion,20,9,0.45,156.47000000000003,260.86,-104.38999999999999,2.498898361912061,6.405000000000001,0.32025000000000003,2.4921374490390216,40.69,0.4069,3.8454165642664053,1,0.05,8,0.4,11,0.55,0.879785,0.46055999999999997,0.65,0.6,0.5,0.3,0.0
full2025_validation,m15completion,A_required_light_pass,mild_exhaustion,2,0,0.0,-34.55,0,-34.55,0.0,-1.5960999999999999,-0.7980499999999999,0.0,34.55,0.3455,-1.0,1,0.5,0,0.0,1,0.5,0.23095000000000002,0.9384,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,A_required_light_pass,no_shrink,8,3,0.375,6.470000000000004,54.660000000000004,-48.19,1.134260219962648,0.3241999999999998,0.04052499999999998,1.1567319313512205,36.98,0.3698,0.1749594375338022,0,0.0,1,0.125,7,0.875,0.648925,0.440225,0.625,0.375,0.25,0.125,0.0
full2025_validation,m15completion,A_required_light_pass,none,1,1,1.0,30.75,30.75,0,inf,1.3057,1.3057,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3599,0.0064,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,A_required_light_pass,strong_exhaustion,5,4,0.8,114.86999999999999,121.42,-6.55,18.53740458015267,4.9472000000000005,0.9894400000000001,17.884641638225258,6.549999999999997,0.06549999999999997,17.53740458015268,0,0.0,4,0.8,1,0.2,1.05234,0.52384,0.8,0.8,0.8,0.6,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,no_shrink,2,2,1.0,45.760000000000005,45.760000000000005,0,inf,2.0768,1.0384,inf,0.0,0.0,inf,0,0.0,1,0.5,1,0.5,1.2690000000000001,0.252,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,none,2,2,1.0,59.16,59.16,0,inf,2.5987,1.29935,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.29935,0.4519,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,B_reject_mfe1_winner,strong_exhaustion,5,5,1.0,81.63,81.63,0,inf,3.6453999999999995,0.72908,inf,0.0,0.0,inf,0,0.0,2,0.4,3,0.6,1.2274800000000001,0.46408000000000005,1.0,1.0,1.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,mild_exhaustion,9,1,0.1111111111111111,-71.78,17.56,-89.34,0.1965524960823819,-3.2051999999999996,-0.3561333333333333,0.1939848111451994,71.91,0.7191,-0.9981921846752886,1,0.1111111111111111,0,0.0,8,0.8888888888888888,0.5490444444444444,0.5024888888888888,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,no_shrink,46,2,0.043478260869565216,-528.1200000000001,14.87,-542.9900000000001,0.027385403046096605,-23.2167,-0.5047108695652174,0.02682684528874488,528.1200000000001,5.281200000000001,-1.0,6,0.13043478260869565,0,0.0,40,0.8695652173913043,0.4546152173913044,0.6121804347826089,0.34782608695652173,0.1956521739130435,0.13043478260869565,0.043478260869565216,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,none,30,1,0.03333333333333333,-344.97999999999996,1.92,-346.8999999999999,0.005534736235226291,-15.116300000000003,-0.5038766666666668,0.005526206719604218,344.97999999999996,3.4497999999999993,-1.0,5,0.16666666666666666,0,0.0,25,0.8333333333333334,0.49760333333333334,0.5884099999999999,0.4666666666666667,0.2,0.1,0.03333333333333333,0.0
full2025_validation,m15completion,C_reject_loser_or_no_mfe1,strong_exhaustion,60,1,0.016666666666666666,-680.68,5.05,-685.73,0.00736441456549954,-29.35719999999999,-0.48928666666666654,0.007454940715471455,680.68,6.806799999999999,-1.0,8,0.13333333333333333,0,0.0,52,0.8666666666666667,0.4843266666666667,0.5895750000000001,0.4166666666666667,0.2,0.1,0.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,no_shrink,7,7,1.0,206.05000000000004,206.05000000000004,0,inf,9.1556,1.307942857142857,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.3180857142857143,0.46168571428571425,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,none,7,7,1.0,209.71,209.71,0,inf,9.2094,1.3156285714285716,inf,0.0,0.0,inf,0,0.0,7,1.0,0,0.0,1.3257571428571429,0.4436571428571428,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,D_reject_strong_mfe13_winner,strong_exhaustion,14,14,1.0,388.22999999999996,388.22999999999996,0,inf,17.153100000000002,1.2252214285714287,inf,0.0,0.0,inf,0,0.0,13,0.9285714285714286,1,0.07142857142857142,1.318707142857143,0.3623285714285714,1.0,1.0,1.0,1.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,mild_exhaustion,4,0,0.0,-67.66,0,-67.66,0.0,-2.9248000000000003,-0.7312000000000001,0.0,67.66,0.6766,-1.0,2,0.5,0,0.0,2,0.5,0.257375,0.8907750000000001,0.0,0.0,0.0,0.0,0.0
full2025_validation,m15completion,E_reject_not_near_miss,no_shrink,21,5,0.23809523809523808,-58.31999999999999,95.86,-154.18,0.6217408224153587,-2.4642999999999997,-0.11734761904761903,0.632045749779762,107.35000000000001,1.0735000000000001,-0.543269678621332,1,0.047619047619047616,3,0.14285714285714285,17,0.8095238095238095,0.6309142857142858,0.4830190476190476,0.5238095238095238,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.0
full2025_validation,m15completion,E_reject_not_near_miss,none,10,2,0.2,-96.35,9.290000000000001,-105.64000000000001,0.08794017417644831,-4.2142,-0.42142,0.08878221760941012,96.35,0.9634999999999999,-1.0,1,0.1,0,0.0,9,0.9,0.5233899999999999,0.55158,0.4,0.2,0.2,0.1,0.0
full2025_validation,m15completion,E_reject_not_near_miss,strong_exhaustion,37,9,0.24324324324324326,-132.67000000000004,234.28,-366.94999999999993,0.6384521051914431,-5.924200000000001,-0.16011351351351352,0.6331696564022861,209.66000000000003,2.0966,-0.6327864161022609,7,0.1891891891891892,7,0.1891891891891892,23,0.6216216216216216,0.5641864864864865,0.5594621621621623,0.3783783783783784,0.2972972972972973,0.21621621621621623,0.13513513513513514,0.0
