group,trades,wins,losses,winrate,expectancy_r,profit_factor,total_r,avg_win_r,avg_loss_r
0.52-0.60,18,9,9,50.0,-0.02964544444444444,0.9420996648599463,-0.5336179999999999,0.9647254444444443,-1.0240163333333332
0.60-0.65,11,9,2,81.81818181818183,0.5603291818181818,3.9292451597235383,6.163621,0.9186431111111111,-1.0520835000000002
0.65-0.75,18,7,11,38.88888888888889,0.09901105555555559,1.2450603238972728,1.7821990000000005,1.2935271428571429,-0.6611355454545454
0.75-1.0,7,5,2,71.42857142857143,0.5468488571428571,2.8864319235638534,3.827942,1.1714278,-1.0145985
