episode_id,status,expected_direction,actual_direction,long_difference,short_difference
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_1,PASS,0,0,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_2,PASS,-1,-1,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_3,PASS,0,0,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_4,PASS,-1,-1,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_5,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_6,PASS,-1,-1,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_7,PASS,-1,-1,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_8,PASS,0,0,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_9,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_10,PASS,-1,-1,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_11,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_12,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_13,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_14,PASS,-1,-1,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_15,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_16,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_17,PASS,0,0,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_18,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_19,PASS,-1,-1,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_20,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_21,PASS,-1,-1,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_22,PASS,0,0,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_23,PASS,-1,-1,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_24,PASS,-1,-1,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_25,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_26,PASS,-1,-1,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_27,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_28,PASS,0,0,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_29,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_30,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_31,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_32,PASS,0,0,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_33,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_34,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_35,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_36,PASS,-1,-1,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_37,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_38,PASS,-1,-1,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_39,PASS,-1,-1,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_40,PASS,0,0,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_41,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_42,PASS,-1,-1,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_43,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_44,PASS,0,0,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_45,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_46,PASS,0,0,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_47,PASS,0,0,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_48,PASS,0,0,0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_49,PASS,0,0,-0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_50,PASS,-1,-1,0.000000000000000,0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_51,PASS,-1,-1,-0.000000000000000,-0.000000000000000
tstech_real_202501_202506_20260910_202501:tstech_real_202501_202506_20260910_202501_USDJPY_mh_52,PASS,0,0,0.000000000000000,0.000000000000000
