entry_time,exit_time,strategy,symbol,direction,base_currency,quote_currency,wave_stage,setup_type,wave_tf,fib_zone,divergence_type,m15_confirmation_type,failure_type,wave_size_atr,retracement_ratio,extension_ratio,wave_rule_validity,wave3_break_confirmed,pivot_confirmation_delay_bars,entry_delay_from_pivot,pivot_time,pivot_confirmed_time,room_to_1r,room_to_2r,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,exit_reason,position_id
2025.01.03 16:15:00,2025.01.03 16:22:01,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,fib_not_aligned,7.7824,0.1767,9.4250,valid_wave4,true,3,17,2025.01.02 22:00:00,2025.01.03 01:00:00,5.0588,5.0588,1.23941000,1.24026000,1.24026000,1.23822000,0.00085000,-1.0000,-23.80,0.00,0.00,-23.80,0.280,1.400,0,0.00242214,20.00,1.2000,DEAL_REASON_SL,22
2025.01.03 17:15:00,2025.01.03 18:32:26,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,no_follow_through,14.5721,0.3432,9.4250,valid_wave4,true,3,3,2025.01.03 13:00:00,2025.01.03 16:00:00,2.0550,2.0550,1.23959000,1.24177000,1.24177000,1.23653000,0.00218000,-1.0000,-23.98,0.00,0.00,-23.98,0.110,1.400,5,0.00129357,20.00,1.4528,DEAL_REASON_SL,24
2025.01.06 13:00:00,2025.01.06 13:15:53,wave4_continuation_only,USDJPY,LONG,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,target_blocked,5.6699,0.3103,2.0233,valid_wave4,true,3,3,2025.01.06 09:00:00,2025.01.06 12:00:00,0.0000,0.0000,157.91900000,157.49600000,157.49900000,158.50700000,0.42000000,-1.0071,-24.17,0.00,0.00,-24.17,0.090,1.400,1,0.16878571,16.00,1.3500,DEAL_REASON_SL,26
2025.01.06 16:15:00,2025.01.06 16:15:45,wave4_continuation_only,USDJPY,LONG,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,other,5.6699,0.3103,2.0233,valid_wave4,true,3,6,2025.01.06 09:00:00,2025.01.06 12:00:00,19.3729,19.3729,156.81200000,156.91500000,156.75300000,156.89500000,0.05900000,1.7458,42.67,0.00,0.00,42.67,0.650,1.400,0,0.16878571,18.00,1.5000,DEAL_REASON_TP,28
2025.01.06 16:30:00,2025.01.06 16:30:22,wave4_continuation_only,USDJPY,LONG,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,no_follow_through,5.6699,0.3103,2.0233,valid_wave4,true,3,6,2025.01.06 09:00:00,2025.01.06 12:00:00,13.0000,13.0000,157.18800000,157.11400000,157.12900000,157.27100000,0.05900000,-1.2542,-30.61,0.00,0.00,-30.61,0.650,1.400,0,0.16878571,19.00,1.5000,DEAL_REASON_SL,30
2025.01.06 20:15:04,2025.01.07 02:52:24,wave4_continuation_only,AUDJPY,LONG,AUD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,other,5.8587,0.5476,3.4478,valid_wave4,true,3,3,2025.01.06 16:00:00,2025.01.06 19:00:00,1.8768,1.8768,98.38400000,98.77300000,98.10800000,98.77100000,0.27600000,1.4094,32.19,0.00,0.22,32.41,0.130,1.400,26,0.23657143,28.00,1.1438,DEAL_REASON_TP,33
2025.01.06 20:15:04,2025.01.07 04:15:01,wave4_continuation_only,EURJPY,LONG,EUR,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,other,5.9602,0.5956,3.4927,valid_wave4,true,3,3,2025.01.06 16:00:00,2025.01.06 19:00:00,0.2953,0.2953,163.67100000,164.27700000,162.52300000,165.27900000,1.14800000,0.5279,11.57,0.00,0.03,11.60,0.030,1.400,32,0.40200000,30.00,1.0648,DEAL_REASON_EXPERT,32
2025.01.07 03:00:00,2025.01.07 11:00:00,wave4_continuation_only,AUDJPY,LONG,AUD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,other,5.8587,0.5476,3.4478,valid_wave4,true,3,10,2025.01.06 16:00:00,2025.01.06 19:00:00,0.0952,0.0952,98.83300000,98.90000000,98.10800000,99.84900000,0.72500000,0.0924,2.13,0.00,0.00,2.13,0.050,1.400,32,0.23657143,29.00,1.0548,DEAL_REASON_EXPERT,35
2025.01.07 07:15:00,2025.01.07 11:00:01,wave4_continuation_only,EURUSD,LONG,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,candle_reversal,other,6.4847,0.4698,5.6332,valid_wave4,true,3,3,2025.01.07 03:00:00,2025.01.07 06:00:00,1.9041,1.9041,1.03943000,1.04249000,1.03724000,1.04249000,0.00219000,1.3973,33.66,0.00,0.00,33.66,0.110,1.400,15,0.00198929,18.00,1.1452,DEAL_REASON_TP,38
2025.01.07 06:00:00,2025.01.07 14:00:02,wave4_continuation_only,GBPUSD,LONG,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,other,5.1903,0.3446,2.9458,valid_wave4,true,3,3,2025.01.07 02:00:00,2025.01.07 05:00:00,0.4696,0.4696,1.25339000,1.25389000,1.24994000,1.25822000,0.00345000,0.1449,3.50,0.00,0.00,3.50,0.070,1.400,32,0.00261643,20.00,1.3735,DEAL_REASON_EXPERT,37
2025.01.07 11:15:00,2025.01.07 17:00:30,wave4_continuation_only,EURUSD,LONG,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,target_blocked,6.4847,0.4698,5.6332,valid_wave4,true,3,7,2025.01.07 03:00:00,2025.01.07 06:00:00,0.1585,0.1585,1.04273000,1.03718000,1.03724000,1.05041000,0.00549000,-1.0109,-22.20,0.00,0.00,-22.20,0.040,1.400,23,0.00198929,18.00,1.0579,DEAL_REASON_SL,41
2025.01.08 11:00:00,2025.01.08 19:00:00,wave4_continuation_only,EURJPY,SHORT,EUR,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,candle_reversal,target_blocked,7.2885,0.4459,2.2542,valid_wave4,true,3,3,2025.01.08 07:00:00,2025.01.08 10:00:00,1.2734,1.2734,163.27700000,163.28800000,163.82200000,162.51500000,0.54500000,-0.0202,-0.49,0.00,0.00,-0.49,0.070,1.400,32,0.18371429,30.00,1.4137,DEAL_REASON_EXPERT,44
2025.01.09 01:45:00,2025.01.09 05:54:47,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,other,5.0413,0.3685,1.8222,valid_wave4,true,3,3,2025.01.08 21:00:00,2025.01.09 00:00:00,1.2500,1.2500,195.64600000,195.04700000,196.07400000,195.04700000,0.42800000,1.3995,34.31,0.00,0.00,34.31,0.090,1.400,16,0.47964286,38.00,1.4125,DEAL_REASON_TP,47
2025.01.09 02:00:00,2025.01.09 08:08:05,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,other,5.0522,0.3253,1.6851,valid_wave4,true,3,4,2025.01.08 21:00:00,2025.01.09 00:00:00,1.5625,1.5625,1.23574000,1.23237000,1.23814000,1.23237000,0.00240000,1.4042,33.70,0.00,0.00,33.70,0.100,1.400,24,0.00343214,20.00,1.4281,DEAL_REASON_TP,48
2025.01.09 01:15:00,2025.01.09 08:10:56,wave4_continuation_only,EURUSD,SHORT,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,bullish_rsi,ma_reclaim,other,4.4388,0.6055,0.8737,valid_wave4,true,3,3,2025.01.08 21:00:00,2025.01.09 00:00:00,3.6957,3.6957,1.03149000,1.02987000,1.03264000,1.02989000,0.00115000,1.4087,34.02,0.00,0.00,34.02,0.210,1.400,27,0.00190143,18.00,0.9500,DEAL_REASON_TP,46
2025.01.09 06:00:00,2025.01.09 14:00:01,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,other,5.0413,0.3685,1.8222,valid_wave4,true,3,8,2025.01.08 21:00:00,2025.01.09 00:00:00,0.0000,0.0000,194.98700000,194.07400000,196.07400000,193.46500000,1.08700000,0.8399,17.43,0.00,0.00,17.43,0.030,1.400,32,0.47964286,38.00,1.3500,DEAL_REASON_EXPERT,50
2025.01.09 08:15:00,2025.01.09 16:15:01,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,other,5.0522,0.3253,1.6851,valid_wave4,true,3,10,2025.01.08 21:00:00,2025.01.09 00:00:00,0.0000,0.0000,1.23122000,1.23039000,1.23814000,1.22153000,0.00692000,0.1199,2.49,0.00,0.00,2.49,0.030,1.400,32,0.00343214,20.00,1.3500,DEAL_REASON_EXPERT,53
2025.01.09 19:45:00,2025.01.10 03:45:00,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,bullish_rsi,ma_reclaim,divergence_against_continuation,5.1093,0.6120,0.8010,valid_wave4,true,3,3,2025.01.09 15:00:00,2025.01.09 18:00:00,2.2637,2.2637,1.22992000,1.23065000,1.23265000,1.22610000,0.00273000,-0.2674,-6.57,0.00,-0.09,-6.66,0.090,1.400,32,0.00271857,20.00,0.9132,DEAL_REASON_EXPERT,56
2025.01.10 02:00:00,2025.01.10 04:32:38,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,bullish_rsi,micro_bos,divergence_against_continuation,6.1394,0.4846,1.0488,valid_wave4,true,3,3,2025.01.09 22:00:00,2025.01.10 01:00:00,2.1877,2.1877,194.35200000,194.77400000,194.75700000,193.78500000,0.40500000,-1.0420,-24.17,0.00,0.00,-24.17,0.090,1.400,10,0.41307143,38.00,0.9094,DEAL_REASON_SL,57
2025.01.10 06:00:00,2025.01.10 06:53:41,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,bullish_rsi,ma_reclaim,divergence_against_continuation,6.1394,0.4846,1.0488,valid_wave4,true,3,7,2025.01.09 22:00:00,2025.01.10 01:00:00,7.9724,7.9724,194.62200000,194.76700000,194.76700000,194.42000000,0.14500000,-1.0000,-23.99,0.00,0.00,-23.99,0.260,1.400,3,0.41307143,38.00,0.9500,DEAL_REASON_SL,60
2025.01.13 02:45:00,2025.01.13 03:36:00,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,candle_reversal,other,4.7070,0.2845,2.2940,valid_wave4,true,3,4,2025.01.10 21:00:00,2025.01.13 00:00:00,1.1983,1.1983,192.61700000,192.10200000,192.97500000,192.11500000,0.35800000,1.4385,32.77,0.00,0.00,32.77,0.100,1.400,3,0.52878571,40.00,1.1099,DEAL_REASON_TP,62
2025.01.13 03:00:00,2025.01.13 03:38:34,wave4_continuation_only,EURJPY,SHORT,EUR,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,other,5.3016,0.2900,6.4463,valid_wave4,true,3,5,2025.01.10 21:00:00,2025.01.13 00:00:00,1.7876,1.7876,161.60100000,161.28300000,161.82700000,161.28500000,0.22600000,1.4071,34.40,0.00,0.00,34.40,0.170,1.400,2,0.37328571,30.00,1.1394,DEAL_REASON_TP,63
2025.01.13 03:45:00,2025.01.13 05:32:00,wave4_continuation_only,EURUSD,SHORT,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,bullish_macd,ma_reclaim,other,4.6075,0.3611,4.2137,valid_wave4,true,3,3,2025.01.10 23:00:00,2025.01.13 02:00:00,2.7670,2.7670,1.02410000,1.02266000,1.02513000,1.02266000,0.00103000,1.3981,34.56,0.00,0.00,34.56,0.240,1.400,7,0.00214000,18.00,1.2383,DEAL_REASON_TP,67
2025.01.13 03:45:00,2025.01.13 11:27:00,wave4_continuation_only,EURJPY,SHORT,EUR,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,other,5.3016,0.2900,6.4463,valid_wave4,true,3,5,2025.01.10 21:00:00,2025.01.13 00:00:00,0.0448,0.0448,161.22400000,160.38000000,161.82700000,160.38000000,0.60300000,1.3997,32.23,0.00,0.00,32.23,0.060,1.400,30,0.37328571,34.00,1.0522,DEAL_REASON_TP,66
2025.01.13 03:45:01,2025.01.13 11:33:06,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,other,4.7070,0.2845,2.2940,valid_wave4,true,3,5,2025.01.10 21:00:00,2025.01.13 00:00:00,0.0000,0.0000,191.92100000,190.44100000,192.97500000,190.44500000,1.05400000,1.4042,28.26,0.00,0.00,28.26,0.030,1.400,31,0.52878571,38.00,1.0500,DEAL_REASON_TP,68
2025.01.13 04:15:00,2025.01.13 12:15:00,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H4,wave4_shallow,bullish_rsi,micro_bos,other,6.3067,0.2477,1.5539,valid_wave4,true,3,3,2025.01.10 12:00:00,2025.01.13 00:00:00,0.0000,0.0000,1.21841000,1.21254000,1.23290000,1.19812000,0.01449000,0.4051,5.87,0.00,0.00,5.87,0.010,1.400,32,0.00535143,20.00,0.8000,DEAL_REASON_EXPERT,69
2025.01.13 12:45:00,2025.01.13 20:45:00,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H4,wave4_shallow,bullish_rsi,candle_reversal,divergence_against_continuation,6.3067,0.2477,1.5539,valid_wave4,true,3,5,2025.01.10 12:00:00,2025.01.13 00:00:00,0.0000,0.0000,1.21174000,1.21819000,1.23290000,1.18211000,0.02116000,-0.3048,-6.45,0.00,0.00,-6.45,0.010,1.400,32,0.00535143,20.00,0.8000,DEAL_REASON_EXPERT,74
2025.01.13 21:15:04,2025.01.13 23:21:21,wave4_continuation_only,EURUSD,SHORT,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,fib_not_aligned,4.1711,0.5936,3.9185,valid_wave4,true,3,5,2025.01.13 15:00:00,2025.01.13 18:00:00,3.2830,3.2830,1.02119000,1.02225000,1.02225000,1.01971000,0.00106000,-1.0000,-24.38,0.00,0.00,-24.38,0.230,1.400,8,0.00172857,18.00,1.2000,DEAL_REASON_SL,76
2025.01.13 21:45:02,2025.01.14 05:45:00,wave4_continuation_only,GBPUSD,SHORT,GBP,USD,possible_wave4_pullback,wave4_continuation,H4,wave4_shallow,bullish_rsi,ma_reclaim,divergence_against_continuation,6.3067,0.2477,1.5539,valid_wave4,true,3,7,2025.01.10 12:00:00,2025.01.13 00:00:00,0.4520,0.4520,1.21706000,1.22175000,1.23290000,1.19488000,0.01584000,-0.2961,-4.69,0.00,-0.01,-4.70,0.010,1.400,32,0.00535143,20.00,0.8226,DEAL_REASON_EXPERT,77
2025.01.14 08:15:00,2025.01.14 10:21:48,wave4_continuation_only,EURUSD,LONG,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,ma_reclaim,other,4.9425,0.4581,2.0093,valid_wave4,true,3,3,2025.01.14 04:00:00,2025.01.14 07:00:00,4.2847,4.2847,1.02494000,1.02701000,1.02350000,1.02696000,0.00144000,1.4375,35.19,0.00,0.00,35.19,0.170,1.400,8,0.00174000,18.00,1.2000,DEAL_REASON_TP,80
2025.01.14 08:15:00,2025.01.14 10:22:31,wave4_continuation_only,GBPUSD,LONG,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,other,5.9655,0.3880,7.3415,valid_wave4,true,3,3,2025.01.14 04:00:00,2025.01.14 07:00:00,4.9159,4.9159,1.22099000,1.22418000,1.21873000,1.22415000,0.00226000,1.4115,35.09,0.00,0.00,35.09,0.110,1.400,8,0.00252286,20.00,1.5000,DEAL_REASON_TP,81
2025.01.14 10:30:00,2025.01.14 11:26:04,wave4_continuation_only,GBPUSD,LONG,GBP,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,micro_bos,target_blocked,5.9655,0.3880,7.3415,valid_wave4,true,3,5,2025.01.14 04:00:00,2025.01.14 07:00:00,1.7454,1.7454,1.22360000,1.21873000,1.21873000,1.23042000,0.00487000,-1.0000,-24.35,0.00,0.00,-24.35,0.050,1.400,3,0.00252286,20.00,1.4373,DEAL_REASON_SL,84
2025.01.14 10:30:00,2025.01.14 18:30:01,wave4_continuation_only,EURUSD,LONG,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,other,4.9425,0.4581,2.0093,valid_wave4,true,3,5,2025.01.14 04:00:00,2025.01.14 07:00:00,1.3560,1.3560,1.02673000,1.02850000,1.02350000,1.03125000,0.00323000,0.5480,12.39,0.00,0.00,12.39,0.070,1.400,32,0.00174000,18.00,1.1178,DEAL_REASON_EXPERT,85
2025.01.14 17:00:00,2025.01.14 23:44:09,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H4,wave4_shallow,none,ma_reclaim,target_blocked,4.9509,0.6040,0.9843,valid_wave4,true,3,3,2025.01.14 00:00:00,2025.01.14 12:00:00,1.4378,1.4378,191.82000000,193.04600000,193.04200000,190.10900000,1.22200000,-1.0033,-23.41,0.00,0.00,-23.41,0.030,1.400,26,0.94871429,38.00,1.1219,DEAL_REASON_SL,87
2025.01.14 19:30:01,2025.01.15 03:30:01,wave4_continuation_only,AUDJPY,LONG,AUD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,ma_reclaim,target_blocked,7.0093,0.3680,2.9412,valid_wave4,true,3,3,2025.01.14 15:00:00,2025.01.14 18:00:00,0.2829,0.2829,97.80000000,97.67300000,97.28400000,98.52300000,0.51600000,-0.2461,-5.66,0.00,0.12,-5.54,0.070,1.400,32,0.21400000,28.00,1.3641,DEAL_REASON_EXPERT,89
2025.01.15 00:45:01,2025.01.15 06:50:51,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H4,wave4_shallow,none,ma_reclaim,other,4.9509,0.6040,0.9843,valid_wave4,true,3,5,2025.01.14 00:00:00,2025.01.14 12:00:00,8.3133,8.3133,192.82300000,192.35800000,193.15500000,192.35800000,0.33200000,1.4006,32.55,0.00,0.00,32.55,0.110,1.400,24,0.94871429,180.00,1.2000,DEAL_REASON_TP,91
2025.01.15 13:15:00,2025.01.15 15:32:28,wave4_continuation_only,EURUSD,LONG,EUR,USD,possible_wave4_pullback,wave4_continuation,H1,wave4_382,none,candle_reversal,other,7.6556,0.3164,1.8877,valid_wave4,true,3,3,2025.01.15 09:00:00,2025.01.15 12:00:00,0.1088,0.1088,1.03131000,1.03531000,1.02846000,1.03531000,0.00285000,1.4035,32.00,0.00,0.00,32.00,0.080,1.400,9,0.00090000,18.00,1.3554,DEAL_REASON_TP,94
2025.01.15 19:00:00,2025.01.16 03:00:00,wave4_continuation_only,USDJPY,SHORT,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,candle_reversal,other,4.2868,0.2790,4.1733,valid_wave4,true,3,3,2025.01.15 15:00:00,2025.01.15 18:00:00,1.2301,1.2301,156.59300000,156.19600000,157.13200000,155.83800000,0.53900000,0.7365,17.79,0.00,-2.37,15.42,0.070,1.400,32,0.32028571,16.00,1.1115,DEAL_REASON_EXPERT,96
2025.01.16 02:00:00,2025.01.16 03:29:32,wave4_continuation_only,EURJPY,SHORT,EUR,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,candle_reversal,other,4.0659,0.2943,0.8319,valid_wave4,true,3,3,2025.01.15 22:00:00,2025.01.16 01:00:00,0.1231,0.1231,160.81800000,160.35200000,161.15100000,160.35200000,0.33300000,1.3994,32.82,0.00,0.00,32.82,0.110,1.400,5,0.27742857,31.00,1.0562,DEAL_REASON_TP,97
2025.01.16 03:30:00,2025.01.16 11:30:00,wave4_continuation_only,EURJPY,SHORT,EUR,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,target_blocked,4.0659,0.2943,0.8319,valid_wave4,true,3,4,2025.01.15 22:00:00,2025.01.16 01:00:00,0.0000,0.0000,160.28600000,160.38900000,161.15100000,159.07600000,0.86500000,-0.1191,-2.64,0.00,0.00,-2.64,0.040,1.400,32,0.27742857,35.00,1.0500,DEAL_REASON_EXPERT,100
2025.01.16 12:00:00,2025.01.16 15:31:59,wave4_continuation_only,USDJPY,SHORT,USD,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,none,micro_bos,target_blocked,7.3763,0.5855,1.3707,valid_wave4,true,3,3,2025.01.16 08:00:00,2025.01.16 11:00:00,0.7091,0.7091,155.67500000,156.35500000,156.34200000,154.74100000,0.66700000,-1.0195,-21.75,0.00,0.00,-21.75,0.050,1.400,14,0.25514286,21.00,1.0855,DEAL_REASON_SL,102
2025.01.16 12:45:00,2025.01.16 20:45:00,wave4_continuation_only,GBPJPY,SHORT,GBP,JPY,possible_wave4_pullback,wave4_continuation,H1,wave4_shallow,bullish_rsi,candle_reversal,divergence_against_continuation,5.6563,0.6143,1.3772,valid_wave4,true,3,3,2025.01.16 08:00:00,2025.01.16 11:00:00,0.1126,0.1126,189.93200000,190.00600000,190.96200000,188.48900000,1.03000000,-0.0718,-1.42,0.00,0.00,-1.42,0.030,1.400,32,0.31628571,38.00,0.8056,DEAL_REASON_EXPERT,103
