run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"research_v4_stage3_1week_final","OVERALL","ALL","6","2993","3337011","0","216","","7.000","7","6","31182","0","15","70.984","validation=EDGE_UNDETERMINED;research_only=true;commission=UNCONFIRMED_ZERO_ASSUMPTION"
"research_v4_stage3_1week_final","FUNNEL","valid_bursts","6","0","0","0","0","","7.000","7","6","31182","0","15","70.984","6"
"research_v4_stage3_1week_final","FUNNEL","valid_pullbacks","3","0","0","0","0","","7.000","7","6","31182","0","15","70.984","3"
"research_v4_stage3_1week_final","FUNNEL","reacceleration_signals","1","0","0","0","0","","7.000","7","6","31182","0","15","70.984","1"
"research_v4_stage3_1week_final","FUNNEL","immediate_continuation_signals","6","0","0","0","0","","7.000","7","6","31182","0","15","70.984","6"
"research_v4_stage3_1week_final","FUNNEL","pullback_continuation_signals","1","0","0","0","0","","7.000","7","6","31182","0","15","70.984","1"
"research_v4_stage3_1week_final","FUNNEL","failed_shock_reversal_signals","5","0","0","0","0","","7.000","7","6","31182","0","15","70.984","5"
"research_v4_stage3_1week_final","SYMBOL","EURUSD","2","169","427672","0","0","","7.000","7","6","31182","0","15","70.984","duplicates=427671;grid_missing=351525;scale_floor_uses=6158"
"research_v4_stage3_1week_final","SYMBOL","GBPUSD","2","231","459974","0","0","","7.000","7","6","31182","0","15","70.984","duplicates=427726;grid_missing=515336;scale_floor_uses=4078"
"research_v4_stage3_1week_final","SYMBOL","USDJPY","0","1366","925965","0","0","","7.000","7","6","31182","0","15","70.984","duplicates=427675;grid_missing=380794;scale_floor_uses=16477"
"research_v4_stage3_1week_final","SYMBOL","AUDUSD","0","389","533757","0","0","","7.000","7","6","31182","0","15","70.984","duplicates=427671;grid_missing=319973;scale_floor_uses=87298"
"research_v4_stage3_1week_final","SYMBOL","USDCAD","2","615","617341","0","0","","7.000","7","6","31182","0","15","70.984","duplicates=427671;grid_missing=295461;scale_floor_uses=55470"
"research_v4_stage3_1week_final","SYMBOL","USDCHF","0","223","372302","0","0","","7.000","7","6","31182","0","15","70.984","duplicates=427672;grid_missing=349488;scale_floor_uses=59309"
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w5.0:d0:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w5.0:d0:s125","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w5.0:d100:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w5.0:d100:s125","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w5.0:d250:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w5.0:d250:s125","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w8.0:d0:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w8.0:d0:s125","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w8.0:d100:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w8.0:d100:s125","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w8.0:d250:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w8.0:d250:s125","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
"research_v4_stage3_1week_final","SCENARIO","immediate_continuation:w12.0:d0:s100","0","0","0","0","6","","7.000","7","6","31182","0","15","70.984",""
