run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"research_v4_stage4_202503_final","OVERALL","ALL","7","5962","10587794","0","252","","7.000","7","7","34606","0","15","156.250","validation=EDGE_UNDETERMINED;research_only=true;commission=UNCONFIRMED_ZERO_ASSUMPTION"
"research_v4_stage4_202503_final","FUNNEL","valid_bursts","7","0","0","0","0","","7.000","7","7","34606","0","15","156.250","7"
"research_v4_stage4_202503_final","FUNNEL","valid_pullbacks","4","0","0","0","0","","7.000","7","7","34606","0","15","156.250","4"
"research_v4_stage4_202503_final","FUNNEL","reacceleration_signals","2","0","0","0","0","","7.000","7","7","34606","0","15","156.250","2"
"research_v4_stage4_202503_final","FUNNEL","immediate_continuation_signals","7","0","0","0","0","","7.000","7","7","34606","0","15","156.250","7"
"research_v4_stage4_202503_final","FUNNEL","pullback_continuation_signals","2","0","0","0","0","","7.000","7","7","34606","0","15","156.250","2"
"research_v4_stage4_202503_final","FUNNEL","failed_shock_reversal_signals","5","0","0","0","0","","7.000","7","7","34606","0","15","156.250","5"
"research_v4_stage4_202503_final","SYMBOL","EURUSD","2","234","1364080","0","0","","7.000","7","7","34606","0","15","156.250","duplicates=1364079;grid_missing=2281756;scale_floor_uses=29990"
"research_v4_stage4_202503_final","SYMBOL","GBPUSD","2","368","1504574","0","0","","7.000","7","7","34606","0","15","156.250","duplicates=1364135;grid_missing=2419615;scale_floor_uses=28063"
"research_v4_stage4_202503_final","SYMBOL","USDJPY","1","3218","2939647","0","0","","7.000","7","7","34606","0","15","156.250","duplicates=1364083;grid_missing=2023387;scale_floor_uses=149750"
"research_v4_stage4_202503_final","SYMBOL","AUDUSD","0","565","1629371","0","0","","7.000","7","7","34606","0","15","156.250","duplicates=1364079;grid_missing=2210759;scale_floor_uses=250747"
"research_v4_stage4_202503_final","SYMBOL","USDCAD","2","1258","1973147","0","0","","7.000","7","7","34606","0","15","156.250","duplicates=1364079;grid_missing=2118849;scale_floor_uses=222251"
"research_v4_stage4_202503_final","SYMBOL","USDCHF","0","319","1176975","0","0","","7.000","7","7","34606","0","15","156.250","duplicates=1364080;grid_missing=2280246;scale_floor_uses=184852"
