family,side,trend,hours,hold,dist,rsi,train_pf,train_tpd,train_exp,test_pf,test_tpd,test_exp,test_trades
session-mean-reversion,long,none,asia,4,0.6,25.0,0.7985773824182696,6.191400832177531,-29.146280834914467,0.7584763027036645,5.522694923295904,-32.083793814433236,485
session-mean-reversion,long,none,asia,4,0.6,30.0,0.7372856445351502,10.404268317517207,-38.19865839909793,0.7438657944243543,10.157888507515683,-29.037874720357966,894
session-mean-reversion,long,none,asia,4,0.6,35.0,0.677669606162917,15.81038485033598,-45.79695103857565,0.7442255777498767,15.798714358954136,-26.298073328540553,1391
session-mean-reversion,long,none,asia,4,0.6,40.0,0.7390400240163545,21.52788860841951,-34.202815904139406,0.737167436574254,21.74869935361816,-25.525250521920654,1916
session-mean-reversion,long,none,asia,4,0.6,45.0,0.7435928451847373,26.072047869092685,-32.55843525179852,0.7320138852820492,26.413999684691785,-25.565590889557317,2327
session-mean-reversion,long,none,asia,4,0.8,25.0,0.7963444048553029,6.156155666149955,-29.565133587786114,0.7574005281142663,5.4543729242448205,-32.493423799582736,479
session-mean-reversion,long,none,asia,4,0.8,30.0,0.7315987299203676,10.228322404594142,-39.321238532109916,0.7499065484234282,9.771570600071014,-28.68338372093029,860
session-mean-reversion,long,none,asia,4,0.8,35.0,0.676593283625513,15.247403787416005,-46.60207692307683,0.7563836682945724,14.6175020704342,-25.447109557109574,1287
session-mean-reversion,long,none,asia,4,0.8,40.0,0.7320867115542573,20.01530819965801,-35.5051669595781,0.7668612419541647,19.330915970361026,-23.03537287140342,1703
session-mean-reversion,long,none,asia,4,0.8,45.0,0.7500598084439983,23.30540969593357,-32.14139336016085,0.7564934579622965,22.81570234904619,-23.66603980099499,2010
session-mean-reversion,long,none,asia,4,1.0,25.0,0.7873593085533486,6.050420168067227,-31.13662135922313,0.7581210892941471,5.351889925668195,-32.64585106382997,470
session-mean-reversion,long,none,asia,4,1.0,30.0,0.7399482767207596,9.794322486050584,-38.457772455089625,0.7665606766281073,9.188945558059542,-27.09550185873606,807
session-mean-reversion,long,none,asia,4,1.0,35.0,0.6889982053017157,14.332559560171044,-45.41396072013081,0.7821674855746258,13.175060141183895,-22.971862068965454,1160
session-mean-reversion,long,none,asia,4,1.0,40.0,0.7447516948727111,18.068886898461034,-34.18264763140809,0.7870291088614916,16.74286615166325,-21.663715254237257,1475
session-mean-reversion,long,none,asia,4,1.0,45.0,0.7570372021634805,20.410648864283967,-31.789471568064307,0.7755210413209849,19.217405013400597,-22.35239220318955,1693
session-mean-reversion,long,none,asia,4,1.2,25.0,0.8004999265212313,5.921187892632781,-29.22472222222206,0.7585485972786927,5.101375929147556,-33.05370535714298,448
session-mean-reversion,long,none,asia,4,1.2,30.0,0.7495280183325396,9.457452884066248,-37.401515527950096,0.7856097261126546,8.57407187759459,-25.174050464807472,753
session-mean-reversion,long,none,asia,4,1.2,35.0,0.6874077016724799,13.18528776831901,-46.62444839857638,0.7860765211743349,11.778513961192617,-23.070993249758867,1037
session-mean-reversion,long,none,asia,4,1.2,40.0,0.7215845550029724,16.005211302011237,-38.35606593406584,0.7877478379192719,14.424988168480832,-22.28137795275588,1270
session-mean-reversion,long,none,asia,4,1.2,45.0,0.7516669917469582,17.517791710772737,-32.98869477911638,0.7928789138458415,16.037860861334593,-21.063002832861116,1412
session-mean-reversion,long,none,asia,4,1.5,25.0,0.8274950151922128,5.474749122950151,-25.37536480686675,0.8054998828970428,4.463703938004112,-26.714744897959307,392
session-mean-reversion,long,none,asia,4,1.5,30.0,0.7979183266741053,8.165130129721792,-30.28788489208603,0.8346291394188013,7.184912821729331,-19.666164817749696,631
session-mean-reversion,long,none,asia,4,1.5,35.0,0.7308570385705162,10.630596862904868,-40.28685430463549,0.8316311707432141,9.427354472314244,-18.418783132530184,830
session-mean-reversion,long,none,asia,4,1.5,40.0,0.7447697237099834,12.148039574935874,-36.30469111969086,0.8151947991015693,10.813061997160435,-20.108277310924468,952
session-mean-reversion,long,none,asia,4,1.5,45.0,0.7702871234760719,12.828142176621473,-31.878372943327008,0.8243571847592198,11.608140085186937,-18.527113502935478,1022
session-mean-reversion,long,none,asia,6,0.6,25.0,0.7180916795288564,6.191400832177531,-54.51673624288419,0.8231835668238029,5.522694923295904,-27.716515463917517,485
session-mean-reversion,long,none,asia,6,0.6,30.0,0.7727669241972269,10.404268317517207,-40.1863923337091,0.7980097558986904,10.157888507515683,-27.044977628635287,894
session-mean-reversion,long,none,asia,6,0.6,35.0,0.724156799511301,15.81038485033598,-45.785229970326306,0.7835240246522326,15.798714358954136,-26.889511143062492,1391
session-mean-reversion,long,none,asia,6,0.6,40.0,0.7593612799063583,21.52788860841951,-37.3721840958606,0.7698065983785757,21.74869935361816,-26.66424843423797,1916
session-mean-reversion,long,none,asia,6,0.6,45.0,0.7787271051385029,26.072047869092685,-32.90900629496405,0.7566171006057364,26.413999684691785,-27.916179630425358,2327
session-mean-reversion,long,none,asia,6,0.8,25.0,0.7143305608449522,6.156155666149955,-55.502442748091504,0.8230899170973368,5.4543729242448205,-27.964091858037573,479
session-mean-reversion,long,none,asia,6,0.8,30.0,0.7666199135282821,10.228322404594142,-41.73913990825683,0.8034098080125835,9.771570600071014,-26.802290697674376,860
session-mean-reversion,long,none,asia,6,0.8,35.0,0.71772378332999,15.247403787416005,-47.6626692307691,0.7948116549312176,14.6175020704342,-26.0485392385392,1287
session-mean-reversion,long,none,asia,6,0.8,40.0,0.7481714115112783,20.01530819965801,-39.7585588752197,0.8002609952689029,19.330915970361026,-23.646476805637075,1703
session-mean-reversion,long,none,asia,6,0.8,45.0,0.7689970071888402,23.30540969593357,-35.31684607645876,0.7843838606375341,22.81570234904619,-25.373805970149217,2010
session-mean-reversion,long,none,asia,6,1.0,25.0,0.7079636719065765,6.050420168067227,-57.31345631067947,0.817616821980516,5.351889925668195,-29.052382978723397,470
session-mean-reversion,long,none,asia,6,1.0,30.0,0.7774324596258696,9.794322486050584,-40.13489820359274,0.8169631291974744,9.188945558059542,-25.23242874845099,807
session-mean-reversion,long,none,asia,6,1.0,35.0,0.7268655004772308,14.332559560171044,-46.85448445171837,0.8180091960633245,13.175060141183895,-23.221267241379216,1160
session-mean-reversion,long,none,asia,6,1.0,40.0,0.7573538829105099,18.068886898461034,-38.88684620376375,0.8220479313809385,16.74286615166325,-21.454440677966037,1475
session-mean-reversion,long,none,asia,6,1.0,45.0,0.7651568173384501,20.410648864283967,-36.75754164273407,0.8072033393598896,19.217405013400597,-23.089208505611253,1693
session-mean-reversion,long,none,asia,6,1.2,25.0,0.7194763153730636,5.921187892632781,-55.01361111111097,0.8359499636049629,5.101375929147556,-26.189687499999927,448
session-mean-reversion,long,none,asia,6,1.2,30.0,0.7886318209825525,9.457452884066248,-38.43755279503099,0.8404490437330028,8.57407187759459,-22.222098273572282,753
session-mean-reversion,long,none,asia,6,1.2,35.0,0.7361780962387766,13.18528776831901,-46.044724199288154,0.8313438329773754,11.778513961192617,-21.888688524590023,1037
session-mean-reversion,long,none,asia,6,1.2,40.0,0.7534314323709718,16.005211302011237,-40.542109890109856,0.8246858855462189,14.424988168480832,-21.865299212598288,1270
session-mean-reversion,long,none,asia,6,1.2,45.0,0.7807177484507618,17.517791710772737,-34.77465863453816,0.8362524398860435,16.037860861334593,-19.90925637393752,1412
session-mean-reversion,long,none,asia,6,1.5,25.0,0.7422293582075356,5.474749122950151,-50.33053648068655,0.8671725793226763,4.463703938004112,-21.588494897959173,392
session-mean-reversion,long,none,asia,6,1.5,30.0,0.8404291658828478,8.165130129721792,-28.633165467625815,0.8707029349540866,7.184912821729331,-18.540047543581498,631
session-mean-reversion,long,none,asia,6,1.5,35.0,0.7929413068140457,10.630596862904868,-35.56267108167753,0.8466984349833919,9.427354472314244,-20.50981927710839,830
