event_id,market_cluster_id,response_episode_id,barrier_local_sigma,result,continuation_hit_msc,reversal_hit_msc,partition
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742852888500_17855,7888,2454,2.0,REVERSAL_FIRST,,1742852889710.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742853000500_17856,7889,2454,0.5,CONTINUATION_FIRST,1742853003376.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742853000500_17856,7889,2454,1.0,CONTINUATION_FIRST,1742853012941.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742853000500_17856,7889,2454,2.0,CONTINUATION_FIRST,1742853012941.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742853229500_17857,7890,2455,0.5,CONTINUATION_FIRST,1742853230165.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742853229500_17857,7890,2455,1.0,CONTINUATION_FIRST,1742853232845.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742853229500_17857,7890,2455,2.0,REVERSAL_FIRST,,1742853233981.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742853371250_17858,7891,2456,0.5,REVERSAL_FIRST,,1742853377358.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742853371250_17858,7891,2456,1.0,REVERSAL_FIRST,,1742853377358.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742853371250_17858,7891,2456,2.0,REVERSAL_FIRST,,1742853378822.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742853421250_17859,7892,2456,0.5,REVERSAL_FIRST,,1742853422419.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742853421250_17859,7892,2456,1.0,REVERSAL_FIRST,,1742853422419.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742853421250_17859,7892,2456,2.0,REVERSAL_FIRST,,1742853422921.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742854204750_17860,7893,2457,0.5,REVERSAL_FIRST,,1742854206134.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742854204750_17860,7893,2457,1.0,REVERSAL_FIRST,,1742854206134.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742854204750_17860,7893,2457,2.0,CONTINUATION_FIRST,1742854292192.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742854382250_17861,7894,2458,0.5,CONTINUATION_FIRST,1742854385244.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742854382250_17861,7894,2458,1.0,CONTINUATION_FIRST,1742854385244.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742854382250_17861,7894,2458,2.0,REVERSAL_FIRST,,1742854407898.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742854653000_17862,7895,2459,0.5,REVERSAL_FIRST,,1742854659407.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742854653000_17862,7895,2459,1.0,REVERSAL_FIRST,,1742854673708.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742854653000_17862,7895,2459,2.0,REVERSAL_FIRST,,1742854681225.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742856999000_17863,7896,2460,0.5,CONTINUATION_FIRST,1742857001153.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742856999000_17863,7896,2460,1.0,CONTINUATION_FIRST,1742857001762.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742856999000_17863,7896,2460,2.0,CONTINUATION_FIRST,1742857001762.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742859926000_17864,7897,2461,0.5,REVERSAL_FIRST,,1742859930590.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742859926000_17864,7897,2461,1.0,CONTINUATION_FIRST,1742859944586.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742859926000_17864,7897,2461,2.0,CONTINUATION_FIRST,1742859969384.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742859926250_17865,7897,2461,0.5,REVERSAL_FIRST,,1742859930590.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742859926250_17865,7897,2461,1.0,CONTINUATION_FIRST,1742859944586.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742859926250_17865,7897,2461,2.0,CONTINUATION_FIRST,1742859969384.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742864425500_17868,7899,2462,0.5,CONTINUATION_FIRST,1742864430932.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742864425500_17868,7899,2462,1.0,CONTINUATION_FIRST,1742864430932.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742864425500_17868,7899,2462,2.0,CONTINUATION_FIRST,1742864450118.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742864406500_17866,7898,2462,0.5,REVERSAL_FIRST,,1742864406870.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742864406500_17866,7898,2462,1.0,REVERSAL_FIRST,,1742864406870.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742864406500_17866,7898,2462,2.0,REVERSAL_FIRST,,1742864407107.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742864408000_17867,7898,2462,0.5,REVERSAL_FIRST,,1742864408944.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742864408000_17867,7898,2462,1.0,CONTINUATION_FIRST,1742864409744.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742864408000_17867,7898,2462,2.0,CONTINUATION_FIRST,1742864410250.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742865519500_17869,7900,2463,0.5,CONTINUATION_FIRST,1742865533261.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742865519500_17869,7900,2463,1.0,CONTINUATION_FIRST,1742865533261.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742865519500_17869,7900,2463,2.0,CONTINUATION_FIRST,1742865534684.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742865635000_17871,7901,2463,0.5,CONTINUATION_FIRST,1742865639669.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742865635000_17871,7901,2463,1.0,CONTINUATION_FIRST,1742865640131.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742865635000_17871,7901,2463,2.0,CONTINUATION_FIRST,1742865641515.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742865634500_17870,7901,2463,0.5,CONTINUATION_FIRST,1742865641816.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742865634500_17870,7901,2463,1.0,CONTINUATION_FIRST,1742865642280.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742865634500_17870,7901,2463,2.0,CONTINUATION_FIRST,1742865642280.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742870858000_17872,7902,2464,0.5,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742870858000_17872,7902,2464,1.0,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742870858000_17872,7902,2464,2.0,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742870858250_17873,7902,2464,0.5,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742870858250_17873,7902,2464,1.0,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742870858250_17873,7902,2464,2.0,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742870858500_17874,7902,2464,0.5,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742870858500_17874,7902,2464,1.0,CONTINUATION_FIRST,1742870859189.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742870858500_17874,7902,2464,2.0,CONTINUATION_FIRST,1742870860357.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742870873000_17875,7903,2464,0.5,CONTINUATION_FIRST,1742870874213.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742870873000_17875,7903,2464,1.0,CONTINUATION_FIRST,1742870874213.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742870873000_17875,7903,2464,2.0,CONTINUATION_FIRST,1742870874213.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742871644500_17876,7904,2465,0.5,REVERSAL_FIRST,,1742871646040.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742871644500_17876,7904,2465,1.0,REVERSAL_FIRST,,1742871646040.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742871644500_17876,7904,2465,2.0,CONTINUATION_FIRST,1742871654252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742871644750_17877,7904,2465,0.5,REVERSAL_FIRST,,1742871646040.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742871644750_17877,7904,2465,1.0,REVERSAL_FIRST,,1742871646040.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742871644750_17877,7904,2465,2.0,CONTINUATION_FIRST,1742871654252.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742873161500_17878,7905,2466,0.5,REVERSAL_FIRST,,1742873165095.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742873161500_17878,7905,2466,1.0,REVERSAL_FIRST,,1742873181103.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742873161500_17878,7905,2466,2.0,REVERSAL_FIRST,,1742873193311.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742873161750_17879,7905,2466,0.5,REVERSAL_FIRST,,1742873165095.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742873161750_17879,7905,2466,1.0,REVERSAL_FIRST,,1742873181103.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742873161750_17879,7905,2466,2.0,REVERSAL_FIRST,,1742873193311.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742873825000_17880,7906,2467,0.5,CONTINUATION_FIRST,1742873860637.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742873825000_17880,7906,2467,1.0,REVERSAL_FIRST,,1742873876116.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742873825000_17880,7906,2467,2.0,REVERSAL_FIRST,,1742873891305.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742873825250_17881,7906,2467,0.5,CONTINUATION_FIRST,1742873860637.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742873825250_17881,7906,2467,1.0,REVERSAL_FIRST,,1742873876116.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742873825250_17881,7906,2467,2.0,REVERSAL_FIRST,,1742873891305.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742874611000_17883,7908,2468,0.5,REVERSAL_FIRST,,1742874613527.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742874611000_17883,7908,2468,1.0,REVERSAL_FIRST,,1742874613527.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742874611000_17883,7908,2468,2.0,REVERSAL_FIRST,,1742874620130.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742874608000_17882,7907,2468,0.5,CONTINUATION_FIRST,1742874621087.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742874608000_17882,7907,2468,1.0,CONTINUATION_FIRST,1742874623611.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742874608000_17882,7907,2468,2.0,CONTINUATION_FIRST,1742874623876.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874902000_17884,7909,2469,0.5,REVERSAL_FIRST,,1742874902242.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874902000_17884,7909,2469,1.0,REVERSAL_FIRST,,1742874902242.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874902000_17884,7909,2469,2.0,REVERSAL_FIRST,,1742874957816.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874902250_17885,7909,2469,0.5,REVERSAL_FIRST,,1742874903112.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874902250_17885,7909,2469,1.0,CONTINUATION_FIRST,1742874913875.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874902250_17885,7909,2469,2.0,REVERSAL_FIRST,,1742874985455.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742874902750_17886,7909,2469,0.5,CONTINUATION_FIRST,1742874903112.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742874902750_17886,7909,2469,1.0,CONTINUATION_FIRST,1742874903112.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742874902750_17886,7909,2469,2.0,REVERSAL_FIRST,,1742874912423.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742874903000_17887,7909,2469,0.5,REVERSAL_FIRST,,1742874903732.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742874903000_17887,7909,2469,1.0,REVERSAL_FIRST,,1742874906749.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742874903000_17887,7909,2469,2.0,REVERSAL_FIRST,,1742874912634.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874903500_17889,7909,2469,0.5,CONTINUATION_FIRST,1742874908229.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874903500_17889,7909,2469,1.0,REVERSAL_FIRST,,1742874913472.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874903500_17889,7909,2469,2.0,CONTINUATION_FIRST,1742874985455.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874903250_17888,7909,2469,0.5,REVERSAL_FIRST,,1742874906749.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874903250_17888,7909,2469,1.0,REVERSAL_FIRST,,1742874912634.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742874903250_17888,7909,2469,2.0,REVERSAL_FIRST,,1742874925409.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742875228500_17890,7910,2470,0.5,REVERSAL_FIRST,,1742875229789.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742875228500_17890,7910,2470,1.0,REVERSAL_FIRST,,1742875230041.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742875228500_17890,7910,2470,2.0,REVERSAL_FIRST,,1742875230041.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742875649000_17891,7911,2471,0.5,REVERSAL_FIRST,,1742875656363.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742875649000_17891,7911,2471,1.0,REVERSAL_FIRST,,1742875656363.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742875649000_17891,7911,2471,2.0,REVERSAL_FIRST,,1742875656363.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742875649250_17892,7911,2471,0.5,REVERSAL_FIRST,,1742875656363.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742875649250_17892,7911,2471,1.0,REVERSAL_FIRST,,1742875656363.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742875649250_17892,7911,2471,2.0,CONTINUATION_FIRST,1742875670387.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742875861250_17893,7912,2472,0.5,CONTINUATION_FIRST,1742875865972.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742875861250_17893,7912,2472,1.0,CONTINUATION_FIRST,1742875865972.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742875861250_17893,7912,2472,2.0,CONTINUATION_FIRST,1742875870702.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742876003750_17894,7913,2473,0.5,CONTINUATION_FIRST,1742876004398.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742876003750_17894,7913,2473,1.0,CONTINUATION_FIRST,1742876013433.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742876003750_17894,7913,2473,2.0,CONTINUATION_FIRST,1742876013433.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742876131500_17895,7914,2474,0.5,REVERSAL_FIRST,,1742876138886.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742876131500_17895,7914,2474,1.0,REVERSAL_FIRST,,1742876139471.0,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742876131500_17895,7914,2474,2.0,CONTINUATION_FIRST,1742876163839.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742876410250_17896,7915,2475,0.5,CONTINUATION_FIRST,1742876411031.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742876410250_17896,7915,2475,1.0,CONTINUATION_FIRST,1742876413514.0,,INTERNAL_CONFIRMATION
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742876410250_17896,7915,2475,2.0,CONTINUATION_FIRST,1742876414032.0,,INTERNAL_CONFIRMATION
