event_id,market_cluster_id,response_episode_id,symbol,partition,common_strategy_eligible,detection_continuation_reachable,post_burst_continuation_reachable,pullback_continuation_reachable,failed_shock_reversal_reachable,detection_entry_msc,post_burst_entry_msc,pullback_entry_msc,reversal_entry_msc,record_status
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742544002250_16947,7379,2209,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742544002735,1742544002944.0,,1742544003801.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948,7380,2210,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742544652539,1742544659015.0,,1742544660321.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w500_1742544652750_16949,7380,2210,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742544652988,1742544659837.0,,1742544660321.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16950,7380,2210,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742544659766,1742544660497.0,,1742544660497.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951,7381,2211,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742544859312,1742544863287.0,,1742544863287.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952,7382,2212,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742545459573,1742545463111.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954,7384,2212,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742545497491,1742545500765.0,,1742545500765.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742545497500_16955,7384,2212,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742545497833,1742545500765.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545493000_16953,7383,2212,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742545493217,1742545493826.0,,1742545496324.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545799250_16956,7385,2213,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742545799390,1742545801258.0,,1742545801610.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742546069000_16957,7386,2214,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742546069174,1742546078872.0,,1742546078872.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742546193000_16958,7387,2215,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742546193068,1742546202147.0,,1742546202147.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742546331750_16959,7388,2216,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742546332184,1742546333692.0,,1742546339094.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742546349500_16960,7389,2216,USDCAD,INTERNAL_CONFIRMATION,False,True,True,True,False,1742546349868,1742546350156.0,1742546354501.0,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742547362500_16961,7390,2217,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742547362547,1742547364715.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742547427000_16962,7391,2217,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742547427111,1742547428954.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742547512000_16963,7392,2217,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742547513175,1742547515363.0,,1742547522548.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742547679500_16964,7393,2218,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742547679548,1742547680449.0,,1742547682164.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742547801000_16965,7394,2219,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742547802930,1742547811496.0,,1742547812054.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742547883500_16966,7395,2219,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742547883911,1742547894805.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742548007000_16967,7396,2220,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742548007122,1742548012525.0,,1742548012525.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742548999000_16968,7397,2221,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742548999427,1742549000479.0,,1742549010024.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742549165750_16969,7398,2222,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742549166201,1742549170935.0,,1742549186857.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742549184000_16970,7399,2222,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742549184174,1742549193236.0,,1742549193236.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742549184250_16971,7399,2222,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742549184455,1742549193236.0,,1742549193236.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742549294750_16972,7400,2222,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742549295488,1742549304558.0,,1742549304558.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742549481500_16973,7401,2223,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742549481664,1742549493981.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742549566500_16974,7402,2223,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742549566617,1742549569475.0,,1742549569475.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742549851750_16975,7403,2224,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742549852031,1742549853125.0,,1742549853125.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742550310250_16976,7404,2225,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742550310402,1742550311858.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742551201250_16977,7405,2226,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742551201422,1742551202886.0,,1742551205915.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742551245000_16978,7406,2226,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742551245073,1742551245595.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742551524750_16979,7407,2227,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742551524767,1742551529404.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742551552250_16980,7408,2227,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742551552328,1742551557147.0,,1742551561576.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742552101000_16981,7409,2228,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552101012,1742552102381.0,,1742552103057.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742552162750_16982,7410,2228,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552163296,1742552164921.0,,1742552164921.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742552306500_16983,7411,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742552306714,1742552308098.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742552306750_16984,7411,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552306948,1742552308098.0,,1742552311087.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742552307000_16985,7411,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552307207,1742552308098.0,,1742552311087.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1742552307250_16986,7411,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742552307662,1742552308098.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742552382750_16987,7412,2229,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742552383635,1742552385222.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742552407500_16988,7413,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552407742,1742552411030.0,,1742552411501.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1742552407750_16989,7413,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552408255,1742552411501.0,,1742552411722.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742552433500_16990,7414,2229,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742552433767,1742552435917.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742552772500_16991,7415,2230,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742552772599,1742552776210.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742552886250_16992,7416,2230,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742552886377,1742552890657.0,,1742552892408.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742553019000_16993,7417,2231,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553019192,1742553020096.0,,1742553028807.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742553194250_16994,7418,2232,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553194902,1742553196206.0,,1742553196206.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742553273500_16995,7419,2232,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553273682,1742553277877.0,,1742553277877.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742553602250_16997,7420,2233,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553602387,1742553602960.0,,1742553603882.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742553601500_16996,7420,2233,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742553601563,1742553603249.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742553626500_16998,7421,2233,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553626969,1742553627942.0,,1742553627942.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742553816750_16999,7422,2234,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553817086,1742553819043.0,,1742553823554.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742553872250_17000,7423,2234,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742553872647,1742553872893.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742553889750_17001,7424,2234,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742553897224,1742553897474.0,,1742553901530.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138000_17002,7425,2235,GBPUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554138249,1742554139711.0,,1742554142578.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138000_17004,7425,2235,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554138586,1742554138827.0,,1742554139036.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554138250_17003,7425,2235,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554138358,1742554140365.0,,1742554140365.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1742554209250_17005,7426,2235,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554209344,1742554213181.0,,1742554217258.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1742554219250_17006,7427,2235,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742554219292,1742554219967.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554303000_17007,7428,2235,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742554303116,1742554306071.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742554366000_17008,7429,2235,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554366432,1742554366666.0,,1742554368404.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1742554366250_17009,7429,2235,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554366432,1742554368404.0,,1742554368404.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742554485500_17010,7430,2235,USDCAD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742554487159,1742554488642.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742554523500_17011,7431,2235,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,False,1742554523664,1742554524833.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742554737500_17012,7432,2236,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,True,1742554737801,1742554738019.0,,1742554740010.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742555255500_17013,7433,2237,EURUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742555257232,1742555259272.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742555344250_17014,7434,2237,AUDUSD,INTERNAL_CONFIRMATION,False,True,True,False,False,1742555344420,1742555348576.0,,,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742555406500_17015,7435,2237,USDCHF,INTERNAL_CONFIRMATION,False,True,True,False,True,1742555406609,1742555409776.0,,1742555410909.0,COMPLETE_120S
ts15c_tail_v1_persistent_response_202503_r5_20260828_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742555499250_17016,7436,2237,USDJPY,INTERNAL_CONFIRMATION,False,True,True,False,True,1742555499519,1742555500416.0,,1742555500670.0,COMPLETE_120S
