period_id,variant,entry_timeframe,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,one_best,PERIOD_M5,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0
full2025_validation,one_combine,PERIOD_M5,65,19,0.2923076923076923,-119.53999999999996,489.08000000000004,-608.62,0.8035884459925734,-5.033499999999997,-0.0774384615384615,0.8010128243647117,190.91999999999996,1.9091999999999993,-0.6261261261261261,7,0.1076923076923077,14,0.2153846153846154,44,0.676923076923077,0.6413584615384617,0.5720138461538463,0.5076923076923077,0.3384615384615385,0.3076923076923077,0.18461538461538463,0.015384615384615385
full2025_validation,one_light,PERIOD_M5,35,16,0.45714285714285713,183.92999999999998,432.45000000000005,-248.52,1.7401014002897153,7.463800000000002,0.21325142857142862,1.7301273648582551,70.88000000000001,0.7088000000000001,2.5949492099322793,4,0.11428571428571428,12,0.34285714285714286,19,0.5428571428571428,0.8001914285714287,0.5183457142857144,0.6571428571428571,0.4857142857142857,0.45714285714285713,0.2571428571428571,0.0
full2025_validation,relax_w1,PERIOD_M5,55,19,0.34545454545454546,71.76000000000002,522.9000000000001,-451.1399999999999,1.159063705279958,3.0194,0.05489818181818182,1.16229232398265,140.27999999999997,1.4027999999999996,0.5115483319076136,7,0.12727272727272726,15,0.2727272727272727,33,0.6,0.7051181818181819,0.5106890909090909,0.5636363636363636,0.41818181818181815,0.34545454545454546,0.21818181818181817,0.0
full2025_validation,relax_w2,PERIOD_M5,55,19,0.34545454545454546,71.76000000000002,522.9000000000001,-451.1399999999999,1.159063705279958,3.0194,0.05489818181818182,1.16229232398265,140.27999999999997,1.4027999999999996,0.5115483319076136,7,0.12727272727272726,15,0.2727272727272727,33,0.6,0.7051181818181819,0.5106890909090909,0.5636363636363636,0.41818181818181815,0.34545454545454546,0.21818181818181817,0.0
q1_quick,base,PERIOD_M5,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,breaktype,PERIOD_M5,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,context,PERIOD_M5,40,11,0.275,-133.72999999999996,203.97,-337.70000000000005,0.6039976310334616,-5.5028999999999995,-0.1375725,0.611410049995763,150.68999999999994,1.5068999999999995,-0.8874510584643972,4,0.1,5,0.125,31,0.775,0.5847825000000001,0.5312425000000001,0.525,0.35,0.2,0.125,0.0
q1_quick,fib_deep,PERIOD_M5,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,fib_shallow,PERIOD_M5,51,16,0.3137254901960784,-78.26000000000002,382.04,-460.3,0.8299804475342168,-3.072599999999999,-0.0602470588235294,0.83931345016395,132.64000000000001,1.3264000000000002,-0.5900180940892642,6,0.11764705882352941,11,0.21568627450980393,34,0.6666666666666666,0.6807509803921569,0.5346745098039216,0.5686274509803921,0.4117647058823529,0.3137254901960784,0.17647058823529413,0.0
q1_quick,highq,PERIOD_M5,81,20,0.24691358024691357,-352.21999999999986,417.33,-769.5500000000002,0.5423039438632966,-14.738300000000002,-0.18195432098765435,0.5486635961635045,406.5399999999999,4.065399999999999,-0.8663846116003344,12,0.14814814814814814,12,0.14814814814814814,57,0.7037037037037037,0.6253444444444445,0.5580493827160494,0.5555555555555556,0.35802469135802467,0.24691358024691357,0.1111111111111111,0.0
q1_quick,light,PERIOD_M5,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,light_breakdown,PERIOD_M5,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0
q1_quick,nearmiss_diag,PERIOD_M5,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0
q1_quick,relax_w1,PERIOD_M5,19,6,0.3157894736842105,8.000000000000021,172.25,-164.25,1.0487062404870624,0.2106999999999999,0.01108947368421052,1.0311166245772598,82.64999999999998,0.8264999999999998,0.0967937084089537,2,0.10526315789473684,5,0.2631578947368421,12,0.631578947368421,0.670457894736842,0.5387736842105263,0.5263157894736842,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.0
q1_quick,relax_w2,PERIOD_M5,19,6,0.3157894736842105,8.000000000000021,172.25,-164.25,1.0487062404870624,0.2106999999999999,0.01108947368421052,1.0311166245772598,82.64999999999998,0.8264999999999998,0.0967937084089537,2,0.10526315789473684,5,0.2631578947368421,12,0.631578947368421,0.670457894736842,0.5387736842105263,0.5263157894736842,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.0
