entry_time,exit_time,strategy,symbol,direction,label,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,exit_reason,position_id
2025.01.06 17:00:00,2025.01.06 18:50:20,context_pullback,GBPJPY,LONG,h1_trend_m15_pullback_reclaim,196.82600000,197.33700000,196.41900000,197.33500000,0.40700000,1.2555,29.13,0.00,0.00,29.13,0.090,1.250,7,0.35392857,38.00,0.710,DEAL_REASON_TP,21
2025.01.06 18:30:01,2025.01.06 19:32:06,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.25244000,1.25023000,1.25023000,1.25521000,0.00221000,-1.0000,-24.31,0.00,0.00,-24.31,0.110,1.250,4,0.00192429,20.00,0.265,DEAL_REASON_SL,24
2025.01.06 20:00:00,2025.01.06 21:01:57,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.25191000,1.25018000,1.25021000,1.25403000,0.00170000,-1.0176,-24.22,0.00,0.00,-24.22,0.140,1.250,4,0.00147643,20.00,0.605,DEAL_REASON_SL,27
2025.01.06 17:00:00,2025.01.06 21:30:00,context_pullback,EURJPY,LONG,h1_trend_m15_pullback_reclaim,163.48400000,163.63500000,163.14300000,163.91000000,0.34100000,0.4428,10.54,0.00,0.00,10.54,0.110,1.250,18,0.29635714,30.00,0.924,DEAL_REASON_EXPERT,20
2025.01.06 20:45:00,2025.01.07 01:04:21,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,157.52200000,157.70800000,157.37300000,157.70800000,0.14900000,1.2483,30.66,0.00,1.25,31.91,0.260,1.250,17,0.12957143,19.00,0.617,DEAL_REASON_TP,28
2025.01.07 18:15:00,2025.01.07 18:31:36,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,157.99100000,157.76900000,157.77000000,158.26700000,0.22100000,-1.0045,-23.92,0.00,0.00,-23.92,0.170,1.250,1,0.19221429,18.00,1.303,DEAL_REASON_SL,32
2025.01.07 19:15:00,2025.01.07 20:17:50,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,157.85800000,157.60500000,157.60900000,158.17000000,0.24900000,-1.0161,-24.08,0.00,0.00,-24.08,0.150,1.250,4,0.21678571,19.00,1.212,DEAL_REASON_SL,34
2025.01.08 05:00:00,2025.01.08 09:01:25,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,158.11100000,157.97400000,157.97400000,158.28200000,0.13700000,-1.0000,-24.28,0.00,0.00,-24.28,0.280,1.250,16,0.11921429,17.00,0.967,DEAL_REASON_SL,36
2025.01.08 11:30:00,2025.01.08 12:45:27,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,158.16000000,158.32100000,158.03100000,158.32100000,0.12900000,1.2481,30.51,0.00,0.00,30.51,0.300,1.250,5,0.11228571,17.00,2.026,DEAL_REASON_TP,38
2025.01.08 16:30:00,2025.01.08 17:00:29,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,158.43600000,158.28000000,158.28200000,158.62800000,0.15400000,-1.0130,-24.64,0.00,0.00,-24.64,0.250,1.250,2,0.13350000,16.00,2.100,DEAL_REASON_SL,41
2025.01.08 17:45:00,2025.01.08 18:41:19,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.23365000,1.23606000,1.23605000,1.23065000,0.00240000,-1.0042,-24.10,0.00,0.00,-24.10,0.100,1.250,3,0.00208643,20.00,0.815,DEAL_REASON_SL,43
2025.01.08 16:15:00,2025.01.08 18:53:26,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,1.02980000,1.03131000,1.03131000,1.02791000,0.00151000,-1.0000,-24.16,0.00,0.00,-24.16,0.160,1.250,10,0.00131143,18.00,0.834,DEAL_REASON_SL,40
2025.01.08 18:00:00,2025.01.08 22:30:00,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,158.38300000,158.41600000,158.22400000,158.58200000,0.15900000,0.2075,5.00,0.00,0.00,5.00,0.240,1.250,18,0.13850000,16.00,2.256,DEAL_REASON_EXPERT,44
2025.01.08 22:15:00,2025.01.08 23:02:39,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.23515000,1.23659000,1.23659000,1.23335000,0.00144000,-1.0000,-24.48,0.00,0.00,-24.48,0.170,1.250,3,0.00125143,20.00,1.481,DEAL_REASON_SL,47
2025.01.09 11:45:00,2025.01.09 12:42:01,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,194.32200000,193.82900000,194.69700000,193.85300000,0.37500000,1.3147,31.12,0.00,0.00,31.12,0.100,1.250,3,0.32600000,38.00,3.842,DEAL_REASON_TP,50
2025.01.09 11:45:00,2025.01.09 12:42:01,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.22912000,1.22636000,1.23128000,1.22642000,0.00216000,1.2778,30.36,0.00,0.00,30.36,0.110,1.250,3,0.00188000,20.00,5.541,DEAL_REASON_TP,51
2025.01.09 13:15:01,2025.01.09 15:13:24,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.22809000,1.23042000,1.23042000,1.22518000,0.00233000,-1.0000,-23.30,0.00,0.00,-23.30,0.100,1.250,7,0.00202357,20.00,5.093,DEAL_REASON_SL,55
2025.01.09 13:15:01,2025.01.09 15:32:20,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,193.94300000,194.31800000,194.31200000,193.48200000,0.36900000,-1.0163,-23.67,0.00,0.00,-23.67,0.100,1.250,9,0.32071429,38.00,3.643,DEAL_REASON_SL,54
2025.01.09 16:00:00,2025.01.09 16:49:14,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,193.90400000,194.22800000,194.22500000,193.50300000,0.32100000,-1.0093,-24.54,0.00,0.00,-24.54,0.120,1.250,3,0.27921429,38.00,3.549,DEAL_REASON_SL,58
2025.01.09 18:15:02,2025.01.09 19:08:32,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.22962000,1.23114000,1.23114000,1.22772000,0.00152000,-1.0000,-24.32,0.00,0.00,-24.32,0.160,1.250,3,0.00132286,20.00,4.228,DEAL_REASON_SL,60
2025.01.10 23:15:00,2025.01.10 23:40:45,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.70900000,157.83400000,157.82600000,157.56300000,0.11700000,-1.0684,-26.14,0.00,0.00,-26.14,0.330,1.250,1,0.10135714,16.00,0.090,DEAL_REASON_SL,64
2025.01.10 20:00:00,2025.01.13 00:30:00,context_pullback,EURUSD,SHORT,h1_trend_m15_pullback_reclaim,1.02436000,1.02439000,1.02612000,1.02216000,0.00176000,-0.0170,-0.39,0.00,0.35,-0.04,0.130,1.250,18,0.00152857,18.00,1.453,DEAL_REASON_EXPERT,63
2025.01.10 20:00:00,2025.01.13 00:30:20,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.22210000,1.22058000,1.22413000,1.21956000,0.00203000,0.7488,18.24,0.00,-0.12,18.12,0.120,1.250,18,0.00176571,20.00,2.757,DEAL_REASON_EXPERT,62
2025.01.13 07:15:00,2025.01.13 07:38:32,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.49800000,157.32500000,157.63200000,157.33000000,0.13400000,1.2910,30.79,0.00,0.00,30.79,0.280,1.250,1,0.11678571,19.00,0.934,DEAL_REASON_TP,68
2025.01.13 08:30:03,2025.01.13 09:22:11,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,191.41800000,191.06200000,191.70300000,191.06200000,0.28500000,1.2491,29.41,0.00,0.00,29.41,0.130,1.250,3,0.24757143,38.00,5.182,DEAL_REASON_TP,70
2025.01.13 08:45:00,2025.01.13 09:50:01,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.48300000,157.31000000,157.62200000,157.31000000,0.13900000,1.2446,29.69,0.00,0.00,29.69,0.270,1.250,4,0.12050000,21.00,1.199,DEAL_REASON_TP,71
2025.01.13 11:15:00,2025.01.13 11:24:45,context_pullback,EURJPY,SHORT,h1_trend_m15_pullback_reclaim,160.86200000,160.57300000,161.09200000,160.57500000,0.23000000,1.2565,29.36,0.00,0.00,29.36,0.160,1.250,0,0.19985714,31.00,4.174,DEAL_REASON_TP,76
2025.01.13 11:15:00,2025.01.13 11:26:31,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,191.12300000,190.70300000,191.45800000,190.70400000,0.33500000,1.2537,29.35,0.00,0.00,29.35,0.110,1.250,0,0.29128571,38.00,5.180,DEAL_REASON_TP,77
2025.01.13 11:00:00,2025.01.13 11:27:15,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.21347000,1.21116000,1.21523000,1.21127000,0.00176000,1.3125,32.34,0.00,0.00,32.34,0.140,1.250,1,0.00152857,20.00,5.695,DEAL_REASON_TP,74
2025.01.13 11:15:00,2025.01.13 11:42:22,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.39100000,157.16300000,157.56900000,157.16900000,0.17800000,1.2809,30.47,0.00,0.00,30.47,0.210,1.250,1,0.15471429,19.00,1.397,DEAL_REASON_TP,75
2025.01.13 13:15:00,2025.01.13 14:02:49,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.25300000,157.46100000,157.46000000,156.99500000,0.20700000,-1.0048,-23.78,0.00,0.00,-23.78,0.180,1.250,3,0.17957143,16.00,1.431,DEAL_REASON_SL,82
2025.01.13 13:15:00,2025.01.13 15:32:21,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.21272000,1.21488000,1.21487000,1.21003000,0.00215000,-1.0047,-23.76,0.00,0.00,-23.76,0.110,1.250,9,0.00186786,20.00,4.949,DEAL_REASON_SL,83
2025.01.13 16:15:00,2025.01.13 16:34:32,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.11700000,157.31600000,157.31400000,156.87100000,0.19700000,-1.0102,-24.03,0.00,0.00,-24.03,0.190,1.250,1,0.17114286,18.00,1.336,DEAL_REASON_SL,89
2025.01.13 13:15:09,2025.01.13 16:36:13,context_pullback,AUDJPY,SHORT,h1_trend_m15_pullback_reclaim,96.63100000,96.81200000,96.81200000,96.40400000,0.18100000,-1.0000,-24.16,0.00,0.00,-24.16,0.210,1.250,13,0.15778571,28.00,3.084,DEAL_REASON_SL,85
2025.01.13 13:15:09,2025.01.13 16:54:39,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,190.72500000,191.17100000,191.16800000,190.17200000,0.44300000,-1.0068,-22.68,0.00,0.00,-22.68,0.080,1.250,14,0.38485714,38.00,4.309,DEAL_REASON_SL,84
2025.01.13 14:00:00,2025.01.13 16:56:32,context_pullback,EURJPY,SHORT,h1_trend_m15_pullback_reclaim,160.38900000,160.70100000,160.69700000,160.00400000,0.30800000,-1.0130,-23.80,0.00,0.00,-23.80,0.120,1.250,11,0.26757143,30.00,3.319,DEAL_REASON_SL,86
2025.01.13 20:00:00,2025.01.13 20:22:16,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.32300000,157.49300000,157.49000000,157.11500000,0.16700000,-1.0180,-24.83,0.00,0.00,-24.83,0.230,1.250,1,0.14492857,17.00,1.498,DEAL_REASON_SL,94
2025.01.14 02:45:00,2025.01.14 03:30:33,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,157.42300000,157.60300000,157.59800000,157.20400000,0.17500000,-1.0286,-25.13,0.00,0.00,-25.13,0.220,1.250,3,0.15235714,16.00,1.496,DEAL_REASON_SL,96
2025.01.14 17:00:00,2025.01.14 17:04:42,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.21556000,1.21771000,1.21768000,1.21290000,0.00212000,-1.0142,-23.65,0.00,0.00,-23.65,0.110,1.250,0,0.00184714,20.00,1.268,DEAL_REASON_SL,98
2025.01.14 19:15:00,2025.01.14 20:04:11,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.21705000,1.21914000,1.21911000,1.21448000,0.00206000,-1.0146,-22.99,0.00,0.00,-22.99,0.110,1.250,3,0.00178929,20.00,0.947,DEAL_REASON_SL,100
2025.01.15 14:30:00,2025.01.15 14:49:11,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,156.87200000,157.01900000,157.01900000,156.68800000,0.14700000,-1.0000,-24.34,0.00,0.00,-24.34,0.260,1.250,1,0.12807143,16.00,0.168,DEAL_REASON_SL,102
2025.01.15 17:30:00,2025.01.15 17:46:29,context_pullback,EURUSD,LONG,h1_trend_m15_pullback_reclaim,1.03273000,1.03105000,1.03105000,1.03483000,0.00168000,-1.0000,-23.52,0.00,0.00,-23.52,0.140,1.250,1,0.00146214,18.00,2.801,DEAL_REASON_SL,104
2025.01.15 18:00:00,2025.01.15 18:30:15,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.22590000,1.22332000,1.22334000,1.22910000,0.00256000,-1.0078,-23.22,0.00,0.00,-23.22,0.090,1.250,2,0.00222500,20.00,0.677,DEAL_REASON_SL,106
2025.01.15 18:30:00,2025.01.15 18:33:31,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,191.66400000,191.22700000,192.01100000,191.23000000,0.34700000,1.2594,27.83,0.00,0.00,27.83,0.100,1.250,0,0.30164286,38.00,0.010,DEAL_REASON_TP,107
2025.01.16 17:15:00,2025.01.16 17:18:32,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,190.02600000,190.28000000,190.27600000,189.71300000,0.25000000,-1.0160,-24.26,0.00,0.00,-24.26,0.150,1.250,0,0.21778571,38.00,2.136,DEAL_REASON_SL,111
2025.01.16 17:15:00,2025.01.16 18:13:26,context_pullback,EURJPY,SHORT,h1_trend_m15_pullback_reclaim,160.24600000,160.00200000,160.43900000,160.00500000,0.19300000,1.2642,29.53,0.00,0.00,29.53,0.190,1.250,3,0.16800000,30.00,2.385,DEAL_REASON_TP,110
2025.01.16 18:00:00,2025.01.16 19:08:00,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,190.13600000,190.39800000,190.39600000,189.81100000,0.26000000,-1.0077,-23.36,0.00,0.00,-23.36,0.140,1.250,4,0.22607143,38.00,2.518,DEAL_REASON_SL,113
2025.01.16 19:45:03,2025.01.16 23:02:40,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,190.15200000,189.80700000,190.42800000,189.80700000,0.27600000,1.2500,28.90,0.00,0.00,28.90,0.130,1.250,13,0.24028571,38.00,2.696,DEAL_REASON_TP,117
2025.01.16 19:15:00,2025.01.16 23:45:00,context_pullback,EURJPY,SHORT,h1_trend_m15_pullback_reclaim,160.07600000,159.83300000,160.29200000,159.80600000,0.21600000,1.1250,26.62,0.00,0.00,26.62,0.170,1.250,18,0.18792857,30.00,2.919,DEAL_REASON_EXPERT,116
2025.01.16 20:15:00,2025.01.17 00:45:10,context_pullback,EURUSD,LONG,h1_trend_m15_pullback_reclaim,1.03038000,1.02995000,1.02888000,1.03226000,0.00150000,-0.2867,-6.88,0.00,-0.96,-7.84,0.160,1.250,18,0.00130571,18.00,0.926,DEAL_REASON_EXPERT,118
2025.01.16 22:15:00,2025.01.17 02:00:46,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,155.26400000,155.42000000,155.42000000,155.07000000,0.15600000,-1.0000,-24.09,0.00,-2.73,-26.82,0.240,1.250,15,0.13528571,16.00,3.481,DEAL_REASON_SL,119
2025.01.17 11:15:00,2025.01.17 11:25:18,context_pullback,GBPJPY,SHORT,h1_trend_m15_pullback_reclaim,189.61600000,189.88600000,189.88500000,189.27900000,0.26900000,-1.0037,-24.32,0.00,0.00,-24.32,0.140,1.250,0,0.23414286,38.00,3.877,DEAL_REASON_SL,124
2025.01.17 18:15:00,2025.01.17 21:40:08,context_pullback,GBPUSD,SHORT,h1_trend_m15_pullback_reclaim,1.21901000,1.21659000,1.22095000,1.21659000,0.00194000,1.2474,29.04,0.00,0.00,29.04,0.120,1.250,13,0.00168643,20.00,0.061,DEAL_REASON_TP,126
2025.01.20 18:30:00,2025.01.20 19:24:56,context_pullback,EURJPY,LONG,h1_trend_m15_pullback_reclaim,161.95000000,161.63200000,161.65000000,162.32500000,0.30000000,-1.0600,-24.56,0.00,0.00,-24.56,0.120,1.250,3,0.26092857,30.00,1.111,DEAL_REASON_SL,129
2025.01.20 18:30:00,2025.01.20 19:24:56,context_pullback,AUDJPY,LONG,h1_trend_m15_pullback_reclaim,97.50600000,97.28500000,97.30400000,97.75800000,0.20200000,-1.0941,-25.60,0.00,0.00,-25.60,0.180,1.250,3,0.17528571,28.00,0.437,DEAL_REASON_SL,128
2025.01.20 19:45:00,2025.01.20 21:44:44,context_pullback,GBPJPY,LONG,h1_trend_m15_pullback_reclaim,191.40100000,191.73700000,191.13300000,191.73600000,0.26800000,1.2537,30.27,0.00,0.00,30.27,0.140,1.250,7,0.23307143,38.00,0.201,DEAL_REASON_TP,132
2025.01.20 20:30:00,2025.01.20 21:46:04,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.22920000,1.23183000,1.22713000,1.23179000,0.00207000,1.2705,28.93,0.00,0.00,28.93,0.110,1.250,5,0.00180071,20.00,0.101,DEAL_REASON_TP,135
2025.01.20 19:45:00,2025.01.20 21:53:41,context_pullback,EURUSD,LONG,h1_trend_m15_pullback_reclaim,1.03910000,1.04216000,1.03667000,1.04214000,0.00243000,1.2593,27.54,0.00,0.00,27.54,0.090,1.250,8,0.00211143,18.00,0.853,DEAL_REASON_TP,134
2025.01.20 19:45:00,2025.01.20 22:05:01,context_pullback,EURJPY,LONG,h1_trend_m15_pullback_reclaim,161.87100000,162.19100000,161.61700000,162.18900000,0.25400000,1.2598,28.83,0.00,0.00,28.83,0.140,1.250,9,0.22100000,30.00,1.330,DEAL_REASON_TP,133
2025.01.21 06:30:00,2025.01.21 07:25:17,context_pullback,EURUSD,LONG,h1_trend_m15_pullback_reclaim,1.03984000,1.03841000,1.03841000,1.04162000,0.00143000,-1.0000,-24.31,0.00,0.00,-24.31,0.170,1.250,3,0.00124071,18.00,2.120,DEAL_REASON_SL,142
2025.01.21 05:15:00,2025.01.21 07:31:00,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.23095000,1.22848000,1.22849000,1.23403000,0.00246000,-1.0041,-22.23,0.00,0.00,-22.23,0.090,1.250,9,0.00214143,20.00,1.124,DEAL_REASON_SL,140
2025.01.21 06:15:00,2025.01.21 08:13:01,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,155.04600000,155.45000000,155.44100000,154.55200000,0.39500000,-1.0228,-23.39,0.00,0.00,-23.39,0.090,1.250,7,0.34378571,17.00,0.101,DEAL_REASON_SL,141
2025.01.21 19:15:00,2025.01.21 23:45:00,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,155.47900000,155.53100000,155.67100000,155.23800000,0.19200000,-0.2708,-6.35,0.00,0.00,-6.35,0.190,1.250,18,0.16735714,18.00,0.603,DEAL_REASON_EXPERT,146
2025.01.22 02:15:00,2025.01.22 03:47:24,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.23468000,1.23336000,1.23339000,1.23629000,0.00129000,-1.0233,-23.76,0.00,0.00,-23.76,0.180,1.250,6,0.00111857,20.00,2.216,DEAL_REASON_SL,148
2025.01.22 11:15:00,2025.01.22 12:45:34,context_pullback,GBPJPY,LONG,h1_trend_m15_pullback_reclaim,192.38600000,192.71400000,192.12400000,192.71400000,0.26200000,1.2519,29.54,0.00,0.00,29.54,0.140,1.250,6,0.22800000,38.00,3.369,DEAL_REASON_TP,150
2025.01.22 14:15:01,2025.01.22 14:27:05,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.23591000,1.23453000,1.23453000,1.23764000,0.00138000,-1.0000,-23.46,0.00,0.00,-23.46,0.170,1.250,0,0.00120143,20.00,4.107,DEAL_REASON_SL,152
2025.01.22 14:45:00,2025.01.22 15:38:08,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.23532000,1.23397000,1.23400000,1.23696000,0.00132000,-1.0227,-24.30,0.00,0.00,-24.30,0.180,1.250,3,0.00114357,20.00,4.107,DEAL_REASON_SL,154
2025.01.23 09:45:00,2025.01.23 10:09:18,context_pullback,USDJPY,LONG,h1_trend_m15_pullback_reclaim,156.63400000,156.52500000,156.52500000,156.77000000,0.10900000,-1.0000,-23.68,0.00,0.00,-23.68,0.340,1.250,1,0.09464286,17.00,3.360,DEAL_REASON_SL,156
2025.01.23 21:30:00,2025.01.24 00:01:00,context_pullback,EURUSD,LONG,h1_trend_m15_pullback_reclaim,1.04246000,1.04106000,1.04110000,1.04416000,0.00136000,-1.0294,-23.80,0.00,-1.01,-24.81,0.170,1.250,10,0.00118357,18.00,0.267,DEAL_REASON_SL,158
2025.01.24 08:00:00,2025.01.24 08:36:45,context_pullback,AUDJPY,LONG,h1_trend_m15_pullback_reclaim,98.25200000,98.06200000,98.06600000,98.48400000,0.18600000,-1.0215,-24.28,0.00,0.00,-24.28,0.200,1.250,2,0.16142857,28.00,1.581,DEAL_REASON_SL,160
2025.01.24 08:45:00,2025.01.24 09:51:02,context_pullback,AUDJPY,LONG,h1_trend_m15_pullback_reclaim,98.28300000,98.06600000,98.06700000,98.55300000,0.21600000,-1.0046,-23.57,0.00,0.00,-23.57,0.170,1.250,4,0.18785714,28.00,1.581,DEAL_REASON_SL,162
2025.01.24 10:00:00,2025.01.24 10:23:41,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,155.37600000,154.97600000,155.69600000,154.97600000,0.32000000,1.2500,28.39,0.00,0.00,28.39,0.110,1.250,1,0.27792857,21.00,0.101,DEAL_REASON_TP,164
2025.01.24 11:00:00,2025.01.24 11:21:00,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.24055000,1.24239000,1.23909000,1.24238000,0.00146000,1.2603,29.44,0.00,0.00,29.44,0.160,1.250,1,0.00127214,20.00,2.328,DEAL_REASON_TP,167
2025.01.24 11:30:00,2025.01.24 11:45:02,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,155.27100000,155.62700000,155.62400000,154.82900000,0.35300000,-1.0085,-22.88,0.00,0.00,-22.88,0.100,1.250,1,0.30714286,19.00,0.203,DEAL_REASON_SL,169
2025.01.24 11:00:00,2025.01.24 12:12:41,context_pullback,AUDJPY,LONG,h1_trend_m15_pullback_reclaim,98.23300000,98.47200000,98.04400000,98.47000000,0.18900000,1.2646,29.18,0.00,0.00,29.18,0.190,1.250,4,0.16471429,28.00,1.344,DEAL_REASON_TP,166
2025.01.24 14:30:02,2025.01.24 15:09:28,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.24199000,1.24052000,1.24052000,1.24383000,0.00147000,-1.0000,-23.52,0.00,0.00,-23.52,0.160,1.250,2,0.00128214,20.00,2.402,DEAL_REASON_SL,172
2025.01.24 17:45:00,2025.01.24 19:00:46,context_pullback,EURJPY,LONG,h1_trend_m15_pullback_reclaim,163.76400000,163.55600000,163.55800000,164.02200000,0.20600000,-1.0097,-24.06,0.00,0.00,-24.06,0.180,1.250,5,0.17921429,30.00,0.761,DEAL_REASON_SL,174
2025.01.27 16:15:00,2025.01.27 17:02:52,context_pullback,GBPUSD,LONG,h1_trend_m15_pullback_reclaim,1.25042000,1.24894000,1.24895000,1.25225000,0.00147000,-1.0068,-23.68,0.00,0.00,-23.68,0.160,1.250,3,0.00127643,20.00,4.265,DEAL_REASON_SL,177
2025.01.27 16:00:00,2025.01.27 17:30:31,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,154.20100000,154.51600000,154.51600000,153.80700000,0.31500000,-1.0000,-22.42,0.00,0.00,-22.42,0.110,1.250,6,0.27392857,16.00,1.296,DEAL_REASON_SL,176
2025.01.27 18:30:00,2025.01.27 19:13:32,context_pullback,USDJPY,SHORT,h1_trend_m15_pullback_reclaim,154.11200000,154.39100000,154.39100000,153.76300000,0.27900000,-1.0000,-23.49,0.00,0.00,-23.49,0.130,1.250,2,0.24300000,17.00,1.525,DEAL_REASON_SL,181
