timestamp,symbol,direction,setup_id,state_before,state_after,event,reject_reason,pivot_time,confirmation_time,h4_prior_trend_valid,h4_protected_swing,h4_impulse_window_bars,h4_pre_impulse_atr,h4_normalized_move,h4_impulse_percentile,h4_directional_efficiency,h4_close_location,h4_impulse_score,h4_structure_break,h1_lower_high_count,h1_lower_low_count,h1_trend_bars,h1_trend_distance_atr,h1_leg_distances_atr,h1_trendline_point1,h1_trendline_point2,h1_trendline_price,h1_trendline_slope,h1_trendline_touches,h1_break_distance_atr,h1_wave1_origin,h1_wave1_provisional_extreme,m15_structure_direction,m15_protected_swing,m15_pattern_type,m15_bottom_or_top_1,m15_bottom_or_top_2,m15_neckline,m15_pattern_height_atr,m15_break_extension_atr,signal_close_price,requested_entry_price,filled_entry_price,sl_before_adjustment,sl_after_adjustment,tp,stop_distance,lot,planned_risk_money,actual_initial_risk_money,planned_rr,gross_result_r,net_result_r,estimated_cost_r,spread,slippage,required_margin,projected_margin_level,total_open_risk_percent,currency_direction_risk_percent,daily_drawdown_percent,weekly_drawdown_percent,equity_drawdown_percent,exit_time,exit_price,result_money,mfe_r,mae_r,exit_reason
"2025.01.02 16:00:00","EURUSD","LONG","EURUSD|TW2F|LONG|1735833600","IDLE","H4_IMPULSE_DETECTED","state_transition","h4_impulse_and_protected_structure_break","2024.12.27 08:00","2024.12.28 00:00","true","1.04043","2","0.00264","1.9156","95.20","0.7087","0.0296","1.2924","true","0","0","0","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.02 16:00:00","EURUSD","LONG","EURUSD|TW2F|LONG|1735833600","H4_IMPULSE_DETECTED","H1_STRUCTURE_RECONSTRUCTED","state_transition","closed_bar_reconstruction","2024.12.27 08:00","2024.12.28 00:00","true","1.04043","2","0.00264","1.9156","95.20","0.7087","0.0296","1.2924","true","0","0","0","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.02 20:00:00","EURUSD","LONG","EURUSD|TW2F|LONG|1735833600","H1_STRUCTURE_RECONSTRUCTED","INVALIDATED","state_transition","h4_opposite_structure_update","2024.12.27 08:00","2024.12.28 00:00","true","1.04043","2","0.00264","1.9156","95.20","0.7087","0.0296","1.2924","true","0","0","32","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.24 12:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737720000","IDLE","H4_IMPULSE_DETECTED","state_transition","h4_impulse_and_protected_structure_break","2025.01.07 12:00","2025.01.10 00:00","true","1.04337","2","0.00272","2.8905","98.80","0.7415","0.7915","2.1176","true","0","0","0","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.24 12:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737720000","H4_IMPULSE_DETECTED","H1_STRUCTURE_RECONSTRUCTED","state_transition","closed_bar_reconstruction","2025.01.07 12:00","2025.01.10 00:00","true","1.04337","2","0.00272","2.8905","98.80","0.7415","0.7915","2.1176","true","0","0","0","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.27 16:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737720000","H1_STRUCTURE_RECONSTRUCTED","INVALIDATED","state_transition","h4_opposite_structure_update","2025.01.07 12:00","2025.01.10 00:00","true","1.04337","2","0.00272","2.8905","98.80","0.7415","0.7915","2.1176","true","0","1","46","10.9223","10.922;5.490","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.27 16:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","IDLE","H4_IMPULSE_DETECTED","state_transition","h4_impulse_and_protected_structure_break","2025.01.07 12:00","2025.01.10 00:00","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","0","0","0","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.01.27 16:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","H4_IMPULSE_DETECTED","H1_STRUCTURE_RECONSTRUCTED","state_transition","closed_bar_reconstruction","2025.01.07 12:00","2025.01.10 00:00","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","0","0","0","0.0000","","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.07 08:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","H1_STRUCTURE_RECONSTRUCTED","H1_TREND_MATURE","state_transition","H1_BULLISH_SWING_SEQUENCE_MATURE","2025.01.07 12:00","2025.01.10 00:00","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","2","2","255","11.8724","10.922;5.490;6.440;9.696;2.420;4.970;3.792;17.727;18.832;7.325","","","0.00000","0.0000000000","0","0.0000","0.00000","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.07 13:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","H1_TREND_MATURE","H1_TRENDLINE_BROKEN","state_transition","h1_trendline_closed_bar_break","2025.02.05 17:00","2025.02.06 07:00","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","2","2","255","11.8724","10.922;5.490;6.440;9.696;2.420;4.970;3.792;17.727;18.832;7.325","2025.02.03 02:00@1.02100","2025.02.06 14:00@1.03517","1.03888","0.0000000469","2","0.9049","1.04419","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.07 13:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","H1_TRENDLINE_BROKEN","H1_REVERSAL_LEG","state_transition","wave1_origin_frozen","2025.02.05 17:00","2025.02.06 07:00","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","2","2","255","11.8724","10.922;5.490;6.440;9.696;2.420;4.970;3.792;17.727;18.832;7.325","2025.02.03 02:00@1.02100","2025.02.06 14:00@1.03517","1.03888","0.0000000469","2","0.9049","1.04419","0.00000","none","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.12 03:30:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","H1_REVERSAL_LEG","M15_PULLBACK_ACTIVE","state_transition","m15_countertrend_structure_confirmed","2025.02.05 17:00","2025.02.06 07:00","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","2","2","255","11.8724","10.922;5.490;6.440;9.696;2.420;4.970;3.792;17.727;18.832;7.325","2025.02.03 02:00@1.02100","2025.02.06 14:00@1.03517","1.03888","0.0000000469","2","0.9049","1.04419","1.02791","BULLISH","0.00000","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.12 14:00:00","EURUSD","SHORT","EURUSD|TW2F|SHORT|1737993600","M15_PULLBACK_ACTIVE","EXPIRED","state_transition","h1_setup_expiry","2025.02.11 04:45","2025.02.11 06:45","true","1.04337","2","0.00328","1.7363","97.60","0.6762","0.8323","1.1458","true","2","2","255","11.8724","10.922;5.490;6.440;9.696;2.420;4.970;3.792;17.727;18.832;7.325","2025.02.03 02:00@1.02100","2025.02.06 14:00@1.03517","1.03888","0.0000000469","2","0.9049","1.04419","1.02791","BULLISH","1.02914","NONE","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.00000","0.00000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.12 20:00:00","AUDJPY","SHORT","AUDJPY|TW2F|SHORT|1739390400","IDLE","H4_IMPULSE_DETECTED","state_transition","h4_impulse_and_protected_structure_break","2025.02.04 16:00","2025.02.06 00:00","true","96.740","1","0.372","2.3454","99.60","0.8031","0.9604","1.8761","true","0","0","0","0.0000","","","","0.000","0.0000000000","0","0.0000","0.000","0.000","none","0.000","NONE","0.000","0.000","0.000","0.0000","0.0000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.000","0.000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.02.12 20:00:00","AUDJPY","SHORT","AUDJPY|TW2F|SHORT|1739390400","H4_IMPULSE_DETECTED","H1_STRUCTURE_RECONSTRUCTED","state_transition","closed_bar_reconstruction","2025.02.04 16:00","2025.02.06 00:00","true","96.740","1","0.372","2.3454","99.60","0.8031","0.9604","1.8761","true","0","0","0","0.0000","","","","0.000","0.0000000000","0","0.0000","0.000","0.000","none","0.000","NONE","0.000","0.000","0.000","0.0000","0.0000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.000","0.000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
"2025.03.03 23:00:00","AUDJPY","SHORT","AUDJPY|TW2F|SHORT|1739390400","H1_STRUCTURE_RECONSTRUCTED","H1_TREND_MATURE","state_transition","H1_BULLISH_SWING_SEQUENCE_MATURE","2025.02.04 16:00","2025.02.06 00:00","true","96.740","1","0.372","2.3454","99.60","0.8031","0.9604","1.8761","true","2","6","354","14.1411","14.141;8.536;6.362;5.932;4.066;3.284;2.860;2.347;2.148;8.183;7.478;11.839;3.944;16.251;7.048;4.592;5.419;4.893;6.715","","","0.000","0.0000000000","0","0.0000","0.000","0.000","none","0.000","NONE","0.000","0.000","0.000","0.0000","0.0000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.00000000","0.00","0.00","2.0000","","","0.0000","0.000","0.000","0.00","0.00","0.0000","0.0000","0.0000","0.0000","0.0000","","","","","",""
