trades,wins,win_rate,net_profit,total_r,expectancy_r,pf_money,pf_r,maxdd_closed_r,maxdd_closed_money,long,short,tp,sl,timeout,hold_mean_seconds,hold_max_seconds,commission,fee,swap,extra_cost_pips
350,203,0.58,368.28,38.513686393471104,0.11003910398134602,1.303668461456006,1.301310195319548,12.686051798479895,119.22000000000003,93,257,142,114,94,537.7796114285715,906.226,0.0,0.0,-2.63,0.0
350,202,0.5771428571428572,335.04343025058984,35.029503169060796,0.10008429476874513,1.2730225057484692,1.2708500630570236,12.902395634711867,121.27069534695379,93,257,142,114,94,537.7796114285715,906.226,0.0,0.0,-2.63,0.1
350,201,0.5742857142857143,301.8068605011797,31.54531994465049,0.09012948555614426,1.2430636519841964,1.2410711832130803,13.118739470943824,123.3213906939075,93,257,142,114,94,537.7796114285715,906.226,0.0,0.0,-2.63,0.2
350,199,0.5685714285714286,202.09715125294932,21.09277027141956,0.0602650579183416,1.1571938970390863,1.1556979386730237,13.76777097963972,129.47347673476884,93,257,142,114,94,537.7796114285715,906.226,0.0,0.0,-2.63,0.5
350,195,0.5571428571428572,35.914302505898554,3.671854149368018,0.010491011855337195,1.0263988884521884,1.0256186877849374,14.849490160799549,139.7269534695377,93,257,142,114,94,537.7796114285715,906.226,0.0,0.0,-2.63,1.0
