episode_id,symbol,t0_msc,processing_msc,source_quote_msc,long_score,short_score,direction,atr14_m5
tstech_candidate_202504_USDCHF_mh_4,USDCHF,1743694839250,1743694839351,1743694838924,-0.176526979115908,-0.469716604008998,0,0.000845899970
tstech_candidate_202504_USDCAD_mh_1,USDCAD,1743695137750,1743695138125,1743695137489,-0.346285796251404,-0.144135911567932,0,0.001174073861
tstech_candidate_202504_USDJPY_mh_29,USDJPY,1743695377500,1743695378110,1743695377367,-0.150504330791674,-0.144135911567932,0,0.150548647015
tstech_candidate_202504_EURUSD_mh_2,EURUSD,1743695836250,1743695837519,1743695836216,-0.150504330791674,-0.144135911567932,0,0.001502029135
tstech_candidate_202504_USDCHF_mh_5,USDCHF,1743695978000,1743695978329,1743695977863,-0.391503332130765,0.000335402512268,-1,0.000911779240
tstech_candidate_202504_USDJPY_mh_30,USDJPY,1743696907750,1743696908122,1743696907521,-0.150504330791674,-0.144135911567932,0,0.168563199415
tstech_candidate_202504_USDCAD_mh_2,USDCAD,1743697413750,1743697413890,1743697413591,-0.150504330791674,-0.144135911567932,0,0.001282087724
tstech_candidate_202504_USDJPY_mh_31,USDJPY,1743697952000,1743697952308,1743697951699,-0.150504330791674,-0.144135911567932,0,0.165709675292
tstech_candidate_202504_GBPUSD_mh_10,GBPUSD,1743698007250,1743698007475,1743698007105,0.184337828621253,-0.477094293440789,1,0.001159079651
tstech_candidate_202504_USDCAD_mh_3,USDCAD,1743698703500,1743698703662,1743698703371,-0.150504330791674,-0.144135911567932,0,0.001343655614
tstech_candidate_202504_USDJPY_mh_32,USDJPY,1743698952250,1743698952756,1743698952153,-0.346285796251404,-0.144135911567932,0,0.181609750940
tstech_candidate_202504_USDCHF_mh_6,USDCHF,1743698990000,1743698990447,1743698989739,-0.391503332130765,-0.144135911567932,0,0.001087610390
tstech_candidate_202504_GBPUSD_mh_11,GBPUSD,1743699495250,1743699495437,1743699495032,0.184337828621253,-0.477094293440789,1,0.001206718575
tstech_candidate_202504_USDJPY_mh_33,USDJPY,1743699976250,1743699976830,1743699976125,-0.150504330791674,-0.144135911567932,0,0.207872972103
tstech_candidate_202504_USDCHF_mh_7,USDCHF,1743700622000,1743700622292,1743700621736,-0.176526979115908,0.000335402512268,-1,0.001062254936
tstech_candidate_202504_USDJPY_mh_34,USDJPY,1743701059500,1743701059875,1743701059473,-0.150504330791674,-0.144135911567932,0,0.206794066854
tstech_candidate_202504_USDCAD_mh_4,USDCAD,1743701580250,1743701581188,1743701580054,-0.346285796251404,-0.144135911567932,0,0.001391637137
tstech_candidate_202504_USDCHF_mh_8,USDCHF,1743702075250,1743702076060,1743702074990,-0.176526979115908,-0.349032408735892,0,0.001092226363
tstech_candidate_202504_USDJPY_mh_35,USDJPY,1743702209500,1743702210364,1743702209278,-0.346285796251404,-0.144135911567932,0,0.202495635733
tstech_candidate_202504_USDJPY_mh_36,USDJPY,1743703581750,1743703582990,1743703581448,-0.150504330791674,-0.144135911567932,0,0.184762007852
tstech_candidate_202504_USDCAD_mh_5,USDCAD,1743703673000,1743703673633,1743703672828,-0.150504330791674,-0.144135911567932,0,0.001182422366
tstech_candidate_202504_GBPUSD_mh_12,GBPUSD,1743703948500,1743703948598,1743703948078,-0.150504330791674,-0.144135911567932,0,0.001138435719
tstech_candidate_202504_EURUSD_mh_3,EURUSD,1743704492000,1743704492346,1743704491844,-0.150504330791674,-0.144135911567932,0,0.001377707042
tstech_candidate_202504_USDJPY_mh_37,USDJPY,1743704614500,1743704614869,1743704614333,-0.346285796251404,0.166238796008429,-1,0.192271549368
tstech_candidate_202504_USDCHF_mh_9,USDCHF,1743704763500,1743704763756,1743704763241,-0.391503332130765,-0.469716604008998,0,0.000989862842
tstech_candidate_202504_USDCAD_mh_6,USDCAD,1743705005500,1743705005934,1743705005337,-0.150504330791674,-0.144135911567932,0,0.001148387479
tstech_candidate_202504_GBPUSD_mh_13,GBPUSD,1743705119000,1743705119434,1743705118859,-0.150504330791674,-0.144135911567932,0,0.001110607105
tstech_candidate_202504_EURUSD_mh_4,EURUSD,1743705464000,1743705464327,1743705463913,-0.150504330791674,-0.144135911567932,0,0.001339610922
tstech_candidate_202504_USDJPY_mh_38,USDJPY,1743705773500,1743705773600,1743705773319,-0.346285796251404,0.166238796008429,-1,0.191224300282
tstech_candidate_202504_USDCAD_mh_7,USDCAD,1743705985500,1743705986262,1743705985203,-0.346285796251404,0.166238796008429,-1,0.001299835019
tstech_candidate_202504_USDCHF_mh_10,USDCHF,1743706020500,1743706021083,1743706020323,-0.176526979115908,-0.469716604008998,0,0.000946722007
tstech_candidate_202504_EURUSD_mh_5,EURUSD,1743706553000,1743706554354,1743706552851,-0.145049001842015,-0.144135911567932,0,0.001318621864
tstech_candidate_202504_USDJPY_mh_39,USDJPY,1743706848000,1743706848108,1743706847606,-0.150504330791674,-0.144135911567932,0,0.185332263628
tstech_candidate_202504_GBPUSD_mh_14,GBPUSD,1743707238500,1743707239387,1743707238081,-0.145049001842015,-0.144135911567932,0,0.001020376029
tstech_candidate_202504_USDCHF_mh_11,USDCHF,1743708536500,1743708539300,1743708536478,-0.391503332130765,-0.469716604008998,0,0.000834650347
tstech_candidate_202504_USDJPY_mh_40,USDJPY,1743708645750,1743708646450,1743708645383,-0.150504330791674,0.166238796008429,-1,0.168047943263
tstech_candidate_202504_GBPUSD_mh_15,GBPUSD,1743708805000,1743708805133,1743708804802,0.184337828621253,-0.477094293440789,1,0.000980152777
tstech_candidate_202504_EURUSD_mh_6,EURUSD,1743709175000,1743709175588,1743709174687,0.184337828621253,-0.477094293440789,1,0.001099447304
tstech_candidate_202504_GBPUSD_mh_16,GBPUSD,1743725222750,1743725228682,1743725222250,-0.391503332130765,-0.469716604008998,0,0.000409315732
tstech_candidate_202504_GBPUSD_mh_17,GBPUSD,1743726885500,1743726891876,1743726885061,-0.391503332130765,-0.469716604008998,0,0.000446110319
tstech_candidate_202504_GBPUSD_mh_18,GBPUSD,1743727998750,1743728000581,1743727998565,-0.176526979115908,-0.469716604008998,0,0.000464897095
tstech_candidate_202504_USDJPY_mh_41,USDJPY,1743728167750,1743728175522,1743728167725,-0.573661679477154,-0.180114487489555,0,0.048609959187
tstech_candidate_202504_USDJPY_mh_42,USDJPY,1743729248000,1743729248223,1743729247638,-0.573661679477154,-0.469716604008998,0,0.051112638499
tstech_candidate_202504_GBPUSD_mh_19,GBPUSD,1743729880750,1743729881883,1743729880692,-0.176526979115908,-0.469716604008998,0,0.000487618547
tstech_candidate_202504_USDJPY_mh_43,USDJPY,1743730752250,1743730754707,1743730752148,-0.145049001842015,-0.144135911567932,0,0.085620323465
tstech_candidate_202504_USDJPY_mh_44,USDJPY,1743731761250,1743731765378,1743731761025,-0.145049001842015,-0.469716604008998,0,0.093615942443
tstech_candidate_202504_USDJPY_mh_45,USDJPY,1743732851250,1743732851533,1743732851197,0.184337828621253,-0.477094293440789,1,0.099722020988
tstech_candidate_202504_GBPUSD_mh_20,GBPUSD,1743733218250,1743733218509,1743733217808,-0.176526979115908,-0.180114487489555,0,0.000510836431
tstech_candidate_202504_USDJPY_mh_46,USDJPY,1743734764500,1743734764720,1743734764221,0.184337828621253,-0.144135911567932,1,0.094477966052
tstech_candidate_202504_GBPUSD_mh_21,GBPUSD,1743736589750,1743736590451,1743736589447,-0.391503332130765,-0.469716604008998,0,0.000505931903
tstech_candidate_202504_USDJPY_mh_47,USDJPY,1743738285250,1743738285633,1743738285132,-0.150504330791674,-0.144135911567932,0,0.111704422887
tstech_candidate_202504_USDJPY_mh_48,USDJPY,1743739336250,1743739337524,1743739335915,-0.150504330791674,-0.144135911567932,0,0.125514577824
tstech_candidate_202504_USDJPY_mh_49,USDJPY,1743740463750,1743740467323,1743740463550,-0.346285796251404,-0.144135911567932,0,0.137462876268
tstech_candidate_202504_USDJPY_mh_50,USDJPY,1743741645500,1743741645798,1743741645496,-0.346285796251404,-0.144135911567932,0,0.138435917602
tstech_candidate_202504_USDJPY_mh_51,USDJPY,1743742651750,1743742653182,1743742651402,-0.150504330791674,-0.144135911567932,0,0.138599748968
tstech_candidate_202504_USDJPY_mh_52,USDJPY,1743744323250,1743744323946,1743744323134,-0.346285796251404,-0.144135911567932,0,0.130858357218
tstech_candidate_202504_USDJPY_mh_53,USDJPY,1743745483000,1743745483823,1743745482595,-0.150504330791674,-0.144135911567932,0,0.135511957330
tstech_candidate_202504_USDJPY_mh_54,USDJPY,1743746565500,1743746567949,1743746565197,-0.150504330791674,-0.144135911567932,0,0.120862635800
tstech_candidate_202504_USDCAD_mh_8,USDCAD,1743748367500,1743748369317,1743748367298,-0.176526979115908,-0.180114487489555,0,0.000518113183
tstech_candidate_202504_USDJPY_mh_55,USDJPY,1743748629250,1743748629941,1743748629145,-0.150504330791674,-0.144135911567932,0,0.113310979381
tstech_candidate_202504_USDJPY_mh_56,USDJPY,1743749623750,1743749624015,1743749623578,-0.150504330791674,-0.144135911567932,0,0.111863054703
tstech_candidate_202504_USDCAD_mh_9,USDCAD,1743749761000,1743749763954,1743749760635,-0.176526979115908,-0.349032408735892,0,0.000575608429
tstech_candidate_202504_GBPUSD_mh_22,GBPUSD,1743749761250,1743749763954,1743749760915,-0.391503332130765,0.000335402512268,-1,0.000569483817
tstech_candidate_202504_USDJPY_mh_57,USDJPY,1743750598250,1743750600078,1743750597930,-0.150504330791674,-0.144135911567932,0,0.111073662856
tstech_candidate_202504_GBPUSD_mh_23,GBPUSD,1743750731250,1743750731739,1743750731143,-0.391503332130765,0.000335402512268,-1,0.000585534237
tstech_candidate_202504_USDCAD_mh_10,USDCAD,1743750806250,1743750806687,1743750805875,-0.176526979115908,0.000335402512268,-1,0.000568601208
tstech_candidate_202504_USDCAD_mh_11,USDCAD,1743751801500,1743751801584,1743751801370,-0.176526979115908,-0.349032408735892,0,0.000582533037
tstech_candidate_202504_GBPUSD_mh_24,GBPUSD,1743751861500,1743751862704,1743751861298,-0.391503332130765,-0.469716604008998,0,0.000565352804
tstech_candidate_202504_USDJPY_mh_58,USDJPY,1743751864250,1743751866743,1743751864212,-0.145049001842015,-0.144135911567932,0,0.104028264519
tstech_candidate_202504_USDJPY_mh_59,USDJPY,1743752926750,1743752927526,1743752926686,-0.145049001842015,-0.144135911567932,0,0.102889612612
tstech_candidate_202504_USDCAD_mh_12,USDCAD,1743753117500,1743753117905,1743753117406,-0.391503332130765,-0.469716604008998,0,0.000527581634
tstech_candidate_202504_GBPUSD_mh_25,GBPUSD,1743753342500,1743753344076,1743753342265,-0.176526979115908,-0.469716604008998,0,0.000533231482
tstech_candidate_202504_USDJPY_mh_60,USDJPY,1743753922500,1743753922893,1743753922402,-0.145049001842015,-0.477094293440789,0,0.107260964810
tstech_candidate_202504_GBPUSD_mh_26,GBPUSD,1743754645500,1743754645888,1743754645188,-0.391503332130765,-0.469716604008998,0,0.000519877768
tstech_candidate_202504_USDCHF_mh_12,USDCHF,1743754894250,1743754898259,1743754893963,-0.176526979115908,-0.469716604008998,0,0.000414876131
tstech_candidate_202504_USDJPY_mh_61,USDJPY,1743755004000,1743755005415,1743755003862,-0.145049001842015,-0.477094293440789,0,0.107612004239
tstech_candidate_202504_GBPUSD_mh_27,GBPUSD,1743755891750,1743755892923,1743755891549,-0.391503332130765,-0.349032408735892,0,0.000580458375
tstech_candidate_202504_USDJPY_mh_62,USDJPY,1743756202000,1743756206230,1743756201958,0.184337828621253,0.166238796008429,1,0.112125168031
tstech_candidate_202504_USDCHF_mh_13,USDCHF,1743756301250,1743756301727,1743756300984,-0.391503332130765,0.000335402512268,-1,0.000496976249
tstech_candidate_202504_GBPUSD_mh_28,GBPUSD,1743757002250,1743757002634,1743757002249,-0.391503332130765,-0.469716604008998,0,0.000566039974
tstech_candidate_202504_USDJPY_mh_63,USDJPY,1743757209500,1743757210931,1743757209321,0.184337828621253,-0.144135911567932,1,0.110156053027
tstech_candidate_202504_USDCAD_mh_13,USDCAD,1743758018250,1743758019023,1743758018012,-0.391503332130765,-0.469716604008998,0,0.000563207083
tstech_candidate_202504_USDJPY_mh_64,USDJPY,1743758220000,1743758220396,1743758219994,-0.150504330791674,-0.144135911567932,0,0.116974434574
tstech_candidate_202504_USDCHF_mh_14,USDCHF,1743758256000,1743758258018,1743758255638,-0.391503332130765,-0.349032408735892,0,0.000538901977
tstech_candidate_202504_GBPUSD_mh_29,GBPUSD,1743758289000,1743758290375,1743758288968,-0.391503332130765,0.000335402512268,-1,0.000599848701
tstech_candidate_202504_USDCAD_mh_14,USDCAD,1743759012750,1743759012949,1743759012559,-0.176526979115908,-0.180114487489555,0,0.000563707505
tstech_candidate_202504_USDJPY_mh_65,USDJPY,1743759373000,1743759374741,1743759372672,-0.150504330791674,-0.144135911567932,0,0.127152692331
tstech_candidate_202504_GBPUSD_mh_30,GBPUSD,1743759465000,1743759465919,1743759464736,-0.176526979115908,-0.349032408735892,0,0.000619446812
tstech_candidate_202504_USDCHF_mh_15,USDCHF,1743759616500,1743759616597,1743759616173,-0.391503332130765,-0.349032408735892,0,0.000542767005
tstech_candidate_202504_USDJPY_mh_66,USDJPY,1743760450750,1743760451478,1743760450707,-0.150504330791674,-0.144135911567932,0,0.131785519344
tstech_candidate_202504_EURUSD_mh_7,EURUSD,1743760801500,1743760801852,1743760801255,-0.176526979115908,-0.349032408735892,0,0.000658600078
tstech_candidate_202504_GBPUSD_mh_31,GBPUSD,1743760801500,1743760801852,1743760801254,-0.176526979115908,0.000335402512268,-1,0.000652259747
tstech_candidate_202504_USDCAD_mh_15,USDCAD,1743760801500,1743760801852,1743760801147,-0.176526979115908,-0.180114487489555,0,0.000526807240
tstech_candidate_202504_USDCHF_mh_16,USDCHF,1743760942500,1743760942688,1743760942203,-0.391503332130765,-0.349032408735892,0,0.000566719297
tstech_candidate_202504_USDJPY_mh_67,USDJPY,1743761480250,1743761482355,1743761480147,-0.150504330791674,-0.144135911567932,0,0.139076302005
tstech_candidate_202504_EURUSD_mh_8,EURUSD,1743761866750,1743761867736,1743761866731,-0.176526979115908,-0.349032408735892,0,0.000694841248
tstech_candidate_202504_USDCAD_mh_16,USDCAD,1743761946500,1743761948169,1743761946259,-0.176526979115908,-0.469716604008998,0,0.000549462650
tstech_candidate_202504_GBPUSD_mh_32,GBPUSD,1743762137250,1743762138177,1743762136867,-0.176526979115908,-0.349032408735892,0,0.000746840658
tstech_candidate_202504_USDJPY_mh_68,USDJPY,1743762601500,1743762602175,1743762601177,-0.150504330791674,-0.144135911567932,0,0.140721789262
tstech_candidate_202504_USDCAD_mh_17,USDCAD,1743762982750,1743762983231,1743762982376,-0.391503332130765,0.000335402512268,-1,0.000580787761
tstech_candidate_202504_EURUSD_mh_9,EURUSD,1743763197750,1743763198212,1743763197609,-0.391503332130765,-0.349032408735892,0,0.000723984812
tstech_candidate_202504_USDCHF_mh_17,USDCHF,1743763206750,1743763206859,1743763206410,-0.391503332130765,0.000335402512268,-1,0.000638282622
tstech_candidate_202504_GBPUSD_mh_33,GBPUSD,1743763207000,1743763207262,1743763206883,-0.391503332130765,-0.144135911567932,0,0.000878014524
tstech_candidate_202504_USDJPY_mh_69,USDJPY,1743763613000,1743763613864,1743763612994,-0.346285796251404,-0.144135911567932,0,0.152630747489
tstech_candidate_202504_USDCAD_mh_18,USDCAD,1743763948500,1743763949335,1743763948379,-0.391503332130765,-0.349032408735892,0,0.000662981308
tstech_candidate_202504_GBPUSD_mh_34,GBPUSD,1743764311250,1743764311911,1743764311070,-0.391503332130765,-0.477094293440789,0,0.000883304633
tstech_candidate_202504_EURUSD_mh_10,EURUSD,1743764400250,1743764400699,1743764400087,-0.145049001842015,-0.477094293440789,0,0.001002823512
tstech_candidate_202504_USDCHF_mh_18,USDCHF,1743764456500,1743764456863,1743764456260,-0.176526979115908,0.000335402512268,-1,0.000678044825
tstech_candidate_202504_USDJPY_mh_70,USDJPY,1743764587000,1743764587662,1743764586658,-0.346285796251404,-0.144135911567932,0,0.149499180801
tstech_candidate_202504_USDCAD_mh_19,USDCAD,1743764974750,1743764975158,1743764974734,-0.391503332130765,-0.349032408735892,0,0.000745331609
tstech_candidate_202504_GBPUSD_mh_35,GBPUSD,1743765516750,1743765517087,1743765516654,-0.145049001842015,-0.477094293440789,0,0.001125350728
tstech_candidate_202504_USDCHF_mh_19,USDCHF,1743765637500,1743765637661,1743765637317,-0.176526979115908,0.000335402512268,-1,0.000790306857
tstech_candidate_202504_USDJPY_mh_71,USDJPY,1743765851500,1743765851992,1743765851461,-0.150504330791674,-0.144135911567932,0,0.150774445705
tstech_candidate_202504_GBPUSD_mh_36,GBPUSD,1743766560000,1743766560135,1743766559886,-0.145049001842015,-0.477094293440789,0,0.001122201221
tstech_candidate_202504_USDCAD_mh_20,USDCAD,1743766663250,1743766663488,1743766663086,-0.176526979115908,0.000335402512268,-1,0.000853446649
tstech_candidate_202504_USDCHF_mh_20,USDCHF,1743766810750,1743766810954,1743766810413,-0.391503332130765,0.000335402512268,-1,0.000794746829
tstech_candidate_202504_EURUSD_mh_11,EURUSD,1743766910750,1743766910970,1743766910570,-0.145049001842015,-0.477094293440789,0,0.001053707284
tstech_candidate_202504_USDJPY_mh_72,USDJPY,1743767064500,1743767065006,1743767064462,-0.150504330791674,-0.144135911567932,0,0.143443225485
tstech_candidate_202504_GBPUSD_mh_37,GBPUSD,1743767546750,1743767547038,1743767546435,-0.145049001842015,-0.477094293440789,0,0.001157403820
tstech_candidate_202504_USDCHF_mh_21,USDCHF,1743767801500,1743767803605,1743767801342,-0.391503332130765,0.000335402512268,-1,0.000824955824
tstech_candidate_202504_USDCAD_mh_21,USDCAD,1743767903500,1743767904308,1743767903217,-0.176526979115908,0.000335402512268,-1,0.000851895558
tstech_candidate_202504_EURUSD_mh_12,EURUSD,1743768268500,1743768268872,1743768268371,-0.145049001842015,-0.477094293440789,0,0.001015497546
tstech_candidate_202504_GBPUSD_mh_38,GBPUSD,1743768584750,1743768585638,1743768584606,-0.145049001842015,-0.477094293440789,0,0.001117101383
tstech_candidate_202504_USDJPY_mh_73,USDJPY,1743768790250,1743768791398,1743768790246,-0.150504330791674,-0.144135911567932,0,0.141451400934
tstech_candidate_202504_USDCAD_mh_22,USDCAD,1743769146500,1743769146850,1743769146248,-0.176526979115908,-0.349032408735892,0,0.000909511897
tstech_candidate_202504_USDCHF_mh_22,USDCHF,1743769679000,1743769679367,1743769678680,-0.176526979115908,0.000335402512268,-1,0.000805920560
tstech_candidate_202504_GBPUSD_mh_39,GBPUSD,1743769695250,1743769695787,1743769695129,-0.145049001842015,-0.477094293440789,0,0.001125381680
tstech_candidate_202504_USDJPY_mh_74,USDJPY,1743770012750,1743770014454,1743770012436,-0.150504330791674,-0.144135911567932,0,0.135620014285
tstech_candidate_202504_GBPUSD_mh_40,GBPUSD,1743770760250,1743770762402,1743770760210,-0.145049001842015,-0.477094293440789,0,0.001032686542
tstech_candidate_202504_USDCAD_mh_23,USDCAD,1743770919500,1743770920662,1743770919183,-0.391503332130765,0.000335402512268,-1,0.000871155899
tstech_candidate_202504_USDJPY_mh_75,USDJPY,1743771519750,1743771520211,1743771519381,-0.150504330791674,-0.144135911567932,0,0.128603786863
tstech_candidate_202504_USDCHF_mh_23,USDCHF,1743771803750,1743771805981,1743771803453,-0.176526979115908,-0.469716604008998,0,0.000731548074
tstech_candidate_202504_USDCAD_mh_24,USDCAD,1743771910750,1743771910871,1743771910650,-0.176526979115908,-0.469716604008998,0,0.000841035340
tstech_candidate_202504_GBPUSD_mh_41,GBPUSD,1743771952000,1743771952190,1743771951850,0.184337828621253,-0.477094293440789,1,0.000982633806
tstech_candidate_202504_EURUSD_mh_13,EURUSD,1743771952250,1743771952653,1743771952190,0.184337828621253,-0.477094293440789,1,0.001019996205
tstech_candidate_202504_USDJPY_mh_76,USDJPY,1743772488250,1743772488512,1743772488009,-0.150504330791674,-0.144135911567932,0,0.141779343763
tstech_candidate_202504_USDCHF_mh_24,USDCHF,1743772999250,1743772999556,1743772999124,-0.391503332130765,-0.469716604008998,0,0.000774942070
tstech_candidate_202504_USDCAD_mh_25,USDCAD,1743773049000,1743773049641,1743773048984,-0.391503332130765,-0.349032408735892,0,0.000944145278
tstech_candidate_202504_GBPUSD_mh_42,GBPUSD,1743773075750,1743773076186,1743773075589,0.184337828621253,-0.477094293440789,1,0.001106230494
tstech_candidate_202504_EURUSD_mh_14,EURUSD,1743773086500,1743773086705,1743773086203,0.184337828621253,-0.477094293440789,1,0.001170543610
tstech_candidate_202504_AUDUSD_mh_1,AUDUSD,1743773369250,1743773369953,1743773368923,-0.391503332130765,0.000335402512268,-1,0.000588410411
tstech_candidate_202504_USDJPY_mh_77,USDJPY,1743773450500,1743773450981,1743773450481,-0.150504330791674,-0.144135911567932,0,0.158646080953
tstech_candidate_202504_USDCHF_mh_25,USDCHF,1743774078000,1743774078460,1743774077679,-0.391503332130765,0.000335402512268,-1,0.000962686652
tstech_candidate_202504_USDCAD_mh_26,USDCAD,1743774162750,1743774163302,1743774162576,-0.391503332130765,-0.144135911567932,0,0.000936248784
tstech_candidate_202504_AUDUSD_mh_2,AUDUSD,1743774561500,1743774561763,1743774561293,-0.391503332130765,-0.349032408735892,0,0.000638087770
tstech_candidate_202504_USDJPY_mh_78,USDJPY,1743774561500,1743774562583,1743774561359,-0.150504330791674,-0.144135911567932,0,0.183582886484
tstech_candidate_202504_GBPUSD_mh_43,GBPUSD,1743774647750,1743774648122,1743774647555,-0.346285796251404,-0.144135911567932,0,0.001148290069
tstech_candidate_202504_EURUSD_mh_15,EURUSD,1743774793250,1743774793906,1743774792904,-0.346285796251404,-0.144135911567932,0,0.001317860148
