run_id,mode,record_type,key,events,valid_bursts,valid_pullbacks,reacceleration_entries,trades,wins,losses,time_exits,win_rate,average_win_r,average_loss_r,expectancy_r,pf,max_dd_r,avg_hold_seconds,median_hold_seconds,p95_hold_seconds,avg_spread,avg_slippage,continuation_shadow_trades,continuation_shadow_expectancy_r,reversal_shadow_trades,reversal_shadow_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"stage4_202503_event_final","EVENT_STUDY","HTF_ALIGNMENT","UNAVAILABLE","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906",""
"stage4_202503_event_final","EVENT_STUDY","HTF_ALIGNMENT","OTHER","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906",""
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","372360"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","289265"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","134026"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","8"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","3291"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","557"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","1466"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","369577"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","302252"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","173639"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","18"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","3549"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","880"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","2286"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","251348"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","172306"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","819909"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","6763"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","5065"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","7668"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","355741"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","324775"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","224903"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","12"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","4507"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","1211"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","2761"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","329539"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","269755"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","395641"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","5624"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","2155"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","4534"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","377025"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","339610"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","76404"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","5227"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","621"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","918"
"stage4_202503_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","pullback_too_shallow","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","4"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","pullback_too_deep","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","pullback_timeout","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","no_reacceleration","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","6"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","continuation_invalidated","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","29"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","stop_too_narrow_for_broker","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","stop_too_wide_vs_burst","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","cost_too_large_vs_risk","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","8"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","volume_below_minimum","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","margin_rejected","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","position_already_open","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","netting_position_conflict","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","lower_ranked_candidate","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","symbol_cooldown","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","global_cooldown","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","daily_loss_limit","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
"stage4_202503_event_final","EVENT_STUDY","EVENT_SKIP","daily_trade_limit","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","47","35442","0","392","351.906","0"
