run_id,record_type,key,events,raw_candidates,ticks,scenario_valid,scenario_invalid,scenario_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"ts15n_delayed_decision_r2_202503","OVERALL","ALL","21799","74415","10587809","3696","168","-0.381495","31.331","32","10","2709123","0","15","1144.375","pipeline_validation=RESEARCH_PIPELINE_VALIDATED_FOR_MARCH_RESEARCH;execution_status=EXECUTION_MODEL_CAUSALLY_VALIDATED_FOR_SHADOW_REPLAY;cost_status=COST_MODEL_INCOMPLETE;formal_analysis_eligible=true;edge_status=EDGE_UNDETERMINED;production_eligible=false;research_only=true;execution_mode=REALIZABLE_EA;market_clusters=10245;strategy_eligible_events=10;commission_evidence_status=TESTER_OBSERVED_ZERO"
"ts15n_delayed_decision_r2_202503","FUNNEL","statistical_shock_events","21799","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","21799"
"ts15n_delayed_decision_r2_202503","FUNNEL","valid_bursts","10","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","10"
"ts15n_delayed_decision_r2_202503","FUNNEL","valid_pullbacks","6","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","6"
"ts15n_delayed_decision_r2_202503","FUNNEL","reacceleration_signals","2","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","2"
"ts15n_delayed_decision_r2_202503","FUNNEL","detection_time_continuation_signals","10","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","10"
"ts15n_delayed_decision_r2_202503","FUNNEL","post_burst_continuation_signals","10","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","10"
"ts15n_delayed_decision_r2_202503","FUNNEL","pullback_continuation_signals","2","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","2"
"ts15n_delayed_decision_r2_202503","FUNNEL","failed_shock_reversal_signals","6","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","6"
"ts15n_delayed_decision_r2_202503","SYMBOL","EURUSD","4","4916","1364080","0","0","","31.331","32","10","2709123","0","15","1144.375","copy_duplicates=1364080;m1_minutes_seen=30192;last_quote_msc=1743465475724;read_through_msc=1743465479987;requested_from_msc=1743465475724;requested_to_msc=1743465479987;last_returned_count=1;copy_pages=1364082;last_copy_result=1;last_copy_error=0;history_synchronized=true;stale_episodes=1;max_stale_ms=4263;quiet_ranges=1;read_failures=0;cursor_stalls=0;page_limits=0;final_drains=1;root_cause="
"ts15n_delayed_decision_r2_202503","DETECTOR","EURUSD:w250","1","2527","0","0","0","","31.331","32","10","2709123","0","15","1144.375","evaluable=0;grid_missing=8477285;noise_floor_uses=1501180;baseline_refreshes=1544606;noise_floor_rate=0.97188539;histogram_overflow=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w250:percentile","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w250:robust_z","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w250:efficiency","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w250:tick_intensity","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w250:move_spread","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w250:spread_ok","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","TICK_QUALITY","EURUSD:w250","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","generated_fallback_requires_tester_journal_parse;m1_minutes_seen=30192"
"ts15n_delayed_decision_r2_202503","DETECTOR","EURUSD:w500","0","1417","0","0","0","","31.331","32","10","2709123","0","15","1144.375","evaluable=0;grid_missing=4494320;noise_floor_uses=393909;baseline_refreshes=516626;noise_floor_rate=0.76246453;histogram_overflow=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w500:percentile","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w500:robust_z","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w500:efficiency","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w500:tick_intensity","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w500:move_spread","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w500:spread_ok","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","TICK_QUALITY","EURUSD:w500","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","generated_fallback_requires_tester_journal_parse;m1_minutes_seen=30192"
"ts15n_delayed_decision_r2_202503","DETECTOR","EURUSD:w1000","3","972","0","0","0","","31.331","32","10","2709123","0","15","1144.375","evaluable=0;grid_missing=2281756;noise_floor_uses=29990;baseline_refreshes=223717;noise_floor_rate=0.13405329;histogram_overflow=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w1000:percentile","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w1000:robust_z","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w1000:efficiency","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w1000:tick_intensity","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w1000:move_spread","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","EURUSD:w1000:spread_ok","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","TICK_QUALITY","EURUSD:w1000","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","generated_fallback_requires_tester_journal_parse;m1_minutes_seen=30192"
"ts15n_delayed_decision_r2_202503","STATISTICAL_DETECTOR","EURUSD","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","version=TAIL_V1_PERSISTENT;boundaries=10021891;tail_ready=836880;statistical_candidates=1747;persistence_rejections=132;integrity_rejections=7827947;calibration_observations=2193944;local_ready=1833990;histogram_overflow=0;invalid_scale=87"
"ts15n_delayed_decision_r2_202503","SYMBOL","GBPUSD","3","7062","1504582","0","0","","31.331","32","10","2709123","0","15","1144.375","copy_duplicates=1364136;m1_minutes_seen=30188;last_quote_msc=1743465479871;read_through_msc=1743465479987;requested_from_msc=1743465475041;requested_to_msc=1743465479987;last_returned_count=9;copy_pages=1364082;last_copy_result=9;last_copy_error=0;history_synchronized=true;stale_episodes=254065;max_stale_ms=173231594;quiet_ranges=0;read_failures=0;cursor_stalls=0;page_limits=0;final_drains=1;root_cause="
"ts15n_delayed_decision_r2_202503","DETECTOR","GBPUSD:w250","0","3637","0","0","0","","31.331","32","10","2709123","0","15","1144.375","evaluable=0;grid_missing=8997143;noise_floor_uses=1659218;baseline_refreshes=1716721;noise_floor_rate=0.96650417;histogram_overflow=0"
"ts15n_delayed_decision_r2_202503","GATE","GBPUSD:w250:percentile","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","GBPUSD:w250:robust_z","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","GBPUSD:w250:efficiency","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","GBPUSD:w250:tick_intensity","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","GBPUSD:w250:move_spread","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
"ts15n_delayed_decision_r2_202503","GATE","GBPUSD:w250:spread_ok","0","0","0","0","0","","31.331","32","10","2709123","0","15","1144.375","true=0;cumulative=0;evaluable=0"
