time,symbol,direction,event,regime,regime_reason,higher_tf_swing_state,ema_slope,trend_strength,volatility_state,entry_allowed_by_regime,blocked_by_regime_reason,lower_reversal_quality,pullback_depth_atr,sl_atr,order_retcode,order_comment,entry_price,sl,tp,volume,risk_r,rr,skip_reason,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,spread_atr,max_spread_atr,spread_guard_pass,spread_guard_blocked,spread_points,atr_value,strategy_name
2026.01.05 23:54:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.702 range_atr=9.61 vol=normal,HH_HL,11.04,0.7021,normal,true,,110.00,2.93,4.00,0,existing_position,4448.68,4437.72,4461.83,0.04,10.96,1.20,existing_position,,existing_position,true,,true,,20.00,false,0.22,1,0.02,candle_reversal,,14,1,0.14,45.52,36.00,110.00,0.0693,0.2000,true,false,19.0,2.74,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 11:19:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.186 range_atr=6.37 vol=normal,LL_LH,-2.48,0.1865,normal,true,,70.00,2.87,1.92,0,,4426.41,4435.86,4415.07,0.05,9.45,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.13,1,1.31,candle_reversal,,22,1,0.09,26.14,18.00,70.00,0.0405,0.2000,true,false,20.0,4.93,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 11:19:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.186 range_atr=6.37 vol=normal,LL_LH,-2.48,0.1865,normal,true,,70.00,2.87,1.92,10009,order_sent,4426.41,4435.86,4415.07,0.05,9.45,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.13,1,1.31,candle_reversal,,22,1,0.09,26.14,18.00,70.00,0.0405,0.2000,true,false,20.0,4.93,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 12:14:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.211 range_atr=6.44 vol=normal,LL_LH,-2.77,0.2109,normal,true,,75.00,2.87,1.91,0,existing_position,4429.33,4435.78,4421.59,0.07,6.45,1.20,existing_position,,existing_position,true,,true,,0.00,false,0.94,2,0.43,micro_break,,14,1,0.22,25.54,82.00,75.00,0.0562,0.2000,true,false,19.0,3.38,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 12:24:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.211 range_atr=6.44 vol=normal,LL_LH,-2.77,0.2109,normal,true,,110.00,3.08,2.87,0,existing_position,4425.94,4435.76,4414.16,0.05,9.82,1.20,existing_position,,existing_position,true,,true,,35.00,false,1.69,1,0.47,candle_reversal,,16,1,0.48,39.72,82.00,110.00,0.0584,0.2000,true,false,20.0,3.42,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 13:14:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.223 range_atr=6.47 vol=normal,LL_LH,-2.92,0.2232,normal,true,,60.00,2.99,1.97,0,existing_position,4428.37,4435.10,4420.29,0.07,6.73,1.20,existing_position,,existing_position,true,,true,,0.00,false,0.53,2,1.38,micro_break,,24,1,0.46,29.56,36.00,60.00,0.0586,0.2000,true,false,20.0,3.41,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 13:29:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.223 range_atr=6.47 vol=normal,LL_LH,-2.92,0.2232,normal,true,,75.00,2.89,2.48,0,existing_position,4426.42,4435.10,4416.00,0.05,8.68,1.20,existing_position,,existing_position,true,,true,,20.00,false,0.97,1,0.20,micro_break,,23,1,0.20,34.91,64.00,75.00,0.0571,0.2000,true,false,20.0,3.50,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.08 13:39:59,XAUUSD,SHORT,order_blocked,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.223 range_atr=6.47 vol=normal,LL_LH,-2.92,0.2232,normal,true,,70.00,2.91,2.42,0,existing_position,4427.26,4435.10,4417.85,0.06,7.84,1.20,existing_position,,existing_position,true,,true,,0.00,false,1.20,1,0.78,candle_reversal,,11,1,0.78,31.40,64.00,70.00,0.0617,0.2000,true,false,20.0,3.24,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.12 09:44:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.595 range_atr=9.33 vol=normal,HH_HL,12.34,0.5949,normal,true,,70.00,4.68,3.04,0,,4583.98,4571.71,4598.70,0.04,12.27,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.10,1,0.89,candle_reversal,,17,1,0.89,11.90,18.00,70.00,0.0496,0.2000,true,false,20.0,4.03,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.12 09:44:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.595 range_atr=9.33 vol=normal,HH_HL,12.34,0.5949,normal,true,,70.00,4.68,3.04,10009,order_sent,4583.98,4571.71,4598.70,0.04,12.27,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.10,1,0.89,candle_reversal,,17,1,0.89,11.90,18.00,70.00,0.0496,0.2000,true,false,20.0,4.03,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.12 10:34:59,XAUUSD,LONG,order_blocked,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.619 range_atr=9.31 vol=normal,HH_HL,12.85,0.6187,normal,true,,70.00,4.47,1.36,0,existing_position,4583.82,4578.34,4590.40,0.09,5.48,1.20,existing_position,,existing_position,true,,true,,0.00,false,0.03,1,1.44,candle_reversal,,22,1,0.52,11.76,18.00,70.00,0.0471,0.2000,true,false,19.0,4.04,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.13 19:24:59,XAUUSD,LONG,order_attempt,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.858 range_atr=9.17 vol=normal,HH_HL,14.27,0.8578,normal,true,,70.00,3.26,3.55,0,,4612.47,4592.42,4636.53,0.02,20.05,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,0.63,candle_reversal,,11,1,0.63,34.16,18.00,70.00,0.0336,0.2000,true,false,19.0,5.65,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.13 19:24:59,XAUUSD,LONG,order_sent,REGIME_TREND_UP,trend_up swing=HH_HL strength=0.858 range_atr=9.17 vol=normal,HH_HL,14.27,0.8578,normal,true,,70.00,3.26,3.55,10009,order_sent,4612.47,4592.42,4636.53,0.02,20.05,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.00,1,0.63,candle_reversal,,11,1,0.63,34.16,18.00,70.00,0.0336,0.2000,true,false,19.0,5.65,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.16 10:19:59,XAUUSD,SHORT,order_attempt,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.093 range_atr=4.88 vol=normal,LL_LH,-1.18,0.0934,normal,true,,60.00,2.60,1.17,0,,4607.37,4612.48,4601.24,0.09,5.11,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.56,2,1.45,micro_break,,13,1,0.48,19.10,36.00,60.00,0.0458,0.2000,true,false,20.0,4.36,DowFractal_ThirdWave_V4_EarlyReversal
2026.01.16 10:19:59,XAUUSD,SHORT,order_sent,REGIME_TREND_DOWN,trend_down swing=LL_LH strength=0.093 range_atr=4.88 vol=normal,LL_LH,-1.18,0.0934,normal,true,,60.00,2.60,1.17,10009,order_sent,4607.37,4612.48,4601.24,0.09,5.11,1.20,all_score_passing_candidate,,,true,,true,,0.00,false,0.56,2,1.45,micro_break,,13,1,0.48,19.10,36.00,60.00,0.0458,0.2000,true,false,20.0,4.36,DowFractal_ThirdWave_V4_EarlyReversal
