time,event,symbol,direction,entry_price,sl,tp,mid_tf_structure_sl,lower_tf_reversal_sl,mid_tf_structure_sl_atr,lower_tf_reversal_sl_atr,lower_tf_reversal_sl_status,result_R,profit,regime,session,scan_interval,entry_selection_mode,v4_signal_mode,thirdwave_sl_mode,v4_signal_mode_pass,v4_signal_mode_blocked,higher_tf,higher_swing_low_1,higher_swing_high_1,higher_swing_low_2,higher_swing_high_2,higher_structure_state,higher_trend_age_bars,higher_ema_slope,higher_atr,mid_tf,impulse_start_price,impulse_end_price,pullback_extreme_price,pullback_depth_pct,pullback_depth_atr,pullback_bars,pullback_broke_origin,pullback_structure_low_or_high,distance_from_pullback_extreme_to_entry_atr,distance_from_pullback_extreme_to_entry_pct_of_impulse,lower_tf,minor_reversal_level,reclaim_or_breakdown_price,bars_since_reclaim_or_breakdown,entry_distance_from_reclaim_atr,entry_distance_from_reclaim_points,lower_reversal_quality,lower_reversal_quality_score,sl_atr,risk_r,rr,spread_atr,structure_stage_fail_reason,execution_block_reason,v2_filter_pass,v2_filter_fail_reason,v3_filter_pass,v3_filter_fail_reason,v3_momentum_exhaustion_score,v3_momentum_exhausted,v3_recent_move_atr,v3_consecutive_directional_bars,v3_close_to_recent_extreme_atr,reversal_signal_type,v4_block_reason,bars_since_pullback_extreme,bars_since_reversal_signal,distance_from_reversal_signal_to_entry_atr,impulse_consumed_pct,pre_entry_momentum_score,reversal_strength_score,wave_audit_label,wave_audit_reason,strategy_name
2025.01.02 00:24:59,v4_blocked_candidate,GBPUSD,SHORT,1.25144,1.25233,1.25028,1.25288,1.25233,6.20,3.83,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,1.25046,1.25537,1.25410,1.25683,LL_LH,7,-0.00058,0.00196,PERIOD_M15,1.25537,1.25046,1.25266,44.81,3.20,8,false,1.25266,5.26,24.85,PERIOD_M5,1.25132,1.25132,1,0.52,12.0,acceptable,95.00,3.83,0.00089,1.30,0.9477,v4_impulse_consumed,,true,,true,,0.00,false,0.00,1,2.58,early_lower_high,v4_impulse_consumed,23,1,0.52,24.85,18.00,95.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 00:44:59,v4_blocked_candidate,GBPUSD,SHORT,1.25150,1.25208,1.25075,1.25288,1.25208,5.91,2.48,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,1.25046,1.25537,1.25410,1.25683,LL_LH,7,-0.00058,0.00196,PERIOD_M15,1.25537,1.25046,1.25266,44.81,3.26,9,false,1.25266,4.97,23.63,PERIOD_M5,1.25134,1.25134,1,0.69,16.0,unclear,85.00,2.48,0.00058,1.30,0.9419,v4_impulse_consumed,,true,,true,,0.00,false,0.56,2,0.98,early_lower_high,v4_impulse_consumed,23,1,0.69,23.63,54.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 03:04:59,execution_block_candidate,GBPUSD,SHORT,1.25156,1.25215,1.25079,1.25215,1.25215,1.78,1.78,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,1.25046,1.25266,1.25410,1.25537,LL_LH,8,-0.00059,0.00171,PERIOD_M15,1.25266,1.25046,1.25195,67.73,2.96,4,false,1.25195,1.18,17.73,PERIOD_M5,1.25112,1.25112,1,1.33,44.0,late,70.00,1.78,0.00059,1.30,0.6034,,spread_guard,true,,true,,0.00,false,0.00,1,2.17,candle_reversal,,12,1,1.33,17.73,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 03:24:59,execution_block_candidate,GBPUSD,SHORT,1.25170,1.25215,1.25112,1.25215,1.25215,1.30,1.30,valid,,,REGIME_TREND_DOWN,server_00_07,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,1.25046,1.25266,1.25410,1.25537,LL_LH,8,-0.00059,0.00171,PERIOD_M15,1.25266,1.25046,1.25195,67.73,2.90,5,false,1.25195,0.72,11.36,PERIOD_M5,1.25111,1.25111,1,1.71,59.0,late,70.00,1.30,0.00045,1.30,0.5785,,spread_guard,true,,true,,0.00,false,1.07,1,1.76,candle_reversal,,16,1,1.71,11.36,46.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 08:24:59,final_entry_candidate,XAUUSD,LONG,2633.25,2631.16,2635.97,2630.86,2631.16,2.17,1.90,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,2621.72,2636.55,2605.37,2627.45,HH_HL,7,1.23,5.08,PERIOD_M15,2621.72,2636.55,2631.04,37.15,3.01,6,false,2631.04,2.01,14.90,PERIOD_M5,2633.99,2633.99,1,0.67,74.0,unclear,70.00,1.90,2.09,1.30,0.1636,,,true,,true,,0.00,false,0.00,1,2.87,candle_reversal,,19,1,0.67,14.90,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 08:24:59,order_attempt,XAUUSD,LONG,2633.25,2631.16,2635.97,2630.86,2631.16,2.17,1.90,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,2621.72,2636.55,2605.37,2627.45,HH_HL,7,1.23,5.08,PERIOD_M15,2621.72,2636.55,2631.04,37.15,3.01,6,false,2631.04,2.01,14.90,PERIOD_M5,2633.99,2633.99,1,0.67,74.0,unclear,70.00,1.90,2.09,1.30,0.1636,,,true,,true,,0.00,false,0.00,1,2.87,candle_reversal,,19,1,0.67,14.90,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 08:24:59,order_sent,XAUUSD,LONG,2633.25,2631.16,2635.97,2630.86,2631.16,2.17,1.90,valid,,,REGIME_TREND_UP,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,2621.72,2636.55,2605.37,2627.45,HH_HL,7,1.23,5.08,PERIOD_M15,2621.72,2636.55,2631.04,37.15,3.01,6,false,2631.04,2.01,14.90,PERIOD_M5,2633.99,2633.99,1,0.67,74.0,unclear,70.00,1.90,2.09,1.30,0.1636,,,true,,true,,0.00,false,0.00,1,2.87,candle_reversal,,19,1,0.67,14.90,18.00,70.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 14:49:59,execution_block_candidate,EURJPY,SHORT,162.147,162.480,161.714,162.480,162.480,3.64,3.64,valid,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,161.951,162.586,162.389,163.298,LL_LH,4,-0.229,0.376,PERIOD_M15,162.586,161.951,162.450,78.58,2.71,3,false,162.450,3.31,47.72,PERIOD_M5,162.258,162.258,1,1.21,111.0,late,110.00,3.64,0.333,1.30,0.3279,,spread_guard,true,,true,,0.00,false,0.77,1,0.75,candle_reversal,,9,1,1.21,47.72,18.00,110.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 14:54:59,v4_blocked_candidate,EURJPY,SHORT,162.148,162.480,161.716,162.480,162.480,3.59,3.59,valid,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,161.951,162.586,162.389,163.298,LL_LH,4,-0.229,0.376,PERIOD_M15,162.586,161.951,162.450,78.58,2.71,3,false,162.450,3.26,47.56,PERIOD_M5,162.216,162.216,1,0.74,68.0,unclear,85.00,3.59,0.332,1.30,0.3243,v4_impulse_consumed,,true,,true,,55.00,false,1.42,2,0.14,early_lower_high,v4_impulse_consumed,10,1,0.74,47.56,100.00,85.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
2025.01.02 15:04:59,execution_block_candidate,EURUSD,SHORT,1.03174,1.03353,1.02941,1.03353,1.03353,3.12,3.12,valid,,,REGIME_TREND_DOWN,server_08_15,300,all_score_passing,V4_SIGNAL_WITHOUT_WEAK_SIGNALS,THIRD_WAVE_SL_LOWER_TF_REVERSAL,true,false,PERIOD_H1,1.03130,1.03717,1.03431,1.03743,LL_LH,6,-0.00092,0.00155,PERIOD_M15,1.03717,1.03130,1.03335,34.92,1.88,4,false,1.03335,2.80,27.43,PERIOD_M5,1.03194,1.03194,1,0.35,20.0,acceptable,115.00,3.12,0.00179,1.30,0.3134,,spread_guard,true,,true,,0.00,false,1.11,1,0.59,early_lower_high,,21,1,0.35,27.43,46.00,115.00,chasing_entry,entry_or_sl_stretched,DowFractal_ThirdWave_V4_EarlyReversal
